Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
1,2022-04-08,boxscore,LAD,@,COL,W,5,3,,1-0,1.0,Tied,Buehler,Freeland,Kimbrel,0.13125,D,48627.0,1.0,+,,41,36,5,8,2,0,0,4,0,0,4,11,0.222,0.317,0.278,0.595,10,0,1,0,0,0.0,0,0.32,9,9.0,Kyle Freeland,L,35.0,2022.0
1,2022-04-08 00:00:00,boxscore,LAD,@,COL,W,5,3,,1-0,1.0,Tied,Buehler,Freeland,Kimbrel,0.13125,D,48627.0,1.0,+,,41,36,5,8,2,0,0,4,0,0,4,11,0.222,0.317,0.278,0.595,10,0,1,0,0,0.0,0,0.32,9,9.0,Kyle Freeland,L,35.0,2022.0
1,2022-04-08 00:00:00,boxscore,LAD,@,COL,W,5,3,,1-0,1.0,Tied,Buehler,Freeland,Kimbrel,0.13125,D,48627.0,1.0,+,,41,36,5,8,2,0,0,4,0,0,4,11,0.222,0.317,0.278,0.595,10,0,1,0,0,0.0,0,0.32,9,9.0,Kyle Freeland,L,35.0,2022.0
2,2022-04-09,boxscore,LAD,@,COL,L,2,3,,44927,2.0,0.5,Estévez,Treinen,Bard,0.1166666667,N,48087.0,1.03,-,,34,34,2,7,0,0,1,2,0,0,0,9,0.214,0.267,0.286,0.552,10,0,0,0,0,0.0,0,0.25,5,9.0,Germán Márquez,R,72.0,2022.0
2,2022-04-09 00:00:00,boxscore,LAD,@,COL,L,2,3,,44927,2.0,0.5,Estévez,Treinen,Bard,0.1166666667,N,48087.0,1.03,-,,34,34,2,7,0,0,1,2,0,0,0,9,0.214,0.267,0.286,0.552,10,0,0,0,0,0.0,0,0.25,5,9.0,Germán Márquez,R,72.0,2022.0
2,2022-04-09 00:00:00,boxscore,LAD,@,COL,L,2,3,,44927,2.0,0.5,Estévez,Treinen,Bard,0.1166666667,N,48087.0,1.03,-,,34,34,2,7,0,0,1,2,0,0,0,9,0.214,0.267,0.286,0.552,10,0,0,0,0,0.0,0,0.25,5,9.0,Germán Márquez,R,72.0,2022.0
3,2022-04-10,boxscore,LAD,@,COL,L,4,9,,44928,4.0,1.5,Chacín,Urías,Blach,0.1340277778,D,40825.0,1.01,--,,38,35,4,10,1,0,0,1,0,0,2,7,0.238,0.283,0.295,0.578,11,1,0,0,1,1.0,0,0.345,7,10.0,Antonio Senzatela,R,31.0,2022.0
3,2022-04-10 00:00:00,boxscore,LAD,@,COL,L,4,9,,44928,4.0,1.5,Chacín,Urías,Blach,0.1340277778,D,40825.0,1.01,--,,38,35,4,10,1,0,0,1,0,0,2,7,0.238,0.283,0.295,0.578,11,1,0,0,1,1.0,0,0.345,7,10.0,Antonio Senzatela,R,31.0,2022.0
3,2022-04-10 00:00:00,boxscore,LAD,@,COL,L,4,9,,44928,4.0,1.5,Chacín,Urías,Blach,0.1340277778,D,40825.0,1.01,--,,38,35,4,10,1,0,0,1,0,0,2,7,0.238,0.283,0.295,0.578,11,1,0,0,1,1.0,0,0.345,7,10.0,Antonio Senzatela,R,31.0,2022.0
4,2022-04-12,boxscore,LAD,@,MIN,W,7,2,,44959,4.0,1.5,Hudson,Pagán,,0.1666666667,N,16732.0,0.85,+,,45,35,7,9,3,1,0,7,3,0,9,10,0.243,0.316,0.321,0.638,14,0,0,0,1,0.0,0,0.346,11,9.0,Chris Archer,R,61.0,2022.0
4,2022-04-12 00:00:00,boxscore,LAD,@,MIN,W,7,2,,44959,4.0,1.5,Hudson,Pagán,,0.1666666667,N,16732.0,0.85,+,,45,35,7,9,3,1,0,7,3,0,9,10,0.243,0.316,0.321,0.638,14,0,0,0,1,0.0,0,0.346,11,9.0,Chris Archer,R,61.0,2022.0
4,2022-04-12 00:00:00,boxscore,LAD,@,MIN,W,7,2,,44959,4.0,1.5,Hudson,Pagán,,0.1666666667,N,16732.0,0.85,+,,45,35,7,9,3,1,0,7,3,0,9,10,0.243,0.316,0.321,0.638,14,0,0,0,1,0.0,0,0.346,11,9.0,Chris Archer,R,61.0,2022.0
5,2022-04-13,boxscore,LAD,@,MIN,W,7,0,,44987,3.0,1,Kershaw,Paddack,,0.1069444444,D,17101.0,0.89,++,,44,38,7,11,3,0,4,7,1,0,4,7,0.253,0.327,0.399,0.726,26,0,1,0,1,1.0,0,0.25,10,9.0,Chris Paddack,R,41.0,2022.0
5,2022-04-13 00:00:00,boxscore,LAD,@,MIN,W,7,0,,44987,3.0,1,Kershaw,Paddack,,0.1069444444,D,17101.0,0.89,++,,44,38,7,11,3,0,4,7,1,0,4,7,0.253,0.327,0.399,0.726,26,0,1,0,1,1.0,0,0.25,10,9.0,Chris Paddack,R,41.0,2022.0
5,2022-04-13 00:00:00,boxscore,LAD,@,MIN,W,7,0,,44987,3.0,1,Kershaw,Paddack,,0.1069444444,D,17101.0,0.89,++,,44,38,7,11,3,0,4,7,1,0,4,7,0.253,0.327,0.399,0.726,26,0,1,0,1,1.0,0,0.25,10,9.0,Chris Paddack,R,41.0,2022.0
6,2022-04-14,boxscore,LAD,,CIN,W,9,3,,45018,1.0,Tied,Treinen,Wilson,,0.1319444444,N,52995.0,0.99,+++,,39,36,9,14,1,0,1,8,1,0,3,7,0.276,0.344,0.416,0.76,18,2,0,0,0,0.0,0,0.464,6,10.0,Luis Cessa,R,31.0,2022.0
6,2022-04-14 00:00:00,boxscore,LAD,,CIN,W,9,3,,45018,1.0,Tied,Treinen,Wilson,,0.1319444444,N,52995.0,0.99,+++,,39,36,9,14,1,0,1,8,1,0,3,7,0.276,0.344,0.416,0.76,18,2,0,0,0,0.0,0,0.464,6,10.0,Luis Cessa,R,31.0,2022.0
6,2022-04-14 00:00:00,boxscore,LAD,,CIN,W,9,3,,45018,1.0,Tied,Treinen,Wilson,,0.1319444444,N,52995.0,0.99,+++,,39,36,9,14,1,0,1,8,1,0,3,7,0.276,0.344,0.416,0.76,18,2,0,0,0,0.0,0,0.464,6,10.0,Luis Cessa,R,31.0,2022.0
7,2022-04-15,boxscore,LAD,,CIN,W,3,1,,45048,1.0,Tied,Anderson,Gutierrez,Kimbrel,0.1354166667,N,51891.0,1.01,++++,,36,29,3,7,1,2,0,3,3,1,6,7,0.272,0.35,0.416,0.766,12,0,1,0,0,0.0,0,0.318,9,9.0,Vladimir Gutierrez,R,40.0,2022.0
7,2022-04-15 00:00:00,boxscore,LAD,,CIN,W,3,1,,45048,1.0,Tied,Anderson,Gutierrez,Kimbrel,0.1354166667,N,51891.0,1.01,++++,,36,29,3,7,1,2,0,3,3,1,6,7,0.272,0.35,0.416,0.766,12,0,1,0,0,0.0,0,0.318,9,9.0,Vladimir Gutierrez,R,40.0,2022.0
7,2022-04-15 00:00:00,boxscore,LAD,,CIN,W,3,1,,45048,1.0,Tied,Anderson,Gutierrez,Kimbrel,0.1354166667,N,51891.0,1.01,++++,,36,29,3,7,1,2,0,3,3,1,6,7,0.272,0.35,0.416,0.766,12,0,1,0,0,0.0,0,0.318,9,9.0,Vladimir Gutierrez,R,40.0,2022.0
8,2022-04-16,boxscore,LAD,,CIN,W,5,2,,45079,1.0,Tied,Phillips,Greene,Hudson,0.1201388889,N,51059.0,1.05,+++++,,33,30,5,8,0,0,1,5,0,0,2,7,0.271,0.345,0.41,0.755,11,2,0,0,1,0.0,0,0.304,4,9.0,Hunter Greene,R,54.0,2022.0
8,2022-04-16 00:00:00,boxscore,LAD,,CIN,W,5,2,,45079,1.0,Tied,Phillips,Greene,Hudson,0.1201388889,N,51059.0,1.05,+++++,,33,30,5,8,0,0,1,5,0,0,2,7,0.271,0.345,0.41,0.755,11,2,0,0,1,0.0,0,0.304,4,9.0,Hunter Greene,R,54.0,2022.0
8,2022-04-16 00:00:00,boxscore,LAD,,CIN,W,5,2,,45079,1.0,Tied,Phillips,Greene,Hudson,0.1201388889,N,51059.0,1.05,+++++,,33,30,5,8,0,0,1,5,0,0,2,7,0.271,0.345,0.41,0.755,11,2,0,0,1,0.0,0,0.304,4,9.0,Hunter Greene,R,54.0,2022.0
9,2022-04-17,boxscore,LAD,,CIN,W,9,1,,45109,1.0,Tied,Heaney,Mahle,,0.1263888889,D,41167.0,1.06,++++++,,41,34,9,10,4,0,0,9,2,0,7,10,0.274,0.353,0.41,0.764,14,0,0,0,0,0.0,0,0.417,8,12.0,Tyler Mahle,R,22.0,2022.0
9,2022-04-17 00:00:00,boxscore,LAD,,CIN,W,9,1,,45109,1.0,Tied,Heaney,Mahle,,0.1263888889,D,41167.0,1.06,++++++,,41,34,9,10,4,0,0,9,2,0,7,10,0.274,0.353,0.41,0.764,14,0,0,0,0,0.0,0,0.417,8,12.0,Tyler Mahle,R,22.0,2022.0
9,2022-04-17 00:00:00,boxscore,LAD,,CIN,W,9,1,,45109,1.0,Tied,Heaney,Mahle,,0.1263888889,D,41167.0,1.06,++++++,,41,34,9,10,4,0,0,9,2,0,7,10,0.274,0.353,0.41,0.764,14,0,0,0,0,0.0,0,0.417,8,12.0,Tyler Mahle,R,22.0,2022.0
10,2022-04-18,boxscore,LAD,,ATL,W,7,4,,45140,1.0,up 0.5,Kershaw,Ynoa,Kimbrel,0.1347222222,N,52052.0,1.08,+++++++,,38,31,7,7,3,0,2,7,1,0,7,7,0.269,0.355,0.42,0.775,16,0,0,0,0,0.0,0,0.227,7,9.0,Huascar Ynoa,R,33.0,2022.0
10,2022-04-18 00:00:00,boxscore,LAD,,ATL,W,7,4,,45140,1.0,up 0.5,Kershaw,Ynoa,Kimbrel,0.1347222222,N,52052.0,1.08,+++++++,,38,31,7,7,3,0,2,7,1,0,7,7,0.269,0.355,0.42,0.775,16,0,0,0,0,0.0,0,0.227,7,9.0,Huascar Ynoa,R,33.0,2022.0
10,2022-04-18 00:00:00,boxscore,LAD,,ATL,W,7,4,,45140,1.0,up 0.5,Kershaw,Ynoa,Kimbrel,0.1347222222,N,52052.0,1.08,+++++++,,38,31,7,7,3,0,2,7,1,0,7,7,0.269,0.355,0.42,0.775,16,0,0,0,0,0.0,0,0.227,7,9.0,Huascar Ynoa,R,33.0,2022.0
11,2022-04-19,boxscore,LAD,,ATL,L,1,3,,45141,1.0,Tied,Fried,Buehler,Jansen,0.1173611111,N,51889.0,1.12,-,,29,28,1,2,0,0,0,1,0,0,1,10,0.254,0.337,0.393,0.731,2,1,0,0,0,0.0,0,0.111,1,10.0,Max Fried,L,81.0,2022.0
11,2022-04-19 00:00:00,boxscore,LAD,,ATL,L,1,3,,45141,1.0,Tied,Fried,Buehler,Jansen,0.1173611111,N,51889.0,1.12,-,,29,28,1,2,0,0,0,1,0,0,1,10,0.254,0.337,0.393,0.731,2,1,0,0,0,0.0,0,0.111,1,10.0,Max Fried,L,81.0,2022.0
11,2022-04-19 00:00:00,boxscore,LAD,,ATL,L,1,3,,45141,1.0,Tied,Fried,Buehler,Jansen,0.1173611111,N,51889.0,1.12,-,,29,28,1,2,0,0,0,1,0,0,1,10,0.254,0.337,0.393,0.731,2,1,0,0,0,0.0,0,0.111,1,10.0,Max Fried,L,81.0,2022.0
12,2022-04-20,boxscore,LAD,,ATL,W,5,1,,45172,1.0,up 1.0,Gonsolin,Morton,,0.1131944444,D,38888.0,1.08,+,,37,32,5,8,1,1,2,5,0,0,5,8,0.254,0.338,0.405,0.743,17,0,0,0,0,0.0,0,0.273,8,10.0,Charlie Morton,R,41.0,2022.0
12,2022-04-20 00:00:00,boxscore,LAD,,ATL,W,5,1,,45172,1.0,up 1.0,Gonsolin,Morton,,0.1131944444,D,38888.0,1.08,+,,37,32,5,8,1,1,2,5,0,0,5,8,0.254,0.338,0.405,0.743,17,0,0,0,0,0.0,0,0.273,8,10.0,Charlie Morton,R,41.0,2022.0
12,2022-04-20 00:00:00,boxscore,LAD,,ATL,W,5,1,,45172,1.0,up 1.0,Gonsolin,Morton,,0.1131944444,D,38888.0,1.08,+,,37,32,5,8,1,1,2,5,0,0,5,8,0.254,0.338,0.405,0.743,17,0,0,0,0,0.0,0,0.273,8,10.0,Charlie Morton,R,41.0,2022.0
13,2022-04-22,boxscore,LAD,@,SDP,W,6,1,,45202,1.0,up 1.5,Urías,Martinez,,0.1423611111,N,44482.0,1.18,++,,40,32,6,8,0,0,3,6,2,0,7,6,0.253,0.341,0.414,0.755,17,1,0,0,1,0.0,0,0.208,7,9.0,Nick Martinez,R,47.0,2022.0
13,2022-04-22 00:00:00,boxscore,LAD,@,SDP,W,6,1,,45202,1.0,up 1.5,Urías,Martinez,,0.1423611111,N,44482.0,1.18,++,,40,32,6,8,0,0,3,6,2,0,7,6,0.253,0.341,0.414,0.755,17,1,0,0,1,0.0,0,0.208,7,9.0,Nick Martinez,R,47.0,2022.0
13,2022-04-22 00:00:00,boxscore,LAD,@,SDP,W,6,1,,45202,1.0,up 1.5,Urías,Martinez,,0.1423611111,N,44482.0,1.18,++,,40,32,6,8,0,0,3,6,2,0,7,6,0.253,0.341,0.414,0.755,17,1,0,0,1,0.0,0,0.208,7,9.0,Nick Martinez,R,47.0,2022.0
14,2022-04-23,boxscore,LAD,@,SDP,L-wo,2,3,10.0,45203,1.0,up 0.5,Suarez,Bruihl,,0.14375,N,44444.0,1.2,-,,37,33,2,5,1,0,0,2,0,0,3,12,0.246,0.335,0.397,0.732,6,1,1,0,0,0.0,0,0.238,6,9.0,Yu Darvish,R,74.0,2022.0
14,2022-04-23 00:00:00,boxscore,LAD,@,SDP,L-wo,2,3,10.0,45203,1.0,up 0.5,Suarez,Bruihl,,0.14375,N,44444.0,1.2,-,,37,33,2,5,1,0,0,2,0,0,3,12,0.246,0.335,0.397,0.732,6,1,1,0,0,0.0,0,0.238,6,9.0,Yu Darvish,R,74.0,2022.0
14,2022-04-23 00:00:00,boxscore,LAD,@,SDP,L-wo,2,3,10.0,45203,1.0,up 0.5,Suarez,Bruihl,,0.14375,N,44444.0,1.2,-,,37,33,2,5,1,0,0,2,0,0,3,12,0.246,0.335,0.397,0.732,6,1,1,0,0,0.0,0,0.238,6,9.0,Yu Darvish,R,74.0,2022.0
15,2022-04-24,boxscore,LAD,@,SDP,W,10,2,,45234,1.0,up 0.5,Kershaw,Manaea,,0.1263888889,D,44930.0,1.25,+,,42,35,10,8,0,0,3,10,0,0,4,10,0.245,0.333,0.404,0.736,17,0,1,0,2,0.0,0,0.208,5,11.0,Sean Manaea,L,27.0,2022.0
15,2022-04-24 00:00:00,boxscore,LAD,@,SDP,W,10,2,,45234,1.0,up 0.5,Kershaw,Manaea,,0.1263888889,D,44930.0,1.25,+,,42,35,10,8,0,0,3,10,0,0,4,10,0.245,0.333,0.404,0.736,17,0,1,0,2,0.0,0,0.208,5,11.0,Sean Manaea,L,27.0,2022.0
15,2022-04-24 00:00:00,boxscore,LAD,@,SDP,W,10,2,,45234,1.0,up 0.5,Kershaw,Manaea,,0.1263888889,D,44930.0,1.25,+,,42,35,10,8,0,0,3,10,0,0,4,10,0.245,0.333,0.404,0.736,17,0,1,0,2,0.0,0,0.208,5,11.0,Sean Manaea,L,27.0,2022.0
16,2022-04-25,boxscore,LAD,@,ARI,W,4,0,,45264,1.0,up 0.5,Buehler,Kelly,,0.10625,N,17750.0,1.15,++,,38,35,4,9,4,0,1,4,1,0,3,7,0.246,0.332,0.407,0.739,16,0,0,0,0,0.0,0,0.296,7,9.0,Merrill Kelly,R,48.0,2022.0
16,2022-04-25 00:00:00,boxscore,LAD,@,ARI,W,4,0,,45264,1.0,up 0.5,Buehler,Kelly,,0.10625,N,17750.0,1.15,++,,38,35,4,9,4,0,1,4,1,0,3,7,0.246,0.332,0.407,0.739,16,0,0,0,0,0.0,0,0.296,7,9.0,Merrill Kelly,R,48.0,2022.0
16,2022-04-25 00:00:00,boxscore,LAD,@,ARI,W,4,0,,45264,1.0,up 0.5,Buehler,Kelly,,0.10625,N,17750.0,1.15,++,,38,35,4,9,4,0,1,4,1,0,3,7,0.246,0.332,0.407,0.739,16,0,0,0,0,0.0,0,0.296,7,9.0,Merrill Kelly,R,48.0,2022.0
17,2022-04-26,boxscore,LAD,@,ARI,L,3,5,,45265,2.0,0.5,Kennedy,Graterol,Melancon,0.1201388889,N,18063.0,1.16,-,,36,30,3,9,2,0,0,3,0,1,6,5,0.249,0.336,0.405,0.741,11,4,0,0,0,0.0,1,0.36,6,10.0,Zach Davies,R,41.0,2022.0
17,2022-04-26 00:00:00,boxscore,LAD,@,ARI,L,3,5,,45265,2.0,0.5,Kennedy,Graterol,Melancon,0.1201388889,N,18063.0,1.16,-,,36,30,3,9,2,0,0,3,0,1,6,5,0.249,0.336,0.405,0.741,11,4,0,0,0,0.0,1,0.36,6,10.0,Zach Davies,R,41.0,2022.0
17,2022-04-26 00:00:00,boxscore,LAD,@,ARI,L,3,5,,45265,2.0,0.5,Kennedy,Graterol,Melancon,0.1201388889,N,18063.0,1.16,-,,36,30,3,9,2,0,0,3,0,1,6,5,0.249,0.336,0.405,0.741,11,4,0,0,0,0.0,1,0.36,6,10.0,Zach Davies,R,41.0,2022.0
18,2022-04-27,boxscore,LAD,@,ARI,L,1,3,,45266,2.0,0.5,Kennedy,Hudson,Melancon,0.1083333333,D,15138.0,1.14,--,,34,31,1,5,1,0,0,1,0,1,2,8,0.244,0.331,0.394,0.725,6,0,1,0,0,0.0,0,0.217,6,10.0,Zac Gallen,R,71.0,2022.0
18,2022-04-27 00:00:00,boxscore,LAD,@,ARI,L,1,3,,45266,2.0,0.5,Kennedy,Hudson,Melancon,0.1083333333,D,15138.0,1.14,--,,34,31,1,5,1,0,0,1,0,1,2,8,0.244,0.331,0.394,0.725,6,0,1,0,0,0.0,0,0.217,6,10.0,Zac Gallen,R,71.0,2022.0
18,2022-04-27 00:00:00,boxscore,LAD,@,ARI,L,1,3,,45266,2.0,0.5,Kennedy,Hudson,Melancon,0.1083333333,D,15138.0,1.14,--,,34,31,1,5,1,0,0,1,0,1,2,8,0.244,0.331,0.394,0.725,6,0,1,0,0,0.0,0,0.217,6,10.0,Zac Gallen,R,71.0,2022.0
19,2022-04-29,boxscore,LAD,,DET,W,5,1,,13-6,1.0,Tied,Anderson,Alexander,,0.1131944444,N,49394.0,1.05,+,,34,29,5,6,0,0,2,4,2,0,4,8,0.242,0.33,0.395,0.724,12,0,0,0,1,0.0,0,0.2,5,9.0,Tyler Alexander,L,34.0,2022.0
19,2022-04-29 00:00:00,boxscore,LAD,,DET,W,5,1,,13-6,1.0,Tied,Anderson,Alexander,,0.1131944444,N,49394.0,1.05,+,,34,29,5,6,0,0,2,4,2,0,4,8,0.242,0.33,0.395,0.724,12,0,0,0,1,0.0,0,0.2,5,9.0,Tyler Alexander,L,34.0,2022.0
19,2022-04-29 00:00:00,boxscore,LAD,,DET,W,5,1,,13-6,1.0,Tied,Anderson,Alexander,,0.1131944444,N,49394.0,1.05,+,,34,29,5,6,0,0,2,4,2,0,4,8,0.242,0.33,0.395,0.724,12,0,0,0,1,0.0,0,0.2,5,9.0,Tyler Alexander,L,34.0,2022.0
20,2022-04-30,boxscore,LAD,,DET,L,1,5,,13-7,2.0,0.5,Barnes,Phillips,,0.1284722222,N,52613.0,1.07,-,,33,30,1,4,1,0,1,1,0,0,3,5,0.237,0.324,0.389,0.713,8,1,0,0,0,0.0,0,0.125,5,9.0,Beau Brieske,R,58.0,2022.0
20,2022-04-30 00:00:00,boxscore,LAD,,DET,L,1,5,,13-7,2.0,0.5,Barnes,Phillips,,0.1284722222,N,52613.0,1.07,-,,33,30,1,4,1,0,1,1,0,0,3,5,0.237,0.324,0.389,0.713,8,1,0,0,0,0.0,0,0.125,5,9.0,Beau Brieske,R,58.0,2022.0
20,2022-04-30 00:00:00,boxscore,LAD,,DET,L,1,5,,13-7,2.0,0.5,Barnes,Phillips,,0.1284722222,N,52613.0,1.07,-,,33,30,1,4,1,0,1,1,0,0,3,5,0.237,0.324,0.389,0.713,8,1,0,0,0,0.0,0,0.125,5,9.0,Beau Brieske,R,58.0,2022.0
21,2022-05-01,boxscore,LAD,,DET,W,6,3,,14-7,1.0,Tied,Buehler,Rodriguez,Kimbrel,0.1229166667,D,51172.0,1.09,+,,34,34,6,8,2,0,0,4,0,0,0,9,0.237,0.321,0.384,0.705,10,0,0,0,0,2.0,0,0.32,4,10.0,Eduardo Rodríguez,L,38.0,2022.0
21,2022-05-01 00:00:00,boxscore,LAD,,DET,W,6,3,,14-7,1.0,Tied,Buehler,Rodriguez,Kimbrel,0.1229166667,D,51172.0,1.09,+,,34,34,6,8,2,0,0,4,0,0,0,9,0.237,0.321,0.384,0.705,10,0,0,0,0,2.0,0,0.32,4,10.0,Eduardo Rodríguez,L,38.0,2022.0
21,2022-05-01 00:00:00,boxscore,LAD,,DET,W,6,3,,14-7,1.0,Tied,Buehler,Rodriguez,Kimbrel,0.1229166667,D,51172.0,1.09,+,,34,34,6,8,2,0,0,4,0,0,0,9,0.237,0.321,0.384,0.705,10,0,0,0,0,2.0,0,0.32,4,10.0,Eduardo Rodríguez,L,38.0,2022.0
22,2022-05-03,boxscore,LAD,,SFG,W,3,1,,15-7,1.0,up 0.5,Urías,Rodón,Kimbrel,0.1284722222,N,43370.0,1.27,++,,32,29,3,5,3,0,0,2,0,0,3,5,0.235,0.318,0.38,0.698,8,0,0,0,0,0.0,0,0.208,5,9.0,Carlos Rodón,L,59.0,2022.0
22,2022-05-03 00:00:00,boxscore,LAD,,SFG,W,3,1,,15-7,1.0,up 0.5,Urías,Rodón,Kimbrel,0.1284722222,N,43370.0,1.27,++,,32,29,3,5,3,0,0,2,0,0,3,5,0.235,0.318,0.38,0.698,8,0,0,0,0,0.0,0,0.208,5,9.0,Carlos Rodón,L,59.0,2022.0
22,2022-05-03 00:00:00,boxscore,LAD,,SFG,W,3,1,,15-7,1.0,up 0.5,Urías,Rodón,Kimbrel,0.1284722222,N,43370.0,1.27,++,,32,29,3,5,3,0,0,2,0,0,3,5,0.235,0.318,0.38,0.698,8,0,0,0,0,0.0,0,0.208,5,9.0,Carlos Rodón,L,59.0,2022.0
23,2022-05-04,boxscore,LAD,,SFG,W,9,1,,16-7,1.0,up 1.0,Gonsolin,Wood,,0.125,N,52203.0,1.25,+++,,37,32,9,11,1,1,2,9,0,0,4,9,0.239,0.322,0.39,0.712,20,2,0,0,1,0.0,1,0.409,4,10.0,Alex Wood,L,53.0,2022.0
23,2022-05-04 00:00:00,boxscore,LAD,,SFG,W,9,1,,16-7,1.0,up 1.0,Gonsolin,Wood,,0.125,N,52203.0,1.25,+++,,37,32,9,11,1,1,2,9,0,0,4,9,0.239,0.322,0.39,0.712,20,2,0,0,1,0.0,1,0.409,4,10.0,Alex Wood,L,53.0,2022.0
23,2022-05-04 00:00:00,boxscore,LAD,,SFG,W,9,1,,16-7,1.0,up 1.0,Gonsolin,Wood,,0.125,N,52203.0,1.25,+++,,37,32,9,11,1,1,2,9,0,0,4,9,0.239,0.322,0.39,0.712,20,2,0,0,1,0.0,1,0.409,4,10.0,Alex Wood,L,53.0,2022.0
24,2022-05-07,boxscore,LAD,@,CHC,W,7,0,,17-7,1.0,up 1.5,Kershaw,Smyly,,0.1131944444,D,37594.0,1.14,++++,,40,36,7,11,5,0,1,6,0,0,4,7,0.242,0.324,0.397,0.721,19,2,0,0,0,0.0,0,0.357,6,11.0,Drew Smyly,L,43.0,2022.0
24,2022-05-07 00:00:00,boxscore,LAD,@,CHC,W,7,0,,17-7,1.0,up 1.5,Kershaw,Smyly,,0.1131944444,D,37594.0,1.14,++++,,40,36,7,11,5,0,1,6,0,0,4,7,0.242,0.324,0.397,0.721,19,2,0,0,0,0.0,0,0.357,6,11.0,Drew Smyly,L,43.0,2022.0
24,2022-05-07 00:00:00,boxscore,LAD,@,CHC,W,7,0,,17-7,1.0,up 1.5,Kershaw,Smyly,,0.1131944444,D,37594.0,1.14,++++,,40,36,7,11,5,0,1,6,0,0,4,7,0.242,0.324,0.397,0.721,19,2,0,0,0,0.0,0,0.357,6,11.0,Drew Smyly,L,43.0,2022.0
25,2022-05-07,boxscore,LAD,@,CHC,W,6,2,,18-7,1.0,up 1.5,Anderson,Norris,,0.1284722222,N,31520.0,1.13,+++++,,39,30,6,3,1,0,1,6,0,0,9,10,0.237,0.323,0.391,0.714,7,0,0,0,0,0.0,0,0.105,6,10.0,Daniel Norris,L,40.0,2022.0
25,2022-05-07 00:00:00,boxscore,LAD,@,CHC,W,6,2,,18-7,1.0,up 1.5,Anderson,Norris,,0.1284722222,N,31520.0,1.13,+++++,,39,30,6,3,1,0,1,6,0,0,9,10,0.237,0.323,0.391,0.714,7,0,0,0,0,0.0,0,0.105,6,10.0,Daniel Norris,L,40.0,2022.0
25,2022-05-07 00:00:00,boxscore,LAD,@,CHC,W,6,2,,18-7,1.0,up 1.5,Anderson,Norris,,0.1284722222,N,31520.0,1.13,+++++,,39,30,6,3,1,0,1,6,0,0,9,10,0.237,0.323,0.391,0.714,7,0,0,0,0,0.0,0,0.105,6,10.0,Daniel Norris,L,40.0,2022.0
26,2022-05-08,boxscore,LAD,@,CHC,W,7,1,,19-7,1.0,up 1.5,Buehler,Steele,,0.1229166667,N,31424.0,1.16,++++++,,40,34,7,10,1,0,0,3,0,0,4,7,0.239,0.324,0.388,0.712,11,2,0,0,2,0.0,0,0.345,6,9.0,Justin Steele,L,49.0,2022.0
26,2022-05-08 00:00:00,boxscore,LAD,@,CHC,W,7,1,,19-7,1.0,up 1.5,Buehler,Steele,,0.1229166667,N,31424.0,1.16,++++++,,40,34,7,10,1,0,0,3,0,0,4,7,0.239,0.324,0.388,0.712,11,2,0,0,2,0.0,0,0.345,6,9.0,Justin Steele,L,49.0,2022.0
26,2022-05-08 00:00:00,boxscore,LAD,@,CHC,W,7,1,,19-7,1.0,up 1.5,Buehler,Steele,,0.1229166667,N,31424.0,1.16,++++++,,40,34,7,10,1,0,0,3,0,0,4,7,0.239,0.324,0.388,0.712,11,2,0,0,2,0.0,0,0.345,6,9.0,Justin Steele,L,49.0,2022.0
27,2022-05-09,boxscore,LAD,@,PIT,L,1,5,,19-8,1.0,up 1.5,Quintana,Urías,,0.1118055556,N,8527.0,1.13,-,,37,31,1,4,1,0,1,1,0,0,5,7,0.235,0.322,0.383,0.706,8,0,1,0,0,0.0,0,0.13,9,11.0,Jose Quintana,L,69.0,2022.0
27,2022-05-09 00:00:00,boxscore,LAD,@,PIT,L,1,5,,19-8,1.0,up 1.5,Quintana,Urías,,0.1118055556,N,8527.0,1.13,-,,37,31,1,4,1,0,1,1,0,0,5,7,0.235,0.322,0.383,0.706,8,0,1,0,0,0.0,0,0.13,9,11.0,Jose Quintana,L,69.0,2022.0
27,2022-05-09 00:00:00,boxscore,LAD,@,PIT,L,1,5,,19-8,1.0,up 1.5,Quintana,Urías,,0.1118055556,N,8527.0,1.13,-,,37,31,1,4,1,0,1,1,0,0,5,7,0.235,0.322,0.383,0.706,8,0,1,0,0,0.0,0,0.13,9,11.0,Jose Quintana,L,69.0,2022.0
28,2022-05-10,boxscore,LAD,@,PIT,W,11,1,,20-8,1.0,up 1.5,Gonsolin,Wilson,,0.1263888889,N,11583.0,1.17,+,,44,41,11,15,8,1,1,11,1,0,3,10,0.241,0.326,0.397,0.723,28,1,0,0,0,0.0,0,0.467,6,10.0,Bryse Wilson,R,21.0,2022.0
