Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
20,2026-04-18,boxscore,TOR,@,ARI,,2,6,,7-13,5.0,5,Morillo,Hoffman,,02:22:00,N,36946.0,0.53,----,,38,37,2,12,1,0,0,2,0,0,0,7,0.246,0.309,0.37,0.679,13,0,0,1,0,0,0,0.4,9,10.0,Zac Gallen,R,46.0,2026
21,2026-04-19,boxscore,TOR,@,ARI,,10,4,,8-13,4.0,4.5,Gausman,Nelson,,02:33:00,D,32240.0,0.55,+,,43,38,10,14,6,0,1,10,0,0,4,7,0.252,0.315,0.383,0.698,23,2,0,0,1,0,0,0.419,6,9.0,Ryne Nelson,R,3.0,2026
22,2026-04-20,boxscore,TOR,@,LAA,,5,2,,9-13,4.0,4,Cease,Detmers,Hoffman,02:48:00,N,37897.0,0.85,++,,38,31,5,8,0,0,1,5,0,0,3,6,0.253,0.316,0.382,0.697,11,1,1,2,1,0,0,0.28,6,12.0,Reid Detmers,L,49.0,2026
23,2026-04-21,boxscore,TOR,@,LAA,,4,2,,10-13,4.0,4,Fluharty,Pomeranz,Varland,02:27:00,N,28641.0,0.51,+++,,37,32,4,8,2,0,0,4,0,0,3,4,0.253,0.316,0.379,0.695,10,2,1,0,1,0,1,0.276,6,12.0,Jack Kochanowicz,R,54.0,2026
24,2026-04-22,boxscore,TOR,@,LAA,,3,7,,10-14,4.0,5,Suter,Nance,,02:49:00,D,25306.0,0.55,-,,38,37,3,12,2,0,0,3,0,1,1,9,0.256,0.317,0.379,0.696,14,1,0,0,0,0,0,0.429,8,12.0,José Soriano,R,57.0,2026
25,2026-04-24,boxscore,TOR,,CLE,,6,8,,10-15,4.0,6.5,Williams,Scherzer,Smith,02:42:00,N,41671.0,0.91,--,,37,35,6,9,3,0,2,6,0,0,2,5,0.256,0.316,0.384,0.701,18,1,0,0,0,0,0,0.25,4,12.0,Gavin Williams,R,36.0,2026
26,2026-04-25,boxscore,TOR,,CLE,,5,3,,11-15,4.0,6.5,Gausman,Cantillo,Varland,02:35:00,D,41543.0,0.67,+,,37,34,5,9,3,0,1,4,3,0,3,10,0.256,0.317,0.387,0.703,15,0,0,0,0,0,0,0.348,8,10.0,Joey Cantillo,L,50.0,2026
27,2026-04-26,boxscore,TOR,,CLE,,4,2,,12-15,4.0,5.5,Fisher,Cecconi,Varland,02:35:00,D,41136.0,0.84,++,,31,29,4,6,2,0,1,4,0,0,1,8,0.255,0.314,0.386,0.7,11,0,0,0,1,0,0,0.238,3,10.0,Slade Cecconi,R,45.0,2026
28,2026-04-27,boxscore,TOR,,BOS,,0,5,,12-16,4.0,6.5,Suarez,Cease,,02:30:00,N,41785.0,0.77,-,,29,28,0,2,2,0,0,0,0,0,1,10,0.249,0.308,0.379,0.687,4,1,0,0,0,0,0,0.111,2,11.0,Ranger Suárez,L,89.0,2026
29,2026-04-28,boxscore,TOR,,BOS,,3,0,,13-16,4.0,6.5,Yesavage,Tolle,Varland,02:23:00,N,41949.0,0.72,+,,34,28,3,6,1,0,0,3,0,0,5,7,0.248,0.309,0.375,0.685,7,1,1,0,0,0,0,0.286,7,10.0,Payton Tolle,L,46.0,2026
30,2026-04-29,boxscore,TOR,,BOS,,8,1,,14-16,4.0,5.5,Fisher,Bello,,02:34:00,D,41314.0,0.67,++,,37,32,8,10,0,0,2,8,0,0,3,3,0.25,0.312,0.379,0.691,16,0,1,0,1,0,0,0.286,5,10.0,Brayan Bello,R,33.0,2026
31,2026-04-30,boxscore,TOR,@,MIN,,1,7,,14-17,4.0,6,Ober,Gausman,,02:29:00,N,16985.0,0.57,-,,35,32,1,6,0,0,1,1,1,0,3,2,0.248,0.31,0.376,0.686,9,1,0,0,0,0,0,0.172,7,10.0,Bailey Ober,R,60.0,2026
32,2026-05-01,boxscore,TOR,@,MIN,,7,3,,15-17,3.0,6,Corbin,Woods Richardson,,02:40:00,N,19762.0,0.43,+,,41,38,7,11,1,0,2,5,0,0,2,3,0.25,0.311,0.38,0.691,18,1,1,0,0,0,0,0.273,7,11.0,Simeon Woods Richardson,R,27.0,2026
33,2026-05-02,boxscore,TOR,@,MIN,,11,4,,16-17,3.0,6,Cease,Garcia,,02:37:00,D,30687.0,0.49,++,,42,36,11,9,2,0,4,11,0,0,5,5,0.25,0.313,0.388,0.701,23,1,1,0,0,0,0,0.185,4,10.0,Connor Prielipp,L,55.0,2026
34,2026-05-03,boxscore,TOR,@,MIN,,3,4,,16-18,3.0,7,Morris,Yesavage,Topa,02:52:00,D,20394.0,0.83,-,,41,37,3,11,1,0,1,3,0,0,3,9,0.251,0.314,0.389,0.703,15,1,1,0,0,0,0,0.37,11,12.0,Joe Ryan,R,51.0,2026
35,2026-05-04,boxscore,TOR,@,TBR,,1,5,,16-19,3.0,8,Martinez,Lauer,Baker,02:24:00,N,11263.0,1.02,--,,38,36,1,10,1,0,0,1,0,0,2,8,0.252,0.314,0.386,0.701,11,1,0,0,0,0,0,0.357,10,9.0,Nick Martinez,R,56.0,2026
36,2026-05-05,boxscore,TOR,@,TBR,,3,4,,16-20,3.0,9,Legumina,Rogers,Sulser,02:32:00,N,11217.0,0.49,---,,37,34,3,8,0,0,1,3,1,0,3,7,0.252,0.314,0.384,0.698,11,0,0,0,0,0,1,0.269,7,11.0,Drew Rasmussen,R,50.0,2026
37,2026-05-06,boxscore,TOR,@,TBR,,0,3,,16-21,4.0,9,McClanahan,Corbin,Seymour,02:12:00,D,11275.0,0.57,----,,32,31,0,4,2,0,0,0,0,0,1,7,0.249,0.31,0.38,0.69,6,0,0,0,0,0,0,0.167,5,13.0,Shane McClanahan,L,68.0,2026
38,2026-05-08,boxscore,TOR,,LAA,,2,0,,17-21,3.0,8.5,Cease,Detmers,Varland,02:31:00,N,41923.0,0.55,+,,34,26,2,3,0,0,0,2,1,0,6,9,0.246,0.309,0.374,0.684,3,0,0,0,1,0,0,0.167,8,11.0,Reid Detmers,L,46.0,2026
39,2026-05-09,boxscore,TOR,,LAA,,14,1,,18-21,3.0,7.5,Fluharty,Kochanowicz,,02:49:00,D,41461.0,0.61,++,,49,44,14,20,2,0,3,13,0,0,3,2,0.253,0.316,0.385,0.701,31,0,1,0,1,1,0,0.425,11,13.0,Jack Kochanowicz,R,16.0,2026
40,2026-05-10,boxscore,TOR,,LAA,,1,6,,18-22,3.0,8.5,Soriano,Lauer,,02:17:00,D,40977.0,0.57,-,,33,32,1,5,1,0,0,1,0,0,1,9,0.251,0.313,0.381,0.693,6,0,0,0,0,0,0,0.217,5,9.0,José Soriano,R,71.0,2026
41,2026-05-11,boxscore,TOR,,TBR,,5,8,,18-23,4.0,9.5,Rasmussen,Gausman,Baker,02:55:00,N,39336.0,1.33,--,,35,33,5,6,0,0,2,5,0,0,2,10,0.249,0.311,0.38,0.691,12,0,0,0,0,0,0,0.19,3,10.0,Drew Rasmussen,R,57.0,2026
42,2026-05-12,boxscore,TOR,,TBR,,6,7,10.0,18-24,4.0,10.5,Seymour,Fisher,Cleavinger,03:24:00,N,41265.0,0.93,---,,41,37,6,7,2,0,0,6,2,0,3,12,0.247,0.309,0.377,0.686,9,0,0,0,1,1,0,0.269,6,12.0,Shane McClanahan,L,71.0,2026
43,2026-05-13,boxscore,TOR,,TBR,,5,3,10.0,19-24,4.0,9.5,Hoffman,Brooks,,02:58:00,N,40119.0,0.36,+,,41,28,5,6,0,0,1,5,0,0,10,3,0.247,0.312,0.376,0.687,9,2,1,1,1,0,0,0.2,9,12.0,Griffin Jax,R,56.0,2026
44,2026-05-15,boxscore,TOR,@,DET,,2,3,,19-25,4.0,10.5,Jansen,Hoffman,,02:42:00,N,31038.0,0.81,-,,31,29,2,5,2,0,0,2,0,0,2,6,0.245,0.31,0.373,0.683,7,2,0,0,0,0,0,0.217,2,9.0,Brenan Hanifee,R,48.0,2026
45,2026-05-16,boxscore,TOR,@,DET,,2,1,10.0,20-25,3.0,9.5,Varland,Holton,,02:32:00,D,38295.0,0.45,+,,35,34,2,5,2,0,1,2,0,0,1,6,0.243,0.307,0.371,0.678,10,1,0,0,0,0,0,0.148,4,13.0,Casey Mize,R,72.0,2026
46,2026-05-17,boxscore,TOR,@,DET,,4,1,,21-25,3.0,9.5,Gausman,Flaherty,Rogers,02:40:00,D,37486.0,0.63,++,,36,34,4,7,1,1,1,3,0,0,1,5,0.242,0.305,0.371,0.677,13,0,0,0,1,1,0,0.207,5,10.0,Jack Flaherty,R,50.0,2026
47,2026-05-18,boxscore,TOR,@,NYY,,6,7,,21-26,3.0,10.5,Blackburn,Rodríguez,Bednar,03:05:00,N,39082.0,1.1,-,,38,35,6,9,1,0,2,6,0,0,3,13,0.243,0.306,0.373,0.679,16,1,0,0,0,0,0,0.35,5,12.0,Ryan Weathers,L,41.0,2026
48,2026-05-19,boxscore,TOR,@,NYY,,4,5,,21-27,3.0,11.5,Warren,Cease,Doval,03:00:00,N,37181.0,0.89,--,,40,34,4,9,0,0,0,4,1,0,3,7,0.243,0.306,0.371,0.677,9,0,1,1,1,0,0,0.321,9,12.0,Will Warren,R,45.0,2026
49,2026-05-20,boxscore,TOR,@,NYY,,2,1,,22-27,3.0,11.5,Yesavage,Schlittler,Varland,02:45:00,N,37497.0,0.71,+,,36,32,2,8,1,0,0,2,2,0,2,11,0.243,0.306,0.369,0.675,9,1,0,1,1,0,0,0.364,7,10.0,Cam Schlittler,R,53.0,2026
50,2026-05-21,boxscore,TOR,@,NYY,,2,0,,23-27,3.0,11,Macko,Rodón,Hoffman,02:43:00,N,40249.0,1.15,++,,37,33,2,7,4,0,1,2,1,0,3,10,0.243,0.306,0.37,0.676,14,1,1,0,0,0,0,0.273,8,11.0,Carlos Rodón,L,61.0,2026
51,2026-05-22,boxscore,TOR,,PIT,,6,2,,24-27,3.0,11,Gausman,Chandler,Varland,02:56:00,N,39839.0,1.06,+++,,39,31,6,5,4,0,0,5,3,0,7,15,0.241,0.306,0.369,0.675,9,0,0,0,0,1,0,0.313,9,10.0,Bubba Chandler,R,65.0,2026
52,2026-05-23,boxscore,TOR,,PIT,,5,2,,25-27,3.0,10.5,Corbin,Skenes,Hoffman,02:38:00,D,41813.0,0.67,++++,,33,32,5,11,4,0,2,4,0,1,1,4,0.243,0.307,0.374,0.681,21,2,0,0,0,0,0,0.346,4,12.0,Paul Skenes,R,34.0,2026
53,2026-05-24,boxscore,TOR,,PIT,,1,4,,25-28,3.0,10.5,Keller,Cease,Soto,02:50:00,D,41354.0,0.55,-,,38,31,1,5,2,0,0,1,0,0,5,8,0.242,0.307,0.372,0.679,7,1,2,0,0,0,0,0.217,10,12.0,Mitch Keller,R,62.0,2026
54,2026-05-25,boxscore,TOR,,MIA,,2,8,,25-29,3.0,10.5,Junk,Yesavage,,02:52:00,N,41177.0,0.64,--,,39,37,2,10,0,0,1,2,0,0,1,8,0.242,0.307,0.371,0.678,13,0,1,0,0,0,0,0.321,10,10.0,Janson Junk,R,50.0,2026
55,2026-05-26,boxscore,TOR,,MIA,,8,1,,26-29,3.0,9.5,Miles,Alcantara,,02:35:00,N,42815.0,0.71,+,,40,35,8,12,1,0,3,8,1,0,1,6,0.244,0.309,0.376,0.685,22,1,4,0,0,0,0,0.346,8,9.0,Sandy Alcantara,R,20.0,2026
56,2026-05-27,boxscore,TOR,,MIA,,2,1,,27-29,3.0,8.5,Hoffman,Nardi,Rogers,02:55:00,D,42372.0,0.4,++,,31,28,2,5,1,0,1,2,1,1,2,13,0.243,0.309,0.375,0.684,9,0,1,0,0,0,1,0.286,5,11.0,Eury Pérez,R,65.0,2026
57,2026-05-28,boxscore,TOR,@,BAL,,2,1,,28-29,3.0,8,Hoffman,Nunez,Varland,02:43:00,N,13778.0,0.74,+++,,37,30,2,6,2,0,1,2,0,1,5,5,0.242,0.309,0.375,0.684,11,1,1,1,0,0,1,0.208,8,11.0,Chris Bassitt,R,61.0,2026
58,2026-05-29,boxscore,TOR,@,BAL,,6,5,,29-29,3.0,8,Fluharty,Cano,Fisher,02:35:00,N,25494.0,0.97,++++,,37,36,6,10,4,1,2,6,0,0,1,5,0.243,0.309,0.38,0.688,22,1,0,0,0,0,0,0.276,4,11.0,Trevor Rogers,L,46.0,2026
59,2026-05-30,boxscore,TOR,@,BAL,,5,6,,29-30,3.0,8,Suárez,Hoffman,,02:49:00,D,32645.0,0.95,-,,40,36,5,11,4,0,0,4,0,0,3,9,0.244,0.31,0.38,0.69,15,1,1,0,0,0,0,0.407,8,10.0,Brandon Young,R,58.0,2026
60,2026-05-31,boxscore,TOR,@,BAL,,5,9,,29-31,3.0,9,Bradish,Miles,,02:37:00,D,34476.0,0.82,--,,38,34,5,8,1,0,1,4,0,0,4,4,0.244,0.31,0.38,0.69,12,1,0,0,0,0,0,0.241,6,11.0,Kyle Bradish,R,68.0,2026
61,2026-06-02,boxscore,TOR,@,ATL,,3,4,,29-32,3.0,8.5,Elder,Gausman,Iglesias,02:20:00,N,30937.0,0.67,---,,36,34,3,9,1,0,1,3,1,0,1,9,0.244,0.31,0.38,0.689,13,1,0,0,1,0,0,0.32,6,11.0,Bryce Elder,R,55.0,2026
62,2026-06-03,boxscore,TOR,@,ATL,,3,7,,29-33,3.0,8.5,Holmes,Corbin,,02:21:00,N,37178.0,0.39,----,,38,34,3,8,0,0,2,2,0,0,3,8,0.244,0.31,0.38,0.69,14,1,1,0,0,0,0,0.25,8,10.0,Grant Holmes,R,56.0,2026
63,2026-06-04,boxscore,TOR,@,ATL,,7,2,,30-33,3.0,8,Dallas,Sale,Varland,02:53:00,N,30598.0,0.61,+,,46,42,7,16,3,0,0,7,0,0,3,9,0.247,0.312,0.382,0.694,19,0,1,0,0,0,0,0.485,12,11.0,Chris Sale,L,41.0,2026
64,2026-06-05,boxscore,TOR,,BAL,,3,13,,30-34,4.0,9,Young,Yesavage,,02:49:00,N,41801.0,0.93,-,,34,32,3,8,1,0,1,3,0,1,0,5,0.247,0.311,0.382,0.693,12,0,0,0,1,0,0,0.259,4,10.0,Brandon Young,R,51.0,2026
65,2026-06-06,boxscore,TOR,,BAL,,6,4,,31-34,3.0,8,Miles,Bradish,Varland,02:38:00,D,41868.0,1.04,+,,36,31,6,12,2,1,1,6,0,1,3,6,0.249,0.313,0.385,0.698,19,1,0,1,1,0,0,0.44,6,10.0,Kyle Bradish,R,24.0,2026
66,2026-06-07,boxscore,TOR,,BAL,,6,4,,32-34,3.0,7,Macko,Baz,Varland,02:46:00,D,41278.0,1.38,++,,36,35,6,10,2,0,2,6,0,0,1,5,0.25,0.313,0.387,0.7,18,0,0,0,0,1,0,0.286,6,11.0,Shane Baz,R,45.0,2026
67,2026-06-08,boxscore,TOR,,PHI,,2,5,,32-35,3.0,8,Sánchez,Corbin,Duran,02:34:00,N,37178.0,0.96,-,,35,33,2,6,3,0,1,2,0,0,2,11,0.249,0.312,0.387,0.698,12,0,0,0,0,0,0,0.238,6,11.0,Cristopher Sánchez,L,70.0,2026
68,2026-06-09,boxscore,TOR,,PHI,,3,2,,33-35,3.0,8,Varland,Duran,,02:30:00,N,41079.0,0.67,+,,33,32,3,9,2,0,1,2,1,0,0,8,0.249,0.312,0.387,0.699,14,1,1,0,0,0,0,0.348,6,11.0,Zack Wheeler,R,61.0,2026
69,2026-06-10,boxscore,TOR,,PHI,,4,7,,33-36,3.0,9,Luzardo,Scherzer,Duran,03:12:00,N,35733.0,0.92,-,,40,31,4,8,0,0,0,4,0,0,7,11,0.249,0.313,0.386,0.698,8,1,0,0,2,0,0,0.364,9,10.0,Jesús Luzardo,L,61.0,2026
70,2026-06-12,boxscore,TOR,,NYY,,8,5,,34-36,3.0,8.0,Yesavage,Weathers,Varland,02:51:00,N,41596.0,0.89,+,,39,34,8,10,3,0,2,8,0,0,4,8,0.25,0.314,0.388,0.702,19,0,1,0,0,0,0,0.333,7,10.0,Ryan Weathers,L,30.0,2026
71,2026-06-13,boxscore,TOR,,NYY,,1,3,,34-37,3.0,9.0,Cruz,Varland,Bednar,02:37:00,D,42364.0,0.77,-,,38,31,1,6,1,0,1,1,0,0,7,11,0.249,0.314,0.387,0.701,10,2,0,0,0,0,0,0.263,10,10.0,Cam Schlittler,R,64.0,2026
72,2026-06-14,boxscore,TOR,,NYY,,3,8,,34-38,3.0,10.0,Doval,Fisher,,03:14:00,D,41596.0,0.81,--,,39,36,3,11,2,0,1,3,0,0,3,6,0.25,0.315,0.388,0.703,16,2,0,0,0,0,0,0.345,9,10.0,Will Warren,R,36.0,2026
73,2026-06-16,boxscore,TOR,@,BOS,,6,1,,35-38,3.0,10.0,Cease,Tolle,Varland,02:52:00,N,32392.0,0.69,+,,38,33,6,7,2,0,3,6,1,0,4,7,0.249,0.314,0.39,0.705,18,0,0,0,1,0,0,0.167,5,9.0,Payton Tolle,L,51.0,2026
74,2026-06-17,boxscore,TOR,@,BOS,,3,0,,36-38,3.0,10.0,Woods Richardson,Bennett,Varland,02:51:00,N,35817.0,0.67,++,,36,35,3,8,3,0,0,3,5,0,0,10,0.249,0.313,0.389,0.703,11,0,1,0,0,0,0,0.32,6,10.0,Jake Bennett,L,59.0,2026
75,2026-06-18,boxscore,TOR,@,BOS,,4,3,,37-38,3.0,9.0,Nance,Chapman,Fluharty,02:23:00,D,32027.0,0.98,+++,,36,34,4,10,4,0,2,4,0,1,1,6,0.25,0.313,0.392,0.705,20,0,0,0,1,0,0,0.296,5,11.0,Sonny Gray,R,56.0,2026
76,2026-06-19,boxscore,TOR,@,CHC,,2,16,,37-39,3.0,10.0,Brown,Gausman,,02:54:00,D,40275.0,0.79,-,,32,32,2,5,2,0,1,2,0,0,0,7,0.249,0.312,0.391,0.702,10,0,0,0,0,0,0,0.167,3,10.0,Ben Brown,R,60.0,2026
77,2026-06-20,boxscore,TOR,@,CHC,,8,6,,38-39,3.0,9.0,Hoffman,Webb,Varland,03:12:00,D,40706.0,0.82,+,,37,35,8,9,0,0,2,8,0,0,1,6,0.249,0.311,0.391,0.703,15,1,1,0,0,0,0,0.259,2,12.0,Colin Rea,R,65.0,2026
78,2026-06-22,boxscore,TOR,,HOU,,4,2,,39-39,3.0,7.5,Fisher,De Los Santos,Varland,02:56:00,N,42273.0,0.77,++,,41,30,4,11,1,0,1,4,1,0,5,8,0.25,0.313,0.393,0.706,15,2,2,1,3,0,0,0.417,13,10.0,Hunter Brown,R,49.0,2026
79,2026-06-23,boxscore,TOR,,HOU,L,7,9,11.0,39-40,3.0,8.5,VanWey,Fisher,,03:37:00,D,38633.0,1.11,-,,51,46,7,13,3,0,2,7,1,0,4,10,0.251,0.314,0.394,0.708,22,0,0,1,0,1,0,0.324,13,11.0,Peter Lambert,R,47.0,2026
80,2026-06-24,boxscore,TOR,,HOU,L,1,3,,39-41,3.0,9.5,Okert,Hoffman,Hader,02:34:00,N,39264.0,1.11,--,,32,30,1,4,0,0,1,1,1,0,2,6,0.249,0.312,0.392,0.705,7,0,0,0,0,0,0,0.13,4,11.0,Mike Burrows,R,66.0,2026
81,2026-06-25,boxscore,TOR,,TEX,L,5,6,,39-42,3.0,9.5,Gore,Gausman,Latz,02:33:00,N,35273.0,0.97,---,,33,31,5,6,1,0,1,5,0,0,1,8,0.249,0.311,0.391,0.703,10,1,0,0,1,0,0,0.217,1,12.0,MacKenzie Gore,L,61.0,2026
82,2026-06-26,boxscore,TOR,,TEX,L,4,5,,39-43,3.0,9.5,Eovaldi,Corbin,Latz,02:57:00,N,41689.0,0.93,----,,38,35,4,9,1,0,1,4,0,0,3,11,0.249,0.311,0.391,0.703,13,1,0,0,0,0,0,0.348,7,13.0,Nathan Eovaldi,R,75.0,2026
83,2026-06-27,boxscore,TOR,,TEX,L,4,7,,39-44,3.0,9.5,Gray,Cease,Alexander,03:14:00,D,41657.0,0.76,-----,,38,37,4,10,1,0,2,4,0,0,1,11,0.249,0.311,0.392,0.703,17,1,0,0,0,0,0,0.333,7,11.0,Cal Quantrill,R,62.0,2026
84,2026-06-28,boxscore,TOR,,TEX,L,2,3,,39-45,3.0,10.5,Winn,Varland,Alexander,02:50:00,D,40898.0,0.93,------,,34,33,2,6,0,0,1,2,0,0,1,8,0.248,0.31,0.391,0.701,9,1,0,0,0,1,0,0.208,5,9.0,Kumar Rocker,R,68.0,2026
85,2026-06-29,boxscore,TOR,,NYM,W,2,1,,40-45,3.0,10.0,Yesavage,Manaea,Varland,02:24:00,N,41634.0,0.67,+,,33,27,2,4,1,1,0,1,0,0,4,8,0.247,0.31,0.389,0.699,7,1,1,0,1,1,0,0.2,7,11.0,Sean Manaea,L,57.0,2026
86,2026-06-30,boxscore,TOR,,NYM,L,0,3,,40-46,3.0,11.0,McLean,Gausman,Williams,02:38:00,N,41538.0,0.97,-,,35,33,0,6,1,0,0,0,0,0,2,9,0.247,0.309,0.387,0.696,7,0,0,0,0,0,0,0.25,8,10.0,Nolan McLean,R,67.0,2026
87,2026-07-01,boxscore,TOR,,NYM,W,9,3,,41-46,3.0,11.0,Miles,Peralta,Corbin,02:39:00,D,41842.0,0.82,+,,38,33,9,12,2,0,2,9,0,0,5,7,0.248,0.31,0.39,0.7,20,1,0,0,0,0,0,0.417,5,11.0,Freddy Peralta,R,29.0,2026
88,2026-07-03,boxscore,TOR,@,SEA,W,2,0,,42-46,3.0,11.5,Cease,Castillo,Varland,02:28:00,N,45391.0,0.72,++,,37,34,2,6,2,0,0,2,0,0,2,5,0.247,0.309,0.388,0.697,8,0,0,1,0,2,0,0.207,8,10.0,Luis Castillo,R,57.0,2026
