Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
28,2026-04-25,boxscore,DET,@,CIN,,2,9,,14-14,2.0,1.0,Singer,Flaherty,,02:57:00,N,35315.0,1.02,--,,37,35,2,10,1,0,2,2,0,0,2,6,0.25,0.331,0.406,0.736,17,2,0,0,0,0.0,0,0.296,8.0,11.0,Brady Singer,R,47.0,2026
29,2026-04-26,boxscore,DET,@,CIN,,8,3,,15-14,1.0,,Hurter,Moll,,02:42:00,D,31377.0,0.83,+,,44,38,8,12,3,1,3,8,0,0,5,12,0.253,0.333,0.417,0.75,26,1,0,0,1,1.0,0,0.375,9.0,12.0,Rhett Lowder,R,53.0,2026
30,2026-04-28,boxscore,DET,@,ATL,,2,5,,15-15,1.0,,Pérez,Mize,,02:36:00,N,32162.0,0.78,-,,38,33,2,6,2,0,1,2,0,0,5,8,0.251,0.332,0.414,0.745,11,0,0,0,0,0.0,0,0.208,9.0,12.0,Martín Pérez,L,64.0,2026
31,2026-04-29,boxscore,DET,@,ATL,,3,4,,15-16,2.0,0.5,López,Jansen,,02:22:00,N,30439.0,1.09,--,,36,32,3,5,1,0,1,2,0,0,4,10,0.248,0.329,0.41,0.739,9,0,0,0,0,0.0,0,0.19,6.0,11.0,JR Ritchie,R,48.0,2026
32,2026-04-30,boxscore,DET,@,ATL,,5,2,,16-16,1.0,,Anderson,Payamps,Finnegan,02:50:00,D,32620.0,1.52,+,,45,36,5,12,2,1,0,4,0,0,8,10,0.25,0.333,0.411,0.744,16,0,0,0,1,0.0,0,0.444,13.0,12.0,Bryce Elder,R,58.0,2026
33,2026-05-01,boxscore,DET,,TEX,,4,5,,16-17,2.0,1.0,Alexander,Smith,Latz,03:03:00,N,28622.0,1.42,-,,38,34,4,7,1,0,0,4,1,0,4,6,0.249,0.332,0.405,0.737,8,0,0,0,0,0.0,0,0.25,7.0,10.0,MacKenzie Gore,L,41.0,2026
34,2026-05-02,boxscore,DET,,TEX,,5,1,,17-17,2.0,1.0,Montero,Rocker,,02:31:00,N,33373.0,0.95,+,,37,34,5,12,0,0,1,5,4,0,3,7,0.252,0.334,0.407,0.741,15,1,0,0,0,0.0,0,0.423,8.0,10.0,Kumar Rocker,R,24.0,2026
35,2026-05-03,boxscore,DET,,TEX,,7,1,,18-17,1.0,,Hurter,Leiter,,02:31:00,N,24083.0,1.07,++,,33,32,7,8,1,1,1,7,0,0,1,12,0.252,0.333,0.407,0.74,14,0,0,0,0,0.0,0,0.368,2.0,10.0,Jack Leiter,R,53.0,2026
36,2026-05-04,boxscore,DET,,BOS,,4,5,,18-18,1.0,,Tolle,Vanasco,Chapman,02:37:00,N,22321.0,1.63,-,,34,31,4,3,2,0,0,3,0,0,2,11,0.248,0.329,0.401,0.73,5,0,1,0,0,0.0,0,0.15,3.0,10.0,Payton Tolle,L,78.0,2026
37,2026-05-05,boxscore,DET,,BOS,,3,10,,18-19,1.0,,Bello,Valdez,,02:36:00,N,20674.0,1.1,--,,36,33,3,7,0,0,1,3,1,0,3,12,0.247,0.327,0.398,0.726,10,0,0,0,0,0.0,0,0.3,6.0,10.0,Jovani Morán,L,40.0,2026
38,2026-05-06,boxscore,DET,,BOS,,0,4,,18-20,2.0,1.0,Gray,Flaherty,,02:57:00,N,17334.0,1.15,---,,35,30,0,4,1,0,0,0,0,0,5,7,0.244,0.326,0.393,0.718,5,0,0,0,0,0.0,0,0.174,8.0,11.0,Sonny Gray,R,59.0,2026
39,2026-05-08,boxscore,DET,@,KCR,,3,4,,18-21,2.0,2.5,Erceg,Hurter,,02:42:00,N,29374.0,0.9,----,,39,34,3,8,5,0,0,2,1,0,5,6,0.244,0.326,0.393,0.718,13,1,0,0,0,0.0,0,0.286,9.0,12.0,Kris Bubic,L,50.0,2026
40,2026-05-09,boxscore,DET,@,KCR,,1,5,,18-22,4.0,2.5,Wacha,Smith,,02:04:00,N,26724.0,0.97,-----,,35,32,1,4,2,0,0,1,1,0,2,9,0.241,0.323,0.388,0.711,6,0,1,0,0,1.0,0,0.174,7.0,11.0,Michael Wacha,R,77.0,2026
41,2026-05-10,boxscore,DET,@,KCR,,6,3,,19-22,3.0,1.5,De Jesus,Mears,Jansen,02:58:00,N,17295.0,1.0,+,,43,36,6,9,3,1,1,6,0,1,7,9,0.242,0.324,0.39,0.714,17,0,0,0,0,1.0,0,0.308,10.0,12.0,Noah Cameron,L,43.0,2026
42,2026-05-12,boxscore,DET,@,NYM,,2,10,,19-23,3.0,3.0,Peralta,Flaherty,,03:08:00,N,36382.0,0.94,-,,39,35,2,10,3,0,1,2,1,0,3,11,0.243,0.324,0.392,0.716,16,0,0,0,1,0.0,0,0.375,10.0,12.0,Freddy Peralta,R,56.0,2026
43,2026-05-13,boxscore,DET,@,NYM,,2,3,10.0,19-24,3.0,4.0,Raley,Anderson,,03:06:00,N,33989.0,0.71,--,,42,36,2,8,1,0,0,2,1,1,5,10,0.242,0.325,0.388,0.713,9,2,1,0,0,1.0,0,0.308,11.0,11.0,Christian Scott,R,45.0,2026
44,2026-05-14,boxscore,DET,@,NYM,,4,9,,19-25,4.0,4.5,McLean,Montero,,02:32:00,D,34642.0,0.71,---,,35,31,4,7,1,0,2,4,0,0,3,9,0.242,0.324,0.389,0.714,14,1,1,0,0,0.0,0,0.25,4.0,9.0,Nolan McLean,R,57.0,2026
45,2026-05-15,boxscore,DET,,TOR,,3,2,,20-25,3.0,3.5,Jansen,Hoffman,,02:42:00,N,31038.0,0.85,+,,35,30,3,7,2,0,0,2,1,1,5,9,0.242,0.325,0.388,0.712,9,1,0,0,0,0.0,1,0.333,6.0,10.0,Trey Yesavage,R,59.0,2026
46,2026-05-16,boxscore,DET,,TOR,,1,2,10.0,20-26,3.0,4.5,Varland,Holton,,02:32:00,D,38295.0,0.93,-,,38,36,1,7,0,0,1,1,0,2,2,14,0.241,0.323,0.385,0.708,10,0,0,0,0,1.0,0,0.286,8.0,12.0,Mason Fluharty,L,55.0,2026
47,2026-05-17,boxscore,DET,,TOR,,1,4,,20-27,4.0,5.5,Gausman,Flaherty,Rogers,02:40:00,D,37486.0,1.11,--,,35,33,1,6,0,0,0,1,0,0,2,7,0.239,0.321,0.381,0.702,6,0,0,0,0,0.0,0,0.231,7.0,10.0,Kevin Gausman,R,69.0,2026
48,2026-05-18,boxscore,DET,,CLE,,2,8,,20-28,4.0,6.5,Cecconi,Valdez,,02:44:00,N,18913.0,1.11,---,,33,29,2,5,1,0,1,2,0,0,3,5,0.238,0.32,0.379,0.7,9,2,1,0,0,0.0,0,0.174,4.0,10.0,Slade Cecconi,R,62.0,2026
49,2026-05-19,boxscore,DET,,CLE,,3,4,,20-29,4.0,7.5,Holderman,Holton,Smith,02:27:00,N,21239.0,0.97,----,,40,33,3,7,0,0,1,2,0,0,6,13,0.238,0.321,0.378,0.699,10,0,1,0,0,0.0,0,0.316,10.0,12.0,Parker Messick,L,52.0,2026
50,2026-05-20,boxscore,DET,,CLE,,2,3,10.0,20-30,4.0,8.5,Holderman,Holton,Smith,02:44:00,N,20450.0,0.75,-----,,37,33,2,5,0,0,0,2,0,0,3,9,0.236,0.319,0.373,0.692,5,0,0,0,1,0.0,0,0.2,6.0,12.0,Tanner Bibee,R,74.0,2026
51,2026-05-21,boxscore,DET,,CLE,,1,3,,20-31,5.0,9.5,Cantillo,Mize,Gaddis,02:40:00,D,25687.0,0.46,------,,37,33,1,6,1,0,1,1,0,0,4,13,0.235,0.318,0.372,0.69,10,0,0,0,0,0.0,0,0.263,9.0,12.0,Joey Cantillo,L,66.0,2026
52,2026-05-22,boxscore,DET,@,BAL,,4,7,,20-32,5.0,10.5,Bassitt,Flaherty,Nunez,03:02:00,N,14956.0,0.49,-------,,35,35,4,7,4,0,1,4,0,0,0,12,0.234,0.316,0.373,0.688,14,0,0,0,0,0.0,0,0.273,4.0,10.0,Keegan Akin,L,49.0,2026
53,2026-05-24,boxscore,DET,@,BAL,,3,5,,20-33,5.0,10.5,Enns,Jansen,,02:43:00,D,17616.0,0.51,--------,,39,34,3,7,1,0,0,3,0,0,4,6,0.234,0.315,0.37,0.685,8,0,0,0,1,1.0,0,0.241,9.0,12.0,Brandon Young,R,62.0,2026
54,2026-05-24,boxscore,DET,@,BAL,,4,1,,21-33,5.0,10.5,Melton,Rogers,Anderson,02:28:00,N,19735.0,0.39,+,,37,34,4,7,0,0,1,4,1,0,3,3,0.233,0.314,0.368,0.683,10,0,0,0,0,0.0,0,0.2,6.0,11.0,Trevor Rogers,L,40.0,2026
55,2026-05-26,boxscore,DET,,LAA,,6,10,,21-34,5.0,10.0,Fermin,Vest,,02:57:00,N,21954.0,0.67,-,,41,32,6,8,0,2,1,6,0,0,6,12,0.233,0.315,0.37,0.685,15,1,1,0,2,0.0,0,0.333,8.0,11.0,Jack Kochanowicz,R,32.0,2026
56,2026-05-27,boxscore,DET,,LAA,,4,0,,22-34,4.0,10.0,Anderson,Soriano,,02:26:00,N,27692.0,0.46,+,,36,32,4,10,3,0,1,3,0,0,4,6,0.235,0.317,0.372,0.689,16,1,0,0,0,0.0,0,0.36,8.0,11.0,José Soriano,R,41.0,2026
57,2026-05-28,boxscore,DET,,LAA,,1,7,,22-35,5.0,10.5,Rodriguez,Flaherty,,02:36:00,D,29670.0,0.4,-,,36,29,1,3,1,0,1,1,0,0,7,9,0.233,0.316,0.37,0.686,7,1,0,0,0,0.0,0,0.105,8.0,12.0,Grayson Rodriguez,R,62.0,2026
58,2026-05-29,boxscore,DET,@,CHW,,3,4,10.0,22-36,5.0,11.5,Hudson,Anderson,,02:29:00,N,30019.0,0.25,--,,37,31,3,4,0,0,1,3,0,0,4,9,0.231,0.314,0.368,0.682,7,1,0,1,1,0.0,0,0.136,5.0,11.0,Brandon Eisert,L,55.0,2026
59,2026-05-30,boxscore,DET,@,CHW,,1,7,,22-37,5.0,11.5,Kay,Valdez,,02:24:00,D,29435.0,0.37,---,,35,34,1,7,0,0,1,1,0,0,1,9,0.231,0.313,0.367,0.68,10,1,0,0,0,1.0,0,0.25,7.0,12.0,Anthony Kay,L,53.0,2026
60,2026-05-31,boxscore,DET,@,CHW,,1,2,,22-38,5.0,11.5,Eisert,Anderson,Davis,02:20:00,D,28764.0,0.24,----,,34,29,1,4,1,0,0,1,1,1,5,8,0.229,0.312,0.364,0.676,5,1,0,0,0,0.0,0,0.19,6.0,11.0,Sean Burke,R,62.0,2026
61,2026-06-01,boxscore,DET,@,TBR,,10,9,,23-38,5.0,11.0,Holton,Jax,Vest,03:08:00,N,13695.0,0.17,+,,44,39,10,14,3,0,5,10,1,1,3,8,0.232,0.314,0.373,0.687,32,0,1,1,0,0.0,0,0.346,7.0,12.0,Griffin Jax,R,28.0,2026
62,2026-06-02,boxscore,DET,@,TBR,,8,0,,24-38,4.0,11.0,Flaherty,Matz,De Jesus,02:29:00,N,14010.0,0.3,++,,41,34,8,10,3,1,3,8,0,0,4,6,0.233,0.315,0.378,0.693,24,0,0,0,3,0.0,1,0.25,6.0,9.0,Steven Matz,L,25.0,2026
63,2026-06-03,boxscore,DET,@,TBR,,7,2,,25-38,4.0,11.0,Melton,Martinez,,02:14:00,D,12585.0,0.17,+++,,41,36,7,13,2,0,2,7,0,0,1,4,0.235,0.316,0.382,0.698,21,1,1,1,2,0.0,0,0.344,7.0,10.0,Nick Martinez,R,20.0,2026
64,2026-06-05,boxscore,DET,,SEA,,7,3,,26-38,4.0,9.5,Valdez,Woo,,02:45:00,N,32591.0,0.29,++++,,35,35,7,12,1,0,2,7,0,0,0,10,0.237,0.316,0.384,0.701,19,1,0,0,0,0.0,0,0.435,4.0,10.0,Bryan Woo,R,42.0,2026
65,2026-06-06,boxscore,DET,,SEA,,0,4,,26-39,4.0,10.5,Miller,Montero,,02:41:00,D,32606.0,0.35,-,,32,27,0,2,1,1,0,0,0,0,5,11,0.235,0.315,0.382,0.697,5,2,0,0,0,0.0,0,0.125,5.0,10.0,Bryce Miller,R,77.0,2026
66,2026-06-07,boxscore,DET,,SEA,,5,4,,27-39,4.0,9.5,Vest,Muñoz,,03:08:00,D,34893.0,0.45,+,,38,33,5,6,0,1,1,5,0,0,5,7,0.234,0.314,0.381,0.696,11,0,0,0,0,1.0,0,0.2,7.0,12.0,Luis Castillo,R,65.0,2026
67,2026-06-09,boxscore,DET,,MIN,,10,4,,28-39,4.0,8.0,Melton,Bradley,,03:08:00,N,22641.0,0.25,++,,41,33,10,10,1,1,4,10,0,0,6,8,0.235,0.316,0.387,0.703,25,0,1,0,1,0.0,0,0.273,7.0,11.0,Taj Bradley,R,29.0,2026
68,2026-06-10,boxscore,DET,,MIN,,4,6,,28-40,4.0,8.5,Rogers,Valdez,Gómez,03:17:00,N,23517.0,0.49,-,,41,34,4,6,1,0,0,4,0,0,6,14,0.234,0.316,0.384,0.7,7,0,1,0,0,1.0,0,0.3,10.0,12.0,Mike Paredes,R,55.0,2026
69,2026-06-11,boxscore,DET,,MIN,,11,0,,29-40,4.0,8.0,Montero,Matthews,,02:17:00,D,30714.0,0.35,+,,40,36,11,13,2,0,6,11,1,0,3,5,0.236,0.317,0.392,0.71,33,0,0,0,1,0.0,0,0.269,5.0,12.0,Zebby Matthews,R,29.0,2026
70,2026-06-12,boxscore,DET,@,CLE,,2,3,,29-41,4.0,9.0,Bibee,Flaherty,Smith,02:20:00,N,35427.0,0.47,-,,31,29,2,2,0,0,2,2,0,0,2,9,0.234,0.315,0.391,0.706,8,0,0,0,0,1.0,0,0.0,2.0,9.0,Tanner Bibee,R,71.0,2026
71,2026-06-13,boxscore,DET,@,CLE,,1,3,,29-42,4.0,9.5,Cantillo,Skubal,Smith,02:28:00,D,32683.0,0.45,--,,39,36,1,9,1,1,0,1,0,0,2,10,0.234,0.315,0.39,0.705,12,0,1,0,0,0.0,0,0.346,11.0,13.0,Joey Cantillo,L,55.0,2026
72,2026-06-15,boxscore,DET,@,HOU,,9,3,,30-42,4.0,9.0,Finnegan,Teng,,02:57:00,N,26632.0,0.22,+,,44,38,9,11,0,1,5,8,1,0,4,18,0.235,0.316,0.396,0.712,28,0,2,0,0,0.0,0,0.4,8.0,11.0,Kai-Wei Teng,R,35.0,2026
73,2026-06-16,boxscore,DET,@,HOU,,2,4,,30-43,4.0,9.0,King,Montero,Hader,02:41:00,N,31244.0,0.43,-,,34,29,2,5,1,0,0,2,0,1,4,9,0.234,0.316,0.393,0.709,6,0,0,0,1,0.0,0,0.238,5.0,12.0,Hunter Brown,R,63.0,2026
74,2026-06-17,boxscore,DET,@,HOU,,2,4,,30-44,4.0,9.0,Lambert,Mize,Hader,02:22:00,D,31476.0,0.37,--,,31,30,2,3,0,0,2,2,0,0,0,9,0.233,0.313,0.392,0.706,9,0,1,0,0,0.0,0,0.053,2.0,9.0,Peter Lambert,R,74.0,2026
75,2026-06-19,boxscore,DET,,CHW,,4,3,,31-44,4.0,8.5,Anderson,Fedde,Jansen,02:28:00,N,41353.0,0.27,+,,31,30,4,8,2,0,1,4,0,0,1,7,0.233,0.313,0.393,0.706,13,2,0,0,0,0.0,0,0.318,3.0,12.0,Brandon Eisert,L,44.0,2026
76,2026-06-20,boxscore,DET,,CHW,,4,1,,32-44,4.0,8.5,Melton,Rock,Jansen,02:17:00,D,34692.0,0.41,++,,36,31,4,7,1,0,1,4,1,0,5,7,0.233,0.313,0.392,0.706,11,0,0,0,0,0.0,0,0.261,8.0,11.0,Sean Newcomb,L,63.0,2026
77,2026-06-21,boxscore,DET,,CHW,,5,4,10.0,33-44,4.0,7.5,Vest,Eisert,,02:40:00,D,40021.0,0.29,+++,,43,39,5,13,2,0,1,5,1,0,4,7,0.235,0.315,0.393,0.708,18,2,0,0,0,0.0,0,0.387,12.0,13.0,Davis Martin,R,59.0,2026
78,2026-06-22,boxscore,DET,,NYY,,5,3,,34-44,4.0,6.5,Valdez,Cole,Vest,02:44:00,N,24284.0,0.05,++++,,37,32,5,9,2,1,1,5,0,0,3,7,0.235,0.315,0.395,0.71,16,0,0,1,0,0.0,0,0.333,8.0,10.0,Gerrit Cole,R,29.0,2026
79,2026-06-23,boxscore,DET,,NYY,L,3,4,,34-45,4.0,7.5,Rodón,Mize,Bednar,02:51:00,N,27157.0,0.43,-,,35,32,3,8,2,0,0,2,0,0,3,7,0.235,0.315,0.394,0.709,10,0,0,0,0,0.0,0,0.32,5.0,11.0,Carlos Rodón,L,47.0,2026
80,2026-06-24,boxscore,DET,,NYY,L,2,4,,34-46,4.0,7.5,Weathers,Skubal,Bednar,02:31:00,N,23567.0,0.39,--,,38,34,2,8,2,0,0,2,0,0,3,11,0.235,0.315,0.392,0.707,10,0,0,0,1,0.0,0,0.333,9.0,12.0,Ryan Weathers,L,58.0,2026
81,2026-06-25,boxscore,DET,,HOU,L,1,2,,34-47,4.0,8.0,Imai,Melton,De Los Santos,02:23:00,N,25066.0,0.33,---,,32,31,1,5,0,0,1,1,0,0,1,13,0.234,0.313,0.391,0.704,8,1,0,0,0,0.0,0,0.235,4.0,9.0,Tatsuya Imai,R,77.0,2026
82,2026-06-26,boxscore,DET,,HOU,W,8,0,,35-47,4.0,8.0,Montero,Arrighetti,,02:31:00,N,30036.0,0.33,+,,35,28,8,6,0,0,3,7,2,0,7,9,0.234,0.314,0.392,0.706,15,2,0,0,0,0.0,0,0.188,3.0,11.0,Spencer Arrighetti,R,19.0,2026
53,,boxscore,DET,@,BAL,,3,5,,20-33,5.0,10.5,Enns,Jansen,,02:43:00,D,17616.0,0.51,--------,,39,34,3,7,1,0,0,3,0,0,4,6,0.234,0.315,0.37,0.685,8,0,0,0,1,1.0,0,0.241,9.0,12.0,Brandon Young,R,62.0,
54,,boxscore,DET,@,BAL,,4,1,,21-33,5.0,10.5,Melton,Rogers,Anderson,02:28:00,N,19735.0,0.39,+,,37,34,4,7,0,0,1,4,1,0,3,3,0.233,0.314,0.368,0.683,10,0,0,0,0,0.0,0,0.2,6.0,11.0,Trevor Rogers,L,40.0,
