Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
1,2022-04-07,boxscore,KCR,,CLE,W,3,1,,1-0,1,up 0.5,Barlow,McKenzie,,0.1173611111,D,28459.0,1.01,+,,31,28,3,4,2,0,0,3,0,1,2,6,0.143,0.2,0.214,0.414,6,0,0,1,0,2,0,0.182,4,9,Shane Bieber,R,62,2022,9.0,152,97,31,10,"Z.Greinke (99-55), J.Brentz (99), J.Staumont (99), S.Barlow (99-W)"
2,2022-04-09,boxscore,KCR,,CLE,W-wo,1,0,10.0,2-0,1,up 1.0,Snider,Clase,,0.1173611111,D,17103.0,1.04,++,,34,32,1,6,0,0,0,1,1,0,2,3,0.167,0.219,0.2,0.419,6,1,0,0,0,0,0,0.207,7,12,Zach Plesac,R,66,2022,10.0,130,84,17,21,"B.Keller (99-72), D.Coleman (99), A.Garrett (99), T.Clarke (99), J.Staumont 
(1), C.Snider (99-W)"
3,2022-04-10,boxscore,KCR,,CLE,L,3,17,,44958,1,Tied,Quantrill,Bubic,,0.13125,D,20165.0,1.07,-,,36,34,3,7,2,0,0,3,0,0,1,6,0.181,0.23,0.223,0.453,9,0,1,0,0,0,0,0.25,6,13,Cal Quantrill,R,52,2022,9.0,194,125,38,13,"K.Bubic (99-24-L), T.Clarke (0), J.Kowar (99), G.Speier (99), B.Singer (99)"
4,2022-04-11,boxscore,KCR,,CLE,L,7,10,,44959,2,0.5,Allen,Brentz,,0.1506944444,D,8971.0,1.0,--,,42,35,7,9,0,0,1,6,3,0,5,7,0.202,0.275,0.256,0.53,12,2,2,0,0,0,0,0.296,8,9,Aaron Civale,R,40,2022,9.0,172,103,27,19,"C.Hernández (99-34), C.Snider (1), D.Coleman (1), J.Brentz (3-L), J.Staumont 
(1), S.Barlow (3), T.Clarke (0), J.Payamps (99)"
5,2022-04-12,boxscore,KCR,@,STL,L,5,6,,44960,3,1.5,Hicks,Lynch,Gallegos,0.1083333333,N,40398.0,0.88,---,,36,34,5,8,1,0,3,5,1,0,2,6,0.209,0.275,0.313,0.588,18,1,0,0,0,0,0,0.2,4,10,Dakota Hudson,R,44,2022,8.0,121,84,25,16,"D.Lynch (99-31-L), J.Payamps (0), A.Garrett (2), D.Coleman (0)"
6,2022-04-14,boxscore,KCR,,DET,L,2,4,,44961,4,2,Jiménez,Brentz,Soto,0.1319444444,N,9595.0,0.93,----,,37,34,2,7,0,2,0,2,3,0,3,6,0.208,0.274,0.315,0.589,11,0,0,0,0,0,0,0.25,8,10,Casey Mize,R,47,2022,9.0,146,89,25,11,"Z.Greinke (6-49), C.Snider (2), J.Brentz (2-L), D.Coleman (1), T.Clarke (2)"
7,2022-04-15,boxscore,KCR,,DET,L,1,2,,44962,5,3,Barnes,Keller,Fulmer,0.09583333333,N,16720.0,0.89,-----,,33,33,1,5,1,0,0,1,0,0,0,11,0.2,0.258,0.296,0.554,6,0,0,0,0,1,0,0.227,5,9,Tarik Skubal,L,66,2022,9.0,102,73,16,12,"B.Keller (5-66-L), J.Staumont (3), S.Barlow (3)"
8,2022-04-16,boxscore,KCR,,DET,W,3,1,,44990,4,3,Snider,Vest,Staumont,0.1263888889,D,19022.0,0.84,+,,33,31,3,8,0,0,1,3,0,0,2,6,0.207,0.263,0.303,0.566,11,0,0,0,0,0,0,0.292,6,9,Matt Manning,R,44,2022,9.0,157,94,27,18,"K.Bubic (5-53), C.Snider (1-W), D.Coleman (1-H), S.Barlow (0-H), J.Staumont 
(0-S)"
9,2022-04-19,boxscore,KCR,,MIN,W,4,3,,45021,2,2,Garrett,Duffey,Staumont,0.1291666667,N,10003.0,0.86,++,,34,31,4,9,2,0,3,4,0,0,3,7,0.216,0.273,0.339,0.612,20,1,0,0,0,0,0,0.286,6,9,Chris Archer,R,49,2022,9.0,150,92,20,14,"C.Hernández (7-34), A.Garrett (6-W), J.Brentz (4-H), C.Snider (2-H), 
S.Barlow (2-H), J.Staumont (2-S)"
10,2022-04-20,boxscore,KCR,,MIN,W,2,0,,45051,3,0.5,Lynch,Paddack,Barlow,0.1034722222,N,8969.0,0.94,+++,,29,29,2,6,1,0,0,1,0,0,0,8,0.215,0.267,0.33,0.598,7,1,0,0,0,0,0,0.286,3,9,Chris Paddack,R,53,2022,9.0,135,84,23,15,"D.Lynch (7-60-W), C.Snider (0-H), J.Brentz (0-H), J.Staumont (0-H), S.Barlow 
(0-S)"
11,2022-04-21,boxscore,KCR,,MIN,L,0,1,,45052,3,1.5,Ryan,Greinke,Pagán,0.1131944444,D,15540.0,0.99,-,,30,28,0,3,1,1,0,0,0,1,2,8,0.206,0.259,0.321,0.58,6,0,0,0,0,0,0,0.15,3,9,Joe Ryan,R,72,2022,9.0,149,91,23,11,"Z.Greinke (6-51-L), G.Speier (10), T.Clarke (6), D.Coleman (4)"
12,2022-04-22,boxscore,KCR,@,SEA,L,1,4,,45053,3,1.5,Flexen,Keller,Muñoz,0.1125,N,24206.0,0.94,--,,33,32,1,8,1,0,1,1,0,0,1,6,0.21,0.26,0.325,0.586,12,3,0,0,0,0,0,0.28,5,9,Chris Flexen,R,66,2022,8.0,138,88,15,14,"B.Keller (6-40-L), G.Speier (0), B.Singer (11), J.Payamps (9)"
13,2022-04-23,boxscore,KCR,@,SEA,L,7,13,,45054,5,1.5,Castillo,Brentz,,0.1708333333,N,28583.0,0.87,---,,43,37,7,10,3,0,1,6,1,0,5,9,0.215,0.271,0.335,0.606,16,0,1,0,0,0,0,0.333,9,11,Matt Brash,R,39,2022,8.0,192,117,35,21,"K.Bubic (6-22), J.Payamps (0), R.Bolaños (99), A.Garrett (3), C.Snider (2), 
J.Staumont (2-BS), J.Brentz (2-L), D.Coleman (1)"
14,2022-04-24,boxscore,KCR,@,SEA,L-wo,4,5,12.0,45055,5,2,Ramirez,Payamps,,0.175,D,28548.0,0.82,----,,47,43,4,9,3,0,1,4,2,0,4,13,0.215,0.272,0.336,0.608,15,1,0,0,0,0,0,0.276,10,15,Robbie Ray,L,58,2022,11.0,194,122,23,25,"C.Hernández (4-46), C.Snider (0), A.Garrett (0), S.Barlow (3), J.Staumont 
(0), T.Clarke (2-BS), D.Coleman (0), J.Payamps (0-L)"
15,2022-04-26,boxscore,KCR,@,CHW,W,6,0,,45086,2,2,Lynch,Keuchel,,0.1388888889,N,12031.0,0.82,+,,44,32,6,6,1,0,0,6,0,0,11,3,0.213,0.281,0.329,0.61,7,2,0,0,1,1,0,0.2,11,10,Dallas Keuchel,L,51,2022,9.0,149,102,19,18,"D.Lynch (5-73-W), T.Clarke (1), B.Singer (3)"
16,2022-04-27,boxscore,KCR,@,CHW,L,3,7,,45087,3,3,Sousa,Snider,Graveman,0.1125,D,12363.0,0.87,-,,36,30,3,4,0,0,0,3,1,0,4,13,0.208,0.279,0.317,0.596,4,0,1,0,1,0,1,0.222,6,9,Dylan Cease,R,64,2022,8.0,128,77,25,10,"Z.Greinke (5-54), C.Snider (2-L), S.Barlow (2), J.Brentz (3)"
17,2022-04-28,boxscore,KCR,@,CHW,W,5,2,10.0,45117,2,3,Barlow,Bummer,Clarke,0.1388888889,D,11242.0,0.8,+,,44,34,5,6,1,0,0,4,1,0,8,8,0.206,0.283,0.311,0.594,7,1,1,0,1,0,0,0.222,10,12,Michael Kopech,R,52,2022,10.0,132,82,24,13,"B.Keller (5-70), J.Staumont (3-BS), S.Barlow (0-W), T.Clarke (1-S)"
18,2022-04-29,boxscore,KCR,,NYY,L,2,12,8.0,45118,2,3,Cortes,Bubic,,0.1236111111,N,16460.0,0.88,-,,33,31,2,8,3,0,0,2,0,1,2,5,0.209,0.284,0.313,0.597,11,0,0,0,0,0,0,0.308,7,11,Nestor Cortes,L,48,2022,8.0,162,105,27,18,"K.Bubic (5-50-L), C.Snider (1), D.Coleman (4), A.Garrett (4), J.Brentz (1), 
G.Speier (6)"
19,2022-04-30,boxscore,KCR,,NYY,L,0,3,,45119,4,4,Cole,Hernández,Chapman,0.1305555556,N,23965.0,0.81,--,,38,34,0,7,1,0,0,0,1,0,3,7,0.209,0.285,0.309,0.593,8,0,1,0,0,1,0,0.259,11,10,Gerrit Cole,R,66,2022,9.0,170,97,30,12,"C.Hernández (5-42-L), J.Payamps (5), R.Bolaños (6)"
20,2022-05-01,boxscore,KCR,,NYY,L,4,6,,45120,4,5,Schmidt,Coleman,Chapman,0.1409722222,D,19706.0,0.72,---,,39,36,4,11,2,0,1,2,0,1,2,8,0.214,0.288,0.316,0.604,16,1,0,1,0,0,0,0.37,8,17,Luis Severino,R,42,2022,9.0,178,117,24,20,"D.Lynch (4-50), T.Clarke (2-H), D.Coleman (1-L), S.Barlow (2-BS), J.Staumont 
(2)"
21,2022-05-02,boxscore,KCR,@,STL,L,0,1,,45121,4,6,Matz,Greinke,Gallegos,0.1111111111,D,33963.0,0.65,----,,33,32,0,5,2,0,0,0,0,0,0,8,0.212,0.283,0.312,0.595,7,0,1,0,0,0,0,0.208,6,10,Steven Matz,L,68,2022,8.0,124,92,24,10,"Z.Greinke (4-63-L), C.Snider (2), T.Clarke (0)"
22,2022-05-03,boxscore,KCR,,STL,W,7,1,,45152,4,6,Keller,Hudson,,0.1159722222,N,18788.0,0.57,+,,40,36,7,15,3,0,1,6,0,0,3,5,0.222,0.291,0.325,0.616,21,2,0,0,1,0,0,0.452,9,10,Dakota Hudson,R,44,2022,9.0,123,73,24,6,"B.Keller (4-64-W), C.Snider (0-H), A.Garrett (3), G.Speier (3)"
23,2022-05-04,boxscore,KCR,,STL,L,0,10,,45153,4,6,Wainwright,Bubic,,0.1263888889,D,12774.0,0.65,-,,32,31,0,4,0,0,0,0,0,0,1,3,0.218,0.286,0.317,0.603,4,1,0,0,0,1,0,0.143,5,12,Adam Wainwright,R,76,2022,9.0,202,110,27,15,"K.Bubic (4-29-L), J.Payamps (3), D.Coleman (2), G.Speier (0), A.Garrett 
(0), R.Bolaños (3)"
24,2022-05-08,boxscore,KCR,@,BAL,W,6,4,,45184,4,7,Clarke,López,Barlow,0.1368055556,D,,0.57,+,,41,36,6,11,1,0,0,5,0,0,3,6,0.222,0.289,0.318,0.607,12,2,0,0,2,1,0,0.344,8,12,Jordan Lyles,R,56,2022,9.0,153,105,20,13,"Z.Greinke (5-44), C.Snider (4-BS), T.Clarke (5-W), S.Barlow (6-S)"
25,2022-05-08,boxscore,KCR,@,BAL,L,2,4,,45185,4,7,Zimmermann,Lynch,Tate,0.1131944444,D,19893.0,0.62,-,,33,32,2,7,2,1,0,2,0,0,0,9,0.222,0.286,0.319,0.605,11,1,0,0,1,0,0,0.292,4,10,Bruce Zimmermann,L,59,2022,8.0,155,103,15,21,"D.Lynch (6-44-L), J.Payamps (3), D.Coleman (3), G.Speier (3)"
26,2022-05-09,boxscore,KCR,@,BAL,L,1,6,,45186,4,7.5,Wells,Hernández,,0.1201388889,D,9438.0,0.56,--,,37,33,1,6,1,0,0,1,1,0,3,7,0.22,0.285,0.315,0.6,7,0,1,0,0,0,0,0.231,9,10,Tyler Wells,R,61,2022,8.0,134,84,14,17,"C.Hernández (8-26-L), A.Garrett (4), R.Bolaños (4)"
27,2022-05-10,boxscore,KCR,@,TEX,L,4,6,,45187,4,7.5,Pérez,Keller,Barlow,0.1256944444,N,15407.0,0.53,---,,36,35,4,7,1,0,0,4,0,0,1,8,0.219,0.283,0.311,0.594,8,1,0,0,0,2,0,0.259,5,9,Martín Pérez,L,59,2022,8.0,143,84,11,28,"B.Keller (6-31-L), A.Garrett (0), D.Coleman (1), J.Staumont (8)"
28,2022-05-11,boxscore,KCR,@,TEX,W,8,2,,45217,4,6.5,Payamps,Allard,,0.1215277778,N,15561.0,0.5,+,,42,38,8,8,2,1,1,7,2,0,4,7,0.219,0.283,0.315,0.598,15,0,0,0,0,2,1,0.233,7,10,Matt Bush,R,54,2022,9.0,113,74,16,14,"G.Speier (2-57), J.Payamps (2-W), C.Snider (2-H), T.Clarke (2-H), S.Barlow 
(2-H), K.Bubic (6)"
29,2022-05-12,boxscore,KCR,@,TEX,L,1,3,,45218,4,6.5,Hearn,Heasley,Barlow,0.1194444444,N,14994.0,0.54,-,,37,32,1,5,0,0,0,1,1,0,5,9,0.217,0.283,0.309,0.592,5,0,0,0,0,0,0,0.217,9,12,Taylor Hearn,L,67,2022,8.0,135,82,18,23,"J.Heasley (99-45-L), A.Garrett (1), C.Snider (0), T.Clarke (0), J.Staumont 
(1)"
30,2022-05-13,boxscore,KCR,@,COL,W,14,10,,45249,4,6.5,Coleman,Freeland,Barlow,0.1618055556,N,35176.0,0.47,+,,48,45,14,18,3,2,2,13,0,0,3,7,0.225,0.289,0.326,0.616,31,2,0,0,0,1,0,0.444,7,11,Kyle Freeland,L,10,2022,9.0,190,115,32,16,"Z.Greinke (4-28), D.Coleman (2-W), G.Speier (1-H), J.Staumont (0), S.Barlow 
(1-S)"
31,2022-05-14,boxscore,KCR,@,COL,L,4,10,,45250,4,6.5,Márquez,Hernández,,0.1104166667,N,40534.0,0.52,-,,33,32,4,5,0,1,2,4,1,0,1,9,0.223,0.286,0.329,0.615,13,0,0,0,0,0,0,0.143,2,11,Germán Márquez,R,59,2022,8.0,145,84,19,18,"C.Hernández (4-10-L), R.Bolaños (4)"
32,2022-05-15,boxscore,KCR,@,COL,W,8,7,,45280,4,6.5,Staumont,Bard,Barlow,0.1409722222,D,34505.0,0.49,+,,41,33,8,9,1,0,3,8,0,1,7,4,0.225,0.29,0.336,0.626,19,1,0,0,1,0,0,0.222,6,12,Austin Gomber,L,52,2022,9.0,182,107,28,20,"D.Lynch (6-62), C.Snider (2-H), A.Garrett (2), T.Clarke (2), J.Staumont 
(1-W), S.Barlow (1-S)"
33,2022-05-16,boxscore,KCR,,CHW,L,3,5,10.0,45281,4,7.5,Burr,Barlow,Hendriks,0.1284722222,N,12441.0,0.57,-,,36,34,3,6,2,0,0,3,0,0,2,14,0.223,0.288,0.333,0.621,8,2,0,0,0,0,0,0.3,4,11,Johnny Cueto,R,73,2022,10.0,157,98,26,16,"B.Keller (5-52), D.Coleman (2), S.Barlow (0-L), G.Speier (2)"
34,2022-05-17,boxscore,KCR,,CHW,L,0,3,,45282,4,7,Cease,Heasley,Hendriks,0.1319444444,D,9168.0,0.51,--,,39,35,0,9,3,0,0,0,1,0,4,14,0.224,0.289,0.334,0.623,12,0,0,0,0,0,0,0.429,12,11,Dylan Cease,R,62,2022,9.0,144,89,18,11,"J.Heasley (4-45-L), A.Garrett (1), J.Payamps (5)"
35,2022-05-17,boxscore,KCR,,CHW,W,2,1,,13-22,4,7,Singer,Martin,Staumont,0.1076388889,N,11684.0,0.46,+,,33,31,2,8,3,0,1,2,0,1,1,10,0.225,0.29,0.337,0.626,14,0,1,0,0,0,0,0.35,7,9,Davis Martin,R,59,2022,9.0,125,91,26,20,"B.Singer (20-78-W), C.Snider (1-H), J.Staumont (1-S)"
36,2022-05-18,boxscore,KCR,,CHW,W,6,2,,14-22,4,7,Snider,López,,0.1326388889,N,13504.0,0.51,++,,37,34,6,12,1,1,2,6,2,1,2,9,0.229,0.292,0.345,0.637,21,1,0,0,1,1,0,0.417,7,9,Lucas Giolito,R,50,2022,9.0,154,100,25,16,"Z.Greinke (4-50), C.Snider (0-W), J.Staumont (0-H), T.Clarke (2-H), S.Barlow 
(1)"
37,2022-05-19,boxscore,KCR,,CHW,L,4,7,,14-23,4,7.5,Sousa,Speier,Hendriks,0.1576388889,D,11784.0,0.55,-,,38,37,4,11,3,0,1,4,1,0,1,4,0.231,0.293,0.348,0.641,17,1,0,0,0,0,0,0.313,7,10,Vince Velasquez,R,41,2022,9.0,182,108,27,23,"C.Hernández (4-35), R.Bolaños (4), G.Speier (2-L), D.Coleman (2), A.Garrett 
(1)"
38,2022-05-20,boxscore,KCR,,MIN,L,4,6,,14-24,4,8.5,Smeltzer,Lynch,Pagán,0.1402777778,N,25337.0,0.51,--,,38,34,4,11,1,1,2,4,1,0,2,5,0.233,0.294,0.354,0.649,20,1,0,0,2,0,0,0.31,7,10,Devin Smeltzer,L,53,2022,9.0,194,114,37,15,"D.Lynch (4-35-L), J.Payamps (2), F.Griffin (99), D.Coleman (0), M.Peacock 
(30)"
39,2022-05-21,boxscore,KCR,,MIN,L,2,9,,14-25,4,9.5,Ryan,Keller,,0.1208333333,N,17893.0,0.47,---,,37,34,2,7,4,0,1,2,0,0,3,8,0.232,0.294,0.356,0.65,14,0,0,0,0,0,0,0.24,8,10,Joe Ryan,R,59,2022,9.0,140,83,24,7,"B.Keller (4-52-L), G.Speier (1), F.Griffin (0)"
40,2022-05-22,boxscore,KCR,,MIN,L,6,7,,14-26,4,10.5,Duffey,Staumont,Duran,0.1506944444,D,15482.0,0.4,----,,39,36,6,8,2,0,0,6,1,0,3,8,0.232,0.293,0.354,0.647,10,1,0,0,0,1,0,0.286,6,12,Bailey Ober,R,60,2022,9.0,174,102,30,14,"B.Singer (4-69), T.Clarke (3), S.Barlow (3-H), J.Staumont (3-BL), C.Snider 
(3)"
41,2022-05-23,boxscore,KCR,@,ARI,L,5,9,,14-27,4,11.5,Wendelken,Greinke,,0.15,N,14629.0,0.28,-----,,45,39,5,12,0,0,3,4,1,0,5,8,0.234,0.296,0.359,0.655,21,1,1,0,0,0,0,0.321,13,9,Zach Davies,R,27,2022,8.0,156,97,26,19,"Z.Greinke (4-24-L), J.Payamps (2), C.Snider (0), M.Peacock (2), A.Garrett 
(3)"
42,2022-05-24,boxscore,KCR,@,ARI,L,6,8,,14-28,4,12.5,Ramirez,Clarke,Melancon,0.13125,N,12616.0,0.24,------,,37,34,6,9,3,0,1,6,0,1,3,7,0.235,0.297,0.361,0.658,15,0,0,0,0,0,0,0.308,4,9,Zac Gallen,R,32,2022,8.0,154,81,26,14,"J.Heasley (6-46), A.Garrett (0-H), T.Clarke (1-BL), G.Speier (2)"
43,2022-05-26,boxscore,KCR,@,MIN,W,3,2,,15-28,5,11,Staumont,Duffey,Barlow,0.1284722222,N,17657.0,0.24,+,,35,32,3,6,2,0,0,3,0,0,3,7,0.234,0.296,0.359,0.655,8,1,0,0,0,0,0,0.24,5,11,Devin Smeltzer,L,78,2022,9.0,164,107,23,24,"D.Lynch (5-50), C.Snider (2), J.Staumont (3-W), J.Payamps (2), S.Barlow 
(3-S)"
44,2022-05-27,boxscore,KCR,@,MIN,L,7,10,,15-29,5,12,Megill,Keller,Pagán,0.1527777778,N,21841.0,0.32,-,,45,37,7,13,1,1,2,7,2,0,8,10,0.237,0.301,0.364,0.665,22,3,0,0,0,0,0,0.44,11,9,Bailey Ober,R,41,2022,8.0,160,98,26,12,"B.Keller (5-16-L), G.Speier (2), D.Coleman (6), C.Snider (0), J.Payamps 
(0), M.Peacock (3)"
45,2022-05-28,boxscore,KCR,@,MIN,W,7,3,,16-29,4,11,Singer,Archer,,0.1333333333,D,22249.0,0.27,+,,42,39,7,11,5,0,0,7,1,0,2,7,0.238,0.302,0.366,0.667,16,0,1,0,0,1,0,0.344,8,11,Chris Archer,R,33,2022,9.0,150,99,32,15,"B.Singer (5-53-W), G.Speier (0-H), D.Coleman (0), J.Staumont (1)"
46,2022-05-29,boxscore,KCR,@,MIN,L,3,7,,16-30,5,12,Gray,Greinke,,0.1284722222,D,27195.0,0.32,-,,35,34,3,7,2,0,0,3,0,0,1,8,0.237,0.3,0.363,0.664,9,0,0,0,0,0,0,0.269,5,9,Sonny Gray,R,68,2022,8.0,149,84,29,8,"Z.Greinke (5-30-L), R.Bolaños (9), T.Clarke (4), M.Peacock (1)"
47,2022-05-30,boxscore,KCR,@,CLE,L,3,7,,16-31,5,12,Sandlin,Snider,,0.1173611111,N,15271.0,0.23,--,,38,35,3,9,3,0,1,3,0,0,3,9,0.238,0.301,0.365,0.665,15,1,0,0,0,0,1,0.32,8,9,Zach Plesac,R,63,2022,8.0,132,76,24,10,"J.Heasley (5-48), A.Vizcaíno (99), C.Snider (2-L), F.Griffin (8)"
48,2022-05-31,boxscore,KCR,@,CLE,L,3,8,,16-32,5,12.5,Quantrill,Lynch,,0.1180555556,N,10519.0,0.19,---,,37,33,3,7,3,0,0,3,0,0,2,8,0.237,0.3,0.364,0.664,10,0,2,0,0,0,0,0.28,7,9,Cal Quantrill,R,54,2022,8.0,134,92,18,17,"D.Lynch (4-19-L), J.Cuas (99), D.Coleman (2), T.Clarke (1)"
49,2022-06-01,boxscore,KCR,@,CLE,L,0,4,,16-33,5,12.5,Pilkington,Keller,,0.1166666667,D,12895.0,0.19,----,,36,34,0,7,0,0,0,0,0,0,2,15,0.237,0.299,0.36,0.66,7,0,0,0,0,0,0,0.368,9,9,Konnor Pilkington,L,63,2022,8.0,144,89,23,10,"B.Keller (4-42-L), A.Vizcaíno (1), S.Barlow (5)"
50,2022-06-03,boxscore,KCR,,HOU,L,3,10,,16-34,5,13,Urquidy,Singer,,0.1166666667,N,22516.0,0.14,-----,,35,33,3,6,1,0,1,3,0,0,2,9,0.236,0.298,0.359,0.657,10,0,0,0,0,0,0,0.217,5,10,José Urquidy,R,55,2022,9.0,140,88,29,12,"B.Singer (5-27-L), R.Bolaños (4), T.Clarke (2), J.Cuas (2), J.Staumont (5)"
51,2022-06-04,boxscore,KCR,,HOU,W,6,0,,17-34,5,12,Snider,Garcia,,0.1319444444,D,14686.0,0.12,+,,35,34,6,10,2,0,1,6,1,0,1,4,0.237,0.298,0.361,0.659,15,0,0,0,0,0,0,0.31,5,9,Luis Garcia,R,62,2022,9.0,151,83,25,7,"K.Bubic (23-57), C.Snider (4-W), A.Vizcaíno (2-H), J.Staumont (0-H), 
S.Barlow (2)"
52,2022-06-05,boxscore,KCR,,HOU,L,4,7,,17-35,5,13,Valdez,Heasley,Montero,0.1458333333,D,12776.0,0.15,-,,40,33,4,7,1,0,1,4,0,0,7,9,0.236,0.299,0.36,0.66,11,1,0,0,0,0,0,0.261,9,13,Framber Valdez,L,58,2022,9.0,171,100,30,17,"J.Heasley (5-49-L), J.Cuas (1), A.Vizcaíno (0), D.Coleman (4), C.Snider 
(0), A.Abreu (7)"
53,2022-06-06,boxscore,KCR,,TOR,L,0,8,,17-36,5,13.5,Stripling,Lynch,,0.1180555556,N,10889.0,0.11,--,,30,29,0,2,0,0,0,0,0,0,1,6,0.234,0.296,0.356,0.652,2,0,0,0,0,0,0,0.087,3,10,Ross Stripling,R,67,2022,9.0,168,100,23,13,"D.Lynch (5-35-L), J.Cuas (0), J.Payamps (9), A.Abreu (0)"
54,2022-06-07,boxscore,KCR,,TOR,L,0,7,,17-37,5,13.5,Manoah,Keller,,0.13125,N,15103.0,0.1,---,,35,31,0,6,0,0,0,0,0,0,4,7,0.233,0.296,0.353,0.649,6,1,0,0,0,0,0,0.25,8,9,Alek Manoah,R,61,2022,9.0,157,93,15,13,"B.Keller (5-48-L), C.Snider (1), D.Coleman (1), T.Clarke (3)"
55,2022-06-08,boxscore,KCR,,TOR,W,8,4,,18-37,5,13.5,Singer,Richards,,0.1430555556,D,12196.0,0.07,+,,43,35,8,13,5,1,0,8,0,1,6,9,0.235,0.3,0.357,0.657,20,0,1,1,0,0,0,0.5,11,9,Yusei Kikuchi,L,34,2022,9.0,171,109,33,16,"B.Singer (4-44-W), D.Coleman (0-H), J.Cuas (1), J.Staumont (3), S.Barlow (3)"
56,2022-06-09,boxscore,KCR,,BAL,W,7,5,,19-37,5,12.5,Payamps,Lyles,Barlow,0.1368055556,N,15594.0,0.09,++,,38,33,7,10,2,1,2,7,2,0,4,2,0.237,0.301,0.361,0.663,20,1,0,0,1,1,0,0.267,7,9,Jordan Lyles,R,25,2022,9.0,178,103,25,14,"K.Bubic (4-38), C.Snider (1), J.Payamps (2-W), J.Staumont (0-H), A.Vizcaíno 
(3-H), S.Barlow (0-S)"
57,2022-06-10,boxscore,KCR,,BAL,W,8,1,,20-37,5,12.5,Heasley,Zimmermann,,0.1215277778,N,17650.0,0.1,+++,,37,36,8,12,4,1,3,8,0,0,1,7,0.238,0.302,0.369,0.671,27,0,0,0,0,1,0,0.346,5,10,Bruce Zimmermann,L,18,2022,9.0,143,96,17,13,"J.Heasley (4-82-W), T.Clarke (2), J.Payamps (0), A.Abreu (3)"
58,2022-06-11,boxscore,KCR,,BAL,L,4,6,,20-38,5,13.5,Wells,Lynch,López,0.1270833333,D,15134.0,0.1,-,,38,35,4,10,1,1,0,4,0,0,2,5,0.239,0.302,0.369,0.671,13,1,0,0,1,0,0,0.323,7,11,Tyler Wells,R,52,2022,9.0,143,95,20,26,"D.Lynch (4-42-L), J.Cuas (2), D.Coleman (2), A.Vizcaíno (1)"
59,2022-06-12,boxscore,KCR,,BAL,L,7,10,,20-39,5,13.5,Kremer,Keller,Pérez,0.1541666667,D,15037.0,0.1,--,,43,38,7,10,1,0,3,6,0,0,5,2,0.24,0.303,0.372,0.675,20,0,0,0,0,0,0,0.212,9,9,Dean Kremer,R,53,2022,9.0,190,110,21,27,"B.Keller (4-24-L), J.Payamps (1), J.Cuas (0), T.Clarke (1), A.Garrett (18), 
A.Abreu (1), D.Coleman (0)"
60,2022-06-13,boxscore,KCR,@,SFG,L,2,6,,20-40,5,14.5,Wood,Garrett,,0.1166666667,N,22185.0,0.07,---,,33,31,2,6,1,0,0,2,0,0,1,8,0.239,0.302,0.369,0.671,7,1,0,0,1,0,0,0.25,4,9,Alex Wood,L,60,2022,8.0,164,83,29,10,"B.Singer (4-55), A.Garrett (0-L), J.Cuas (0), A.Vizcaíno (1), J.Staumont (3)"
61,2022-06-14,boxscore,KCR,@,SFG,L,2,4,,20-41,5,14.5,Webb,Bubic,Doval,0.125,N,24386.0,0.06,----,,36,31,2,8,0,0,0,2,1,0,4,11,0.239,0.302,0.368,0.67,8,2,0,0,1,0,0,0.381,7,10,Logan Webb,R,73,2022,8.0,143,89,26,11,"K.Bubic (4-50-L), D.Coleman (1), D.Mengden (99), J.Staumont (0), S.Barlow 
(4)"
62,2022-06-15,boxscore,KCR,@,SFG,W,3,2,,21-41,5,14.5,Cuas,Brebbia,Barlow,0.1194444444,D,25527.0,0.05,+,,32,29,3,4,2,0,0,1,0,0,1,7,0.238,0.3,0.366,0.666,6,0,0,1,1,1,0,0.174,2,10,Sam Long,L,51,2022,9.0,178,109,32,17,"J.Heasley (4-46), A.Garrett (1), T.Clarke (2), J.Cuas (1-W), S.Barlow (0-S)"
63,2022-06-17,boxscore,KCR,@,OAK,W,5,1,,22-41,5,13.5,Lynch,Montas,,0.1444444444,N,8772.0,0.06,++,,42,36,5,11,1,0,1,5,1,0,5,8,0.239,0.302,0.366,0.668,15,2,0,0,1,0,0,0.357,10,9,Frankie Montas,R,32,2022,9.0,169,106,20,31,"D.Lynch (5-63-W), D.Coleman (2), T.Clarke (1), G.Speier (19), J.Staumont (2)"
64,2022-06-18,boxscore,KCR,@,OAK,W,2,0,,23-41,5,13.5,Keller,Irvin,Barlow,0.1152777778,D,10936.0,0.06,+++,,40,33,2,7,1,1,0,2,0,0,4,12,0.239,0.302,0.365,0.668,10,0,2,1,0,0,0,0.333,11,11,Cole Irvin,L,67,2022,9.0,120,75,23,11,"B.Keller (5-78-W), J.Cuas (2-H), S.Barlow (2-S)"
