Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
152,2022-09-25,boxscore,BAL,,HOU,L,3,6,11.0,79-73,4,15,Neris,Akin,,0 days 04:02:00,D,24449.0,0.39,--,,39,38,3,8,1,0,0,3,0,0,1,15,0.236,0.304,0.388,0.692,9,3,0,0,0,0,0,0.348,5,11,Cristian Javier,R,78,2022,11.0,192.0,125.0,34.0,13.0,"A.Voth (4-61), J.Reed (0), D.Hall (5), B.Baker (0), C.Pérez (0), D.Tate 
(0), K.Akin (5-L), J.Krehbiel (0)"
153,2022-09-26,boxscore,BAL,@,BOS,W,14,8,,80-73,4,14,Watkins,Seabold,,0 days 03:19:00,N,25634.0,0.25,+,,48,40,14,14,2,2,5,13,0,0,8,7,0.237,0.305,0.392,0.697,35,1,0,0,0,0,0,0.321,7,10,Connor Seabold,R,28,2022,9.0,148.0,94.0,28.0,5.0,"J.Lyles (4-37), S.Watkins (21-W), L.Gillaspie (39)"
154,2022-09-27,boxscore,BAL,@,BOS,L,9,13,,80-74,4,15,Strahm,Krehbiel,,0 days 03:57:00,N,30765.0,0.37,-,,44,41,9,15,2,3,4,9,2,0,2,8,0.238,0.306,0.395,0.701,35,1,1,0,0,0,0,0.379,8,11,Michael Wacha,R,23,2022,8.0,204.0,120.0,34.0,8.0,"K.Bradish (4-20), J.Krehbiel (1-L), J.Reed (1), D.Hall (1), B.Baker (1), 
C.Pérez (1), D.Tate (1)"
155,2022-09-28,boxscore,BAL,@,BOS,L,1,3,,80-75,4,16,Hill,Kremer,Barnes,0 days 02:39:00,N,33073.0,0.21,--,,34,32,1,7,1,0,1,1,0,0,2,12,0.238,0.306,0.395,0.701,11,1,0,0,0,0,0,0.316,6,12,Rich Hill,L,70,2022,8.0,132.0,82.0,14.0,8.0,"D.Kremer (4-41-L), K.Akin (2)"
156,2022-09-29,boxscore,BAL,@,BOS,L,3,5,,80-76,4,16.5,Kelly,Tate,Ort,0 days 03:00:00,D,29779.0,0.07,---,,38,37,3,9,2,0,1,2,0,0,1,8,0.238,0.306,0.395,0.7,14,0,0,0,0,2,0,0.286,8,10,Nathan Eovaldi,R,51,2022,8.0,149.0,101.0,24.0,10.0,"M.Baumann (4-44), B.Baker (1), C.Pérez (1), L.Gillaspie (2), D.Tate (1-L)"
157,2022-09-30,boxscore,BAL,@,NYY,W,2,1,,81-76,4,15.5,Lyles,Germán,Hall,0 days 03:12:00,N,47583.0,0.01,+,,38,31,2,5,1,0,0,1,2,0,7,11,0.237,0.306,0.394,0.699,6,0,0,0,0,0,0,0.25,9,11,Domingo Germán,R,57,2022,9.0,134.0,89.0,26.0,20.0,"J.Lyles (3-73-W), F.Bautista (5-H), D.Hall (2-S)"
158,2022-10-01,boxscore,BAL,@,NYY,L,0,8,,81-77,4,16.5,Cortes,Voth,,0 days 02:38:00,D,45428.0,0.0,-,,32,29,0,3,1,0,0,0,0,0,2,14,0.237,0.305,0.392,0.697,4,1,1,0,0,0,0,0.2,5,9,Nestor Cortes,L,86,2022,8.0,124.0,79.0,16.0,16.0,"A.Voth (5-38-L), S.Watkins (4)"
159,2022-10-02,boxscore,BAL,@,NYY,W,3,1,,82-77,4,15.5,Gillaspie,Chapman,Tate,0 days 03:35:00,D,44332.0,0.0,+,,42,32,3,7,5,0,0,3,0,0,8,6,0.237,0.306,0.392,0.698,12,1,1,0,1,0,0,0.259,12,10,Chi Chi González,R,52,2022,9.0,147.0,93.0,34.0,13.0,"K.Bradish (4-59), L.Gillaspie (2-W), B.Baker (2-H), D.Tate (2-S)"
160,2022-10-03,boxscore,BAL,,TOR,L,1,5,8.0,82-78,4,16.5,Berríos,Kremer,Mayza,0 days 02:16:00,N,10642.0,0.0,-,,27,23,1,3,0,0,0,1,1,0,3,5,0.236,0.305,0.391,0.696,3,0,0,0,1,0,0,0.158,5,9,José Berríos,R,64,2022,7.2,123.0,81.0,17.0,13.0,"D.Kremer (4-49-L), K.Akin (4), Y.Cano (22)"
161,2022-10-05,boxscore,BAL,,TOR,W,5,4,,83-78,4,16,Hall,White,Baker,0 days 02:46:00,D,,0.0,+,,35,33,5,10,2,0,1,5,0,1,2,6,0.237,0.305,0.391,0.697,15,0,0,0,0,0,0,0.346,6,9,Trevor Richards,R,51,2022,9.0,155.0,103.0,24.0,20.0,"M.Baumann (5-37), K.Akin (1), L.Gillaspie (2), D.Hall (4-W), B.Baker (2-S)"
162,2022-10-05,boxscore,BAL,,TOR,L,1,5,,83-79,4,16,Kikuchi,Cano,,0 days 03:04:00,D,17248.0,0.0,-,,35,30,1,4,2,0,0,1,0,0,4,8,0.236,0.305,0.39,0.695,6,1,1,0,0,0,0,0.182,7,11,David Phelps,R,51,2022,9.0,153.0,95.0,22.0,13.0,"S.Watkins (3-53), N.Vespi (29), Y.Cano (1-L), C.Pérez (5), D.Tate (2), 
B.Sulser (29)"
1,2023-03-30,boxscore,BAL,@,BOS,W,10,9,,1-0,1,Tied,Gibson,Kluber,Bautista,0 days 03:10:00,D,36049.0,1.01,+,,49,38,10,15,4,0,2,9,5,0,9,8,0.395,0.521,0.658,1.179,25,1,1,1,0,0,0,0.464,12,10,Corey Kluber,R,28,2023,9.0,153.0,99.0,27.0,18.0,"K.Gibson (99-41-W), K.Akin (99), C.Pérez (99), B.Baker (99), L.Gillaspie 
(99-H), F.Bautista (99-S)"
2,2023-04-01,boxscore,BAL,@,BOS,L-wo,8,9,,2024-01-01 00:00:00,2,1,Jansen,Bautista,,0 days 03:04:00,D,29062.0,1.03,-,,43,38,8,13,3,0,3,8,5,0,4,11,0.368,0.473,0.658,1.13,25,1,1,0,0,0,0,0.417,8,10,Chris Sale,L,21,2023,8.2,152.0,96.0,28.0,15.0,"D.Kremer (99-29), M.Baumann (99), D.Coulombe (99-H), A.Voth (99-H), C.Pérez 
(1-H), L.Gillaspie (1-H), K.Akin (1-H), F.Bautista (1-BL)"
3,2023-04-02,boxscore,BAL,@,BOS,L,5,9,,2024-01-02 00:00:00,4,2,Houck,Irvin,,0 days 02:44:00,D,27886.0,1.0,--,,38,36,5,10,2,0,2,5,0,0,2,10,0.339,0.426,0.607,1.034,18,1,0,0,0,0,0,0.333,6,10,Tanner Houck,R,49,2023,8.0,164.0,110.0,33.0,10.0,"C.Irvin (99-24-L), B.Baker (2), K.Akin (0), M.Baumann (0)"
4,2023-04-03,boxscore,BAL,@,TEX,W,2,0,,2024-02-02 00:00:00,3,2,Coulombe,Gray,Bautista,0 days 02:18:00,N,15867.0,0.91,+,,33,29,2,4,0,0,2,2,1,0,4,12,0.298,0.389,0.553,0.942,10,2,0,0,0,0,0,0.133,4,10,Jon Gray,R,62,2023,9.0,108.0,71.0,18.0,12.0,"K.Bradish (99-54), D.Coulombe (1-W), T.Wells (99-H), F.Bautista (1-S)"
5,2023-04-04,boxscore,BAL,@,TEX,W,7,2,,2024-03-02 00:00:00,2,2,Gibson,Heaney,,0 days 02:30:00,N,16268.0,0.93,++,,39,35,7,8,3,0,2,7,0,0,3,6,0.284,0.373,0.54,0.913,17,0,1,0,0,0,0,0.222,5,9,Andrew Heaney,L,16,2023,9.0,121.0,78.0,28.0,11.0,"K.Gibson (4-62-W), L.Gillaspie (2), C.Pérez (2)"
6,2023-04-05,boxscore,BAL,@,TEX,L,2,5,,2024-03-03 00:00:00,3,3,deGrom,Voth,Leclerc,0 days 02:19:00,D,18560.0,1.01,-,,32,29,2,2,1,0,0,2,0,1,3,15,0.254,0.343,0.478,0.821,3,0,0,0,0,0,0,0.143,3,10,Jacob deGrom,R,71,2023,8.0,141.0,90.0,18.0,16.0,"G.Rodriguez (99-55), A.Voth (3-L), K.Akin (2), B.Baker (2)"
7,2023-04-07,boxscore,BAL,,NYY,W,7,6,,2024-04-03 00:00:00,3,3,Pérez,Marinaccio,Bautista,0 days 03:04:00,D,45017.0,0.99,+,,41,34,7,10,4,0,0,6,2,0,6,10,0.259,0.35,0.469,0.819,14,0,0,0,1,0,0,0.4,10,10,Clarke Schmidt,R,34,2023,9.0,150.0,92.0,24.0,15.0,"D.Kremer (5-42), L.Gillaspie (2-BS), D.Coulombe (3), C.Pérez (2-W), B.Baker 
(1-H), F.Bautista (3-S)"
8,2023-04-08,boxscore,BAL,,NYY,L,1,4,,2024-04-04 00:00:00,4,4,Brito,Irvin,Holmes,0 days 02:47:00,N,30561.0,1.05,-,,35,30,1,4,0,0,0,1,1,0,4,8,0.245,0.337,0.431,0.768,4,0,0,0,1,0,0,0.174,7,10,Jhony Brito,R,57,2023,9.0,168.0,113.0,22.0,12.0,"C.Irvin (5-45-L), A.Voth (2), K.Akin (2), M.Baumann (5)"
9,2023-04-09,boxscore,BAL,,NYY,L,3,5,,2024-04-05 00:00:00,5,5,Cortés,Wells,Holmes,0 days 02:28:00,D,29221.0,0.96,--,,35,32,3,6,2,0,1,3,1,0,3,11,0.239,0.328,0.422,0.75,11,1,0,0,0,0,0,0.25,5,12,Nestor Cortes,L,55,2023,9.0,139.0,91.0,24.0,15.0,"T.Wells (5-50-L), D.Coulombe (1), L.Gillaspie (1), M.Baumann (0)"
10,2023-04-10,boxscore,BAL,,OAK,W,5,1,,2024-05-05 00:00:00,4,5,Gibson,Sears,,0 days 02:48:00,N,9322.0,0.84,+,,34,30,5,6,1,0,3,5,1,0,3,8,0.236,0.325,0.432,0.757,16,0,1,0,0,0,0,0.158,5,10,JP Sears,L,52,2023,9.0,134.0,89.0,23.0,20.0,"K.Gibson (5-60-W), B.Baker (2-H), C.Pérez (2-H), F.Bautista (2)"
11,2023-04-11,boxscore,BAL,,OAK,W,12,8,,2024-06-05 00:00:00,4,5,Baker,Moll,,0 days 03:08:00,N,12305.0,0.89,++,,43,34,12,12,3,0,3,12,1,0,6,9,0.247,0.338,0.458,0.796,24,0,1,1,1,0,1,0.391,7,12,Kyle Muller,L,24,2023,9.0,168.0,116.0,29.0,19.0,"G.Rodriguez (5-33), A.Voth (2), B.Baker (0-W), D.Coulombe (1), L.Gillaspie 
(1)"
12,2023-04-12,boxscore,BAL,,OAK,L,4,8,,2024-06-06 00:00:00,4,6,Smith,Akin,,0 days 02:50:00,N,10181.0,0.9,-,,37,33,4,8,2,0,0,4,0,0,3,7,0.246,0.335,0.445,0.78,10,2,0,0,1,1,0,0.296,6,10,Ken Waldichuk,L,52,2023,9.0,153.0,97.0,25.0,11.0,"D.Kremer (4-36), M.Baumann (2), K.Akin (3-L), C.Pérez (1), L.Gillaspie (0)"
13,2023-04-13,boxscore,BAL,,OAK,W-wo,8,7,,2024-07-06 00:00:00,4,6,Bautista,May,,0 days 02:58:00,D,11665.0,0.87,+,,38,33,8,12,1,0,2,8,2,0,2,7,0.255,0.339,0.455,0.794,19,0,1,0,2,0,0,0.385,6,9,Adam Oller,R,14,2023,9.0,158.0,106.0,25.0,25.0,"C.Irvin (4-30), A.Voth (1), B.Baker (1), D.Coulombe (1), F.Bautista (2-W)"
14,2023-04-14,boxscore,BAL,@,CHW,W,6,3,,2024-08-06 00:00:00,3,5,Baumann,López,Bautista,0 days 02:58:00,N,18941.0,0.91,++,,41,32,6,7,4,0,0,6,2,0,9,10,0.253,0.343,0.447,0.79,11,2,0,0,0,0,0,0.318,8,12,Mike Clevinger,R,70,2023,9.0,153.0,96.0,24.0,20.0,"T.Wells (4-48), M.Baumann (1-W), C.Pérez (1-H), Y.Cano (99-H), F.Bautista 
(0-S)"
15,2023-04-15,boxscore,BAL,@,CHW,L-wo,6,7,10.0,2024-08-07 00:00:00,4,5,Lambert,Gillaspie,,0 days 03:21:00,D,32091.0,0.97,-,,48,36,6,11,1,1,2,6,1,1,10,7,0.257,0.353,0.455,0.808,20,3,1,1,0,0,0,0.333,13,17,Michael Kopech,R,43,2023,9.0,158.0,101.0,24.0,14.0,"K.Gibson (4-37), D.Coulombe (1), B.Baker (1-BS), C.Pérez (0), Y.Cano (0), 
L.Gillaspie (2-BL)"
16,2023-04-16,boxscore,BAL,@,CHW,W,8,4,,2024-09-07 00:00:00,4,5,Baumann,Bummer,,0 days 02:46:00,D,13794.0,0.93,+,,47,39,8,12,1,1,0,7,2,0,7,7,0.26,0.357,0.45,0.807,15,0,0,0,1,1,1,0.364,12,10,Dylan Cease,R,48,2023,9.0,149.0,99.0,29.0,20.0,"G.Rodriguez (4-45), M.Baumann (1-W), A.Voth (2-H), F.Bautista (1)"
17,2023-04-18,boxscore,BAL,@,WSN,W,1,0,,2024-10-07 00:00:00,3,4.5,Kremer,Gray,Bautista,0 days 02:34:00,N,18747.0,0.91,++,,34,30,1,5,2,0,0,1,1,1,4,7,0.255,0.352,0.438,0.791,7,0,0,0,0,0,0,0.217,6,10,Josiah Gray,R,54,2023,9.0,131.0,90.0,16.0,19.0,"D.Kremer (5-72-W), D.Coulombe (2-H), Y.Cano (2-H), F.Bautista (1-S)"
18,2023-04-19,boxscore,BAL,@,WSN,W,4,0,,2024-11-07 00:00:00,2,4.5,Bradish,Gore,,0 days 02:26:00,N,22598.0,0.93,+++,,35,30,4,4,0,0,1,4,0,0,5,10,0.249,0.348,0.428,0.776,7,2,0,0,0,1,0,0.158,4,11,MacKenzie Gore,L,57,2023,9.0,140.0,87.0,30.0,15.0,"K.Bradish (15-67-W), B.Baker (3-H), C.Pérez (3-H), Y.Cano (0-H), M.Baumann 
(2)"
19,2023-04-21,boxscore,BAL,,DET,W-wo,2,1,,2024-12-07 00:00:00,2,4.5,Bautista,Foley,,0 days 02:25:00,N,18772.0,1.03,++++,,32,31,2,7,2,0,1,2,0,0,1,8,0.248,0.343,0.426,0.769,12,2,0,0,0,0,0,0.273,5,10,Michael Lorenzen,R,64,2023,9.0,127.0,82.0,11.0,18.0,"T.Wells (6-75), B.Baker (1-H), F.Bautista (2-BW)"
20,2023-04-22,boxscore,BAL,,DET,W,5,1,,13-7,2,4.5,Gibson,Wentz,,0 days 02:15:00,N,12194.0,1.03,+++++,,33,30,5,6,1,0,1,5,0,0,3,10,0.246,0.34,0.422,0.762,10,0,0,0,0,0,0,0.263,4,11,Joey Wentz,L,32,2023,9.0,132.0,81.0,32.0,23.0,"K.Gibson (6-73-W), Y.Cano (2), D.Coulombe (3)"
21,2023-04-23,boxscore,BAL,,DET,W-wo,2,1,10.0,14-7,2,4.5,Akin,Englert,,0 days 02:44:00,D,36975.0,1.05,++++++,,32,30,2,3,1,0,0,1,0,0,1,9,0.239,0.332,0.409,0.741,4,0,0,1,0,0,0,0.143,3,12,Eduardo Rodríguez,L,81,2023,10.0,160.0,102.0,31.0,13.0,"G.Rodriguez (6-60), M.Baumann (3), B.Baker (1), C.Pérez (3), A.Voth (6), 
F.Bautista (1), K.Akin (10-W)"
22,2023-04-24,boxscore,BAL,,BOS,W,5,4,,15-7,2,4.5,Kremer,Sale,Cano,0 days 02:29:00,N,11811.0,1.12,+++++++,,33,32,5,13,4,0,0,5,0,1,1,0,0.247,0.336,0.415,0.75,17,4,0,0,0,0,0,0.406,4,10,Chris Sale,L,28,2023,9.0,133.0,83.0,29.0,11.0,"D.Kremer (5-43-W), K.Akin (0-H), B.Baker (0-H), D.Coulombe (1-H), Y.Cano 
(1-S)"
23,2023-04-25,boxscore,BAL,,BOS,L,6,8,,15-8,2,4.5,Kluber,Bradish,Jansen,0 days 02:44:00,N,14343.0,1.11,-,,39,39,6,11,0,0,3,6,0,0,0,4,0.249,0.333,0.42,0.753,20,0,0,0,0,0,0,0.25,6,10,Corey Kluber,R,61,2023,9.0,171.0,101.0,26.0,15.0,"K.Bradish (5-10-L), M.Baumann (1), A.Voth (1), C.Pérez (1)"
24,2023-04-26,boxscore,BAL,,BOS,W,6,2,,16-8,2,3.5,Wells,Houck,,0 days 02:37:00,D,12044.0,1.13,+,,39,30,6,11,1,0,0,6,1,0,4,4,0.253,0.336,0.419,0.755,12,1,0,2,3,1,0,0.379,9,10,Tanner Houck,R,39,2023,9.0,156.0,106.0,31.0,13.0,"T.Wells (4-59-W), D.Coulombe (1-H), Y.Cano (1-H), F.Bautista (2)"
25,2023-04-27,boxscore,BAL,@,DET,W,7,4,,17-8,2,3.5,Baker,Shreve,Bautista,0 days 03:16:00,N,11599.0,1.12,++,,39,34,7,9,1,1,1,7,3,0,3,6,0.254,0.335,0.42,0.755,15,0,0,0,2,0,0,0.276,5,9,Joey Wentz,L,58,2023,9.0,211.0,124.0,27.0,23.0,"K.Gibson (4-36), M.Baumann (1), C.Pérez (1), B.Baker (2-W), K.Akin (2-H), 
F.Bautista (0-S)"
26,2023-04-29,boxscore,BAL,@,DET,L,4,7,,17-9,2,4.5,Rodríguez,Kremer,Lange,0 days 02:41:00,D,17974.0,1.11,-,,38,35,4,9,2,0,2,4,0,0,3,7,0.254,0.334,0.423,0.757,17,1,0,0,0,0,0,0.269,7,12,Eduardo Rodríguez,L,60,2023,8.0,164.0,106.0,25.0,20.0,"D.Kremer (4-29-L), D.Hall (99)"
27,2023-04-29,boxscore,BAL,@,DET,W,6,4,,18-9,2,4.5,Rodriguez,Boyd,Bautista,0 days 02:41:00,N,11048.0,1.06,+,,39,36,6,11,0,0,1,5,0,1,3,5,0.256,0.335,0.421,0.757,14,1,0,0,0,0,0,0.333,6,12,Matthew Boyd,L,31,2023,9.0,151.0,98.0,27.0,20.0,"G.Rodriguez (5-71-W), K.Akin (1), M.Baumann (1), B.Baker (1-H), D.Coulombe 
(2-H), Y.Cano (2-H), F.Bautista (1-S)"
28,2023-04-30,boxscore,BAL,@,DET,W,5,3,,19-9,2,3.5,Voth,Turnbull,Cano,0 days 02:46:00,D,13626.0,1.05,++,,38,34,5,9,4,0,2,5,1,0,3,6,0.256,0.335,0.426,0.761,19,2,0,0,1,1,0,0.259,6,11,Spencer Turnbull,R,43,2023,9.0,146.0,88.0,30.0,16.0,"K.Bradish (4-44), C.Pérez (2), A.Voth (4-W), D.Coulombe (0-H), Y.Cano (0-S)"
29,2023-05-02,boxscore,BAL,@,KCR,W,11,7,,20-9,2,3.5,Wells,Yarbrough,,0 days 03:04:00,N,10487.0,1.06,+++,,49,41,11,15,3,0,2,11,0,1,8,14,0.261,0.341,0.433,0.774,24,0,0,0,0,0,0,0.52,11,11,Ryan Yarbrough,L,33,2023,9.0,142.0,97.0,34.0,16.0,"T.Wells (5-51-W), M.Baumann (2), C.Pérez (1-H), B.Baker (2), Y.Cano (1)"
30,2023-05-03,boxscore,BAL,@,KCR,L,0,6,,20-10,2,4.5,Greinke,Gibson,,0 days 01:59:00,N,10362.0,1.08,-,,32,31,0,6,1,0,0,0,0,0,1,6,0.259,0.337,0.427,0.764,7,2,0,0,0,0,0,0.24,5,12,Zack Greinke,R,64,2023,8.0,100.0,70.0,12.0,5.0,"K.Gibson (5-30-L), K.Akin (3)"
31,2023-05-04,boxscore,BAL,@,KCR,W,13,10,,21-10,2,4.5,Cano,Chapman,,0 days 03:24:00,D,11514.0,1.05,+,,47,37,13,10,3,0,2,12,5,0,9,6,0.259,0.341,0.43,0.77,19,1,1,0,0,1,0,0.276,7,11,Jordan Lyles,R,28,2023,9.0,200.0,122.0,30.0,22.0,"G.Rodriguez (4-23), C.Pérez (1), B.Baker (1-H), D.Coulombe (3-BS), Y.Cano 
(1-W), F.Bautista (4)"
32,2023-05-05,boxscore,BAL,@,ATL,W,9,4,,22-10,2,4.5,Kremer,Fried,,0 days 02:45:00,N,40176.0,1.09,++,,44,39,9,12,2,0,3,8,0,0,3,12,0.261,0.342,0.435,0.777,23,0,1,1,0,0,0,0.375,8,12,Max Fried,L,37,2023,9.0,146.0,90.0,16.0,19.0,"D.Kremer (5-57-W), M.Baumann (2), K.Akin (1), A.Voth (4)"
33,2023-05-06,boxscore,BAL,@,ATL,L,4,5,,22-11,2,4.5,Minter,Coulombe,Iglesias,0 days 02:52:00,N,41454.0,1.04,-,,36,35,4,8,3,0,0,4,1,1,1,16,0.26,0.339,0.432,0.771,11,0,0,0,0,1,0,0.421,5,10,Spencer Strider,R,61,2023,8.0,135.0,87.0,17.0,18.0,"K.Bradish (5-47), C.Pérez (1-H), B.Baker (1-H), D.Coulombe (1-BL)"
34,2023-05-07,boxscore,BAL,@,ATL,L-wo,2,3,12.0,22-12,2,5.5,Tonkin,Pérez,,0 days 03:29:00,D,40800.0,1.05,--,,46,40,2,5,2,0,0,2,1,0,5,9,0.255,0.336,0.423,0.758,7,1,1,0,0,1,0,0.161,11,13,Bryce Elder,R,56,2023,11.1,191.0,115.0,26.0,23.0,"T.Wells (4-60), A.Voth (1), Y.Cano (2), F.Bautista (2-BS), M.Baumann (1), 
C.Pérez (0-L)"
35,2023-05-08,boxscore,BAL,,TBR,L,0,3,,22-13,2,6.5,McClanahan,Gibson,Adam,0 days 02:35:00,N,12669.0,1.29,---,,36,32,0,7,2,0,0,0,0,0,4,13,0.254,0.335,0.419,0.754,9,1,0,0,0,0,0,0.368,9,12,Shane McClanahan,L,67,2023,9.0,135.0,86.0,13.0,23.0,"K.Gibson (4-54-L), B.Baker (1), K.Akin (2)"
36,2023-05-09,boxscore,BAL,,TBR,W,4,2,,23-13,2,5.5,Rodriguez,Eflin,Bautista,0 days 02:22:00,N,10017.0,1.24,+,,33,31,4,7,1,1,1,4,0,0,2,4,0.254,0.333,0.419,0.752,13,0,0,0,0,0,0,0.231,5,10,Zach Eflin,R,45,2023,9.0,162.0,88.0,27.0,16.0,"G.Rodriguez (4-49-W), M.Baumann (1-H), Y.Cano (1-H), F.Bautista (1-S)"
37,2023-05-10,boxscore,BAL,,TBR,W,2,1,,24-13,2,4.5,Kremer,Chirinos,Cano,0 days 02:23:00,N,14395.0,1.29,++,,35,29,2,6,3,0,0,2,1,0,6,3,0.252,0.334,0.416,0.75,9,1,0,0,0,0,1,0.231,9,10,Jalen Beeks,L,56,2023,9.0,137.0,89.0,22.0,21.0,"D.Kremer (4-66-W), A.Voth (2-H), D.Coulombe (3-H), Y.Cano (0-S)"
38,2023-05-12,boxscore,BAL,,PIT,W,6,3,,25-13,2,4,Baker,Hernandez,Bautista,0 days 02:47:00,N,25682.0,1.04,+++,,38,31,6,9,2,2,1,5,0,1,7,5,0.253,0.336,0.42,0.756,18,1,0,0,0,0,0,0.32,8,11,Johan Oviedo,R,53,2023,9.0,149.0,100.0,32.0,21.0,"K.Bradish (5-69), D.Coulombe (1), B.Baker (3-W), A.Voth (1), F.Bautista 
(2-S)"
39,2023-05-13,boxscore,BAL,,PIT,W,2,0,,26-13,2,3,Wells,Contreras,Bautista,0 days 02:04:00,N,21926.0,1.05,++++,,30,29,2,5,0,0,2,2,0,0,1,2,0.252,0.333,0.419,0.753,11,0,0,0,0,0,0,0.12,4,9,Roansy Contreras,R,59,2023,9.0,125.0,78.0,18.0,22.0,"T.Wells (5-81-W), Y.Cano (2-H), F.Bautista (0-S)"
40,2023-05-14,boxscore,BAL,,PIT,L,0,4,,26-14,2,4,Keller,Gibson,,0 days 02:37:00,D,36403.0,1.09,-,,36,35,0,8,1,0,0,0,1,0,0,17,0.251,0.331,0.415,0.746,9,0,1,0,0,0,0,0.444,9,10,Mitch Keller,R,82,2023,9.0,156.0,95.0,31.0,16.0,"K.Gibson (5-39-L), M.Baumann (4), C.Pérez (6), A.Voth (1)"
41,2023-05-15,boxscore,BAL,,LAA,L,5,9,,26-15,2,4.5,Ohtani,Rodriguez,,0 days 02:51:00,N,20148.0,1.09,--,,35,33,5,6,0,0,3,5,1,0,2,7,0.249,0.329,0.416,0.745,15,0,0,0,0,0,0,0.13,3,10,Shohei Ohtani,R,52,2023,9.0,189.0,124.0,27.0,15.0,"G.Rodriguez (5-10-L), L.Gillaspie (29), A.Voth (0), B.Baker (2), D.Coulombe 
(2), M.Baumann (0)"
42,2023-05-16,boxscore,BAL,,LAA,W,7,3,,27-15,2,4.5,Kremer,Silseth,,0 days 02:35:00,N,13244.0,1.13,+,,35,32,7,9,3,0,2,7,0,0,1,12,0.25,0.329,0.42,0.748,18,0,1,0,1,0,0,0.368,4,11,Chase Silseth,R,36,2023,9.0,135.0,88.0,14.0,13.0,"D.Kremer (5-49-W), B.Baker (0-H), C.Pérez (1), Y.Cano (2)"
43,2023-05-17,boxscore,BAL,,LAA,W,3,1,,28-15,2,3.5,Bradish,Canning,Bautista,0 days 02:30:00,N,15702.0,1.14,++,,36,33,3,11,1,1,1,3,1,0,2,5,0.252,0.329,0.422,0.751,17,2,0,1,0,0,0,0.37,9,10,Griffin Canning,R,40,2023,9.0,130.0,85.0,19.0,21.0,"K.Bradish (4-67-W), D.Coulombe (1-H), Y.Cano (0-H), F.Bautista (3-S)"
44,2023-05-18,boxscore,BAL,,LAA,L,5,6,,28-16,2,3.5,Devenski,Baker,Estévez,0 days 03:05:00,D,27778.0,1.13,-,,39,34,5,10,2,0,2,5,0,0,4,5,0.253,0.33,0.424,0.754,18,1,0,0,1,0,1,0.286,7,11,Tyler Anderson,L,43,2023,9.0,185.0,110.0,23.0,24.0,"T.Wells (4-49), M.Baumann (2), C.Pérez (1), B.Baker (1-L), A.Voth (2-BS), 
D.Coulombe (0)"
45,2023-05-19,boxscore,BAL,@,TOR,W,6,2,,29-16,2,3.5,Gibson,Kikuchi,,0 days 02:49:00,N,32485.0,1.27,+,,38,33,6,7,2,0,3,6,1,0,5,8,0.252,0.33,0.427,0.757,18,0,0,0,0,0,0,0.182,5,10,Yusei Kikuchi,L,45,2023,9.0,139.0,87.0,19.0,13.0,"K.Gibson (4-66-W), Y.Cano (1-H), F.Bautista (1)"
46,2023-05-20,boxscore,BAL,@,TOR,W,6,5,10.0,30-16,2,3.5,Bautista,García,,0 days 03:32:00,D,41611.0,1.25,++,,44,39,6,11,0,1,2,6,0,0,3,9,0.253,0.33,0.428,0.759,19,2,1,1,0,0,0,0.321,9,12,Alek Manoah,R,53,2023,10.0,180.0,109.0,27.0,22.0,"G.Rodriguez (4-54), B.Baker (1), M.Baumann (1), C.Irvin (36), Y.Cano (0), 
F.Bautista (0-W)"
47,2023-05-21,boxscore,BAL,@,TOR,W,8,3,11.0,31-16,2,2.5,Baumann,García,,0 days 03:31:00,D,41643.0,1.19,+++,,48,45,8,13,4,0,0,8,1,1,3,8,0.254,0.33,0.427,0.757,17,1,0,0,0,0,1,0.351,9,14,Kevin Gausman,R,64,2023,11.0,201.0,122.0,22.0,24.0,"D.Kremer (4-51), C.Pérez (2-H), M.Givens (99-BS), D.Coulombe (2), A.Voth 
(2), M.Baumann (0-W)"
48,2023-05-23,boxscore,BAL,@,NYY,L-wo,5,6,10.0,31-17,2,3,King,Baker,,0 days 03:05:00,N,40652.0,1.29,-,,41,36,5,7,1,0,2,5,0,0,5,8,0.252,0.33,0.426,0.756,14,1,0,0,0,0,0,0.192,7,10,Gerrit Cole,R,34,2023,9.2,150.0,94.0,23.0,10.0,"K.Bradish (5-37), M.Givens (1-H), Y.Cano (2-H), F.Bautista (2-BS), B.Baker 
(2-L)"
49,2023-05-24,boxscore,BAL,@,NYY,W,9,6,,32-17,2,3,Baumann,Cordero,Bautista,0 days 02:46:00,N,39455.0,1.32,+,,39,35,9,10,1,0,2,9,0,0,3,8,0.253,0.33,0.427,0.757,17,0,0,0,1,0,0,0.308,3,11,Nestor Cortes,L,49,2023,9.0,159.0,97.0,30.0,17.0,"T.Wells (5-43), M.Baumann (2-W), M.Givens (0), D.Coulombe (2-H), F.Bautista 
(0-S)"
