Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
1,2022-04-07,boxscore,PIT,@,STL,L,0,9,,0-1,4,1,Wainwright,Brubaker,,0.1305555556,D,46256.0,0.99,-,,32,30,0,6,0,0,0,0,0,1,2,9,0.2,0.25,0.2,0.45,6,2,0,0,0,0,0,0.286,5,12,Adam Wainwright,R,68,2022,8.0,168,94,26,16,"J.Brubaker (99-34-L), W.Crowe (99), D.Underwood (99), H.Hembree (99), 
C.Stratton (99), A.Fletcher (99)"
2,2022-04-09,boxscore,PIT,@,STL,L,2,6,,0-2,4,2,Whitley,Keller,,0.1472222222,D,45025.0,0.96,--,,40,35,2,9,3,0,0,2,0,0,4,7,0.231,0.292,0.277,0.569,12,0,0,0,1,0,0,0.31,11,12,Miles Mikolas,R,40,2022,8.0,144,93,28,19,"M.Keller (99-36-L), R.Contreras (99), H.Hembree (1), A.Banda (99), D.Bednar 
(99)"
3,2022-04-10,boxscore,PIT,@,STL,W,9,4,,44928,4,1,Yajure,Matz,,0.1305555556,D,40027.0,0.91,+,,44,41,9,15,3,0,1,7,0,0,3,10,0.283,0.336,0.368,0.704,21,2,0,0,0,1,0,0.467,8,9,Steven Matz,L,17,2022,9.0,138,89,27,10,"B.Wilson (99-41), M.Yajure (99-W), H.Hembree (0), W.Crowe (2)"
4,2022-04-12,boxscore,PIT,,CHC,L,1,2,,44929,5,2,Smyly,Quintana,Robertson,0.11875,D,34458.0,0.94,-,,33,33,1,6,2,0,1,1,1,0,0,7,0.259,0.302,0.36,0.662,11,0,0,0,0,0,0,0.2,5,11,Drew Smyly,L,62,2022,9.0,125,85,19,21,"J.Quintana (99-55-L), A.Banda (2), C.Stratton (4), D.Bednar (2)"
5,2022-04-13,boxscore,PIT,,CHC,W,6,2,,44960,4,1.5,Peters,Hendricks,Crowe,0.1173611111,D,9122.0,0.88,+,,35,30,6,8,1,1,1,6,0,0,5,9,0.26,0.315,0.379,0.694,14,1,0,0,0,0,0,0.35,5,10,Kyle Hendricks,R,23,2022,9.0,143,92,25,12,"Z.Thompson (99-46), D.Peters (99-W), W.Crowe (2-S)"
6,2022-04-14,boxscore,PIT,,WSN,W,9,4,,44988,4,1,Contreras,Adon,,0.1506944444,N,9266.0,0.89,++,,46,37,9,14,2,1,2,9,2,0,8,12,0.282,0.348,0.427,0.775,24,0,0,0,1,0,0,0.5,13,10,Joan Adon,R,24,2022,9.0,155,99,25,21,"J.Brubaker (6-38), A.Banda (1), R.Contreras (4-W), A.Fletcher (6)"
7,2022-04-15,boxscore,PIT,,WSN,L,2,7,,44989,4,1.5,Fedde,Keller,,0.1347222222,N,13076.0,0.95,-,,34,32,2,5,1,0,0,2,0,0,2,10,0.265,0.33,0.395,0.725,6,0,0,0,0,0,0,0.227,5,10,Erick Fedde,R,55,2022,9.0,165,101,26,15,"M.Keller (5-32-L), A.Banda (0), M.Yajure (4), H.Hembree (4), A.Fletcher (0)"
8,2022-04-16,boxscore,PIT,,WSN,W,6,4,,45020,2,1.5,Peters,Rogers,,0.1423611111,N,8676.0,0.91,+,,36,33,6,10,1,1,0,5,0,1,3,7,0.269,0.333,0.395,0.728,13,0,0,0,0,0,0,0.385,6,9,Josh Rogers,L,39,2022,9.0,152,82,24,9,"B.Wilson (5-46), D.Peters (2-W), D.Bednar (3-H), C.Stratton (3)"
9,2022-04-17,boxscore,PIT,,WSN,W,5,3,,45050,2,0.5,Hembree,Cishek,Bednar,0.1388888889,D,8735.0,0.95,++,,35,30,5,7,0,0,0,4,1,1,4,7,0.266,0.332,0.379,0.711,7,1,0,1,0,2,1,0.304,6,10,Patrick Corbin,L,55,2022,9.0,174,97,31,9,"J.Quintana (4-39), W.Crowe (3), H.Hembree (1-W), D.Bednar (0-S)"
10,2022-04-18,boxscore,PIT,@,MIL,L,1,6,,45051,4,1,Lauer,Thompson,,0.1138888889,N,21512.0,1.05,-,,37,35,1,8,1,0,1,1,0,0,2,7,0.262,0.326,0.375,0.701,12,0,0,0,0,0,0,0.259,9,10,Eric Lauer,L,62,2022,8.0,131,78,20,21,"Z.Thompson (4-27-L), D.Peters (1), A.Fletcher (2)"
11,2022-04-19,boxscore,PIT,@,MIL,L,2,5,,45052,4,2,Burnes,Brubaker,Hader,0.1034722222,N,22747.0,0.96,--,,31,31,2,4,0,0,2,2,0,0,0,12,0.251,0.311,0.371,0.682,10,0,0,0,0,0,0,0.118,2,9,Corbin Burnes,R,71,2022,8.0,133,82,28,18,"J.Brubaker (4-55-L), R.Contreras (4)"
12,2022-04-20,boxscore,PIT,@,MIL,L,2,4,,45053,4,3,Woodruff,Keller,Hader,0.1215277778,D,20790.0,0.94,---,,35,31,2,5,0,0,0,2,0,0,4,13,0.244,0.307,0.354,0.661,5,0,0,0,0,0,0,0.278,6,12,Brandon Woodruff,R,77,2022,8.0,124,82,18,16,"M.Keller (4-63-L), A.Banda (4), M.Yajure (4), A.Fletcher (1), C.Stratton (3)"
13,2022-04-21,boxscore,PIT,@,CHC,W,4,3,,45084,3,2,Crowe,Roberts,Stratton,0.1493055556,N,32341.0,0.87,+,,40,34,4,9,2,1,1,4,0,0,6,12,0.245,0.312,0.363,0.676,16,2,0,0,0,0,0,0.381,9,11,Mark Leiter Jr.,R,49,2022,9.0,155,97,33,18,"B.Wilson (4-39), W.Crowe (3-W), D.Peters (2-H), H.Hembree (3-H), D.Bednar 
(3-H), C.Stratton (0-S)"
14,2022-04-22,boxscore,PIT,@,CHC,W,4,2,,45114,3,2,De Jong,Smyly,Stratton,0.1305555556,N,25005.0,0.95,++,,35,33,4,8,0,0,2,4,2,1,2,8,0.245,0.311,0.368,0.678,14,2,0,0,0,1,0,0.261,4,10,Drew Smyly,L,42,2022,9.0,158,100,28,20,"J.Quintana (4-50), H.Hembree (0), C.De Jong (99-W), D.Bednar (0-H), 
C.Stratton (0-S)"
15,2022-04-23,boxscore,PIT,@,CHC,L,0,21,,45115,3,3,Hendricks,Thompson,,0.1159722222,D,39917.0,1.0,-,,30,30,0,3,1,0,0,0,0,0,0,5,0.236,0.299,0.354,0.652,4,0,0,0,0,0,0,0.12,3,11,Kyle Hendricks,R,75,2022,8.0,169,109,25,21,"Z.Thompson (4-11-L), M.Yajure (2), A.Fletcher (2), D.Castillo (99)"
16,2022-04-24,boxscore,PIT,@,CHC,W,4,3,,45146,3,2,Peters,Steele,Bednar,0.1506944444,D,28387.0,0.96,+,,40,32,4,6,2,0,0,3,2,0,7,9,0.233,0.301,0.347,0.648,8,1,0,0,1,1,0,0.25,9,10,Justin Steele,L,37,2022,9.0,156,106,30,25,"J.Brubaker (4-49), D.Peters (2-W), W.Crowe (2-H), H.Hembree (1-H), 
C.Stratton (1-H), D.Bednar (1-S)"
17,2022-04-26,boxscore,PIT,,MIL,L,8,12,,45147,3,2.5,Suter,Fletcher,Hader,0.1451388889,N,8493.0,1.02,-,,45,39,8,13,5,0,0,8,0,0,4,8,0.24,0.306,0.355,0.661,18,0,0,0,2,1,0,0.394,10,12,Brandon Woodruff,R,36,2022,9.0,155,108,24,17,"M.Keller (5-37), A.Fletcher (2-L), H.Hembree (1), B.Sulser (99), S.Howard 
(99)"
18,2022-04-27,boxscore,PIT,,MIL,L,1,3,,45148,3,3.5,Gott,Crowe,Hader,0.1256944444,N,8331.0,0.99,--,,34,27,1,1,0,0,0,0,0,0,7,12,0.231,0.303,0.341,0.643,1,1,0,0,0,0,0,0.067,6,11,Aaron Ashby,L,64,2022,9.0,152,97,21,18,"D.Peters (2-55), B.Wilson (5), W.Crowe (2-BL), C.De Jong (4), S.Howard (0)"
19,2022-04-28,boxscore,PIT,,MIL,L,2,3,,45149,3,4.5,Milner,Stratton,Williams,0.1305555556,D,8332.0,0.91,---,,33,32,2,6,1,0,0,2,0,0,0,11,0.229,0.297,0.334,0.631,7,0,0,0,1,0,0,0.273,4,9,Freddy Peralta,R,73,2022,9.0,152,90,24,24,"J.Quintana (5-64), M.Yajure (4), H.Hembree (1), D.Bednar (3-H), C.Stratton 
(3-BL)"
20,2022-04-29,boxscore,PIT,,SDP,L,3,7,,45150,3,5.5,Darvish,Thompson,Rogers,0.1381944444,N,9755.0,0.77,----,,38,36,3,10,0,0,0,3,1,0,2,7,0.231,0.298,0.331,0.629,10,0,0,0,0,0,0,0.345,8,10,Yu Darvish,R,48,2022,9.0,170,99,33,11,"Z.Thompson (5-42-L), A.Fletcher (2), H.Hembree (0), S.Howard (1), B.Sulser 
(2)"
21,2022-04-30,boxscore,PIT,,SDP,W-wo,7,6,10.0,45181,3,5.5,Stratton,García,,0.1298611111,N,20483.0,0.73,+,,38,35,7,8,1,0,1,6,0,0,3,8,0.231,0.297,0.332,0.629,12,1,0,0,0,1,0,0.269,5,11,Sean Manaea,L,55,2022,10.0,146,95,22,20,"J.Brubaker (5-48), D.Peters (2), W.Crowe (2), D.Bednar (1), C.Stratton (1-W)"
22,2022-05-01,boxscore,PIT,,SDP,L,2,5,,45182,3,5.5,Musgrove,Keller,Rogers,0.1263888889,D,8350.0,0.8,-,,36,32,2,8,1,0,0,2,0,0,2,10,0.232,0.298,0.33,0.627,9,1,1,0,1,0,0,0.348,7,12,Joe Musgrove,R,67,2022,9.0,144,91,26,8,"M.Keller (4-63-L), C.De Jong (3), C.Stratton (0), M.Yajure (2)"
23,2022-05-04,boxscore,PIT,@,DET,L,2,3,,45183,3,6.5,Barnes,Wilson,Soto,0.1118055556,D,,0.68,--,,33,31,2,5,0,1,0,2,0,0,2,9,0.229,0.294,0.325,0.62,7,1,0,0,0,0,0,0.227,4,12,Michael Pineda,R,49,2022,8.0,113,71,19,13,"D.Peters (3-61), B.Wilson (6-L), W.Crowe (3)"
24,2022-05-04,boxscore,PIT,@,DET,W,7,2,,45213,3,6.5,Thompson,Hutchison,Bednar,0.1298611111,D,15150.0,0.65,+,,41,34,7,11,4,0,2,5,1,1,5,3,0.233,0.3,0.338,0.638,21,2,1,0,1,0,0,0.3,7,9,Alex Faedo,R,43,2022,9.0,129,80,17,17,"J.Quintana (5-53), Z.Thompson (4-W), C.Stratton (2-H), D.Bednar (3-S)"
25,2022-05-07,boxscore,PIT,@,CIN,L,2,9,,45214,3,7,Sims,Crowe,,0.13125,D,9267.0,0.66,-,,36,34,2,8,2,0,0,2,0,0,2,12,0.233,0.299,0.336,0.635,10,1,0,0,0,0,0,0.364,7,12,Connor Overton,R,52,2022,8.0,158,98,28,19,"J.Brubaker (6-60), A.Banda (16), W.Crowe (2-L), B.Sulser (7)"
26,2022-05-07,boxscore,PIT,@,CIN,W,8,5,,45245,3,7,Hembree,Moreta,Bednar,0.1569444444,N,21448.0,0.61,+,,45,39,8,13,3,0,4,8,0,0,5,14,0.238,0.305,0.353,0.658,28,0,1,0,0,0,0,0.429,10,11,Dauri Moreta,R,40,2022,9.0,170,96,24,19,"M.Keller (5-31), H.Hembree (7-W), M.Kranick (99-H), C.Stratton (2-H), 
D.Bednar (2-S)"
27,2022-05-08,boxscore,PIT,@,CIN,L,3,7,,45246,3,7,Warren,Peters,,0.1256944444,D,17623.0,0.66,-,,33,30,3,3,0,0,2,3,0,0,3,11,0.233,0.301,0.352,0.652,9,0,0,0,0,0,0,0.059,3,10,Tyler Mahle,R,60,2022,8.0,160,91,27,17,"Z.Thompson (3-69), D.Peters (3-L), H.Hembree (0-BS), C.De Jong (6)"
28,2022-05-09,boxscore,PIT,,LAD,W,5,1,,45276,3,6,Quintana,Urías,,0.1118055556,N,8527.0,0.69,+,,37,35,5,15,4,1,2,5,1,0,0,4,0.241,0.305,0.367,0.672,27,1,0,0,2,0,0,0.419,8,10,Julio Urías,L,46,2022,9.0,143,80,16,11,"J.Quintana (4-69-W), A.Banda (1-H), W.Crowe (1-H), D.Bednar (1)"
29,2022-05-10,boxscore,PIT,,LAD,L,1,11,,45277,3,7,Gonsolin,Wilson,,0.1263888889,N,11583.0,0.69,-,,37,30,1,4,2,0,0,1,0,0,7,6,0.237,0.304,0.362,0.666,6,2,0,0,0,2,0,0.167,9,10,Tony Gonsolin,R,66,2022,9.0,167,108,29,15,"B.Wilson (5-21-L), A.Banda (0), B.Sulser (2), C.De Jong (1)"
30,2022-05-11,boxscore,PIT,,LAD,W,5,3,,13-17,3,6,Crowe,Hudson,Bednar,0.1388888889,D,11105.0,0.64,+,,39,32,5,8,1,1,3,5,0,0,5,9,0.238,0.307,0.371,0.678,20,0,2,0,0,0,0,0.25,10,9,Ryan Pepiot,R,55,2022,9.0,154,89,22,16,"D.Peters (2-57), M.Kranick (3), C.Stratton (3-BS), W.Crowe (1-W), D.Bednar 
(1-S)"
31,2022-05-12,boxscore,PIT,,CIN,L,0,4,,13-18,3,6.5,Overton,Brubaker,,0.1194444444,N,9470.0,0.68,-,,31,27,0,4,0,0,0,0,0,1,4,2,0.235,0.306,0.365,0.671,4,2,0,0,0,0,0,0.16,4,9,Connor Overton,R,64,2022,9.0,152,97,27,15,"J.Brubaker (4-52-L), C.Alldred (99), H.Hembree (3), D.Underwood (34)"
32,2022-05-13,boxscore,PIT,,CIN,L,2,8,,13-19,3,7.5,Mahle,Keller,,0.1263888889,N,12588.0,0.63,--,,36,34,2,7,2,0,1,2,0,0,2,12,0.234,0.304,0.364,0.668,12,0,0,0,0,0,0,0.286,7,10,Tyler Mahle,R,61,2022,9.0,149,98,28,10,"M.Keller (5-34-L), A.Banda (2), H.Hembree (0), C.De Jong (2)"
33,2022-05-14,boxscore,PIT,,CIN,W,3,1,,14-19,3,6.5,Thompson,Castillo,Bednar,0.1208333333,N,12959.0,0.58,+,,29,27,3,5,0,0,1,2,0,0,2,7,0.233,0.303,0.363,0.665,8,2,0,0,0,0,0,0.211,2,9,Luis Castillo,R,48,2022,9.0,142,91,22,18,"Z.Thompson (5-70-W), W.Crowe (2-H), C.Stratton (2-H), D.Bednar (2-S)"
34,2022-05-15,boxscore,PIT,,CIN,W,1,0,,15-19,3,6.5,Stratton,Greene,Bednar,0.1069444444,D,10559.0,0.65,++,,30,24,1,0,0,0,0,1,0,0,6,9,0.228,0.3,0.355,0.655,0,0,0,0,0,0,0,0.0,5,9,Hunter Greene,R,78,2022,9.0,126,85,23,10,"J.Quintana (5-75), C.Stratton (0-W), D.Bednar (0-S)"
35,2022-05-16,boxscore,PIT,@,CHC,L,0,9,,15-20,3,7.5,Miley,Peters,,0.1034722222,N,31119.0,0.68,-,,30,30,0,3,0,0,0,0,0,0,0,7,0.225,0.295,0.348,0.643,3,0,0,0,0,0,0,0.13,3,11,Wade Miley,L,81,2022,8.0,150,88,19,13,"D.Peters (4-23-L), B.Wilson (5), T.Beede (11), H.Hembree (2)"
36,2022-05-17,boxscore,PIT,@,CHC,L,0,7,,15-21,4,7.5,Thompson,Brubaker,,0.1097222222,N,30478.0,0.65,--,,31,29,0,5,1,1,0,0,0,1,2,12,0.223,0.294,0.346,0.64,8,1,0,0,0,0,0,0.294,4,9,Keegan Thompson,R,64,2022,8.0,128,79,22,21,"J.Brubaker (4-44-L), A.Banda (3), C.De Jong (3)"
37,2022-05-18,boxscore,PIT,@,CHC,W,3,2,,16-21,3,7.5,Keller,Smyly,Bednar,0.1263888889,N,31631.0,0.62,+,,37,35,3,9,1,0,1,3,1,1,2,11,0.224,0.294,0.347,0.641,13,1,0,0,0,1,0,0.348,7,10,Drew Smyly,L,43,2022,9.0,149,86,26,17,"W.Crowe (3-52), M.Keller (4-W), D.Underwood (5-H), D.Bednar (2-S)"
38,2022-05-20,boxscore,PIT,,STL,L,3,5,,16-22,3,8.5,Wainwright,Thompson,Gallegos,0.1513888889,N,14034.0,0.67,-,,36,33,3,7,0,0,1,3,1,1,3,8,0.224,0.293,0.346,0.639,10,1,0,0,0,1,0,0.25,6,10,Adam Wainwright,R,65,2022,9.0,170,115,25,11,"Z.Thompson (5-54-L), H.Hembree (3), A.Banda (2), C.De Jong (2), T.Beede 
(3), C.Stratton (4)"
39,2022-05-21,boxscore,PIT,,STL,L,4,5,,16-23,3,9.5,VerHagen,Quintana,Helsley,0.1381944444,N,24644.0,0.62,--,,37,33,4,7,4,0,1,3,0,0,3,7,0.224,0.293,0.348,0.641,14,1,1,0,0,0,0,0.24,6,10,Matthew Liberatore,L,35,2022,9.0,162,106,25,22,"J.Quintana (5-36-L), D.Underwood (2), W.Crowe (2), D.Peters (4), D.Bednar 
(2)"
40,2022-05-22,boxscore,PIT,,STL,L,4,18,,16-24,3,9.5,Rondón,Wilson,,0.1381944444,D,13510.0,0.54,---,,39,35,4,8,2,0,2,4,1,0,4,6,0.224,0.294,0.351,0.645,16,1,0,0,0,1,0,0.222,8,10,Steven Matz,L,50,2022,9.0,170,113,30,12,"B.Wilson (5-15-L), T.Beede (1), C.De Jong (1), A.Banda (1), J.VanMeter (99)"
41,2022-05-23,boxscore,PIT,,COL,W,2,1,,17-24,3,8.5,Bednar,Kinley,,0.1284722222,N,8376.0,0.45,+,,34,30,2,9,3,1,0,2,1,1,4,4,0.226,0.296,0.353,0.649,14,2,0,0,0,0,0,0.346,8,10,Chad Kuhl,R,46,2022,9.0,127,82,25,7,"J.Brubaker (5-64), W.Crowe (1), D.Bednar (1-W)"
42,2022-05-24,boxscore,PIT,,COL,L,1,2,10.0,17-25,4,9.5,Bard,Bednar,,0.1395833333,N,9009.0,0.45,-,,39,35,1,5,1,0,0,1,1,0,3,12,0.223,0.294,0.349,0.643,6,0,1,0,0,0,0,0.217,9,11,Kyle Freeland,L,59,2022,10.0,150,108,29,18,"R.Contreras (34-64), D.Underwood (2-H), C.Stratton (3-BS), D.Bednar (0-L)"
43,2022-05-25,boxscore,PIT,,COL,W,10,5,,18-25,3,9.5,Peters,Lawrence,,0.1388888889,D,10014.0,0.44,+,,39,33,10,9,2,0,2,10,1,0,5,11,0.225,0.296,0.353,0.649,17,0,1,0,0,0,0,0.35,5,9,Ryan Feltner,R,58,2022,9.0,169,109,27,15,"Z.Thompson (4-32), M.Keller (6), D.Peters (3-W), W.Crowe (1), Y.De los 
Santos (99)"
44,2022-05-27,boxscore,PIT,@,SDP,L,3,4,,18-26,3,10,Crismatt,Underwood,Rogers,0.1222222222,N,41898.0,0.51,-,,34,30,3,4,2,0,1,3,0,0,3,6,0.223,0.295,0.352,0.646,9,0,0,1,0,0,0,0.13,4,10,Sean Manaea,L,59,2022,8.0,149,91,24,24,"J.Quintana (5-52), W.Crowe (1-BS), D.Underwood (2-L)"
45,2022-05-28,boxscore,PIT,@,SDP,W,4,2,,19-26,3,9,Banda,Rogers,Bednar,0.1548611111,N,38189.0,0.45,+,,40,35,4,8,2,0,1,4,3,0,4,15,0.223,0.295,0.352,0.647,13,1,1,0,0,0,0,0.368,9,12,Joe Musgrove,R,61,2022,9.0,189,116,35,16,"J.Brubaker (4-54), D.Peters (2), C.Stratton (3), A.Banda (5-W), D.Bednar 
(3-S)"
46,2022-05-29,boxscore,PIT,@,SDP,L-wo,2,4,10.0,19-27,3,10,García,Stratton,,0.1180555556,D,44395.0,0.51,-,,37,32,2,5,1,0,0,2,0,0,3,11,0.221,0.294,0.348,0.643,6,1,1,1,0,0,0,0.238,6,11,MacKenzie Gore,L,79,2022,9.0,132,81,23,9,"R.Contreras (4-51), D.Underwood (1), W.Crowe (1), C.Stratton (0-L)"
47,2022-05-30,boxscore,PIT,@,LAD,W,6,5,,20-27,3,10.5,Bednar,Kimbrel,,0.1375,N,46724.0,0.44,+,,39,36,6,9,0,1,2,5,2,1,3,11,0.222,0.295,0.351,0.646,17,0,0,0,0,1,0,0.304,6,11,Walker Buehler,R,48,2022,9.0,171,110,25,21,"Z.Thompson (4-56), D.Peters (1-H), D.Bednar (1-BW)"
48,2022-05-31,boxscore,PIT,@,LAD,W,5,3,,21-27,3,9.5,Keller,Urías,Crowe,0.13125,N,52686.0,0.45,++,,40,37,5,11,1,0,2,5,0,0,2,13,0.224,0.296,0.355,0.65,18,0,0,1,0,0,1,0.409,8,10,Julio Urías,L,47,2022,9.0,159,90,34,12,"M.Keller (5-55-W), T.Beede (8-H), D.Underwood (1-H), C.Stratton (1-H), 
W.Crowe (1-S)"
49,2022-06-01,boxscore,PIT,@,LAD,W,8,4,,22-27,3,8.5,De Jong,White,,0.1444444444,N,39324.0,0.52,+++,,41,36,8,9,1,0,2,8,3,0,4,10,0.224,0.297,0.357,0.653,16,0,1,0,0,0,1,0.292,6,10,Mitch White,R,52,2022,9.0,161,102,20,17,"J.Quintana (4-43), C.De Jong (9-W), D.Peters (1-H), C.Stratton (0-H), 
A.Banda (3)"
50,2022-06-03,boxscore,PIT,,ARI,L,6,8,,22-28,3,9,Kelly,Brubaker,Melancon,0.1354166667,N,16444.0,0.58,-,,41,35,6,10,2,0,1,5,0,0,6,5,0.226,0.299,0.358,0.657,15,1,0,0,0,0,0,0.31,8,10,Merrill Kelly,R,45,2022,9.0,160,97,20,16,"J.Brubaker (5-26-L), A.Banda (1), Y.De los Santos (8), T.Beede (2)"
51,2022-06-04,boxscore,PIT,,ARI,W-wo,2,1,,23-28,3,8,Stratton,Melancon,,0.1152777778,D,19149.0,0.53,+,,30,28,2,5,1,0,1,2,0,0,2,7,0.225,0.298,0.358,0.655,9,1,0,0,0,0,0,0.2,4,11,Zach Davies,R,77,2022,9.0,137,89,25,19,"R.Contreras (5-65), D.Underwood (3), W.Crowe (3), C.Stratton (2-W)"
52,2022-06-05,boxscore,PIT,,ARI,W,3,0,,24-28,3,7,Thompson,Gallen,Bednar,0.1222222222,D,11796.0,0.58,++,,35,31,3,9,3,0,1,3,2,1,3,5,0.226,0.299,0.36,0.658,15,0,0,0,1,0,0,0.308,8,9,Zac Gallen,R,55,2022,9.0,146,96,34,15,"Z.Thompson (5-61-W), W.Crowe (0-H), A.Banda (1-H), C.Stratton (0-H), 
D.Bednar (5-S)"
53,2022-06-07,boxscore,PIT,,DET,L,3,5,,24-29,3,7,Skubal,Quintana,Soto,0.1180555556,N,10214.0,0.58,-,,33,31,3,6,1,0,1,3,0,0,1,10,0.226,0.298,0.359,0.657,10,0,1,0,0,0,0,0.25,3,9,Tarik Skubal,L,62,2022,9.0,156,108,19,23,"J.Quintana (5-34-L), T.Beede (3), A.Banda (1), D.Underwood (2), Y.De los 
Santos (3)"
54,2022-06-08,boxscore,PIT,,DET,L,1,3,,24-30,3,7,Vest,Crowe,Soto,0.1229166667,D,11723.0,0.53,--,,33,30,1,4,0,0,1,1,0,1,3,13,0.224,0.296,0.357,0.653,7,0,0,0,0,0,0,0.188,5,11,Alex Faedo,R,63,2022,9.0,157,95,22,19,"M.Keller (7-65), W.Crowe (2-L), C.Stratton (2)"
55,2022-06-09,boxscore,PIT,@,ATL,L,1,3,,24-31,3,7,Fried,Brubaker,Jansen,0.1013888889,N,39336.0,0.55,---,,33,33,1,8,0,0,1,1,0,1,0,13,0.224,0.295,0.357,0.652,11,1,0,0,0,0,0,0.368,5,10,Max Fried,L,60,2022,8.0,109,72,19,16,"J.Brubaker (5-58-L), C.De Jong (7)"
56,2022-06-10,boxscore,PIT,@,ATL,L,2,4,,24-32,3,7.5,Strider,Contreras,Jansen,0.1277777778,N,41404.0,0.5,----,,36,34,2,8,1,0,0,2,0,0,1,13,0.225,0.294,0.355,0.649,9,0,0,0,1,0,0,0.364,7,11,Spencer Strider,R,68,2022,8.0,121,76,15,19,"R.Contreras (5-40-L), T.Beede (2), Y.De los Santos (2)"
57,2022-06-11,boxscore,PIT,@,ATL,L,4,10,,24-33,3,8.5,Chavez,Underwood,,0.1125,D,41219.0,0.43,-----,,35,32,4,6,2,0,2,4,1,0,2,16,0.224,0.294,0.356,0.65,14,1,1,0,0,0,0,0.286,4,9,Charlie Morton,R,57,2022,8.0,120,79,13,25,"Z.Thompson (5-56), D.Underwood (3-HL), C.Stratton (2-BS), Y.De los Santos 
(0), D.Bednar (5)"
58,2022-06-12,boxscore,PIT,@,ATL,L,3,5,,24-34,3,8.5,Wright,Quintana,Jansen,0.1166666667,D,35446.0,0.39,------,,34,31,3,7,1,0,1,3,0,1,2,10,0.224,0.293,0.356,0.65,11,1,0,0,1,0,0,0.286,4,10,Kyle Wright,R,55,2022,8.0,146,83,11,20,"J.Quintana (4-42-L), W.Crowe (3), C.De Jong (2)"
59,2022-06-13,boxscore,PIT,@,STL,L,5,7,,24-35,3,9.5,Gallegos,Stratton,Helsley,0.1298611111,N,37398.0,0.36,-------,,36,34,5,7,0,0,2,5,0,0,2,6,0.224,0.293,0.357,0.649,13,0,0,0,0,0,0,0.192,4,11,Zack Thompson,L,33,2022,8.0,150,99,22,12,"M.Keller (4-47), A.Banda (5), C.Stratton (1-L), Y.De los Santos (1)"
60,2022-06-14,boxscore,PIT,@,STL,L,1,3,,24-36,3,11.5,Liberatore,Brubaker,Gallegos,0.1222222222,D,31193.0,0.31,--------,,35,32,1,7,1,0,1,1,0,0,3,10,0.224,0.293,0.357,0.649,11,2,0,0,0,0,0,0.286,7,12,Matthew Liberatore,L,64,2022,8.0,150,100,28,16,"J.Brubaker (4-47-L), T.Beede (3)"
61,2022-06-14,boxscore,PIT,@,STL,L,1,9,,24-37,3,11.5,Mikolas,Wilson,,0.1166666667,N,33977.0,0.28,---------,,30,28,1,1,1,0,0,1,0,0,1,6,0.221,0.29,0.353,0.642,2,2,1,0,0,2,0,0.045,2,10,Miles Mikolas,R,85,2022,8.0,147,95,17,11,"B.Wilson (22-21-L), A.Banda (0), H.Hembree (24), D.Bednar (2)"
62,2022-06-15,boxscore,PIT,@,STL,W,6,4,,25-37,3,10.5,Crowe,Pallante,Bednar,0.1347222222,N,38658.0,0.22,+,,37,32,6,7,0,2,1,4,0,0,4,6,0.221,0.29,0.354,0.644,14,1,1,0,0,0,0,0.24,4,11,Jack Flaherty,R,38,2022,9.0,158,102,34,12,"R.Contreras (4-36), W.Crowe (2-W), D.Bednar (0-S)"
63,2022-06-17,boxscore,PIT,,SFG,L,0,2,,25-38,3,10.5,Rodón,Thompson,Doval,0.1152777778,N,19075.0,0.22,-,,30,28,0,2,0,0,0,0,0,0,2,8,0.219,0.288,0.35,0.638,2,1,0,0,0,0,0,0.1,3,9,Carlos Rodón,L,84,2022,9.0,163,93,33,15,"Z.Thompson (5-44-L), C.Vieaux (99), Y.De los Santos (3), C.De Jong (4)"
64,2022-06-18,boxscore,PIT,,SFG,L,5,7,,25-39,3,11.5,Wood,Crowe,Doval,0.1618055556,D,26041.0,0.17,--,,39,33,5,8,1,0,2,5,1,0,5,11,0.219,0.289,0.352,0.641,15,1,0,0,1,0,0,0.286,7,11,Alex Wood,L,42,2022,9.0,194,108,32,20,"J.Quintana (5-49), W.Crowe (2-BL), C.Stratton (4), A.Banda (3), H.Hembree 
(3)"
65,2022-06-19,boxscore,PIT,,SFG,W-wo,4,3,,26-39,3,10.5,Bednar,Rogers,,0.1097222222,D,23905.0,0.13,+,,32,30,4,8,1,0,4,4,0,0,1,4,0.22,0.289,0.357,0.646,21,1,0,1,0,0,0,0.182,4,10,Alex Cobb,R,47,2022,9.0,147,82,28,16,"M.Keller (5-61), C.Vieaux (1-H), D.Bednar (3-BW)"
