Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
91,2024-07-07,boxscore,SFG,@,CLE,L,4,5,,44-47,4,11,Smith,Hjelle,Clase,02:36:00,D,32012.0,0.69,--,,35,34,4,7,3,0,1,4,0,0,1,6,0.244,0.315,0.388,0.703,13,0,0,0,0,1,0,0.222,4,12,Carlos Carrasco,R,46,2024
92,2024-07-09,boxscore,SFG,,TOR,W-wo,4,3,,45-47,3,10,Miller,Richards,,02:27:00,N,32924.0,0.64,+,,36,34,4,9,1,0,2,3,0,0,2,14,0.244,0.315,0.389,0.704,16,1,0,0,0,0,0,0.389,6,10,Yusei Kikuchi,L,71,2024
93,2024-07-10,boxscore,SFG,,TOR,L,6,10,,45-48,4,10,Bassitt,Webb,,02:41:00,N,32014.0,0.72,-,,42,36,6,9,1,0,2,6,0,0,6,9,0.244,0.315,0.39,0.705,16,0,0,0,0,0,0,0.28,9,10,Chris Bassitt,R,47,2024
94,2024-07-11,boxscore,SFG,,TOR,L,3,5,,45-49,4,10,Gausman,Hicks,Green,02:32:00,D,30064.0,0.64,--,,34,34,3,7,0,0,2,3,1,0,0,4,0.244,0.314,0.39,0.704,13,0,0,0,0,0,0,0.179,4,9,Kevin Gausman,R,60,2024
95,2024-07-12,boxscore,SFG,,MIN,W,7,1,,46-49,4,10,Harrison,Ryan,,02:24:00,N,34106.0,0.6,+,,38,30,7,9,3,2,0,7,0,0,6,7,0.244,0.315,0.391,0.707,16,2,1,0,1,0,0,0.375,7,9,Joe Ryan,R,39,2024
96,2024-07-13,boxscore,SFG,,MIN,L,2,4,,46-50,4,10,Sands,Rogers,Duran,02:52:00,D,32582.0,0.62,-,,35,34,2,8,2,1,0,2,0,0,1,10,0.244,0.315,0.391,0.706,12,1,0,0,0,0,0,0.333,6,10,Simeon Woods Richardson,R,47,2024
97,2024-07-14,boxscore,SFG,,MIN,W-wo,3,2,,47-50,4,9,Walker,Duran,,02:17:00,D,34115.0,0.53,+,,34,32,3,8,3,1,0,2,0,0,2,11,0.244,0.315,0.391,0.706,13,0,0,0,0,1,0,0.381,7,9,Chris Paddack,R,56,2024
98,2024-07-19,boxscore,SFG,@,COL,L,3,7,,47-51,4,10,Beeks,Rogers,,02:45:00,N,40115.0,0.6,-,,38,34,3,7,3,1,0,3,0,0,3,10,0.244,0.314,0.391,0.705,12,0,1,0,0,0,0,0.292,8,10,Cal Quantrill,R,53,2024
99,2024-07-20,boxscore,SFG,@,COL,L,3,4,,47-52,4,11,Freeland,Webb,Vodnik,02:14:00,N,44178.0,0.53,--,,33,32,3,5,2,1,1,3,1,0,1,9,0.243,0.313,0.39,0.704,12,0,0,0,0,1,0,0.182,3,12,Kyle Freeland,L,55,2024
100,2024-07-21,boxscore,SFG,@,COL,W,3,2,,48-52,4,11,Birdsong,Feltner,Doval,02:20:00,D,30507.0,0.46,+,,33,32,3,7,0,0,2,2,0,1,1,6,0.243,0.313,0.391,0.703,13,1,0,0,0,0,0,0.208,3,9,Ryan Feltner,R,60,2024
101,2024-07-22,boxscore,SFG,@,LAD,L,2,3,,48-53,4,12,Treinen,Miller,Hudson,02:26:00,N,49576.0,0.56,-,,36,31,2,5,0,0,1,1,2,0,5,10,0.242,0.312,0.389,0.702,8,0,0,0,0,0,0,0.2,7,10,River Ryan,R,57,2024
102,2024-07-23,boxscore,SFG,@,LAD,L,2,5,,48-54,4,13,Knack,Hicks,Phillips,02:55:00,N,52627.0,0.5,--,,38,32,2,5,0,0,1,2,0,0,6,8,0.241,0.312,0.388,0.7,8,1,0,0,0,1,0,0.174,9,11,Landon Knack,R,63,2024
103,2024-07-24,boxscore,SFG,@,LAD,W,8,3,,49-54,4,12,Ray,Glasnow,,02:51:00,N,54070.0,0.39,+,,44,34,8,9,1,0,1,8,2,0,9,10,0.242,0.313,0.388,0.701,13,2,1,0,0,0,1,0.348,9,10,Tyler Glasnow,R,51,2024
104,2024-07-25,boxscore,SFG,@,LAD,L,4,6,,49-55,4,13,Treinen,Rogers,Honeywell,02:38:00,D,52291.0,0.44,-,,41,37,4,11,3,1,0,4,1,0,4,16,0.242,0.314,0.388,0.702,16,1,0,0,0,0,0,0.524,10,11,Clayton Kershaw,L,46,2024
105,2024-07-26,boxscore,SFG,,COL,W,11,4,,50-55,4,12,Harrison,Freeland,,02:33:00,N,32861.0,0.34,+,,43,37,11,14,0,2,4,11,0,0,5,10,0.244,0.315,0.393,0.708,30,1,0,0,1,0,0,0.417,8,10,Kyle Freeland,L,29,2024
108,2024-07-28,boxscore,SFG,,COL,W,5,4,,53-55,4,10.5,Rodríguez,Gomber,Doval,02:45:00,D,37178.0,0.55,++++,,41,38,5,13,2,1,1,5,1,0,3,11,0.245,0.316,0.397,0.713,20,0,0,0,0,0,0,0.462,12,10,Austin Gomber,L,42,2024
109,2024-07-30,boxscore,SFG,,OAK,L,2,5,,53-56,4,10.5,Sears,Ray,,02:40:00,N,37885.0,0.58,-,,33,30,2,5,2,0,0,2,0,1,3,12,0.245,0.316,0.395,0.711,7,1,0,0,0,0,0,0.278,4,12,JP Sears,L,79,2024
110,2024-07-31,boxscore,SFG,,OAK,W,1,0,,54-56,4,9.5,Webb,Stripling,,01:55:00,N,38668.0,0.47,+,,30,27,1,4,2,0,0,1,0,0,2,3,0.244,0.315,0.394,0.709,6,0,0,0,1,0,0,0.16,5,9,Ross Stripling,R,56,2024
111,2024-08-02,boxscore,SFG,@,CIN,W,3,0,,55-56,4,8.5,Snell,Abbott,,02:16:00,N,28075.0,0.56,++,,37,36,3,9,1,0,2,3,0,0,1,14,0.244,0.315,0.394,0.709,16,0,0,0,0,0,0,0.35,7,10,Andrew Abbott,L,48,2024
112,2024-08-03,boxscore,SFG,@,CIN,L,4,6,,55-57,4,9.5,Greene,Harrison,Díaz,02:14:00,N,32602.0,0.64,-,,34,32,4,5,1,0,3,3,0,0,1,13,0.243,0.314,0.395,0.709,15,0,1,0,0,0,0,0.125,3,11,Hunter Greene,R,80,2024
113,2024-08-04,boxscore,SFG,@,CIN,W,8,2,,56-57,4,9.5,Ray,Spiers,,02:55:00,D,27692.0,0.56,+,,41,38,8,12,3,0,3,8,0,1,2,11,0.244,0.314,0.397,0.712,24,0,1,0,0,0,0,0.375,6,10,Carson Spiers,R,52,2024
114,2024-08-05,boxscore,SFG,@,WSN,W,4,1,,57-57,4,9.5,Webb,Corbin,Doval,02:22:00,N,14674.0,0.63,++,,36,35,4,9,2,0,2,4,0,0,1,10,0.244,0.314,0.398,0.712,17,1,0,0,0,0,0,0.304,5,10,Patrick Corbin,L,47,2024
115,2024-08-06,boxscore,SFG,@,WSN,L,5,11,,57-58,4,9.5,Gore,Birdsong,,03:02:00,N,17044.0,0.71,-,,40,37,5,9,3,0,2,4,1,0,2,10,0.244,0.314,0.399,0.713,18,0,1,0,0,1,0,0.28,8,9,MacKenzie Gore,L,37,2024
116,2024-08-07,boxscore,SFG,@,WSN,W,7,4,,58-58,4,8.5,Snell,Irvin,Doval,02:36:00,N,13310.0,0.65,+,,38,36,7,10,1,1,3,7,0,0,1,4,0.244,0.314,0.401,0.715,22,1,1,0,0,0,0,0.241,4,9,Jake Irvin,R,34,2024
117,2024-08-08,boxscore,SFG,@,WSN,W,9,5,10.0,59-58,4,8,Doval,Garcia,,03:26:00,D,12423.0,0.68,++,,50,43,9,13,4,0,0,8,4,0,7,13,0.245,0.315,0.401,0.716,17,2,0,0,0,0,0,0.433,12,12,DJ Herz,L,42,2024
118,2024-08-09,boxscore,SFG,,DET,W-wo,3,2,,60-58,4,8,Rogers,Foley,,02:28:00,N,33037.0,0.81,+++,,34,28,3,4,0,0,0,3,0,0,2,7,0.244,0.314,0.399,0.713,4,0,1,0,3,1,0,0.167,5,10,Beau Brieske,R,63,2024
119,2024-08-10,boxscore,SFG,,DET,W,3,1,,61-58,4,8,Webb,Hurter,Walker,02:15:00,D,40030.0,0.87,++++,,36,32,3,6,1,0,0,3,3,0,4,9,0.244,0.314,0.398,0.711,7,0,0,0,0,1,0,0.261,9,9,Alex Faedo,R,51,2024
120,2024-08-11,boxscore,SFG,,DET,L,4,5,,61-59,4,9,Montero,Birdsong,Vest,02:52:00,D,40447.0,0.9,-,,39,32,4,8,2,2,0,4,0,0,6,3,0.244,0.314,0.398,0.712,14,2,0,1,0,0,0,0.276,8,12,Keider Montero,R,39,2024
121,2024-08-12,boxscore,SFG,,ATL,L,0,1,10.0,61-60,4,10,Iglesias,Rogers,,02:35:00,N,30184.0,0.96,--,,35,34,0,4,1,0,0,0,1,0,0,17,0.243,0.313,0.396,0.709,5,0,1,0,0,0,0,0.235,6,12,Chris Sale,L,81,2024
122,2024-08-13,boxscore,SFG,,ATL,L,3,4,10.0,61-61,4,11,Lee,Rodríguez,Iglesias,02:38:00,N,30468.0,0.82,---,,39,36,3,7,1,1,1,2,0,1,2,10,0.242,0.312,0.396,0.708,13,1,1,0,0,1,0,0.24,7,10,Charlie Morton,R,59,2024
123,2024-08-14,boxscore,SFG,,ATL,L,2,13,,61-62,4,11,Holmes,Ray,,02:26:00,N,27460.0,0.7,----,,37,35,2,9,1,0,1,2,0,0,1,7,0.242,0.312,0.395,0.708,13,1,1,0,0,0,0,0.296,8,11,Grant Holmes,R,58,2024
124,2024-08-15,boxscore,SFG,,ATL,W,6,0,,62-62,4,10,Webb,Fried,,02:23:00,D,29319.0,0.49,+,,37,33,6,10,2,0,2,6,2,0,3,9,0.243,0.313,0.397,0.709,18,0,0,0,1,0,0,0.348,7,9,Max Fried,L,48,2024
125,2024-08-17,boxscore,SFG,@,OAK,L,0,2,,62-63,4,10.5,Bido,Birdsong,Otañez,02:37:00,D,37551.0,0.56,-,,35,31,0,4,1,0,0,0,0,0,4,10,0.242,0.312,0.395,0.707,5,0,0,0,0,0,0,0.19,8,11,Osvaldo Bido,R,74,2024
126,2024-08-18,boxscore,SFG,@,OAK,W,4,2,10.0,63-63,4,10.5,Walker,Jiménez,,02:42:00,D,32727.0,0.43,+,,36,35,4,9,1,0,3,4,0,2,0,15,0.242,0.312,0.396,0.708,19,0,1,0,0,0,0,0.353,3,12,JP Sears,L,70,2024
127,2024-08-19,boxscore,SFG,,CHW,W,5,3,,64-63,4,10.5,Harrison,Cannon,Hicks,02:22:00,N,29209.0,0.54,++,,35,33,5,12,2,0,1,5,0,0,1,6,0.243,0.312,0.397,0.709,17,2,0,0,1,0,0,0.407,6,9,Jonathan Cannon,R,39,2024
128,2024-08-20,boxscore,SFG,,CHW,W,4,1,,65-63,4,10.5,Ray,Martin,Walker,02:20:00,N,28766.0,0.59,+++,,37,30,4,7,1,0,0,4,0,0,7,9,0.243,0.313,0.396,0.709,8,2,0,0,0,1,1,0.333,9,10,Davis Martin,R,48,2024
129,2024-08-21,boxscore,SFG,,CHW,L,2,6,,65-64,4,11.5,Ellard,Miller,,02:10:00,D,28375.0,0.6,-,,33,32,2,6,4,0,0,2,0,0,1,12,0.243,0.312,0.396,0.707,10,1,0,0,0,0,0,0.3,4,11,Garrett Crochet,L,49,2024
130,2024-08-23,boxscore,SFG,@,SEA,L-wo,5,6,10.0,65-65,4,12.5,Snider,Miller,,03:05:00,N,38762.0,0.52,--,,40,38,5,8,3,0,3,5,0,0,2,18,0.242,0.311,0.397,0.708,20,0,0,0,0,0,1,0.294,6,11,Luis Castillo,R,49,2024
131,2024-08-24,boxscore,SFG,@,SEA,W,4,3,,66-65,4,11.5,Bivens,Kirby,Walker,03:04:00,D,38027.0,0.39,+,,42,36,4,11,1,0,1,4,4,0,3,5,0.243,0.312,0.397,0.709,15,0,1,1,1,0,0,0.323,11,10,George Kirby,R,36,2024
132,2024-08-25,boxscore,SFG,@,SEA,L,3,4,,66-66,4,12.5,Woo,Hjelle,Muñoz,02:39:00,D,35062.0,0.44,-,,36,32,3,5,0,0,2,3,1,0,4,11,0.242,0.311,0.396,0.708,11,1,0,0,0,1,0,0.158,6,11,Bryan Woo,R,70,2024
133,2024-08-27,boxscore,SFG,@,MIL,W,5,4,,67-66,4,11.5,Doval,Payamps,Walker,02:52:00,N,24354.0,0.31,+,,35,34,5,6,1,0,3,5,1,0,1,8,0.242,0.311,0.397,0.708,16,0,0,0,0,1,0,0.13,3,10,Tobias Myers,R,52,2024
134,2024-08-28,boxscore,SFG,@,MIL,L,3,5,,67-67,4,12.5,Peralta,Harrison,Williams,02:43:00,N,23247.0,0.34,-,,35,32,3,7,2,0,0,3,0,0,3,12,0.242,0.31,0.396,0.707,9,2,0,0,0,0,0,0.35,5,11,Freddy Peralta,R,73,2024
135,2024-08-29,boxscore,SFG,@,MIL,L,0,6,,67-68,4,13.5,Civale,Birdsong,,02:14:00,D,30920.0,0.24,--,,31,29,0,2,0,0,0,0,0,0,2,10,0.241,0.309,0.394,0.703,2,0,0,0,0,0,0,0.105,4,10,Aaron Civale,R,78,2024
136,2024-08-30,boxscore,SFG,,MIA,W,3,1,,68-68,4,13.5,Rogers,Baumann,Walker,02:21:00,N,33606.0,0.18,+,,33,29,3,6,2,0,0,3,0,0,4,11,0.24,0.309,0.393,0.703,8,1,0,0,0,0,0,0.333,6,11,Adam Oller,R,74,2024
137,2024-08-31,boxscore,SFG,,MIA,L,3,4,,68-69,4,14.5,Cabrera,Black,Faucher,02:22:00,N,36087.0,0.21,-,,36,34,3,7,1,0,1,3,1,0,2,7,0.24,0.309,0.393,0.702,11,0,0,0,0,1,0,0.231,6,10,Edward Cabrera,R,51,2024
138,2024-09-01,boxscore,SFG,,MIA,L,5,7,,68-70,4,14.5,Curry,Webb,Faucher,02:38:00,D,41187.0,0.16,--,,37,31,5,6,0,0,1,4,0,1,2,11,0.24,0.309,0.392,0.701,9,0,3,0,1,0,0,0.25,5,12,Darren McCaughan,R,39,2024
139,2024-09-03,boxscore,SFG,,ARI,L,7,8,,68-71,4,16,Nelson,Harrison,Martinez,02:47:00,N,23545.0,0.1,---,,42,37,7,11,2,1,2,7,1,0,4,15,0.24,0.309,0.394,0.703,21,0,0,0,1,0,1,0.429,8,11,Ryne Nelson,R,65,2024
140,2024-09-04,boxscore,SFG,,ARI,L,4,6,,68-72,4,16,Gallen,Birdsong,,02:42:00,N,22855.0,0.04,----,,35,30,4,4,1,0,1,4,0,0,5,14,0.24,0.309,0.393,0.702,8,1,0,0,0,0,0,0.2,4,11,Zac Gallen,R,76,2024
141,2024-09-05,boxscore,SFG,,ARI,W-wo,3,2,,69-72,4,15.5,Walker,Ginkel,,02:35:00,D,27871.0,0.01,+,,34,34,3,9,5,0,0,3,2,0,0,9,0.24,0.309,0.393,0.701,14,1,0,0,0,1,0,0.36,7,10,Merrill Kelly,R,65,2024
142,2024-09-06,boxscore,SFG,@,SDP,L,1,5,,69-73,4,15.5,King,Black,,02:33:00,N,42595.0,0.02,-,,34,33,1,6,0,0,1,1,1,0,1,11,0.239,0.308,0.392,0.7,9,0,0,0,0,0,0,0.238,6,9,Michael King,R,63,2024
143,2024-09-07,boxscore,SFG,@,SDP,W,6,3,,70-73,4,15.5,Webb,Cease,Walker,02:25:00,N,43318.0,0.01,+,,37,33,6,8,0,0,2,5,0,0,3,6,0.239,0.308,0.392,0.7,14,2,1,0,0,0,0,0.24,4,9,Dylan Cease,R,46,2024
144,2024-09-08,boxscore,SFG,@,SDP,W,7,6,,71-73,4,15.5,Miller,Musgrove,Walker,02:49:00,D,42996.0,0.02,++,,38,36,7,9,2,0,4,7,1,0,2,14,0.239,0.308,0.394,0.702,23,0,0,0,0,0,0,0.278,4,12,Joe Musgrove,R,29,2024
145,2024-09-10,boxscore,SFG,,MIL,L,2,3,,71-74,4,15,Civale,Roupp,Williams,02:07:00,N,25096.0,0.02,-,,33,30,2,4,1,0,1,2,0,0,3,6,0.239,0.307,0.393,0.701,8,1,0,0,0,0,0,0.13,4,10,Aaron Civale,R,55,2024
146,2024-09-11,boxscore,SFG,,MIL,W,13,2,,72-74,4,15,Snell,Rea,,02:36:00,N,22042.0,0.01,+,,43,40,13,17,7,0,3,12,1,0,3,6,0.24,0.309,0.397,0.705,33,1,0,0,0,1,0,0.452,6,11,Colin Rea,R,0,2024
147,2024-09-12,boxscore,SFG,,MIL,L,0,3,,72-75,4,15.5,Montas,Doval,Williams,02:28:00,N,22184.0,0.01,-,,35,33,0,5,2,0,0,0,0,0,2,15,0.24,0.308,0.396,0.703,7,0,0,0,0,1,0,0.278,8,12,Frankie Montas,R,74,2024
148,2024-09-13,boxscore,SFG,,SDP,L,0,5,,72-76,4,15.5,Cease,Webb,,02:33:00,N,39798.0,0.0,--,,32,30,0,4,1,0,0,0,0,0,2,12,0.239,0.307,0.394,0.701,5,0,0,0,0,0,0,0.222,5,9,Dylan Cease,R,72,2024
149,2024-09-14,boxscore,SFG,,SDP,L,0,8,,72-77,4,15.5,Musgrove,Black,,02:33:00,N,31243.0,0.0,---,,33,32,0,5,0,0,0,0,1,0,0,10,0.239,0.306,0.393,0.699,5,1,1,0,0,1,0,0.227,6,11,Joe Musgrove,R,74,2024
150,2024-09-15,boxscore,SFG,,SDP,L,3,4,10.0,72-78,4,16.5,Suarez,Doval,Morejón,02:42:00,D,33043.0,0.0,----,,35,32,3,4,1,0,2,3,0,1,2,6,0.238,0.306,0.392,0.698,11,0,0,0,1,0,0,0.08,3,13,Martín Pérez,L,60,2024
151,2024-09-17,boxscore,SFG,@,BAL,W,10,0,,73-78,4,16,Snell,Suárez,,02:49:00,N,23967.0,0.0,+,,42,35,10,10,1,0,1,10,2,0,5,11,0.238,0.306,0.392,0.698,14,2,0,1,1,1,0,0.375,5,9,Albert Suárez,R,33,2024
152,2024-09-18,boxscore,SFG,@,BAL,W,5,3,,74-78,4,16,Birdsong,Kremer,Walker,02:36:00,N,23856.0,0.0,++,,37,36,5,9,0,0,2,4,1,0,1,10,0.238,0.306,0.393,0.698,15,1,0,0,0,0,0,0.292,5,9,Dean Kremer,R,47,2024
153,2024-09-19,boxscore,SFG,@,BAL,L-wo,3,5,,74-79,4,17,Soto,Walker,,02:48:00,D,23181.0,0.0,-,,37,33,3,8,0,0,1,3,0,0,4,9,0.238,0.306,0.392,0.698,11,2,0,0,0,0,0,0.304,7,13,Zach Eflin,R,56,2024
154,2024-09-20,boxscore,SFG,@,KCR,W,2,1,,75-79,4,17,Black,Wacha,Doval,02:42:00,N,22117.0,0.0,+,,35,34,2,8,1,1,0,2,0,0,1,11,0.238,0.306,0.392,0.697,11,1,0,0,0,0,0,0.348,6,11,Michael Wacha,R,53,2024
155,2024-09-21,boxscore,SFG,@,KCR,W,9,0,,76-79,4,16,Roupp,Singer,,02:14:00,D,24189.0,0.0,++,,38,36,9,9,1,0,5,9,0,0,1,10,0.238,0.305,0.394,0.699,25,0,1,0,0,0,0,0.19,2,11,Brady Singer,R,35,2024
156,2024-09-22,boxscore,SFG,@,KCR,W,2,0,,77-79,4,16,Snell,Lugo,Walker,02:08:00,D,24189.0,0.0,+++,,32,31,2,3,0,1,0,2,0,0,1,8,0.237,0.304,0.393,0.697,5,0,0,0,0,1,0,0.13,3,9,Seth Lugo,R,68,2024
157,2024-09-23,boxscore,SFG,@,ARI,W,6,3,,78-79,4,15.5,Birdsong,Rodríguez,Walker,02:41:00,N,23359.0,0.0,++++,,40,36,6,9,2,1,3,6,1,0,4,14,0.238,0.305,0.394,0.699,22,0,0,0,0,0,0,0.316,7,12,Eduardo Rodríguez,L,35,2024
158,2024-09-24,boxscore,SFG,@,ARI,W,11,0,,79-79,4,14.5,Webb,Pfaadt,,02:33:00,N,22355.0,0.0,+++++,,45,40,11,14,2,0,5,11,0,0,5,7,0.238,0.306,0.397,0.702,31,2,0,0,0,1,0,0.321,7,11,Brandon Pfaadt,R,30,2024
159,2024-09-25,boxscore,SFG,@,ARI,L,2,8,,79-80,4,15.5,Gallen,Black,,02:44:00,N,23767.0,0.0,-,,35,32,2,6,3,0,0,2,0,0,3,17,0.238,0.305,0.396,0.701,9,0,0,0,0,0,0,0.4,6,10,Zac Gallen,R,73,2024
160,2024-09-27,boxscore,SFG,,STL,L,3,6,,79-81,4,17,Mikolas,Roupp,Helsley,02:46:00,N,35101.0,0.0,--,,39,35,3,9,2,0,1,3,0,0,3,8,0.238,0.305,0.396,0.702,14,1,1,0,0,0,0,0.308,9,10,Miles Mikolas,R,44,2024
161,2024-09-28,boxscore,SFG,,STL,W,6,5,,80-81,4,17,Walker,Liberatore,Bivens,02:51:00,D,36328.0,0.0,+,,36,33,6,11,4,0,0,4,1,0,2,7,0.239,0.306,0.397,0.702,15,1,0,0,1,0,0,0.407,6,11,Andre Pallante,R,43,2024
162,2024-09-29,boxscore,SFG,,STL,L,1,6,,80-82,4,18,McGreevy,Birdsong,,02:29:00,D,32348.0,0.0,-,,33,33,1,7,1,0,0,1,0,0,0,6,0.239,0.305,0.396,0.701,8,2,0,0,0,1,0,0.259,5,12,Michael McGreevy,R,74,2024
1,2025-03-27,boxscore,SFG,@,CIN,W,6,4,,1-0,2,1,Rogers,Gibaut,Walker,02:24:00,D,43876.0,0.95,+,,35,33,6,6,0,0,2,6,0,0,2,17,0.182,0.229,0.364,0.592,12,0,0,0,0,0,0,0.286,2,9,Hunter Greene,R,60,2025
2,2025-03-29,boxscore,SFG,@,CIN,L,2,3,,2026-01-01 00:00:00,3,2.5,Lodolo,Bivens,Pagán,02:12:00,D,40200.0,0.96,-,,33,32,2,8,2,0,1,2,1,0,0,1,0.215,0.25,0.385,0.635,13,3,1,0,0,0,0,0.233,4,10,Nick Lodolo,L,55,2025
3,2025-03-30,boxscore,SFG,@,CIN,W,6,3,,2026-02-01 00:00:00,3,2,Ray,Martinez,Doval,02:23:00,D,14089.0,0.95,+,,37,33,6,7,2,0,2,6,1,0,2,7,0.214,0.25,0.408,0.658,15,0,0,1,1,1,0,0.2,4,11,Nick Martinez,R,52,2025
4,2025-03-31,boxscore,SFG,@,HOU,W,7,2,,2026-03-01 00:00:00,3,2,Hicks,Blanco,,02:37:00,N,28324.0,0.96,++,,41,35,7,9,2,0,1,7,3,0,5,10,0.226,0.276,0.406,0.682,14,0,0,0,1,0,0,0.32,7,9,Ronel Blanco,R,52,2025
5,2025-04-01,boxscore,SFG,@,HOU,W,3,1,,2026-04-01 00:00:00,3,2,Webb,Wesneski,Walker,02:21:00,N,30314.0,0.94,+++,,37,32,3,4,2,0,1,3,0,0,4,13,0.206,0.269,0.382,0.651,9,0,1,0,0,1,0,0.167,7,10,Hayden Wesneski,R,54,2025
6,2025-04-02,boxscore,SFG,@,HOU,W,6,3,,2026-05-01 00:00:00,3,2,Rodríguez,Valdez,Doval,02:34:00,D,24114.0,1.01,++++,,38,33,6,6,1,0,3,6,1,0,5,16,0.202,0.273,0.399,0.672,16,0,0,0,0,0,0,0.214,5,11,Framber Valdez,L,44,2025
7,2025-04-04,boxscore,SFG,,SEA,W-wo,10,9,11.0,2026-06-01 00:00:00,3,1,Bivens,Vargas,,04:03:00,D,40865.0,0.98,+++++,,56,49,10,17,5,1,1,10,4,0,6,12,0.231,0.302,0.429,0.731,27,0,0,1,0,0,2,0.444,16,12,Luis Castillo,R,35,2025
8,2025-04-05,boxscore,SFG,,SEA,W,4,1,,2026-07-01 00:00:00,2,1,Ray,Miller,Walker,02:27:00,N,40886.0,1.04,++++++,,35,31,4,10,4,0,0,4,1,1,4,5,0.241,0.313,0.432,0.745,14,1,0,0,0,0,0,0.385,7,10,Bryce Miller,R,39,2025
9,2025-04-06,boxscore,SFG,,SEA,W-wo,5,4,,2026-08-01 00:00:00,1,Tied,Doval,Santos,,02:43:00,D,41060.0,1.09,+++++++,,36,33,5,7,1,0,1,5,1,0,3,9,0.238,0.309,0.421,0.73,11,0,0,0,0,0,0,0.261,5,10,Bryan Woo,R,51,2025
10,2025-04-07,boxscore,SFG,,CIN,L,0,2,,2026-08-02 00:00:00,2,0.5,Greene,Doval,Santillan,02:09:00,N,30138.0,1.11,-,,32,31,0,4,1,0,0,0,1,0,1,7,0.228,0.296,0.398,0.694,5,1,0,0,0,0,0,0.167,5,9,Hunter Greene,R,82,2025
11,2025-04-08,boxscore,SFG,,CIN,L,0,1,,2026-08-03 00:00:00,2,0.5,Lodolo,Roupp,Pagán,02:05:00,N,30261.0,1.09,--,,32,30,0,4,1,0,0,0,0,0,1,5,0.22,0.286,0.379,0.665,5,1,0,1,0,1,0,0.16,5,12,Nick Lodolo,L,68,2025
12,2025-04-09,boxscore,SFG,,CIN,W-wo,8,6,10.0,2026-09-03 00:00:00,2,0.5,Miller,Pagán,,02:41:00,D,35186.0,1.09,+,,42,41,8,12,4,2,2,7,0,0,1,8,0.228,0.288,0.404,0.693,26,0,0,0,0,1,0,0.323,7,10,Nick Martinez,R,46,2025
13,2025-04-11,boxscore,SFG,@,NYY,W,9,1,6.0,2026-10-03 00:00:00,2,0.5,Ray,Stroman,,02:33:00,N,35286.0,1.05,++,,33,22,9,6,3,0,1,8,1,0,11,7,0.23,0.304,0.411,0.715,12,0,0,0,0,0,0,0.357,7,9,Marcus Stroman,R,22,2025
14,2025-04-12,boxscore,SFG,@,NYY,L,4,8,,2026-10-04 00:00:00,2,1.5,Warren,Hicks,,03:12:00,D,35455.0,1.05,-,,41,34,4,6,3,0,1,4,0,0,6,12,0.226,0.305,0.407,0.712,12,0,1,0,0,0,0,0.238,10,9,Will Warren,R,59,2025
15,2025-04-13,boxscore,SFG,@,NYY,W,5,4,,2026-11-04 00:00:00,2,1.5,Webb,Rodón,Walker,02:37:00,D,36449.0,1.09,+,,37,32,5,4,1,0,2,4,0,0,5,14,0.22,0.301,0.403,0.704,11,0,0,0,0,1,0,0.125,5,10,Carlos Rodón,L,52,2025
16,2025-04-14,boxscore,SFG,@,PHI,W,10,4,,2026-12-04 00:00:00,2,1.5,Roupp,Walker,,02:41:00,N,40636.0,1.12,++,,41,39,10,12,3,1,3,9,0,0,2,11,0.226,0.303,0.422,0.726,26,0,0,0,0,0,0,0.36,4,9,Taijuan Walker,R,39,2025
17,2025-04-15,boxscore,SFG,@,PHI,L,4,6,,2026-12-05 00:00:00,2,1.5,Kerkering,Verlander,Strahm,02:36:00,N,38119.0,1.13,-,,36,34,4,8,2,0,0,4,2,0,2,8,0.226,0.302,0.415,0.717,10,1,0,0,0,0,0,0.308,5,10,Jesús Luzardo,L,48,2025
18,2025-04-16,boxscore,SFG,@,PHI,W,11,4,,13-5,2,1.5,Trivino,Nola,,03:01:00,N,38532.0,1.12,+,,48,38,11,13,4,0,0,10,0,1,9,10,0.234,0.313,0.417,0.73,17,0,0,0,1,0,0,0.448,10,10,Aaron Nola,R,28,2025
19,2025-04-17,boxscore,SFG,@,PHI,L,4,6,,13-6,3,2,Sánchez,Hicks,Alvarado,02:21:00,D,41321.0,1.12,-,,36,34,4,6,1,0,2,4,0,0,1,14,0.231,0.308,0.415,0.723,13,1,1,0,0,2,0,0.222,5,11,Cristopher Sánchez,L,70,2025
20,2025-04-18,boxscore,SFG,@,LAA,L,0,2,,13-7,3,2,Anderson,Webb,Jansen,02:19:00,N,43912.0,1.02,--,,34,31,0,4,0,0,0,0,0,0,3,8,0.226,0.304,0.402,0.706,4,0,0,0,0,0,0,0.174,7,9,Tyler Anderson,L,70,2025
21,2025-04-19,boxscore,SFG,@,LAA,W,3,2,,14-7,3,1,Roupp,Hendricks,Walker,02:00:00,N,44374.0,1.04,+,,34,31,3,5,1,0,1,3,1,0,3,3,0.223,0.301,0.397,0.698,9,0,0,0,0,0,0,0.148,4,9,Kyle Hendricks,R,46,2025
