Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
26,2023-04-28,boxscore,TEX,,NYY,W,5,2,,15-11,1,up 1.0,Dunning,Schmidt,Smith,02:20:00,N,36341.0,1.12,+,,36,34,5,10,4,0,1,5,0,0,1,11,0.259,0.336,0.435,0.771,17,0,1,0,0,0,0,0.409,7,9,Clarke Schmidt,R,34,2023,9.0,156,89,30,15,"G.Otto (10-54), G.Richards (8-W), M.Moore (3-H), D.Santana (0-H), B.Martin 
(8-H), J.Barlow (3-S)"
27,2023-04-29,boxscore,TEX,,NYY,W,2,0,,16-11,1,up 2.0,Eovaldi,Brito,,02:06:00,N,40027.0,1.15,++,,31,27,2,5,1,0,1,2,1,1,3,7,0.257,0.335,0.432,0.767,9,1,1,0,0,0,0,0.211,5,9,Jhony Brito,R,55,2023,8.0,136,90,28,13,"J.Gray (5-60), B.Burke (5), B.Martin (0-L)"
28,2023-04-30,boxscore,TEX,,NYY,W,15,2,,17-11,1,up 2.0,Pérez,Cortés,,02:30:00,D,39078.0,1.19,+++,,44,36,15,11,4,0,4,15,1,0,8,10,0.259,0.339,0.444,0.783,27,0,0,0,0,1,0,0.318,5,12,Nestor Cortes,L,29,2023,9.0,147,99,19,22,"M.Pérez (5-59-W), J.King (1-H), J.Barlow (1-S)"
29,2023-05-02,boxscore,TEX,,ARI,W,6,4,,18-11,1,up 2.5,Burke,McGough,Smith,02:57:00,N,23086.0,1.11,++++,,35,32,6,10,2,0,1,5,0,0,2,9,0.261,0.339,0.445,0.784,15,1,0,1,0,0,0,0.409,5,9,Zac Gallen,R,47,2023,9.0,148,98,20,12,"M.Bush (2-54), K.Allard (11-L), G.Richards (2), B.Martin (1), D.Santana 
(2), M.Moore (2)"
30,2023-05-03,boxscore,TEX,,ARI,L,7,12,,18-12,1,up 1.5,Mantiply,Sborz,,03:05:00,D,21427.0,1.17,-,,42,38,7,12,2,0,4,7,0,1,3,10,0.263,0.34,0.454,0.794,26,0,0,0,1,1,0,0.32,8,10,Brandon Pfaadt,R,20,2023,9.0,128,79,24,11,"T.Hearn (10-67-W), B.Burke (2-H), J.King (1-H), M.Bush (0-H), J.Barlow (1-S)"
31,2023-05-05,boxscore,TEX,@,LAA,L-wo,4,5,10.0,18-13,1,Tied,Estévez,Smith,,02:55:00,N,39073.0,1.35,--,,47,39,4,8,2,0,0,3,1,0,6,11,0.26,0.339,0.447,0.786,10,0,1,0,1,1,0,0.276,14,10,Tyler Anderson,L,48,2023,9.0,145,95,25,16,"D.Dunning (4-41-L), B.Martin (1), G.Richards (1), J.Sborz (27)"
32,2023-05-06,boxscore,TEX,@,LAA,W,10,1,,19-13,1,up 1.0,Eovaldi,Detmers,,02:48:00,N,37409.0,1.38,+,,47,42,10,15,2,0,0,10,1,0,5,11,0.264,0.342,0.445,0.787,17,0,0,0,0,0,0,0.484,10,12,Reid Detmers,L,41,2023,9.0,174,119,25,24,"G.Otto (5-14-L), J.Sborz (0), M.Moore (2), D.Santana (2), B.Martin (0)"
33,2023-05-07,boxscore,TEX,@,LAA,W,16,8,,20-13,1,up 2.0,Sborz,Suarez,,03:06:00,D,41641.0,1.4,++,,51,45,16,17,4,0,3,14,3,0,5,9,0.269,0.346,0.454,0.8,30,0,0,0,1,1,0,0.412,8,12,José Suarez,L,18,2023,9.0,154,92,23,14,"M.Pérez (4-63-W), J.King (2), M.Bush (2), J.Barlow (2)"
34,2023-05-08,boxscore,TEX,@,SEA,W,2,1,,21-13,1,up 2.0,Gray,Gilbert,Smith,02:16:00,N,15282.0,1.38,+++,,32,30,2,4,0,0,0,2,1,0,1,13,0.265,0.341,0.446,0.787,4,0,0,0,1,0,0,0.222,3,10,Logan Gilbert,R,69,2023,9.0,124,84,24,14,"J.Gray (6-44-W), B.Burke (3-H), J.King (0-H), J.Barlow (0-S)"
35,2023-05-09,boxscore,TEX,@,SEA,L,0,5,,21-14,1,up 2.0,Kirby,Heaney,,02:20:00,N,17638.0,1.35,-,,35,34,0,7,1,0,0,0,0,0,1,11,0.264,0.338,0.44,0.778,8,0,0,0,0,0,0,0.304,8,9,George Kirby,R,74,2023,9.0,179,112,31,22,"T.Hearn (4-39), M.Moore (2), B.Martin (2), D.Santana (2-W), J.Sborz (2)"
36,2023-05-10,boxscore,TEX,@,SEA,W,4,3,,22-14,1,up 3.0,Dunning,Castillo,Smith,02:33:00,D,22480.0,1.4,+,,40,39,4,13,3,0,1,4,1,1,0,14,0.266,0.339,0.441,0.78,19,0,1,0,0,0,0,0.5,9,10,Luis Castillo,R,48,2023,10.0,141,91,25,18,"D.Dunning (4-61), B.Burke (1), J.King (1-H), M.Bush (2-BS), D.Santana (0-W)"
37,2023-05-11,boxscore,TEX,@,OAK,W,4,0,,23-14,1,up 3.5,Eovaldi,Medina,Smith,02:16:00,N,2949.0,1.24,++,,35,34,4,7,2,1,1,3,1,0,1,7,0.264,0.336,0.44,0.776,14,0,0,0,0,0,0,0.231,4,10,Luis Medina,R,53,2023,8.0,147,87,12,21,"G.Otto (4-49-L), J.Sborz (1), M.Moore (1)"
38,2023-05-12,boxscore,TEX,@,OAK,L-wo,7,9,10.0,23-15,1,up 2.5,Fujinami,Burke,,03:31:00,N,6575.0,1.19,-,,49,39,7,12,4,0,1,7,1,0,8,11,0.265,0.339,0.442,0.78,19,1,0,1,1,1,1,0.393,13,11,Ken Waldichuk,L,39,2023,9.0,108,73,16,12,M.Pérez (4-75-W)
39,2023-05-13,boxscore,TEX,@,OAK,W,5,0,,24-15,1,up 3.5,Gray,Kaprielian,,02:18:00,D,8230.0,1.26,+,,36,32,5,9,2,0,2,5,4,1,1,10,0.266,0.338,0.444,0.782,17,1,1,1,1,0,0,0.333,4,10,James Kaprielian,R,59,2023,8.0,117,70,20,11,"J.Gray (4-54-L), D.Santana (2), B.Martin (3)"
40,2023-05-14,boxscore,TEX,@,OAK,W,11,3,,25-15,1,up 4.0,Hernández,Pruitt,,02:46:00,D,7793.0,1.26,++,,44,40,11,11,2,0,2,11,0,0,2,8,0.266,0.338,0.445,0.783,19,1,2,0,0,3,1,0.3,6,11,JP Sears,L,53,2023,8.0,146,90,25,15,"T.Hearn (4-36-L), B.Martin (0), M.Bush (3), J.King (3), M.Moore (2)"
41,2023-05-15,boxscore,TEX,,ATL,L,0,12,,25-16,1,up 3.0,Morton,Bradford,,02:31:00,N,26791.0,1.23,-,,38,37,0,10,0,0,0,0,0,0,1,12,0.266,0.337,0.44,0.777,10,0,0,0,0,0,0,0.4,11,12,Charlie Morton,R,69,2023,8.0,110,80,25,15,"D.Dunning (5-38-L), G.Richards (10)"
42,2023-05-16,boxscore,TEX,,ATL,W,7,4,,26-16,1,up 3.0,Dunning,Shuster,Smith,02:15:00,N,23246.0,1.22,+,,35,32,7,10,1,0,2,7,1,0,3,5,0.267,0.338,0.442,0.78,17,2,0,0,0,0,0,0.32,4,10,Jared Shuster,L,50,2023,9.0,134,85,20,16,"G.Otto (5-62-W), D.Santana (3-H), B.Burke (6), J.Barlow (8)"
43,2023-05-17,boxscore,TEX,,ATL,L,5,6,,26-17,1,up 2.0,Anderson,Burke,Iglesias,02:29:00,N,30035.0,1.23,-,,37,32,5,7,1,1,2,5,0,0,4,11,0.266,0.337,0.444,0.78,16,0,0,0,1,0,0,0.25,5,9,Spencer Strider,R,43,2023,9.0,123,81,34,7,"M.Pérez (5-69), M.Bush (3-W), J.Barlow (0-S)"
44,2023-05-19,boxscore,TEX,,COL,W,7,2,,27-17,1,up 2.0,Pérez,Kauffmann,,02:23:00,N,30819.0,1.23,+,,37,33,7,10,3,0,1,7,1,0,3,6,0.267,0.338,0.444,0.782,16,1,1,0,0,1,0,0.346,6,9,Karl Kauffmann,R,33,2023,9.0,125,87,25,13,"J.Gray (5-44), M.Moore (4-W), D.Santana (1-S)"
45,2023-05-20,boxscore,TEX,,COL,W,11,5,,28-17,1,up 2.0,Gray,Freeland,,02:57:00,D,34443.0,1.25,++,,42,37,11,15,3,0,2,10,0,0,4,3,0.27,0.34,0.449,0.79,24,2,0,0,1,0,0,0.394,7,12,Kyle Freeland,L,12,2023,9.0,139,94,25,13,"T.Hearn (5-50-W), B.Martin (5), A.Abreu (28), G.Richards (3)"
46,2023-05-21,boxscore,TEX,,COL,W,13,3,,29-17,1,up 2.0,Heaney,Seabold,,02:50:00,D,32733.0,1.29,+++,,42,36,13,13,5,0,3,13,0,0,5,8,0.272,0.342,0.456,0.799,27,0,0,0,1,0,0,0.385,5,11,Connor Seabold,R,34,2023,8.2,177,106,21,18,"D.Dunning (4-41), D.Santana (1), B.Burke (3-H), M.Bush (2-H), J.King 
(6-BS), B.Martin (0-L)"
47,2023-05-22,boxscore,TEX,@,PIT,L,4,6,,29-18,1,up 1.0,Ortiz,Sborz,,02:29:00,N,10574.0,1.22,-,,34,31,4,7,0,0,1,4,0,0,2,7,0.271,0.341,0.454,0.795,10,2,0,0,1,0,0,0.25,3,9,Luis Ortiz,R,63,2023,9.0,152,98,30,13,"G.Otto (4-59-W), M.Moore (2), D.Santana (0-H), M.Bush (0), J.Barlow (3)"
48,2023-05-23,boxscore,TEX,@,PIT,W,6,1,,30-18,1,up 2.0,Eovaldi,Hill,,02:13:00,N,12061.0,1.26,+,,37,35,6,9,2,1,1,4,0,0,2,12,0.271,0.34,0.454,0.794,16,0,0,0,0,0,0,0.364,4,11,Rich Hill,L,41,2023,9.0,106,73,25,10,"M.Pérez (4-76-W), J.King (1-H), J.Barlow (0-S)"
49,2023-05-24,boxscore,TEX,@,PIT,W,3,2,,31-18,1,up 3.0,Pérez,Oviedo,Smith,02:21:00,D,18347.0,1.28,++,,40,37,3,8,2,0,1,3,1,0,3,9,0.27,0.339,0.451,0.79,13,0,0,0,0,1,1,0.259,10,10,Johan Oviedo,R,48,2023,11.0,153,101,30,15,"J.Gray (4-77), J.King (0-BS), M.Bush (1), D.Santana (1-L)"
50,2023-05-26,boxscore,TEX,@,BAL,W,12,2,,32-18,1,up 3.0,Gray,Rodriguez,,02:36:00,N,20293.0,1.34,+++,,45,39,12,13,1,1,3,12,0,0,5,7,0.271,0.341,0.456,0.796,25,2,1,0,0,0,0,0.345,6,11,Grayson Rodriguez,R,17,2023,9.0,168,101,24,15,"T.Hearn (4-37-L), G.Richards (4), B.Burke (3), B.Martin (3)"
51,2023-05-27,boxscore,TEX,@,BAL,W,5,3,,33-18,1,up 3.0,Heaney,Kremer,,02:28:00,D,37939.0,1.31,++++,,39,37,5,10,2,0,0,4,0,1,2,5,0.271,0.34,0.453,0.793,12,0,0,0,0,1,0,0.313,7,10,Dean Kremer,R,54,2023,9.0,120,77,22,16,"D.Dunning (4-70), M.Bush (1-H), J.Barlow (2-BL)"
52,2023-05-28,boxscore,TEX,@,BAL,L,2,3,,33-19,1,up 2.0,Coulombe,Ragans,Bautista,02:30:00,D,25124.0,1.29,-,,33,32,2,7,3,0,0,2,0,0,1,8,0.27,0.338,0.45,0.789,10,1,0,0,0,0,0,0.292,4,10,Kyle Bradish,R,65,2023,9.0,154,86,32,11,"G.Otto (4-54-W), D.Santana (2-H), M.Moore (4-H), J.King (2-H), J.Barlow 
(0-S)"
53,2023-05-29,boxscore,TEX,@,DET,W,5,0,,34-19,1,up 3.0,Eovaldi,Boyd,,02:35:00,D,19021.0,1.33,+,,39,34,5,10,1,0,1,5,1,1,4,7,0.271,0.339,0.45,0.789,14,1,0,0,1,0,0,0.333,7,10,Matthew Boyd,L,43,2023,10.0,177,104,30,11,"M.Pérez (4-55), M.Moore (0), D.Santana (0-H), B.Martin (2-H), M.Bush 
(1-BS), B.Burke (2-L)"
54,2023-05-30,boxscore,TEX,@,DET,W,10,6,,35-19,1,up 3.0,Anderson,Faedo,,02:41:00,N,14616.0,1.33,++,,45,41,10,13,4,0,1,9,1,0,4,6,0.272,0.34,0.451,0.79,20,0,0,0,0,2,1,0.353,8,9,Alex Faedo,R,28,2023,8.0,159,102,28,11,"J.Gray (5-34-L), G.Richards (4), J.Sborz (18)"
55,2023-05-31,boxscore,TEX,@,DET,L,2,3,,35-20,1,up 3.0,Vest,Dunning,Lange,02:44:00,D,20968.0,1.22,-,,39,36,2,11,3,1,0,2,0,0,3,9,0.272,0.34,0.45,0.79,16,1,0,0,0,0,0,0.407,10,10,Joey Wentz,L,49,2023,9.0,139,95,20,20,"T.Hearn (4-53-W), D.Santana (1-H), J.King (2-H), J.Barlow (2-S)"
56,2023-06-02,boxscore,TEX,,SEA,W,2,0,,36-20,1,up 2.5,Gray,Castillo,Smith,02:05:00,N,31685.0,1.39,+,,31,29,2,7,1,0,0,2,0,0,1,7,0.272,0.339,0.448,0.787,8,0,0,0,1,0,0,0.304,5,10,Luis Castillo,R,68,2023,8.0,119,86,24,17,"D.Dunning (4-29-L), B.Burke (2), M.Moore (2), M.Bush (2)"
57,2023-06-03,boxscore,TEX,,SEA,W,16,6,,37-20,1,up 2.5,Sborz,Woo,,03:01:00,D,34435.0,1.4,++,,48,43,16,19,6,0,4,16,0,0,5,10,0.276,0.342,0.457,0.799,37,0,0,0,0,0,0,0.517,8,14,Bryan Woo,R,21,2023,8.0,136,83,25,16,"M.Bush (1-51), G.Richards (2), T.Miller (99), D.Santana (2), J.King (2-L), 
J.Tinoco (99)"
58,2023-06-04,boxscore,TEX,,SEA,W,12,3,,38-20,1,up 3.5,Eovaldi,Miller,,02:51:00,D,36495.0,1.28,+++,,44,39,12,15,6,0,2,12,0,0,5,8,0.278,0.345,0.461,0.806,27,0,0,0,0,0,0,0.448,8,11,Bryce Miller,R,13,2023,10.0,187,117,32,24,"M.Pérez (5-19), J.Tinoco (0), B.Burke (2), M.Bush (0), M.Moore (2-W), 
J.Barlow (3)"
59,2023-06-05,boxscore,TEX,,STL,W-wo,4,3,,39-20,1,up 3.5,Smith,Cabrera,,02:33:00,N,25161.0,1.1,++++,,39,36,4,11,2,0,0,4,0,0,3,8,0.278,0.345,0.46,0.804,13,0,0,0,0,0,0,0.393,10,9,Adam Wainwright,R,41,2023,12.0,179,122,26,35,"J.Gray (4-69), G.Richards (1-H), D.Santana (1-BS), J.King (1), J.Barlow 
(0-BW), K.Allard (31-S)"
60,2023-06-06,boxscore,TEX,,STL,W,6,4,,40-20,1,up 4.5,Dunning,Liberatore,Smith,02:44:00,N,28151.0,1.09,+++++,,38,35,6,12,3,0,2,5,0,0,3,4,0.279,0.346,0.462,0.807,21,1,0,0,0,0,0,0.345,8,10,Matthew Liberatore,L,30,2023,9.0,134,85,23,14,"T.Hearn (5-42), J.Tinoco (1), B.Burke (1-W), M.Moore (1-S)"
61,2023-06-07,boxscore,TEX,,STL,L,0,1,,40-21,1,up 4.5,Hicks,Gray,Helsley,02:17:00,N,30251.0,1.03,-,,36,31,0,4,2,0,0,0,0,0,5,12,0.277,0.344,0.458,0.802,6,0,0,0,0,0,0,0.211,9,13,Jack Flaherty,R,69,2023,9.0,132,89,27,9,"D.Dunning (5-68), M.Bush (2-H), J.King (1-BL), D.Santana (1), G.Richards (1)"
62,2023-06-09,boxscore,TEX,@,TBR,L,3,8,,40-22,1,up 5.0,Glasnow,Heaney,,02:20:00,N,17447.0,1.12,--,,33,30,3,3,0,0,3,3,1,0,3,11,0.275,0.342,0.457,0.799,12,0,0,0,0,0,0,0.0,3,10,Tyler Glasnow,R,69,2023,9.0,136,87,24,11,"T.Miller (4-18-L), J.Tinoco (1), K.Allard (2), C.Culberson (99)"
63,2023-06-10,boxscore,TEX,@,TBR,W,8,4,,41-22,1,up 5.0,Eovaldi,Bradley,,02:56:00,D,18932.0,1.14,+,,45,39,8,12,4,0,1,7,0,0,6,9,0.275,0.343,0.458,0.801,19,0,0,0,0,0,0,0.379,10,9,Taj Bradley,R,35,2023,9.0,115,79,17,10,"M.Pérez (4-62), D.Santana (1-W), J.Barlow (3-S)"
64,2023-06-11,boxscore,TEX,@,TBR,L,3,7,,41-23,1,up 5.0,McClanahan,Pérez,,02:22:00,D,23069.0,1.11,-,,34,31,3,5,2,0,1,3,0,0,3,7,0.274,0.341,0.456,0.797,10,1,0,0,0,0,0,0.174,4,9,Shane McClanahan,L,61,2023,9.0,127,86,20,19,"J.Gray (4-73-W), B.Martin (11), G.Richards (2)"
65,2023-06-12,boxscore,TEX,,LAA,L,6,9,12.0,41-24,1,up 4.5,Bachman,Ragans,,03:49:00,N,26667.0,1.38,--,,55,49,6,12,3,0,1,5,2,0,6,14,0.273,0.341,0.454,0.795,18,0,0,0,0,1,1,0.324,16,13,Tyler Anderson,L,41,2023,8.0,174,115,22,19,"T.Hearn (4-13-L), J.Tinoco (2), J.Leclerc (99), J.King (3)"
66,2023-06-13,boxscore,TEX,,LAA,L,3,7,,41-25,1,up 3.5,Herget,White,Estévez,02:55:00,N,25832.0,1.51,---,,41,37,3,9,2,0,2,3,0,0,2,7,0.273,0.341,0.454,0.795,17,0,2,0,0,0,0,0.25,11,11,Jaime Barria,R,38,2023,8.0,156,88,25,16,"D.Dunning (4-34-L), D.Santana (2), M.Moore (5), M.Bush (4)"
67,2023-06-14,boxscore,TEX,,LAA,W,6,3,,42-25,1,up 3.5,Sborz,Herget,,02:39:00,N,25406.0,1.58,+,,37,34,6,9,2,0,3,6,1,0,3,8,0.272,0.341,0.456,0.797,20,0,0,0,0,1,0,0.261,7,10,Reid Detmers,L,67,2023,9.0,134,84,25,15,"M.Pérez (4-63-W), M.Bush (1-H), D.Santana (1-H), B.Burke (7)"
68,2023-06-15,boxscore,TEX,,LAA,L,3,5,,42-26,1,up 3.5,Ohtani,Eovaldi,Webb,02:47:00,N,35092.0,1.54,-,,40,33,3,6,2,0,0,3,2,0,7,7,0.271,0.34,0.453,0.793,8,0,0,0,0,0,1,0.231,10,11,Shohei Ohtani,R,54,2023,9.0,143,104,25,20,"J.Gray (4-57-W), M.Moore (2-H), D.Santana (0-H), J.Barlow (5-S)"
69,2023-06-16,boxscore,TEX,,TOR,L,1,2,,42-27,1,up 3.5,Gausman,Pérez,Romano,02:28:00,N,34308.0,1.38,--,,35,32,1,6,3,0,1,1,1,0,3,8,0.27,0.339,0.452,0.791,12,0,0,0,0,0,0,0.217,7,9,Kevin Gausman,R,62,2023,9.0,126,86,23,15,"D.Dunning (4-57), M.Bush (2), D.Santana (1-L), B.Martin (6)"
70,2023-06-17,boxscore,TEX,,TOR,W,4,2,,43-27,1,up 4.5,Dunning,Richards,Smith,02:37:00,D,39383.0,1.41,+,,35,31,4,8,0,0,3,4,0,1,4,6,0.27,0.339,0.453,0.792,17,1,0,0,0,1,0,0.227,7,10,Trevor Richards,R,42,2023,9.0,136,83,16,18,"B.Martin (0-49), T.Hearn (6), B.Burke (3-BS), M.Moore (2), J.Barlow (2-W)"
71,2023-06-18,boxscore,TEX,,TOR,W,11,7,,44-27,1,up 4.5,King,Pearson,,03:08:00,D,38515.0,1.35,++,,45,38,11,15,4,0,2,10,0,0,6,6,0.272,0.341,0.456,0.798,25,1,0,0,1,1,0,0.419,10,11,Chris Bassitt,R,30,2023,9.0,172,108,27,17,"G.Otto (21-18-L), G.Richards (8), J.King (7), J.Leclerc (7), J.Sborz (18)"
72,2023-06-19,boxscore,TEX,@,CHW,W,5,2,,45-27,1,up 5.0,Heaney,Banks,Smith,02:47:00,N,19554.0,1.2,+++,,41,38,5,12,1,1,1,5,0,0,3,10,0.273,0.342,0.457,0.798,18,1,0,0,0,0,0,0.407,9,10,Tanner Banks,L,42,2023,9.0,146,102,29,15,"M.Pérez (5-46-W), B.Martin (1), B.Burke (1)"
73,2023-06-20,boxscore,TEX,@,CHW,L,6,7,,45-28,1,up 5.0,Graveman,Anderson,,02:55:00,N,21048.0,1.16,-,,42,39,6,11,3,0,1,6,0,0,3,11,0.273,0.342,0.456,0.798,17,0,0,0,0,0,0,0.37,9,9,Dylan Cease,R,61,2023,9.0,119,76,20,12,"J.Gray (5-69-W), J.Leclerc (1), D.Santana (3)"
74,2023-06-21,boxscore,TEX,@,CHW,W,6,3,,46-28,1,up 5.5,Pérez,Kopech,,02:26:00,N,18963.0,1.26,+,,39,33,6,7,1,0,2,6,1,0,6,10,0.272,0.341,0.456,0.797,14,1,0,0,0,0,0,0.238,6,10,Michael Kopech,R,44,2023,8.0,108,67,11,10,"D.Dunning (4-52-L), M.Moore (3)"
75,2023-06-23,boxscore,TEX,@,NYY,W,4,2,10.0,47-28,1,up 6.5,Barlow,King,Smith,02:36:00,N,44822.0,1.19,++,,43,40,4,10,3,0,1,3,0,1,2,7,0.272,0.341,0.455,0.796,16,0,1,0,0,0,0,0.281,10,10,Clarke Schmidt,R,56,2023,8.0,118,65,24,9,"G.Otto (4-36-L), B.Burke (3), G.Richards (4), B.Martin (3)"
76,2023-06-24,boxscore,TEX,@,NYY,L,0,1,,47-29,1,up 6.0,Severino,Gray,Marinaccio,02:28:00,D,46018.0,1.1,-,,37,34,0,8,1,0,0,0,0,0,3,8,0.271,0.34,0.453,0.793,9,0,0,0,0,0,0,0.308,10,11,Luis Severino,R,64,2023,9.0,128,81,25,7,"M.Pérez (4-50-W), D.Santana (3-H), J.Barlow (6)"
77,2023-06-25,boxscore,TEX,@,NYY,L,3,5,,47-30,1,up 5.5,Marinaccio,King,King,02:49:00,D,46064.0,1.21,--,,40,38,3,12,5,0,1,3,1,0,2,10,0.272,0.341,0.454,0.794,20,0,0,0,0,0,0,0.407,10,9,Gerrit Cole,R,40,2023,8.0,133,89,20,18,"J.Gray (4-49-L), B.Martin (1), J.Leclerc (4)"
78,2023-06-26,boxscore,TEX,,DET,L,2,7,,47-31,1,up 5.0,Englert,Heaney,,02:50:00,N,22320.0,1.22,---,,38,34,2,8,2,0,2,2,0,0,3,16,0.271,0.34,0.454,0.794,16,1,1,0,0,0,0,0.375,9,9,Matthew Boyd,L,48,2023,9.0,138,95,18,18,"D.Dunning (4-42), D.Santana (1), B.Burke (2), B.Martin (0), J.Barlow 
(1-BS), M.Moore (4-L)"
79,2023-06-27,boxscore,TEX,,DET,W,8,3,,48-31,1,up 5.0,Sborz,White,,02:32:00,N,22805.0,1.26,+,,42,34,8,12,1,0,2,8,0,0,6,5,0.272,0.342,0.455,0.797,19,1,1,0,1,0,0,0.357,10,11,Matt Manning,R,55,2023,9.2,156,96,20,22,"S.Howard (66-34), G.Richards (3), D.Santana (0), J.King (8), J.Barlow 
(0-BS), M.Moore (0-L)"
80,2023-06-28,boxscore,TEX,,DET,W,10,2,,49-31,1,up 6.0,Dunning,Wentz,,02:27:00,N,27192.0,1.21,++,,45,40,10,14,4,0,3,10,0,0,5,9,0.273,0.343,0.458,0.801,27,0,0,0,0,2,0,0.393,11,11,Joey Wentz,L,29,2023,8.0,135,86,18,16,"G.Otto (4-57-L), B.Burke (1), J.Leclerc (2)"
81,2023-06-29,boxscore,TEX,,DET,L,5,8,,49-32,1,up 5.0,Englert,Barlow,,02:54:00,D,26977.0,1.15,-,,40,36,5,12,1,0,2,5,0,0,3,6,0.274,0.343,0.459,0.802,19,2,0,0,1,0,0,0.345,8,9,Reese Olson,R,46,2023,9.0,151,103,35,11,"J.Gray (4-41-W), G.Richards (2-H), B.Burke (1-H), D.Santana (2-H), B.Martin 
(3-S)"
82,2023-06-30,boxscore,TEX,,HOU,L,3,5,,49-33,1,up 4.0,Blanco,Gray,Pressly,02:26:00,N,39174.0,1.62,--,,35,31,3,5,1,0,2,2,0,0,4,7,0.273,0.342,0.458,0.801,12,1,0,0,0,0,0,0.136,5,9,Ronel Blanco,R,45,2023,9.0,141,85,26,15,"M.Pérez (6-38), J.Leclerc (2-H), D.Santana (0-BS), M.Moore (3-W), B.Martin 
(0-S)"
83,2023-07-01,boxscore,TEX,,HOU,W,5,2,,50-33,1,up 5.0,Eovaldi,Brown,,02:41:00,D,40380.0,1.72,+,,40,38,5,15,4,0,0,4,4,0,2,11,0.275,0.343,0.459,0.802,19,0,0,0,0,0,0,0.556,11,9,Hunter Brown,R,36,2023,9.0,152,95,34,9,"D.Dunning (5-27), M.Moore (0), B.Burke (1-L), M.Bush (15), J.Barlow (4), 
G.Richards (1)"
84,2023-07-02,boxscore,TEX,,HOU,L,3,5,,50-34,1,up 4.0,Neris,Sborz,Pressly,02:41:00,D,39580.0,1.64,-,,36,32,3,7,4,0,1,3,0,0,2,11,0.274,0.343,0.459,0.801,14,1,1,0,1,0,0,0.286,6,11,Shawn Dubin,R,53,2023,9.0,166,105,27,17,"S.Howard (5-50-W), J.Leclerc (1), K.Allard (25), G.Richards (0-H), D.Santana 
(1-H), B.Martin (1-S)"
85,2023-07-03,boxscore,TEX,,HOU,L,11,12,,50-35,1,up 3.0,Abreu,Smith,Pressly,03:04:00,D,38936.0,1.75,--,,42,39,11,12,1,0,3,11,1,0,1,7,0.274,0.342,0.46,0.802,22,0,0,1,1,1,0,0.3,4,9,Cristian Javier,R,17,2023,12.0,180,121,32,20,"G.Otto (5-37), M.Moore (1), M.Bush (1), J.Barlow (1), B.Burke (1), B.Martin 
(0), D.Santana (0-L), K.Allard (0)"
86,2023-07-04,boxscore,TEX,@,BOS,W,6,2,,51-35,1,up 3.0,Dunning,Ort,Smith,02:40:00,D,36136.0,1.47,+,,42,36,6,10,3,0,1,6,0,0,6,5,0.274,0.343,0.46,0.803,16,2,0,0,0,1,1,0.3,9,9,Brennan Bernardino,L,50,2023,9.0,124,85,23,20,"J.Gray (4-84-W), M.Bush (0), J.Leclerc (1), G.Richards (1-S)"
87,2023-07-05,boxscore,TEX,@,BOS,L,2,4,,51-36,1,up 2.0,Bello,Gray,Jansen,02:21:00,N,31568.0,1.37,-,,35,35,2,9,3,0,1,2,0,0,0,4,0.274,0.342,0.459,0.801,15,1,0,0,0,0,0,0.267,6,9,Brayan Bello,R,56,2023,9.0,186,115,40,13,"M.Pérez (4-62), G.Richards (0), M.Moore (1-H), D.Santana (1-HL), B.Burke 
(1-BS), J.Sborz (17)"
88,2023-07-06,boxscore,TEX,@,BOS,L,6,10,,51-37,1,up 2.0,Winckowski,Sborz,,03:14:00,N,33847.0,1.45,--,,41,36,6,12,6,0,1,5,0,0,4,8,0.275,0.342,0.461,0.803,21,2,0,0,1,0,1,0.393,8,9,Kutter Crawford,R,38,2023,9.0,164,93,33,18,"M.Bush (1-51), T.Hearn (19-L), A.Alexy (99), J.Leclerc (1)"
89,2023-07-07,boxscore,TEX,@,WSN,W,7,2,,52-37,1,up 3.0,Bradford,Williams,,02:27:00,N,19322.0,1.43,+,,40,36,7,10,4,0,2,7,1,0,3,7,0.275,0.342,0.462,0.804,20,0,0,0,1,0,0,0.286,6,9,Trevor Williams,R,44,2023,10.0,158,96,22,9,"S.Howard (4-47), M.Bush (0), J.Hernández (99), M.Moore (1), B.Martin (3-L)"
90,2023-07-08,boxscore,TEX,@,WSN,L,3,8,,52-38,1,up 2.0,Irvin,Heaney,,02:12:00,D,29402.0,1.39,-,,36,34,3,8,2,0,2,3,0,0,2,4,0.274,0.342,0.462,0.804,16,1,0,0,0,0,0,0.214,6,10,Jake Irvin,R,48,2023,9.0,145,96,26,10,"G.Otto (4-53-L), G.Richards (2), D.Santana (2), J.Leclerc (1), B.Burke (2)"
