Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
1,2022-04-08,boxscore,MIA,@,SFG,L-wo,5,6,10.0,0-1,4,1.5,Alvarez,Bass,,0.1430555556,D,40853.0,0.96,-,,42,39,5,9,0,0,2,5,0,0,3,6,0.231,0.286,0.385,0.67,15,1,0,0,0,1,0,0.226,8,12,Logan Webb,R,60,2022,9.2,151,87,26,9,"S.Alcantara (99-50), T.Scott (99), C.Sulser (99), R.Bleier (99), L.Head 
(99), A.Bender (99-BS), A.Bass (99-L)"
2,2022-04-09,boxscore,MIA,@,SFG,W,2,1,,44927,4,1.5,Okert,McGee,Bender,0.1229166667,D,38885.0,0.91,+,,35,32,2,5,2,0,0,1,0,0,3,14,0.197,0.26,0.31,0.57,7,1,0,0,0,1,0,0.278,6,10,Carlos Rodón,L,67,2022,9.0,131,96,31,25,"P.López (99-62), S.Okert (99-W), C.Sulser (0-H), R.Bleier (0-H), A.Bender 
(0-S)"
3,2022-04-10,boxscore,MIA,@,SFG,L,2,3,,44928,4,1.5,García,Rogers,Leone,0.1131944444,D,37332.0,0.94,-,,37,34,2,11,1,0,0,2,0,0,1,9,0.238,0.289,0.324,0.613,12,1,1,0,1,0,0,0.423,8,11,Anthony DeSclafani,R,41,2022,8.0,106,70,19,9,"T.Rogers (99-47-L), S.Armstrong (99), A.Bass (1), S.Okert (0)"
4,2022-04-11,boxscore,MIA,@,LAA,L,2,6,,44929,5,2,Lorenzen,Hernández,,0.1125,N,20480.0,0.85,--,,30,30,2,3,1,0,2,2,0,0,0,11,0.207,0.25,0.326,0.576,10,0,0,0,0,0,0,0.059,1,9,Michael Lorenzen,R,71,2022,8.0,145,85,16,16,"E.Hernández (99-41-L), C.Poteet (99), T.Scott (2), S.Armstrong (0)"
5,2022-04-12,boxscore,MIA,@,LAA,L-wo,3,4,,44930,5,2.5,Iglesias,Bender,,0.1243055556,D,16132.0,0.81,---,,38,31,3,5,0,0,1,2,0,1,7,8,0.199,0.264,0.313,0.577,8,1,0,0,0,1,0,0.182,8,10,Patrick Sandoval,L,57,2022,8.1,131,75,26,20,"J.Luzardo (99-70), T.Scott (0), A.Bass (1), C.Sulser (2), A.Bender (2-L)"
6,2022-04-14,boxscore,MIA,,PHI,W,4,3,,44961,3,2.5,Alcantara,Gibson,Bender,0.1409722222,N,31184.0,0.87,+,,34,29,4,6,1,1,1,4,0,0,5,8,0.2,0.273,0.328,0.601,12,1,0,0,0,0,0,0.25,6,11,Kyle Gibson,R,41,2022,9.0,134,93,17,21,"S.Alcantara (5-55-W), S.Okert (3-H), A.Bass (1-H), C.Sulser (1-H), A.Bender 
(1-S)"
7,2022-04-15,boxscore,MIA,,PHI,W,7,1,,44989,2,2.5,López,Eflin,,0.1354166667,N,11990.0,0.93,++,,39,32,7,11,4,2,0,7,1,0,4,8,0.22,0.294,0.366,0.66,19,0,1,0,2,0,0,0.423,8,10,Zach Eflin,R,37,2022,9.0,160,105,29,21,"P.López (5-60-W), L.Head (6), R.Bleier (5), S.Armstrong (3), D.Castano (99)"
8,2022-04-16,boxscore,MIA,,PHI,L,3,10,,44990,4,2.5,Suárez,Rogers,,0.1409722222,N,13412.0,0.96,-,,37,33,3,8,2,0,2,3,0,0,4,7,0.223,0.298,0.381,0.679,16,2,0,0,0,0,0,0.25,7,11,Ranger Suárez,L,48,2022,9.0,200,130,23,30,"T.Rogers (5-18-L), C.Poteet (4), S.Armstrong (0), T.Scott (3), S.Okert (1), 
D.Castano (0)"
9,2022-04-17,boxscore,MIA,,PHI,W,11,3,,45021,2,2.5,Hernández,Wheeler,,0.1472222222,D,11476.0,0.93,+,,48,37,11,13,1,2,0,11,0,0,6,8,0.239,0.324,0.394,0.717,18,0,4,0,1,1,1,0.433,13,9,Zack Wheeler,R,15,2022,9.0,148,101,25,17,"E.Hernández (5-62-W), C.Sulser (2), A.Bass (2), L.Head (1)"
10,2022-04-19,boxscore,MIA,,STL,L,1,5,,45022,4,4,Wainwright,Luzardo,,0.1277777778,N,8475.0,0.88,-,,36,34,1,8,1,0,1,1,0,0,2,10,0.239,0.319,0.39,0.709,12,0,0,0,0,0,0,0.304,8,11,Adam Wainwright,R,59,2022,9.0,150,96,23,15,"J.Luzardo (6-32-L), S.Armstrong (2), L.Head (1), S.Okert (2), T.Scott (2)"
11,2022-04-20,boxscore,MIA,,STL,L,0,2,,45023,4,4,Cabrera,Bender,Gallegos,0.1270833333,N,8655.0,0.83,--,,35,32,0,5,0,0,0,0,1,0,2,11,0.231,0.311,0.369,0.681,5,0,1,0,0,0,0,0.238,8,11,Miles Mikolas,R,64,2022,9.0,117,75,20,15,"S.Alcantara (5-79), A.Bender (5-L)"
12,2022-04-21,boxscore,MIA,,STL,W,5,0,,45053,2,4,López,Hicks,,0.1131944444,N,9670.0,0.8,+,,34,30,5,7,1,0,2,4,1,0,4,5,0.232,0.312,0.377,0.689,14,2,0,0,0,0,0,0.217,5,10,Jordan Hicks,R,52,2022,9.0,133,94,26,20,"P.López (5-80-W), T.Scott (1), A.Bass (3)"
13,2022-04-22,boxscore,MIA,@,ATL,L,0,3,,45054,4,5,Wright,Rogers,Jansen,0.1277777778,N,40402.0,0.86,-,,36,32,0,5,0,0,0,0,0,0,3,16,0.226,0.308,0.36,0.668,5,0,1,0,0,0,0,0.313,9,12,Kyle Wright,R,74,2022,8.0,150,98,16,23,"T.Rogers (5-59-L), L.Head (2), C.Sulser (4), R.Bleier (6), C.Poteet (5)"
14,2022-04-23,boxscore,MIA,@,ATL,W,9,7,,45085,2,4,Okert,Strider,Scott,0.1555555556,N,41931.0,0.79,+,,48,40,9,14,2,0,1,9,4,0,7,11,0.237,0.319,0.37,0.689,19,1,0,0,1,1,1,0.448,12,11,Ian Anderson,R,46,2022,9.0,159,105,17,21,"E.Hernández (5-34), S.Armstrong (3), S.Okert (3-W), A.Bass (1-H), C.Sulser 
(0-H), T.Scott (1-S)"
15,2022-04-24,boxscore,MIA,@,ATL,W,5,4,,45115,2,4,Luzardo,Elder,Head,0.1541666667,D,38440.0,0.87,++,,44,36,5,11,6,1,0,5,1,0,7,12,0.242,0.326,0.381,0.708,19,1,0,0,1,0,0,0.44,12,10,Bryce Elder,R,44,2022,9.0,165,105,24,36,"J.Luzardo (4-63-W), C.Poteet (1-H), R.Bleier (1), A.Bass (0-H), T.Scott 
(0), L.Head (1-S)"
16,2022-04-26,boxscore,MIA,@,WSN,W,5,2,,45146,2,4.5,Alcantara,Gray,Bender,0.1340277778,N,12613.0,0.93,+++,,40,36,5,9,3,0,1,5,2,0,4,11,0.242,0.326,0.384,0.71,15,0,0,0,0,0,0,0.333,8,10,Josiah Gray,R,46,2022,9.0,138,89,22,14,"S.Alcantara (5-58-W), C.Sulser (2-H), R.Bleier (1), A.Bender (5-S)"
17,2022-04-27,boxscore,MIA,@,WSN,W,2,1,,45177,2,3.5,López,Fedde,Bender,0.1388888889,N,13356.0,0.94,++++,,35,29,2,4,0,0,1,2,0,1,5,8,0.237,0.324,0.376,0.7,7,1,1,0,0,0,0,0.15,6,10,Erick Fedde,R,52,2022,9.0,154,98,31,15,"P.López (5-71-W), S.Okert (3-H), A.Bass (2-H), T.Scott (2), A.Bender (0-S)"
18,2022-04-28,boxscore,MIA,@,WSN,W,3,2,,45207,2,3,Rogers,Corbin,Sulser,0.1152777778,D,12454.0,0.99,+++++,,36,32,3,5,3,0,0,2,2,1,2,9,0.232,0.32,0.37,0.69,8,0,2,0,0,1,0,0.217,6,12,Patrick Corbin,L,60,2022,9.0,134,86,17,13,"T.Rogers (5-66-W), A.Bass (0-H), R.Bleier (1-H), C.Sulser (1-S)"
19,2022-04-29,boxscore,MIA,,SEA,W,8,6,,45238,2,3,Hernández,Brash,Bender,0.1291666667,N,9963.0,0.98,++++++,,37,32,8,10,1,1,2,8,0,1,3,9,0.237,0.325,0.381,0.706,19,0,2,0,0,0,0,0.381,5,9,Matt Brash,R,19,2022,9.0,157,106,25,21,"E.Hernández (5-49-W), T.Scott (1), C.Poteet (4), S.Armstrong (5), A.Bender 
(1-S)"
20,2022-04-30,boxscore,MIA,,SEA,W,3,1,,45268,2,2,Luzardo,Ray,Bender,0.1152777778,N,29010.0,1.01,+++++++,,34,29,3,6,1,0,0,3,0,0,5,12,0.235,0.325,0.375,0.699,7,1,0,0,0,0,0,0.353,7,11,Robbie Ray,L,51,2022,9.0,134,88,36,13,"J.Luzardo (5-67-W), A.Bass (1-H), C.Sulser (1-H), A.Bender (0-S)"
21,2022-05-01,boxscore,MIA,,SEA,L,3,7,,45269,2,3,Gilbert,Alcantara,,0.1402777778,D,16741.0,1.07,-,,42,38,3,10,1,0,2,3,0,0,4,8,0.237,0.325,0.379,0.704,17,0,0,0,0,1,0,0.286,12,11,Logan Gilbert,R,60,2022,9.0,151,95,25,17,"S.Alcantara (4-39-L), S.Okert (3), L.Head (6), R.Bleier (2), Z.Pop (99)"
22,2022-05-02,boxscore,MIA,,ARI,L,4,5,,45270,2,3,Gallen,López,Kennedy,0.14375,N,6224.0,1.06,--,,38,34,4,8,2,0,0,4,1,0,1,6,0.237,0.325,0.375,0.699,10,0,3,0,0,0,0,0.286,7,10,Zac Gallen,R,60,2022,9.0,154,107,26,24,"P.López (4-43-L), L.Head (0), R.Bleier (0), T.Scott (2), C.Sulser (1)"
23,2022-05-03,boxscore,MIA,,ARI,L,4,5,,45271,2,4.5,Castellanos,Rogers,Mantiply,0.1416666667,N,6263.0,1.01,---,,37,33,4,6,1,0,0,4,0,0,3,7,0.234,0.322,0.368,0.69,7,0,1,0,0,0,0,0.231,6,11,Humberto Castellanos,R,65,2022,9.0,149,90,19,21,"T.Rogers (4-33-L), C.Poteet (3), S.Okert (1), A.Bass (2)"
24,2022-05-04,boxscore,MIA,,ARI,L,7,8,,45272,2,4.5,Middleton,Bender,Kennedy,0.1423611111,D,7356.0,0.99,----,,40,35,7,10,1,0,3,6,1,0,4,8,0.237,0.323,0.377,0.7,20,1,0,0,1,0,0,0.28,6,12,Madison Bumgarner,L,47,2022,9.0,149,96,29,12,"E.Hernández (4-32), R.Bleier (1), T.Scott (1), L.Head (1), C.Sulser (1), 
A.Bender (3-BL)"
25,2022-05-05,boxscore,MIA,@,SDP,L,1,2,,45273,2,5.5,Martinez,Luzardo,Rogers,0.1180555556,N,31034.0,0.94,-----,,32,31,1,5,1,0,0,1,1,0,1,6,0.234,0.319,0.37,0.689,6,1,0,0,0,0,0,0.2,4,11,Nick Martinez,R,68,2022,8.0,130,82,26,11,"J.Luzardo (4-62-L), A.Bass (1), A.Bender (0), S.Okert (1)"
26,2022-05-06,boxscore,MIA,@,SDP,L,2,3,,45274,2,6,Darvish,Alcantara,Wilson,0.1381944444,N,37585.0,0.9,------,,34,33,2,6,0,0,1,2,0,0,1,4,0.232,0.315,0.366,0.681,9,0,0,0,0,0,0,0.179,5,11,Yu Darvish,R,62,2022,8.0,168,99,28,11,"S.Alcantara (4-47-L), R.Bleier (1), T.Scott (1), C.Poteet (2)"
27,2022-05-07,boxscore,MIA,@,SDP,W,8,0,,13-14,2,5.5,López,Manaea,,0.1208333333,N,34709.0,0.84,+,,41,37,8,10,5,0,2,8,0,0,4,11,0.233,0.316,0.374,0.69,21,0,0,0,0,0,0,0.333,6,10,Sean Manaea,L,53,2022,9.0,108,71,17,7,"P.López (4-75-W), L.Head (2)"
28,2022-05-08,boxscore,MIA,@,SDP,L-wo,2,3,,13-15,2,6,Suarez,Sulser,,0.1298611111,D,37937.0,0.87,-,,34,31,2,5,2,0,1,2,1,0,1,9,0.231,0.312,0.373,0.685,10,0,1,0,1,0,0,0.182,5,9,Joe Musgrove,R,66,2022,8.2,155,94,31,10,"T.Rogers (4-58), A.Bender (2-H), A.Bass (2-H), S.Okert (2-H), C.Sulser 
(3-BL)"
29,2022-05-09,boxscore,MIA,@,ARI,L,3,4,,13-16,3,6.5,Nelson,Hernández,Melancon,0.1180555556,N,11571.0,0.86,--,,35,33,3,9,0,0,1,3,0,1,1,6,0.232,0.312,0.372,0.684,12,2,0,0,0,0,0,0.308,5,10,Humberto Castellanos,R,51,2022,8.0,126,78,24,19,"E.Hernández (4-46-L), T.Nance (99), T.Scott (2)"
30,2022-05-10,boxscore,MIA,@,ARI,L,3,9,,13-17,3,7.5,Bumgarner,Luzardo,,0.1368055556,N,8855.0,0.8,---,,38,37,3,9,0,0,1,3,0,0,1,8,0.233,0.31,0.371,0.681,12,0,0,0,0,1,0,0.286,8,10,Madison Bumgarner,L,57,2022,8.0,178,107,23,21,"J.Luzardo (4-40-L), L.Head (2), C.Poteet (3), D.Floro (99)"
31,2022-05-11,boxscore,MIA,@,ARI,W,11,3,,14-17,3,6.5,Bass,Melancon,,0.1236111111,D,9058.0,0.75,+,,43,40,11,15,1,0,3,11,0,0,3,10,0.238,0.314,0.38,0.695,25,1,0,0,0,0,0,0.444,5,11,Merrill Kelly,R,43,2022,9.0,124,82,15,22,"S.Alcantara (4-72), S.Okert (2-BS), A.Bass (2-W), C.Sulser (2)"
32,2022-05-13,boxscore,MIA,,MIL,L,1,2,,14-18,4,7,Williams,Scott,Hader,0.1201388889,N,9110.0,0.8,-,,30,30,1,5,0,0,1,1,0,1,0,9,0.236,0.311,0.377,0.688,8,1,0,0,0,0,0,0.2,2,10,Corbin Burnes,R,70,2022,9.0,147,100,32,25,"P.López (5-78), S.Okert (1), T.Scott (3-L), A.Bender (4)"
33,2022-05-14,boxscore,MIA,,MIL,W,9,3,,15-18,4,7,Rogers,Lauer,,0.1458333333,N,12941.0,0.76,+,,41,36,9,11,2,0,3,8,1,0,4,9,0.238,0.313,0.385,0.697,22,0,0,0,0,0,0,0.333,8,10,Eric Lauer,L,46,2022,9.0,150,102,39,20,"T.Rogers (5-62-W), S.Okert (0-H), A.Bender (0), D.Floro (3), T.Nance (4)"
34,2022-05-15,boxscore,MIA,,MIL,L,3,7,,15-19,4,7,Woodruff,Hernández,Ashby,0.1479166667,D,11729.0,0.83,-,,36,34,3,5,2,0,1,3,0,0,2,14,0.236,0.309,0.382,0.691,10,0,0,0,0,1,0,0.211,6,9,Brandon Woodruff,R,53,2022,9.0,175,111,23,14,"E.Hernández (5-41-L), L.Head (4), T.Scott (1), T.Nance (0), C.Sulser (3), 
D.Floro (0)"
35,2022-05-16,boxscore,MIA,,WSN,W,8,2,,16-19,3,6.5,Alcantara,Sanchez,,0.1256944444,N,6601.0,0.72,+,,39,36,8,16,5,0,1,7,0,1,3,6,0.242,0.315,0.391,0.705,24,3,0,0,0,0,1,0.517,7,9,Aaron Sanchez,R,28,2022,9.0,115,84,18,14,"S.Alcantara (4-76-W), A.Bass (4)"
36,2022-05-17,boxscore,MIA,,WSN,W,5,1,,17-19,2,6,Bender,Adon,,0.1444444444,N,8097.0,0.77,++,,36,35,5,11,3,0,2,3,0,0,0,5,0.244,0.315,0.396,0.711,20,0,1,0,0,0,0,0.321,7,10,Joan Adon,R,52,2022,9.0,147,97,20,20,"C.Poteet (6-65), A.Bender (2-W), S.Okert (2-H), A.Bass (0-H), T.Scott 
(1-H), C.Sulser (1)"
37,2022-05-18,boxscore,MIA,,WSN,L,4,5,10.0,17-20,3,7,Rainey,Castano,Arano,0.1638888889,N,7566.0,0.82,-,,41,34,4,7,0,1,1,4,0,0,3,10,0.243,0.314,0.395,0.709,12,0,1,0,3,0,0,0.231,8,11,Josiah Gray,R,55,2022,10.0,177,101,27,19,"P.López (4-38), T.Nance (2), D.Floro (2), T.Scott (0), A.Bender (0), 
C.Sulser (0), D.Castano (31-L)"
38,2022-05-20,boxscore,MIA,,ATL,L,3,5,,17-21,4,8,Morton,Rogers,Smith,0.1472222222,N,9776.0,0.79,--,,39,36,3,10,4,0,1,3,0,0,1,9,0.244,0.314,0.397,0.711,17,1,2,0,0,0,0,0.346,9,11,Charlie Morton,R,46,2022,9.0,178,105,24,18,"T.Rogers (5-29-L), L.Head (4), D.Floro (1), S.Okert (2)"
39,2022-05-21,boxscore,MIA,,ATL,L,3,4,,17-22,4,8.5,Wright,Hernández,Jansen,0.1444444444,N,13264.0,0.7,---,,39,34,3,8,2,1,0,3,0,0,5,12,0.244,0.315,0.396,0.711,12,0,0,0,0,0,0,0.364,9,12,Kyle Wright,R,66,2022,9.0,150,98,27,18,"E.Hernández (5-61-L), T.Scott (2), D.Floro (0), C.Poteet (3), T.Nance (2)"
40,2022-05-22,boxscore,MIA,,ATL,W,4,3,,18-22,4,8.5,Alcantara,Anderson,,0.1125,D,17908.0,0.65,+,,37,30,4,8,3,0,0,4,1,0,4,9,0.244,0.316,0.395,0.711,11,0,1,0,2,0,0,0.348,9,10,Ian Anderson,R,46,2022,9.0,115,84,14,22,S.Alcantara (5-74-W)
41,2022-05-24,boxscore,MIA,@,TBR,L,0,4,,18-23,4,9,McClanahan,López,,0.1013888889,N,9006.0,0.63,-,,32,29,0,5,0,0,0,0,0,0,3,10,0.243,0.314,0.391,0.705,5,2,0,0,0,0,0,0.263,5,9,Shane McClanahan,L,71,2022,8.0,106,75,18,19,"P.López (5-51-L), A.Bass (6)"
42,2022-05-25,boxscore,MIA,@,TBR,L,4,5,,18-24,4,9,Rasmussen,Poteet,Poche,0.1284722222,N,7520.0,0.6,--,,38,34,4,9,2,0,1,4,0,0,4,12,0.243,0.315,0.391,0.706,14,2,0,0,0,1,0,0.381,7,11,Drew Rasmussen,R,48,2022,8.0,129,86,15,26,"C.Poteet (3-29-L), T.Nance (3), E.Hernández (3), C.Sulser (6), S.Okert (4), 
D.Floro (3)"
43,2022-05-27,boxscore,MIA,@,ATL,L,4,6,,18-25,4,10,Stephens,Bass,Jansen,0.1263888889,N,40064.0,0.62,---,,35,32,4,5,0,0,2,4,1,0,3,10,0.242,0.313,0.39,0.703,11,1,0,0,0,1,0,0.15,4,10,Ian Anderson,R,47,2022,8.0,145,91,17,20,"T.Rogers (6-49), L.Head (6-H), S.Okert (1-H), A.Bass (2-BL), T.Scott (5)"
44,2022-05-28,boxscore,MIA,@,ATL,W,4,1,,19-25,4,10,Alcantara,Davidson,Sulser,0.1166666667,D,40682.0,0.55,+,,40,33,4,8,1,0,1,4,2,0,6,6,0.242,0.314,0.389,0.703,12,1,0,0,1,0,0,0.259,9,10,Tucker Davidson,L,56,2022,9.0,131,86,15,30,"S.Alcantara (5-84-W), C.Sulser (2-S)"
45,2022-05-29,boxscore,MIA,@,ATL,L,3,6,,19-26,4,11,Fried,Hernández,Jansen,0.13125,D,39669.0,0.62,-,,38,33,3,7,0,0,2,3,0,0,4,9,0.241,0.314,0.39,0.704,13,1,1,0,0,0,0,0.227,8,11,Max Fried,L,58,2022,8.0,151,101,22,14,"E.Hernández (3-35-L), T.Nance (3), D.Floro (3), L.Head (1), R.Bleier (22)"
46,2022-05-30,boxscore,MIA,@,COL,L,1,7,,19-27,4,12,Feltner,Sulser,,0.1222222222,D,40275.0,0.53,--,,33,32,1,5,1,1,1,1,1,0,1,8,0.239,0.311,0.389,0.7,11,1,0,0,0,1,0,0.174,5,10,Ryan Feltner,R,70,2022,8.0,156,91,20,20,"P.López (5-67), C.Sulser (1-BL), S.Okert (2), T.Scott (2)"
47,2022-06-01,boxscore,MIA,@,COL,W,14,1,,20-27,4,13,Cabrera,Senzatela,,0.125,D,,0.47,+,,50,47,14,21,5,0,1,13,0,0,2,5,0.245,0.316,0.395,0.712,29,1,1,0,0,0,0,0.488,9,10,Antonio Senzatela,R,21,2022,9.0,142,94,29,21,"E.Cabrera (99-75-W), D.Floro (2), Z.Pop (30)"
48,2022-06-01,boxscore,MIA,@,COL,L-wo,12,13,10.0,20-28,4,13,Bard,Sulser,,0.1763888889,D,22719.0,0.54,-,,51,41,12,13,1,0,3,11,3,0,9,6,0.247,0.319,0.4,0.719,23,2,0,0,1,0,0,0.303,10,13,Germán Márquez,R,29,2022,9.0,203,123,25,21,"T.Rogers (4-28), L.Head (2), R.Bleier (2-BS), T.Nance (2), S.Okert (1), 
A.Bass (4), C.Sulser (1-BL)"
49,2022-06-02,boxscore,MIA,,SFG,W,3,0,,21-28,3,12,Alcantara,Wood,Scott,0.1069444444,N,8202.0,0.48,+,,33,30,3,7,2,0,0,3,0,1,3,6,0.247,0.319,0.398,0.717,9,0,0,0,0,0,0,0.292,6,9,Alex Wood,L,55,2022,9.0,140,92,33,14,"S.Alcantara (4-77-W), S.Okert (0-H), T.Scott (2-S)"
50,2022-06-03,boxscore,MIA,,SFG,L,6,15,,21-29,4,12,Littell,Bleier,,0.1319444444,N,6512.0,0.53,-,,39,36,6,8,2,0,2,6,0,0,3,12,0.246,0.318,0.399,0.717,16,0,0,0,0,1,0,0.273,6,12,John Brebbia,R,52,2022,9.0,189,115,32,22,"R.Bleier (1-47-L), E.Hernández (4), L.Head (1), C.Sulser (1), W.Astudillo 
(99)"
51,2022-06-04,boxscore,MIA,,SFG,W-wo,5,4,,22-29,4,12,Scott,Rogers,,0.1208333333,D,7515.0,0.47,+,,33,29,5,6,1,0,0,4,2,0,2,8,0.246,0.318,0.396,0.714,7,1,1,0,1,0,0,0.273,3,10,Logan Webb,R,44,2022,9.0,147,94,22,19,"P.López (4-57), S.Okert (1), T.Scott (1-W)"
52,2022-06-05,boxscore,MIA,,SFG,L,1,5,,22-30,4,13,Junis,Garrett,,0.1319444444,D,9641.0,0.49,-,,34,32,1,5,1,0,1,1,0,0,2,9,0.244,0.316,0.394,0.71,9,0,0,0,0,0,0,0.182,6,10,Jakob Junis,R,70,2022,9.0,170,111,37,22,"B.Garrett (99-38-L), T.Nance (3), D.Floro (3), R.Bleier (1), A.Bass (3), 
C.Sulser (1)"
53,2022-06-07,boxscore,MIA,,WSN,W,12,2,,23-30,4,12.5,Cabrera,Adon,,0.1229166667,N,7112.0,0.38,+,,42,38,12,14,2,0,4,12,1,0,4,9,0.247,0.318,0.401,0.719,28,0,0,0,0,0,0,0.4,6,12,Joan Adon,R,13,2022,9.0,145,89,21,11,"E.Cabrera (5-66-W), R.Bleier (1), L.Head (3), C.Sulser (1)"
54,2022-06-08,boxscore,MIA,,WSN,W-wo,2,1,10.0,24-30,4,11.5,Scott,Rainey,,0.1451388889,N,7193.0,0.42,++,,40,36,2,9,0,0,0,2,1,1,3,9,0.247,0.318,0.398,0.716,9,0,0,0,0,0,0,0.333,11,11,Josiah Gray,R,60,2022,10.0,119,95,23,17,"S.Alcantara (5-81), T.Scott (3-W)"
55,2022-06-09,boxscore,MIA,,WSN,W,7,4,,25-30,4,11,Rogers,Strasburg,Scott,0.13125,N,9108.0,0.5,+++,,36,32,7,10,3,0,1,7,1,0,3,7,0.248,0.319,0.4,0.719,16,1,1,0,0,0,0,0.375,5,9,Stephen Strasburg,R,23,2022,9.0,148,93,24,21,"T.Rogers (7-51-W), T.Nance (3), R.Bleier (1-H), A.Bass (3-H), T.Scott (0-S)"
56,2022-06-10,boxscore,MIA,@,HOU,W,7,4,,26-30,4,11,Sulser,Garcia,Scott,0.1590277778,N,34163.0,0.54,++++,,37,33,7,7,0,0,4,7,1,0,3,14,0.247,0.318,0.403,0.721,19,1,0,0,1,1,0,0.188,3,10,Luis Garcia,R,38,2022,9.0,167,103,24,24,"P.López (5-46), R.Bleier (0), D.Floro (4-H), S.Okert (5-H), C.Sulser (2-W), 
T.Scott (0-S)"
57,2022-06-11,boxscore,MIA,@,HOU,W,5,1,,27-30,4,10,Garrett,Valdez,,0.1333333333,D,31379.0,0.58,+++++,,38,33,5,6,1,0,0,5,4,0,3,9,0.246,0.318,0.4,0.717,7,1,2,0,0,1,0,0.25,6,10,Framber Valdez,L,55,2022,9.0,138,92,22,21,"B.Garrett (5-59-W), D.Floro (0-H), A.Bass (1-H), S.Okert (0-H), L.Head (3)"
58,2022-06-12,boxscore,MIA,@,HOU,L,4,9,,27-31,4,11,Verlander,Cabrera,,0.1395833333,D,29341.0,0.64,-,,33,32,4,3,0,0,1,3,1,0,1,6,0.244,0.315,0.396,0.711,6,0,0,0,0,2,0,0.08,2,9,Justin Verlander,R,67,2022,8.0,177,106,25,21,"E.Cabrera (4-26-L), T.Nance (2), R.Bleier (1), C.Sulser (1), L.Head (0), 
A.Zabala (99)"
59,2022-06-13,boxscore,MIA,@,PHI,L-wo,2,3,,27-32,4,11.5,Domínguez,Bass,,0.1243055556,N,22701.0,0.62,--,,33,33,2,6,3,0,0,2,1,0,0,8,0.243,0.313,0.394,0.707,9,0,0,0,0,0,0,0.24,4,9,Aaron Nola,R,63,2022,8.2,135,87,23,16,"S.Alcantara (4-61), S.Okert (1-BS), A.Bass (1-L)"
60,2022-06-14,boxscore,MIA,@,PHI,W,11,9,,28-32,4,11.5,Okert,Knebel,Scott,0.1625,N,28073.0,0.56,+,,42,39,11,12,3,0,4,11,2,0,3,10,0.244,0.314,0.4,0.714,27,0,0,0,0,0,0,0.32,4,12,Zach Eflin,R,50,2022,9.0,187,121,23,19,"T.Rogers (4-31), D.Floro (2), R.Bleier (1), A.Bass (0), S.Okert (0-W), 
T.Scott (3-S)"
61,2022-06-15,boxscore,MIA,@,PHI,L-wo,1,3,,28-33,4,11.5,Brogdon,Scott,,0.1333333333,D,24726.0,0.6,-,,32,32,1,7,1,0,1,1,2,0,0,8,0.243,0.312,0.399,0.711,11,2,0,0,0,0,0,0.261,4,9,Kyle Gibson,R,70,2022,8.2,152,100,22,9,"D.Castano (27-65), T.Nance (2-H), A.Bass (0-H), T.Scott (0-BL)"
62,2022-06-17,boxscore,MIA,@,NYM,L,4,10,,28-34,4,13,Carrasco,López,,0.1409722222,N,36111.0,0.54,--,,43,37,4,10,2,0,1,3,1,0,5,11,0.244,0.313,0.399,0.713,15,0,1,0,0,0,0,0.36,12,11,Carlos Carrasco,R,50,2022,8.0,129,84,17,21,"P.López (6-30-L), T.Nance (1), J.Yacabonis (99), L.Head (4)"
63,2022-06-18,boxscore,MIA,@,NYM,L,2,3,,28-35,4,14,Walker,Garrett,Díaz,0.11875,D,40021.0,0.45,---,,32,31,2,4,1,0,0,2,5,0,1,15,0.242,0.311,0.396,0.707,5,0,0,0,0,0,0,0.25,3,10,Taijuan Walker,R,74,2022,8.0,131,81,22,7,"B.Garrett (6-38-L), D.Floro (3), J.Yacabonis (0), R.Bleier (3), L.Head (0)"
64,2022-06-19,boxscore,MIA,@,NYM,W,6,2,,29-35,4,13,Alcantara,Bassitt,,0.1263888889,D,41255.0,0.38,+,,38,35,6,8,2,0,1,6,2,1,3,12,0.242,0.311,0.395,0.706,13,0,0,0,0,1,0,0.318,5,9,Chris Bassitt,R,58,2022,9.0,128,79,21,16,"S.Alcantara (5-69-W), T.Scott (3)"
65,2022-06-20,boxscore,MIA,@,NYM,L,0,6,,29-36,4,14,Peterson,Rogers,,0.1388888889,D,34947.0,0.44,-,,37,32,0,7,0,0,0,0,1,0,4,10,0.242,0.311,0.393,0.704,7,2,1,0,0,1,0,0.318,10,9,David Peterson,L,61,2022,8.0,159,98,21,29,"T.Rogers (5-48-L), D.Floro (1), A.Bass (4), T.Nance (2)"
