Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
1,2022-04-07,boxscore,SDP,@,ARI,L-wo,2,4,,0-1,5.0,1,Mantiply,Suarez,,0.1375,N,35508.0,0.98,-,,36,29,2,4,1,0,0,2,1,0,7,5,0.138,0.306,0.172,0.478,5,2,0,0,0,0.0,0,0.167,7,10.0,Madison Bumgarner,L,51.0,2022,8.0,143.0,75.0,23.0,13.0,"Y.Darvish (99-71), T.Hill (99-H), P.Johnson (99-H), R.Suarez (99-L), 
C.Stammen (99-BS)"
2,2022-04-08,boxscore,SDP,@,ARI,W,3,0,,44927,3.0,0.5,Manaea,Pérez,Rogers,0.1138888889,N,17297.0,0.93,+,,38,34,3,11,2,0,1,2,0,1,3,10,0.238,0.342,0.333,0.676,16,1,0,1,0,0.0,1,0.435,8,10.0,Merrill Kelly,R,59.0,2022,9.0,114.0,85.0,21.0,13.0,"S.Manaea (99-83-W), T.Hill (0-H), D.Lamet (99-H), T.Rogers (99-S)"
3,2022-04-09,boxscore,SDP,@,ARI,W,5,2,,44958,1.0,up 0.5,Wilson,Kennedy,Rogers,0.1194444444,N,19504.0,1.01,++,,39,34,5,10,2,0,0,5,1,1,4,4,0.258,0.348,0.34,0.688,12,1,0,0,1,0.0,0,0.323,7,10.0,Zach Davies,R,50.0,2022,9.0,123.0,80.0,27.0,13.0,"J.Musgrove (99-62), S.Wilson (99-W), P.Johnson (1-H), T.Rogers (0-S)"
4,2022-04-10,boxscore,SDP,@,ARI,W,10,5,,44986,1.0,up 0.5,Adams,Smith,,0.1354166667,D,19089.0,1.09,+++,,43,34,10,8,1,1,2,8,0,0,6,12,0.252,0.348,0.382,0.73,17,0,1,0,2,2.0,0,0.273,6,11.0,Caleb Smith,L,30.0,2022,9.0,174.0,99.0,31.0,16.0,"N.Crismatt (99-58), A.Adams (99-W), C.Stammen (2), R.Suarez (2), J.Guerra 
(99)"
5,2022-04-11,boxscore,SDP,@,SFG,W,4,2,,45017,1.0,up 0.5,Wilson,Rogers,Rogers,0.1458333333,N,23279.0,1.15,++++,,42,37,4,10,1,0,1,4,0,0,4,11,0.256,0.35,0.381,0.731,14,0,1,0,0,0.0,0,0.36,11,10.0,Alex Wood,L,50.0,2022,9.0,153.0,99.0,33.0,23.0,"N.Martinez (99-58), S.Wilson (1-BW), C.Stammen (0-H), P.Johnson (1-H), 
T.Rogers (1-S)"
6,2022-04-12,boxscore,SDP,@,SFG,L,2,13,,45018,2.0,0.5,Cobb,Darvish,,0.1340277778,N,25560.0,1.13,-,,36,30,2,5,2,0,0,2,1,0,6,14,0.242,0.343,0.359,0.702,7,2,0,0,0,0.0,0,0.313,7,12.0,Alex Cobb,R,59.0,2022,8.0,176.0,110.0,26.0,26.0,"Y.Darvish (4-3-L), N.Crismatt (1), A.Adams (1), D.Lamet (3), R.Suarez (1), 
W.Myers (99)"
7,2022-04-13,boxscore,SDP,@,SFG,L,1,2,,45019,3.0,1,Webb,Manaea,Doval,0.09097222222,D,27197.0,1.12,--,,34,32,1,5,2,1,0,1,0,0,1,9,0.23,0.326,0.348,0.674,9,0,1,0,0,0.0,0,0.217,6,11.0,Logan Webb,R,77.0,2022,8.0,112.0,70.0,19.0,20.0,"S.Manaea (4-60-L), S.Wilson (1)"
8,2022-04-14,boxscore,SDP,,ATL,W,12,1,,45049,1.0,Tied,Musgrove,Morton,,0.1298611111,N,44844.0,0.99,+,,48,40,12,16,3,0,2,12,3,0,5,6,0.256,0.349,0.389,0.738,25,1,2,0,1,2.0,0,0.424,12,9.0,Charlie Morton,R,31.0,2022,9.0,124.0,86.0,24.0,15.0,"J.Musgrove (4-72-W), T.Hill (5), C.Stammen (2), P.Avila (99)"
9,2022-04-15,boxscore,SDP,,ATL,L,2,5,,45050,4.0,1,O'Day,Johnson,Jansen,0.1402777778,N,41993.0,0.98,-,,34,33,2,6,2,0,0,2,1,0,0,16,0.248,0.335,0.373,0.708,8,0,1,0,0,0.0,0,0.353,5,11.0,Kyle Wright,R,58.0,2022,9.0,162.0,96.0,19.0,17.0,"M.Gore (99-55), L.García (99), R.Suarez (2), P.Johnson (3-L), D.Lamet (2)"
10,2022-04-16,boxscore,SDP,,ATL,L,2,5,,45051,4.0,2,Anderson,Martinez,Jansen,0.1229166667,D,36924.0,0.98,--,,32,31,2,4,0,0,2,2,0,0,1,11,0.237,0.32,0.368,0.688,10,0,0,0,0,0.0,0,0.111,3,10.0,Ian Anderson,R,67.0,2022,9.0,140.0,87.0,24.0,15.0,"N.Martinez (4-36-L), C.Stammen (1), N.Crismatt (3)"
11,2022-04-17,boxscore,SDP,,ATL,W,2,1,,45082,4.0,2,Darvish,Elder,Rogers,0.1208333333,D,37694.0,0.94,+,,36,26,2,3,0,0,0,2,1,0,8,6,0.228,0.322,0.35,0.672,3,1,1,1,0,0.0,0,0.15,10,10.0,Bryce Elder,R,47.0,2022,9.0,125.0,82.0,22.0,18.0,"Y.Darvish (4-70-W), S.Wilson (3-H), L.García (1-H), T.Rogers (5-S)"
12,2022-04-18,boxscore,SDP,,CIN,W,4,1,,45112,4.0,2,Manaea,Lodolo,Rogers,0.1180555556,N,31121.0,0.94,++,,36,29,4,7,1,0,1,4,0,1,6,10,0.229,0.325,0.352,0.677,11,0,0,0,1,0.0,0,0.316,8,10.0,Nick Lodolo,L,49.0,2022,9.0,135.0,95.0,19.0,23.0,"S.Manaea (4-60-W), S.Wilson (0-H), P.Johnson (2-H), T.Rogers (0-S)"
13,2022-04-19,boxscore,SDP,,CIN,W,6,2,,45143,3.0,1,Musgrove,Sanmartin,,0.1118055556,N,31313.0,0.96,+++,,34,31,6,8,3,0,1,6,0,0,2,8,0.231,0.325,0.36,0.685,14,0,1,0,0,0.0,0,0.318,4,10.0,Reiver Sanmartin,L,35.0,2022,9.0,136.0,92.0,29.0,18.0,"J.Musgrove (4-63-W), R.Suarez (3-H), T.Hill (4)"
14,2022-04-20,boxscore,SDP,,CIN,W,6,0,,45174,2.0,1,Gore,Gutierrez,,0.1222222222,D,25359.0,1.01,++++,,36,27,6,6,2,0,2,6,2,0,6,4,0.23,0.33,0.369,0.699,14,2,2,0,1,0.0,1,0.182,6,9.0,Vladimir Gutierrez,R,46.0,2022,9.0,135.0,90.0,25.0,18.0,"M.Gore (4-64-W), S.Wilson (1-H), P.Johnson (1-H), L.García (2), D.Lamet (4)"
15,2022-04-22,boxscore,SDP,,LAD,L,1,6,,45175,4.0,2,Urías,Martinez,,0.1423611111,N,44482.0,1.14,-,,35,32,1,4,1,0,0,1,0,0,3,10,0.223,0.321,0.355,0.676,5,0,0,0,0,1.0,0,0.182,7,12.0,Julio Urías,L,62.0,2022,9.0,185.0,107.0,33.0,17.0,"N.Martinez (5-47-L), N.Crismatt (5), T.Hill (2), D.Lamet (1), C.Stammen (5)"
16,2022-04-23,boxscore,SDP,,LAD,W-wo,3,2,10.0,45205,3.0,1,Suarez,Bruihl,,0.14375,N,44444.0,1.13,+,,37,30,3,5,1,0,1,3,1,0,4,9,0.22,0.317,0.352,0.669,9,1,0,1,2,0.0,0,0.182,6,11.0,Tyler Anderson,L,49.0,2022,10.0,156.0,99.0,38.0,16.0,"Y.Darvish (5-74), S.Wilson (2-H), L.García (2-H), T.Rogers (4-BS), R.Suarez 
(3-W)"
17,2022-04-24,boxscore,SDP,,LAD,L,2,10,,45206,4.0,2,Kershaw,Manaea,,0.1263888889,D,44930.0,1.16,-,,35,33,2,8,1,1,0,2,0,0,1,6,0.221,0.315,0.351,0.666,11,2,1,0,0,0.0,0,0.296,6,13.0,Clayton Kershaw,L,58.0,2022,9.0,159.0,102.0,20.0,18.0,"S.Manaea (5-27-L), D.Lamet (1), P.Avila (9), R.Kerr (99)"
18,2022-04-26,boxscore,SDP,@,CIN,W,9,6,,45237,3.0,2,Musgrove,Sanmartin,,0.1326388889,N,10056.0,0.97,+,,43,38,9,12,1,1,2,9,0,0,5,10,0.228,0.32,0.364,0.684,21,0,0,0,0,0.0,0,0.385,7,10.0,Reiver Sanmartin,L,8.0,2022,9.0,136.0,93.0,26.0,17.0,"J.Musgrove (6-47-W), S.Wilson (2), L.García (2), R.Suarez (2)"
19,2022-04-27,boxscore,SDP,@,CIN,W,8,5,,45267,3.0,1,Gore,Gutierrez,Rogers,0.1444444444,N,9192.0,1.04,++,,40,32,8,8,1,1,2,8,0,0,6,5,0.229,0.323,0.373,0.696,17,1,1,0,1,0.0,0,0.231,5,10.0,Vladimir Gutierrez,R,24.0,2022,9.0,175.0,113.0,27.0,19.0,"M.Gore (6-61-W), C.Stammen (4), S.Wilson (0), T.Hill (4), D.Lamet (2), 
T.Rogers (3-S)"
20,2022-04-28,boxscore,SDP,@,CIN,W,7,5,,13-7,2.0,0.5,Martinez,Mahle,Rogers,0.1493055556,D,10449.0,1.07,+++,,43,35,7,11,3,0,0,7,0,0,5,8,0.233,0.329,0.374,0.703,14,2,2,0,1,0.0,0,0.393,9,10.0,Tyler Mahle,R,47.0,2022,9.0,157.0,96.0,27.0,15.0,"N.Martinez (5-52-W), N.Crismatt (5-H), T.Hill (0), L.García (1-H), T.Rogers 
(0-S)"
21,2022-04-29,boxscore,SDP,@,PIT,W,7,3,,14-7,1.0,Tied,Darvish,Thompson,Rogers,0.1381944444,N,9755.0,1.11,++++,,42,32,7,7,1,0,2,7,1,1,7,5,0.233,0.332,0.377,0.709,14,0,2,0,1,0.0,1,0.192,8,10.0,Zach Thompson,R,42.0,2022,9.0,135.0,82.0,25.0,12.0,"Y.Darvish (5-48-W), R.Suarez (2), C.Stammen (1), T.Rogers (0-S)"
22,2022-04-30,boxscore,SDP,@,PIT,L-wo,6,7,10.0,14-8,2.0,0.5,Stratton,García,,0.1298611111,N,20483.0,1.1,-,,38,35,6,7,2,0,2,6,0,0,2,7,0.231,0.328,0.38,0.707,15,2,0,1,0,1.0,0,0.192,3,11.0,JT Brubaker,R,48.0,2022,9.0,148.0,100.0,27.0,15.0,"S.Manaea (5-55), S.Wilson (2), L.García (1-L)"
23,2022-05-01,boxscore,SDP,@,PIT,W,5,2,,15-8,1.0,Tied,Musgrove,Keller,Rogers,0.1263888889,D,8350.0,1.13,+,,39,38,5,11,1,0,0,5,0,0,0,6,0.234,0.326,0.376,0.702,12,0,0,0,1,1.0,0,0.333,7,10.0,Mitch Keller,R,63.0,2022,9.0,132.0,82.0,25.0,16.0,"J.Musgrove (4-67-W), R.Suarez (1), T.Hill (2-H), T.Rogers (1-S)"
24,2022-05-04,boxscore,SDP,@,CLE,W,5,4,,16-8,2.0,1,Crismatt,Plesac,Rogers,0.1354166667,D,,1.09,++,,39,33,5,6,2,0,1,5,0,0,5,10,0.232,0.324,0.375,0.698,11,0,0,0,1,1.0,0,0.217,7,9.0,Zach Plesac,R,39.0,2022,9.0,163.0,95.0,26.0,15.0,"M.Clevinger (99-45), S.Wilson (3), N.Crismatt (5-W), L.García (3-H), 
T.Rogers (2-S)"
25,2022-05-04,boxscore,SDP,@,CLE,L-wo,5,6,10.0,16-9,2.0,1,Sandlin,Lamet,,0.1569444444,D,10244.0,1.1,-,,43,33,5,5,2,0,0,5,1,0,10,13,0.229,0.325,0.368,0.693,7,1,0,0,0,0.0,2,0.25,9,10.0,Cal Quantrill,R,56.0,2022,9.0,181.0,110.0,36.0,4.0,"M.Gore (6-56), C.Stammen (4-H), T.Hill (2-H), R.Suarez (2-BS), D.Lamet (6-L)"
26,2022-05-05,boxscore,SDP,,MIA,W,2,1,,17-9,2.0,0.5,Martinez,Luzardo,Rogers,0.1180555556,N,31034.0,1.14,+,,32,27,2,5,0,0,2,2,0,0,5,8,0.227,0.325,0.369,0.694,11,2,0,0,0,0.0,0,0.176,6,11.0,Jesús Luzardo,L,62.0,2022,9.0,133.0,92.0,25.0,12.0,"N.Martinez (6-68-W), L.García (0-H), T.Rogers (0-S)"
27,2022-05-06,boxscore,SDP,,MIA,W,3,2,,18-9,1.0,Tied,Darvish,Alcantara,Wilson,0.1381944444,N,37585.0,1.15,++,,35,29,3,5,2,1,0,3,1,0,6,8,0.225,0.324,0.367,0.691,9,1,0,0,0,1.0,0,0.238,8,10.0,Sandy Alcantara,R,47.0,2022,9.0,129.0,93.0,21.0,9.0,"Y.Darvish (6-62-W), R.Suarez (1-H), S.Wilson (1-S)"
28,2022-05-07,boxscore,SDP,,MIA,L,0,8,,18-10,2.0,1.5,López,Manaea,,0.1208333333,N,34709.0,1.16,-,,34,32,0,5,0,0,0,0,0,0,2,5,0.223,0.32,0.36,0.68,5,0,0,0,0,0.0,0,0.185,7,10.0,Pablo López,R,75.0,2022,9.0,162.0,108.0,22.0,26.0,"S.Manaea (6-53-L), N.Crismatt (2), D.Lamet (2), R.Kerr (12)"
29,2022-05-08,boxscore,SDP,,MIA,W-wo,3,2,,19-10,2.0,1.5,Suarez,Sulser,,0.1298611111,D,37937.0,1.13,+,,36,34,3,8,0,0,1,3,0,0,2,9,0.223,0.319,0.359,0.677,11,0,0,0,0,0.0,0,0.292,7,11.0,Trevor Rogers,L,58.0,2022,9.0,129.0,87.0,20.0,20.0,"J.Musgrove (6-66), R.Suarez (1-W)"
30,2022-05-09,boxscore,SDP,,CHC,L,0,6,,19-11,2.0,1.5,Hendricks,Gore,,0.1243055556,N,41595.0,1.17,-,,30,28,0,3,0,0,0,0,0,1,1,7,0.22,0.314,0.351,0.666,3,1,0,0,0,0.0,0,0.143,3,9.0,Kyle Hendricks,R,84.0,2022,9.0,159.0,100.0,27.0,20.0,"M.Gore (4-47-L), C.Stammen (4), D.Lamet (1), R.Kerr (1)"
31,2022-05-10,boxscore,SDP,,CHC,W,5,4,,20-11,2.0,1.5,Wilson,Gsellman,Rogers,0.1305555556,N,31047.0,1.12,+,,38,33,5,11,3,0,0,5,0,0,5,7,0.224,0.318,0.354,0.671,14,1,0,0,0,0.0,0,0.423,9,9.0,Wade Miley,L,33.0,2022,9.0,172.0,114.0,34.0,26.0,"M.Clevinger (5-45), S.Wilson (3-W), R.Suarez (1-H), L.García (4-H), T.Rogers 
(4-S)"
32,2022-05-11,boxscore,SDP,,CHC,L,5,7,,20-12,2.0,1.5,Givens,García,Wick,0.1430555556,D,29344.0,1.12,-,,43,38,5,12,1,1,3,5,0,0,2,7,0.227,0.32,0.364,0.684,24,2,2,0,0,0.0,0,0.321,11,9.0,Keegan Thompson,R,43.0,2022,9.0,147.0,100.0,20.0,20.0,"N.Martinez (5-40), N.Crismatt (3), L.García (0-L), C.Stammen (1)"
33,2022-05-13,boxscore,SDP,@,ATL,W,11,6,,21-12,1.0,Tied,García,Smith,Rogers,0.1541666667,N,40635.0,1.12,+,,47,42,11,16,4,0,2,11,0,0,3,9,0.233,0.323,0.374,0.697,26,0,0,0,2,1.0,1,0.424,9,10.0,Max Fried,L,42.0,2022,9.0,170.0,106.0,27.0,25.0,"Y.Darvish (6-34), R.Suarez (2-BS), L.García (1-W), S.Wilson (2-H), T.Rogers 
(2-S)"
34,2022-05-14,boxscore,SDP,@,ATL,L,5,6,,21-13,1.0,Tied,Jansen,Wilson,,0.1215277778,D,40490.0,1.16,-,,35,33,5,4,2,0,0,4,0,0,2,12,0.23,0.319,0.368,0.687,6,0,0,0,0,1.0,0,0.19,3,9.0,Charlie Morton,R,72.0,2022,8.0,128.0,86.0,14.0,22.0,"S.Manaea (6-63), S.Wilson (0-BL), N.Crismatt (2)"
35,2022-05-15,boxscore,SDP,@,ATL,W,7,3,11.0,22-13,1.0,Tied,Crismatt,Stephens,,0.1479166667,D,40114.0,1.18,+,,44,40,7,7,3,0,0,6,1,2,3,12,0.228,0.316,0.364,0.68,10,0,0,0,1,1.0,1,0.241,6,12.0,Kyle Wright,R,66.0,2022,11.0,170.0,106.0,24.0,25.0,"J.Musgrove (6-57), C.Stammen (3), L.García (1), N.Crismatt (0-W), T.Rogers 
(1)"
36,2022-05-17,boxscore,SDP,@,PHI,W,3,0,,23-13,2.0,1,Clevinger,Eflin,Rogers,0.1201388889,N,29200.0,1.2,++,,37,35,3,8,1,0,0,2,0,0,2,6,0.228,0.315,0.361,0.676,9,0,0,0,0,0.0,0,0.276,7,9.0,Zach Eflin,R,63.0,2022,9.0,127.0,86.0,31.0,8.0,"M.Clevinger (6-70-W), M.Gore (7-H), T.Rogers (1-S)"
37,2022-05-18,boxscore,SDP,@,PHI,L,0,3,,23-14,2.0,2,Wheeler,Snell,Knebel,0.1138888889,N,27655.0,1.16,-,,30,30,0,4,1,0,0,0,0,0,0,11,0.226,0.311,0.356,0.667,5,0,0,0,0,0.0,0,0.211,3,9.0,Zack Wheeler,R,78.0,2022,8.0,140.0,87.0,24.0,20.0,"B.Snell (99-45-L), C.Stammen (2), N.Martinez (6)"
38,2022-05-19,boxscore,SDP,@,PHI,W,2,0,,24-14,2.0,1.5,Darvish,Gibson,Rogers,0.1465277778,D,30146.0,1.18,+,,38,36,2,10,0,0,0,2,0,0,1,10,0.227,0.31,0.354,0.664,10,0,0,0,1,0.0,0,0.37,9,10.0,Kyle Gibson,R,52.0,2022,9.0,156.0,104.0,27.0,16.0,"Y.Darvish (5-70-W), L.García (3-H), T.Rogers (1-S)"
39,2022-05-20,boxscore,SDP,@,SFG,W,8,7,10.0,25-14,2.0,1.5,García,Doval,Suarez,0.1409722222,N,31359.0,1.29,++,,42,40,8,11,3,0,1,7,3,0,1,6,0.229,0.31,0.356,0.666,17,1,1,0,0,0.0,0,0.303,5,9.0,Jakob Junis,R,44.0,2022,10.0,170.0,114.0,27.0,23.0,"S.Manaea (5-49), N.Crismatt (4), T.Hill (15-H), L.García (0-BW), R.Suarez 
(6-S)"
40,2022-05-21,boxscore,SDP,@,SFG,W,2,1,,26-14,2.0,1.5,Musgrove,Rodón,Rogers,0.1284722222,D,38916.0,1.26,+++,,40,32,2,6,1,0,1,2,2,1,6,10,0.228,0.311,0.355,0.666,10,0,1,1,0,1.0,0,0.238,11,10.0,Carlos Rodón,L,56.0,2022,9.0,130.0,87.0,33.0,7.0,"J.Musgrove (5-70-W), R.Suarez (0-H), T.Rogers (1-S)"
41,2022-05-22,boxscore,SDP,@,SFG,W,10,1,,27-14,2.0,0.5,Gore,Wood,,0.1229166667,D,35363.0,1.24,++++,,48,44,10,17,8,1,0,10,0,0,3,6,0.233,0.314,0.363,0.677,27,0,0,0,1,1.0,1,0.436,11,10.0,Alex Wood,L,25.0,2022,9.0,127.0,78.0,19.0,19.0,"M.Gore (4-66-W), C.Stammen (3), S.Wilson (7)"
42,2022-05-23,boxscore,SDP,,MIL,W-wo,3,2,10.0,28-14,2.0,0.5,García,Sánchez,,0.1625,N,31504.0,1.18,+++++,,43,37,3,9,2,0,0,3,0,0,6,6,0.233,0.315,0.362,0.677,11,1,0,0,0,0.0,2,0.29,12,11.0,Adrian Houser,R,64.0,2022,10.0,174.0,113.0,31.0,17.0,"N.Martinez (4-51), N.Crismatt (2), T.Hill (2), R.Suarez (1), T.Rogers (1), 
L.García (2-W)"
43,2022-05-24,boxscore,SDP,,MIL,L,1,4,,28-15,2.0,1.5,Burnes,Snell,Williams,0.1347222222,N,39834.0,1.13,-,,35,33,1,8,0,0,0,0,0,1,2,8,0.233,0.314,0.359,0.673,8,2,0,0,0,1.0,0,0.32,7,10.0,Corbin Burnes,R,61.0,2022,9.0,149.0,94.0,22.0,20.0,"B.Snell (5-55-L), C.Stammen (1), S.Wilson (1), T.Hill (0)"
44,2022-05-25,boxscore,SDP,,MIL,L,1,2,,28-16,2.0,1.5,Perdomo,Darvish,Williams,0.1284722222,D,27831.0,1.17,--,,36,33,1,5,0,0,0,1,0,0,3,8,0.231,0.312,0.354,0.667,5,0,0,0,0,1.0,0,0.2,8,11.0,Aaron Ashby,L,61.0,2022,9.0,146.0,87.0,26.0,13.0,"Y.Darvish (5-65-L), R.Suarez (1), L.García (1)"
45,2022-05-27,boxscore,SDP,,PIT,W,4,3,,29-16,2.0,2,Crismatt,Underwood,Rogers,0.1222222222,N,41898.0,1.09,+,,34,29,4,8,0,0,1,4,0,0,4,7,0.232,0.313,0.355,0.668,11,1,0,1,0,0.0,0,0.333,6,12.0,Jose Quintana,L,52.0,2022,9.0,125.0,80.0,22.0,13.0,"S.Manaea (6-59), N.Crismatt (3-W), T.Rogers (3-S)"
46,2022-05-28,boxscore,SDP,,PIT,L,2,4,,29-17,2.0,3,Banda,Rogers,Bednar,0.1548611111,N,38189.0,1.12,-,,45,36,2,10,3,0,0,2,0,0,7,8,0.233,0.315,0.355,0.67,13,0,0,1,1,1.0,1,0.345,16,11.0,JT Brubaker,R,54.0,2022,9.0,155.0,103.0,32.0,23.0,"J.Musgrove (6-61), R.Suarez (2), L.García (2-H), T.Rogers (0-BL)"
47,2022-05-29,boxscore,SDP,,PIT,W-wo,4,2,10.0,30-17,2.0,3,García,Stratton,,0.1180555556,D,44395.0,1.1,+,,35,33,4,8,0,0,2,4,0,0,2,7,0.233,0.315,0.356,0.671,14,1,0,0,0,0.0,0,0.25,5,10.0,Roansy Contreras,R,51.0,2022,10.0,124.0,84.0,25.0,18.0,"M.Gore (6-79), N.Crismatt (1-BS), T.Hill (4), L.García (0-W)"
48,2022-05-30,boxscore,SDP,@,STL,L,3,6,,30-18,2.0,3,Pallante,Martinez,,0.1479166667,D,42140.0,1.11,-,,39,37,3,11,2,0,0,3,0,0,2,13,0.235,0.315,0.356,0.671,13,1,0,0,0,0.0,0,0.458,9,9.0,Packy Naughton,L,53.0,2022,8.0,140.0,89.0,18.0,14.0,"N.Martinez (6-44-L), S.Wilson (5), T.Hill (0)"
49,2022-05-31,boxscore,SDP,@,STL,L-wo,2,3,10.0,30-19,2.0,3,VerHagen,Rogers,,0.1506944444,N,33418.0,1.14,--,,37,34,2,5,1,0,1,2,0,0,3,13,0.233,0.313,0.354,0.667,9,0,0,0,0,0.0,0,0.2,6,12.0,Adam Wainwright,R,82.0,2022,9.2,158.0,97.0,25.0,16.0,"B.Snell (6-63), C.Stammen (6), L.García (1), R.Suarez (2), T.Rogers (2-L)"
50,2022-06-01,boxscore,SDP,@,STL,L,2,5,,30-20,2.0,3,Hudson,Darvish,Wittgren,0.1131944444,D,34268.0,1.15,---,,36,33,2,6,1,0,1,2,0,0,3,3,0.232,0.312,0.353,0.665,10,0,0,0,0,0.0,0,0.172,7,10.0,Dakota Hudson,R,67.0,2022,8.0,101.0,72.0,18.0,9.0,"Y.Darvish (6-47-L), N.Crismatt (2)"
51,2022-06-02,boxscore,SDP,@,MIL,L-wo,4,5,,30-21,2.0,4,Strzelecki,Rogers,,0.1388888889,N,21451.0,1.21,----,,41,33,4,9,3,0,1,4,0,1,6,8,0.233,0.313,0.355,0.668,15,0,0,1,1,0.0,0,0.32,10,10.0,Adrian Houser,R,55.0,2022,8.0,162.0,100.0,27.0,22.0,"S.Manaea (5-64), R.Suarez (1-H), L.García (1-H), T.Rogers (1-BL), N.Crismatt 
(0)"
52,2022-06-03,boxscore,SDP,@,MIL,W,7,0,,31-21,2.0,4,Musgrove,Burnes,,0.1270833333,N,30019.0,1.14,+,,45,42,7,13,3,1,1,7,1,0,2,11,0.235,0.314,0.359,0.673,21,0,1,0,0,2.0,0,0.4,11,10.0,Corbin Burnes,R,29.0,2022,9.0,128.0,81.0,26.0,11.0,"J.Musgrove (5-83-W), C.Stammen (2)"
53,2022-06-04,boxscore,SDP,@,MIL,W,4,0,,32-21,2.0,3,Gore,Ashby,,0.1131944444,D,37376.0,1.18,++,,33,33,4,6,2,0,1,4,0,0,0,10,0.234,0.312,0.358,0.67,11,0,0,0,0,0.0,0,0.227,2,9.0,Aaron Ashby,L,53.0,2022,9.0,151.0,99.0,30.0,15.0,"M.Gore (5-73-W), N.Crismatt (1), L.García (1), T.Rogers (1)"
54,2022-06-05,boxscore,SDP,@,MIL,W,6,4,10.0,33-21,2.0,2,Hill,Gott,Rogers,0.1458333333,D,32285.0,1.19,+++,,42,40,6,9,2,0,1,6,0,0,2,11,0.234,0.311,0.358,0.669,14,0,0,0,0,0.0,0,0.286,7,9.0,Eric Lauer,L,54.0,2022,10.0,174.0,107.0,26.0,23.0,"M.Clevinger (18-56), N.Martinez (5), R.Suarez (2), T.Hill (5-W), T.Rogers 
(0-S)"
55,2022-06-06,boxscore,SDP,,NYM,L,5,11,,33-22,2.0,2.5,Carrasco,Snell,,0.1548611111,N,34858.0,1.22,-,,35,33,5,7,3,0,1,5,0,0,1,13,0.233,0.31,0.359,0.669,13,0,1,0,0,0.0,0,0.316,3,9.0,Carlos Carrasco,R,69.0,2022,9.0,189.0,119.0,26.0,17.0,"B.Snell (5-31-L), S.Wilson (6), C.Stammen (2), T.Hill (0)"
56,2022-06-07,boxscore,SDP,,NYM,W,7,0,,34-22,2.0,1.5,Darvish,Walker,,0.1166666667,N,31796.0,1.2,+,,37,30,7,6,0,0,1,7,0,0,6,4,0.233,0.31,0.358,0.668,9,0,0,0,1,1.0,0,0.192,6,10.0,Taijuan Walker,R,48.0,2022,9.0,118.0,82.0,21.0,20.0,"Y.Darvish (5-79-W), A.Morejón (99)"
57,2022-06-08,boxscore,SDP,,NYM,W,13,2,,35-22,2.0,1.5,Manaea,Bassitt,,0.1236111111,N,40992.0,1.2,++,,44,40,13,16,4,0,1,12,0,0,4,7,0.236,0.313,0.362,0.675,23,1,0,0,0,1.0,0,0.469,7,10.0,Chris Bassitt,R,20.0,2022,9.0,123.0,80.0,23.0,15.0,"S.Manaea (5-65-W), N.Crismatt (3)"
58,2022-06-10,boxscore,SDP,,COL,W,9,0,,36-22,2.0,1,Musgrove,Kuhl,,0.1277777778,N,35207.0,1.14,+++,,44,37,9,14,4,1,1,9,0,0,6,3,0.239,0.317,0.367,0.684,23,0,1,0,0,0.0,1,0.394,11,11.0,Chad Kuhl,R,23.0,2022,9.0,139.0,92.0,33.0,16.0,"J.Musgrove (6-70-W), C.Stammen (3), T.Hill (3), S.Wilson (3)"
59,2022-06-11,boxscore,SDP,,COL,W-wo,2,1,10.0,37-22,2.0,0.5,Wilson,Estévez,,0.1270833333,D,31415.0,1.17,++++,,32,31,2,3,0,0,1,1,0,1,1,11,0.237,0.314,0.364,0.678,6,0,0,0,0,0.0,0,0.105,2,11.0,Ryan Feltner,R,69.0,2022,10.0,136.0,89.0,27.0,15.0,"N.Martinez (5-61), N.Crismatt (2), L.García (6), T.Rogers (5), S.Wilson 
(0-W)"
60,2022-06-11,boxscore,SDP,,COL,L,2,6,,37-23,2.0,0.5,Freeland,Gore,,0.1388888889,N,30040.0,1.13,-,,34,30,2,4,2,0,0,2,1,0,2,8,0.235,0.312,0.362,0.674,6,1,1,0,0,0.0,0,0.182,5,10.0,Kyle Freeland,L,59.0,2022,9.0,173.0,106.0,29.0,10.0,"M.Gore (6-22-L), C.Stammen (0), R.Knehr (99), R.Kerr (32)"
61,2022-06-12,boxscore,SDP,,COL,L,2,4,,37-24,2.0,0.5,Márquez,García,Bard,0.1118055556,D,41754.0,1.18,--,,31,29,2,6,1,0,1,2,0,0,1,10,0.235,0.311,0.362,0.673,10,2,0,0,1,0.0,0,0.263,2,9.0,Germán Márquez,R,63.0,2022,9.0,139.0,95.0,28.0,20.0,"B.Snell (5-57), N.Crismatt (0), L.García (0-L), T.Hill (1)"
