Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
35,2023-05-08,boxscore,CHC,,STL,L,1,3,,17-18,3.0,3.5,Cabrera,Stroman,Helsley,02:57:00,N,30937.0,1.02,--,,37,31,1,5,1,0,0,1,0,0,6,10,0.265,0.337,0.418,0.755,6,0,0,0,0,0.0,0,0.238,9,12.0,Miles Mikolas,R,55.0,2023,9.0,144.0,92.0,29.0,18.0,"M.Stroman (4-61-L), B.Boxberger (0), M.Fulmer (0), J.Merryweather (0)"
36,2023-05-09,boxscore,CHC,,STL,L,4,6,,17-19,3.0,3.5,Stratton,Assad,Gallegos,03:00:00,N,32693.0,0.93,---,,40,32,4,9,3,0,2,4,1,1,7,6,0.266,0.339,0.422,0.761,18,3,1,0,0,0.0,0,0.292,9,9.0,Jack Flaherty,R,39.0,2023,9.0,145.0,84.0,23.0,9.0,"J.Taillon (4-35), J.Merryweather (0), J.Assad (4-L), M.Rucker (2)"
37,2023-05-10,boxscore,CHC,,STL,W,10,4,,18-19,3.0,2.5,Steele,Montgomery,,02:31:00,N,36413.0,0.87,+,,42,36,10,14,5,0,2,9,0,0,6,3,0.269,0.343,0.43,0.773,25,2,0,0,0,0.0,0,0.387,8,9.0,Jordan Montgomery,L,29.0,2023,9.0,131.0,83.0,20.0,6.0,"J.Steele (4-46-W), M.Fulmer (1), B.Boxberger (1), K.Thompson (3)"
38,2023-05-12,boxscore,CHC,@,MIN,W,6,2,,19-19,3.0,2,Smyly,Jax,,02:42:00,N,30037.0,0.93,++,,41,35,6,11,3,0,1,6,0,1,4,12,0.27,0.344,0.431,0.775,17,0,0,0,2,0.0,0,0.417,8,10.0,Sonny Gray,R,64.0,2023,9.0,105.0,74.0,14.0,14.0,"D.Smyly (5-61-W), A.Alzolay (4-H), M.Leiter (4)"
39,2023-05-13,boxscore,CHC,@,MIN,L,1,11,,19-20,3.0,3,Ryan,Wesneski,,02:52:00,D,32270.0,0.99,-,,40,33,1,6,1,0,0,1,0,0,7,14,0.268,0.343,0.426,0.769,7,0,0,0,0,0.0,0,0.316,12,10.0,Joe Ryan,R,73.0,2023,8.0,163.0,108.0,25.0,21.0,"H.Wesneski (5-29-L), M.Rucker (3), B.Hughes (16), B.Boxberger (2), M.Fulmer 
(2)"
40,2023-05-14,boxscore,CHC,@,MIN,L,3,16,,19-21,3.0,4,Varland,Stroman,,02:45:00,D,33419.0,0.93,--,,34,33,3,6,1,0,2,3,0,0,1,9,0.266,0.34,0.425,0.766,13,0,0,0,0,0.0,0,0.182,4,9.0,Louis Varland,R,59.0,2023,8.0,185.0,119.0,26.0,25.0,"M.Stroman (5-21-L), M.Rucker (0), K.Thompson (3), J.Merryweather (4), 
B.Hughes (0), M.Fulmer (0), M.Mastrobuoni (99)"
41,2023-05-15,boxscore,CHC,@,HOU,L,4,6,,19-22,3.0,4,Montero,Fulmer,Neris,02:35:00,N,35413.0,0.87,---,,37,33,4,8,1,0,1,4,1,0,3,16,0.266,0.339,0.424,0.763,12,0,0,0,1,0.0,0,0.412,6,10.0,Framber Valdez,L,38.0,2023,8.0,127.0,81.0,16.0,11.0,"J.Taillon (5-34), B.Hughes (0), A.Alzolay (2), M.Fulmer (0-L), J.Estrada 
(12)"
42,2023-05-16,boxscore,CHC,@,HOU,L,3,7,,19-23,3.0,5,Javier,Steele,,02:19:00,N,34280.0,0.8,----,,34,32,3,6,1,0,2,3,0,0,2,10,0.264,0.337,0.423,0.761,13,1,0,0,0,0.0,0,0.2,4,11.0,Cristian Javier,R,67.0,2023,8.0,118.0,80.0,23.0,17.0,"J.Steele (5-49-L), N.Burdi (99), J.Merryweather (1)"
43,2023-05-17,boxscore,CHC,@,HOU,L-wo,6,7,,19-24,3.0,5,Abreu,Hughes,,02:50:00,N,35749.0,0.79,-----,,47,39,6,13,4,1,3,6,1,0,7,9,0.266,0.34,0.431,0.771,28,0,0,0,1,0.0,0,0.357,14,9.0,J.P. France,R,19.0,2023,8.1,141.0,93.0,23.0,22.0,"D.Smyly (4-68), A.Alzolay (1), M.Leiter (4), K.Thompson (2), B.Hughes (1-BL)"
44,2023-05-19,boxscore,CHC,@,PHI,W,10,1,,20-24,3.0,4,Stroman,Suárez,,02:54:00,N,42110.0,0.75,+,,48,39,10,13,3,0,1,10,2,0,7,13,0.267,0.342,0.433,0.775,19,0,1,0,1,0.0,0,0.462,11,12.0,Ranger Suárez,L,31.0,2023,9.0,125.0,79.0,12.0,18.0,"M.Stroman (4-64-W), J.Merryweather (2), N.Burdi (2)"
45,2023-05-20,boxscore,CHC,@,PHI,L,3,12,,20-25,3.0,4,Nola,Taillon,,02:47:00,D,42508.0,0.83,-,,33,32,3,6,1,0,2,3,0,0,1,13,0.266,0.34,0.432,0.772,13,1,0,0,0,0.0,0,0.235,3,13.0,Aaron Nola,R,70.0,2023,8.0,180.0,109.0,21.0,18.0,"J.Taillon (4-15-L), M.Rucker (5), J.Estrada (4), M.Fulmer (4), N.Burdi (0)"
46,2023-05-21,boxscore,CHC,@,PHI,L,1,2,,20-26,3.0,5,Strahm,Alzolay,Kimbrel,02:36:00,D,44108.0,0.82,--,,35,28,1,3,0,0,1,1,1,0,6,8,0.263,0.339,0.428,0.767,6,0,1,0,0,0.0,0,0.105,7,12.0,Taijuan Walker,R,64.0,2023,8.0,134.0,91.0,13.0,27.0,"J.Steele (4-69), A.Alzolay (3-L), B.Hughes (3), J.Estrada (0)"
47,2023-05-23,boxscore,CHC,,NYM,W,7,2,,21-26,3.0,4.5,Smyly,Megill,,02:46:00,N,35958.0,0.74,+,,40,34,7,8,1,0,3,7,0,0,6,12,0.262,0.339,0.43,0.769,18,0,0,0,0,2.0,0,0.263,9,9.0,Tylor Megill,R,32.0,2023,9.0,131.0,89.0,25.0,13.0,"D.Smyly (5-54-W), J.Estrada (1-H), J.Merryweather (3), M.Leiter (5-H), 
M.Fulmer (2)"
48,2023-05-24,boxscore,CHC,,NYM,W,4,2,,22-26,3.0,4.5,Stroman,Senga,Leiter,02:19:00,N,33636.0,0.81,++,,38,32,4,8,2,0,1,4,0,0,6,10,0.262,0.34,0.43,0.77,13,0,0,0,0,0.0,0,0.333,10,9.0,Kodai Senga,R,44.0,2023,9.0,98.0,66.0,23.0,4.0,"M.Stroman (4-67-W), M.Leiter (0-S)"
49,2023-05-25,boxscore,CHC,,NYM,L,1,10,,22-27,3.0,4.5,Carrasco,Hendricks,,02:43:00,N,35446.0,0.85,-,,37,33,1,6,0,0,1,1,0,0,4,6,0.261,0.338,0.427,0.765,9,0,0,0,0,0.0,0,0.192,9,11.0,Carlos Carrasco,R,62.0,2023,9.0,167.0,105.0,29.0,19.0,"K.Hendricks (99-38-L), B.Hughes (3), M.Rucker (4), J.Assad (15), T.Barnhart 
(99)"
50,2023-05-26,boxscore,CHC,,CIN,L,0,9,,22-28,3.0,4.5,Greene,Steele,,02:41:00,D,31946.0,0.76,--,,31,29,0,2,0,0,0,0,0,0,2,12,0.257,0.335,0.421,0.756,2,0,0,0,0,0.0,0,0.118,4,10.0,Hunter Greene,R,81.0,2023,9.0,165.0,113.0,23.0,16.0,"J.Steele (4-23-L), J.Merryweather (2), J.Assad (0), A.Alzolay (4)"
51,2023-05-27,boxscore,CHC,,CIN,L,5,8,,22-29,5.0,4.5,Farmer,Fulmer,Díaz,02:57:00,N,36372.0,0.69,---,,39,32,5,8,1,1,0,5,0,0,5,6,0.257,0.336,0.419,0.755,11,1,1,0,1,0.0,0,0.296,7,10.0,Brandon Williamson,L,35.0,2023,9.0,170.0,102.0,29.0,18.0,"J.Taillon (6-40), M.Fulmer (3-L), J.Estrada (3), J.Merryweather (0), 
B.Hughes (1), M.Leiter (2)"
52,2023-05-28,boxscore,CHC,,CIN,L,5,8,,22-30,5.0,5.5,Ashcraft,Smyly,Díaz,03:15:00,D,40551.0,0.65,----,,40,35,5,9,1,0,2,5,0,0,5,11,0.257,0.336,0.42,0.756,16,1,0,0,0,0.0,0,0.318,8,9.0,Graham Ashcraft,R,48.0,2023,9.0,185.0,108.0,34.0,12.0,"D.Smyly (4-30-L), J.Estrada (0), B.Hughes (0), M.Rucker (2), M.Fulmer (0)"
53,2023-05-29,boxscore,CHC,,TBR,W,1,0,,23-30,4.0,5,Stroman,Bradley,,02:05:00,D,38163.0,0.55,+,,29,26,1,3,0,0,0,1,1,0,2,11,0.255,0.334,0.416,0.749,3,0,0,0,1,0.0,0,0.188,4,10.0,Taj Bradley,R,68.0,2023,9.0,105.0,72.0,18.0,19.0,M.Stroman (4-92-W)
54,2023-05-30,boxscore,CHC,,TBR,W,2,1,,24-30,4.0,4,Merryweather,McClanahan,Alzolay,02:20:00,N,31762.0,0.6,++,,34,30,2,8,1,0,1,2,0,0,4,9,0.255,0.334,0.415,0.749,12,1,0,0,0,0.0,0,0.35,8,9.0,Shane McClanahan,L,54.0,2023,9.0,122.0,80.0,19.0,14.0,"K.Hendricks (4-51), J.Merryweather (2-W), M.Leiter (2-H), A.Alzolay (3-S)"
55,2023-05-31,boxscore,CHC,,TBR,L,3,4,,24-31,4.0,5,Poche,Leiter,Beeks,02:53:00,D,29360.0,0.7,-,,36,31,3,6,1,0,0,3,4,2,3,9,0.254,0.333,0.412,0.745,7,0,1,1,0,1.0,0,0.273,6,13.0,Zach Eflin,R,56.0,2023,9.0,143.0,81.0,28.0,14.0,"J.Steele (4-60), H.Wesneski (17), M.Leiter (0-BL), A.Alzolay (0), 
J.Merryweather (0), M.Fulmer (2)"
56,2023-06-02,boxscore,CHC,@,SDP,W,2,1,,25-31,4.0,4.5,Taillon,Wacha,Leiter,02:44:00,N,43593.0,0.62,+,,35,30,2,4,0,0,1,2,0,1,5,13,0.252,0.332,0.409,0.741,7,0,0,0,0,0.0,0,0.188,6,9.0,Michael Wacha,R,53.0,2023,9.0,123.0,87.0,21.0,20.0,"J.Taillon (5-62-W), B.Hughes (4-H), J.Merryweather (1-H), A.Alzolay (1-H), 
M.Leiter (1-S)"
57,2023-06-03,boxscore,CHC,@,SDP,L,0,6,,25-32,4.0,5.5,Darvish,Smyly,,02:32:00,N,42655.0,0.68,-,,31,29,0,2,0,0,0,0,0,0,2,12,0.25,0.329,0.404,0.733,2,0,0,0,0,0.0,0,0.118,4,9.0,Yu Darvish,R,81.0,2023,8.0,131.0,77.0,21.0,16.0,"D.Smyly (5-44-L), M.Fulmer (2), J.Estrada (5)"
58,2023-06-04,boxscore,CHC,@,SDP,W,7,1,,26-32,3.0,5.5,Stroman,Weathers,,02:30:00,D,44811.0,0.61,+,,37,33,7,11,2,0,3,6,0,0,3,8,0.251,0.33,0.409,0.739,22,3,1,0,0,0.0,0,0.364,3,10.0,Ryan Weathers,L,23.0,2023,9.0,130.0,81.0,25.0,12.0,"M.Stroman (5-65-W), J.Merryweather (1), M.Fulmer (0), B.Hughes (1)"
59,2023-06-05,boxscore,CHC,@,SDP,L,0,5,,26-33,4.0,6,Snell,Hendricks,,02:29:00,N,43629.0,0.72,-,,35,31,0,4,0,0,0,0,0,0,3,12,0.249,0.329,0.404,0.733,4,0,1,0,0,0.0,0,0.211,8,10.0,Blake Snell,L,73.0,2023,8.0,122.0,73.0,20.0,7.0,"K.Hendricks (5-52-L), J.Assad (9)"
60,2023-06-06,boxscore,CHC,@,LAA,L,4,7,,26-34,4.0,6.5,Anderson,Hughes,Estévez,02:45:00,N,27716.0,0.55,--,,40,34,4,8,2,0,0,4,0,0,5,11,0.249,0.329,0.402,0.731,10,0,1,0,0,0.0,0,0.348,9,9.0,Tyler Anderson,L,43.0,2023,8.0,148.0,87.0,16.0,18.0,"H.Wesneski (5-51), B.Hughes (1-L), J.Merryweather (1), J.Estrada (2), 
M.Fulmer (1)"
61,2023-06-07,boxscore,CHC,@,LAA,L,2,6,,26-35,4.0,7.5,Joyce,Taillon,,02:31:00,N,28817.0,0.5,---,,33,29,2,3,1,0,0,2,0,0,4,7,0.247,0.327,0.399,0.726,4,1,0,0,0,0.0,0,0.136,4,9.0,Jaime Barria,R,55.0,2023,8.0,163.0,94.0,20.0,21.0,"J.Taillon (4-43-L), M.Leiter (4), M.Rucker (9)"
62,2023-06-08,boxscore,CHC,@,LAA,L,1,3,,26-36,4.0,7.5,Detmers,Smyly,Estévez,02:37:00,N,28179.0,0.46,----,,33,31,1,5,2,0,0,1,1,0,2,12,0.246,0.326,0.396,0.722,7,1,0,0,0,0.0,0,0.263,5,9.0,Reid Detmers,L,61.0,2023,8.0,149.0,89.0,18.0,15.0,"D.Smyly (4-49-L), J.Merryweather (1), A.Alzolay (5)"
63,2023-06-09,boxscore,CHC,@,SFG,W,3,2,,27-36,4.0,6.5,Stroman,DeSclafani,Alzolay,02:36:00,N,34816.0,0.42,+,,36,30,3,7,1,0,0,3,0,1,5,5,0.245,0.326,0.394,0.721,8,1,1,0,0,0.0,0,0.28,6,10.0,Anthony DeSclafani,R,56.0,2023,9.0,129.0,78.0,19.0,13.0,"M.Stroman (4-55-W), M.Leiter (1-H), A.Alzolay (0-S)"
64,2023-06-10,boxscore,CHC,@,SFG,W,4,0,,28-36,4.0,5.5,Hendricks,Junis,,02:13:00,D,35452.0,0.5,++,,35,32,4,5,1,0,2,4,0,0,1,11,0.244,0.325,0.394,0.719,12,0,2,0,0,0.0,0,0.158,4,9.0,John Brebbia,R,57.0,2023,9.0,106.0,69.0,22.0,10.0,"K.Hendricks (4-82-W), J.Merryweather (1)"
65,2023-06-11,boxscore,CHC,@,SFG,L,3,13,,28-37,4.0,6.5,Beck,Wesneski,,03:06:00,D,36842.0,0.54,-,,41,38,3,7,1,0,0,2,0,0,3,7,0.243,0.323,0.391,0.714,8,0,0,0,0,3.0,0,0.226,11,11.0,John Brebbia,R,51.0,2023,8.0,161.0,95.0,22.0,11.0,"H.Wesneski (4-34-L), M.Fulmer (4), B.Hughes (4), M.Rucker (3), J.Estrada 
(4), J.Assad (5)"
66,2023-06-13,boxscore,CHC,,PIT,W,11,3,,29-37,4.0,5.5,Taillon,Ortiz,,02:41:00,N,33740.0,0.54,+,,41,36,11,14,0,0,2,11,1,0,4,6,0.245,0.326,0.394,0.719,20,1,1,0,0,0.0,0,0.429,6,12.0,Luis Ortiz,R,42.0,2023,9.0,136.0,85.0,20.0,19.0,"J.Taillon (5-50-W), J.Merryweather (2-H), M.Leiter (3), A.Kay (99)"
67,2023-06-14,boxscore,CHC,,PIT,W,10,6,,30-37,4.0,4.5,Smyly,Contreras,,02:49:00,N,30832.0,0.6,++,,44,37,10,13,1,0,0,10,0,0,7,11,0.247,0.328,0.393,0.721,14,0,0,0,0,0.0,0,0.5,10,10.0,Osvaldo Bido,R,53.0,2023,9.0,143.0,90.0,23.0,16.0,"D.Smyly (5-37-W), M.Fulmer (2-H), M.Leiter (0-H), A.Alzolay (4)"
68,2023-06-15,boxscore,CHC,,PIT,W,7,2,,31-37,4.0,3.5,Stroman,Oviedo,,02:46:00,N,32881.0,0.67,+++,,41,33,7,12,2,2,0,6,3,0,5,11,0.249,0.33,0.395,0.725,18,2,1,1,1,1.0,1,0.522,10,9.0,Johan Oviedo,R,38.0,2023,9.0,135.0,87.0,29.0,14.0,"M.Stroman (5-59-W), A.Kay (1), J.Merryweather (1), M.Rucker (3)"
69,2023-06-16,boxscore,CHC,,BAL,W,10,3,,32-37,4.0,3,Hendricks,Irvin,,02:46:00,D,37515.0,0.64,++++,,41,35,10,12,3,0,3,10,0,0,5,4,0.25,0.331,0.4,0.731,24,0,0,1,0,0.0,0,0.321,7,11.0,Cole Irvin,L,43.0,2023,9.0,146.0,103.0,32.0,11.0,"K.Hendricks (5-50-W), M.Fulmer (1-H), A.Kay (0), J.Assad (4)"
70,2023-06-17,boxscore,CHC,,BAL,W,3,2,,33-37,4.0,3,Steele,Gibson,Alzolay,02:32:00,D,40605.0,0.68,+++++,,31,27,3,4,3,0,0,3,0,0,2,9,0.249,0.33,0.398,0.728,7,0,0,1,1,0.0,0,0.211,4,9.0,Kyle Gibson,R,59.0,2023,9.0,151.0,100.0,27.0,18.0,"J.Steele (16-52-W), J.Merryweather (1-H), M.Leiter (2-H), A.Alzolay (2-S)"
71,2023-06-18,boxscore,CHC,,BAL,L,3,6,,33-38,4.0,4,Kremer,Taillon,Bautista,02:46:00,D,40121.0,0.7,-,,35,31,3,3,0,0,2,3,3,0,2,11,0.247,0.328,0.397,0.725,9,0,2,0,0,1.0,0,0.056,5,11.0,Dean Kremer,R,58.0,2023,9.0,139.0,96.0,23.0,11.0,"J.Taillon (4-35-L), A.Kay (1), M.Fulmer (1), H.Wesneski (6)"
72,2023-06-19,boxscore,CHC,@,PIT,W,8,0,,34-38,4.0,3.5,Smyly,Bido,,02:56:00,N,23083.0,0.67,+,,45,38,8,10,1,0,0,7,2,0,5,10,0.247,0.329,0.395,0.724,11,0,2,0,0,0.0,1,0.357,10,10.0,Osvaldo Bido,R,55.0,2023,9.0,159.0,91.0,23.0,17.0,"D.Smyly (4-60-W), M.Fulmer (0-H), J.Merryweather (1), M.Rucker (3)"
73,2023-06-20,boxscore,CHC,@,PIT,W,4,0,,35-38,3.0,3.5,Stroman,Oviedo,,02:33:00,N,20666.0,0.75,++,,37,31,4,7,1,2,2,4,1,0,2,6,0.247,0.329,0.397,0.726,18,1,2,0,2,0.0,0,0.2,6,9.0,Johan Oviedo,R,57.0,2023,9.0,121.0,75.0,23.0,13.0,"M.Stroman (4-71-W), M.Leiter (2), A.Alzolay (2)"
74,2023-06-21,boxscore,CHC,@,PIT,W,8,3,,36-38,3.0,3.5,Hendricks,Hill,,02:41:00,D,22522.0,0.81,+++,,41,33,8,8,3,1,1,8,1,1,5,9,0.247,0.329,0.399,0.727,16,0,1,1,1,1.0,0,0.292,6,10.0,Rich Hill,L,47.0,2023,9.0,135.0,80.0,20.0,15.0,"K.Hendricks (4-60-W), M.Leiter (0-H), J.Merryweather (1), M.Fulmer (1)"
75,2023-06-24,boxscore,CHC,@,STL,W,9,1,,37-38,3.0,3,Steele,Wainwright,,02:40:00,N,54662.0,0.76,++++,,42,40,9,14,3,0,3,9,1,0,2,5,0.249,0.33,0.403,0.732,26,2,0,0,0,1.0,0,0.344,6,10.0,Adam Wainwright,R,8.0,2023,9.0,136.0,84.0,16.0,15.0,"J.Steele (6-65-W), J.Merryweather (2), M.Fulmer (2), A.Kay (5)"
76,2023-06-25,boxscore,CHC,@,STL,L,5,7,,37-39,3.0,3,Woodford,Stroman,Hicks,03:04:00,D,55565.0,0.89,-,,38,33,5,7,4,0,0,5,1,0,4,10,0.248,0.329,0.402,0.731,11,0,0,0,1,1.0,0,0.292,6,12.0,Matthew Liberatore,L,42.0,2023,8.0,134.0,83.0,16.0,23.0,"M.Stroman (4-27-L), M.Fulmer (0), M.Leiter (3), H.Wesneski (6), A.Alzolay 
(4)"
77,2023-06-27,boxscore,CHC,,PHI,L,1,5,,37-40,3.0,3.5,Suárez,Taillon,,02:24:00,N,37072.0,0.84,--,,34,32,1,6,1,0,0,1,1,0,1,12,0.247,0.328,0.399,0.727,7,2,1,0,0,1.0,0,0.3,6,9.0,Ranger Suárez,L,73.0,2023,9.0,149.0,98.0,23.0,11.0,"J.Taillon (8-40-L), M.Rucker (7), J.Assad (10)"
78,2023-06-28,boxscore,CHC,,PHI,L,5,8,,37-41,3.0,4.5,Nola,Smyly,,03:00:00,N,32379.0,0.72,---,,39,36,5,10,1,0,2,4,0,0,3,10,0.248,0.328,0.4,0.729,17,1,0,0,0,0.0,0,0.333,7,11.0,Aaron Nola,R,38.0,2023,9.0,160.0,103.0,26.0,13.0,"D.Smyly (8-16-L), H.Wesneski (2), M.Rucker (0)"
79,2023-06-29,boxscore,CHC,,PHI,L,1,3,,37-42,4.0,5,Walker,Hendricks,Kimbrel,02:11:00,N,35090.0,0.62,----,,37,35,1,7,2,1,0,1,0,0,1,9,0.247,0.327,0.399,0.726,11,0,0,1,0,2.0,0,0.269,9,9.0,Taijuan Walker,R,61.0,2023,9.0,106.0,76.0,22.0,8.0,"K.Hendricks (7-57-L), J.Merryweather (4), M.Leiter (3)"
80,2023-06-30,boxscore,CHC,,CLE,W,10,1,,38-42,4.0,5,Steele,Quantrill,,02:36:00,D,32230.0,0.5,+,,39,34,10,13,1,1,2,10,1,0,2,3,0.249,0.328,0.402,0.73,22,1,1,0,2,0.0,0,0.355,5,13.0,Cal Quantrill,R,19.0,2023,9.0,153.0,98.0,20.0,15.0,"J.Steele (5-72-W), M.Fulmer (4), A.Kay (5), M.Rucker (1)"
81,2023-07-01,boxscore,CHC,,CLE,L,0,6,,38-43,4.0,5,Bibee,Stroman,,02:53:00,N,34342.0,0.53,-,,34,32,0,5,1,0,0,0,0,0,2,13,0.248,0.327,0.4,0.726,6,0,0,0,0,0.0,0,0.263,7,10.0,Tanner Bibee,R,70.0,2023,9.0,161.0,99.0,26.0,16.0,"M.Stroman (5-44-L), J.Merryweather (1), J.Assad (3)"
82,2023-07-02,boxscore,CHC,,CLE,L,6,8,10.0,38-44,4.0,6,Hentges,Alzolay,,02:58:00,D,38392.0,0.48,--,,44,38,6,8,0,0,1,6,0,0,3,6,0.247,0.326,0.398,0.724,11,0,2,0,1,0.0,0,0.219,9,10.0,Aaron Civale,R,63.0,2023,10.0,159.0,106.0,28.0,14.0,"J.Taillon (4-41), M.Rucker (1), A.Kay (1), H.Wesneski (3), A.Alzolay (6-L)"
83,2023-07-03,boxscore,CHC,@,MIL,L,6,8,,38-45,4.0,7,Payamps,Leiter,Williams,02:56:00,D,43209.0,0.5,---,,41,37,6,10,4,0,0,6,1,0,3,9,0.248,0.326,0.398,0.724,14,1,1,0,0,1.0,0,0.357,8,14.0,Julio Teheran,R,36.0,2023,8.0,164.0,88.0,23.0,14.0,"D.Smyly (4-47), M.Fulmer (2), J.Merryweather (1-H), A.Kay (0-BS), M.Leiter 
(3-L)"
84,2023-07-04,boxscore,CHC,@,MIL,W,7,6,11.0,39-45,4.0,7,Palencia,Andrews,,03:15:00,D,41133.0,0.47,+,,47,43,7,13,3,1,1,7,0,1,3,12,0.248,0.326,0.4,0.726,21,0,0,0,1,0.0,0,0.387,9,12.0,Wade Miley,L,35.0,2023,11.0,170.0,113.0,34.0,20.0,"K.Hendricks (4-62), J.Merryweather (0-H), M.Leiter (0), A.Alzolay (1-BS), 
D.Palencia (99-W)"
85,2023-07-05,boxscore,CHC,@,MIL,W,4,3,,40-45,3.0,7,Rucker,Williams,Alzolay,02:43:00,N,31285.0,0.48,++,,38,34,4,9,1,0,0,3,0,0,3,6,0.249,0.327,0.398,0.725,10,2,1,0,0,1.0,0,0.321,7,11.0,Adrian Houser,R,52.0,2023,9.0,133.0,87.0,19.0,13.0,"J.Steele (4-47), M.Rucker (2-W), A.Alzolay (0-S)"
86,2023-07-06,boxscore,CHC,@,MIL,L,5,6,,40-46,3.0,8,Mejía,Fulmer,Payamps,02:55:00,D,33366.0,0.54,-,,39,35,5,8,2,0,2,5,2,0,3,16,0.248,0.326,0.399,0.725,16,1,1,0,0,1.0,0,0.353,7,10.0,Freddy Peralta,R,55.0,2023,8.0,169.0,100.0,28.0,17.0,"M.Stroman (4-45), D.Palencia (1), M.Leiter (1), M.Fulmer (2-L)"
87,2023-07-07,boxscore,CHC,@,NYY,W,3,0,,41-46,3.0,7,Taillon,Rodón,Alzolay,02:15:00,N,42763.0,0.38,+,,36,32,3,7,1,0,1,3,1,1,4,7,0.248,0.326,0.398,0.725,11,1,0,0,0,0.0,0,0.25,6,9.0,Carlos Rodón,L,52.0,2023,9.0,112.0,71.0,21.0,10.0,"J.Taillon (4-82-W), A.Alzolay (1-S)"
88,2023-07-08,boxscore,CHC,@,NYY,L,3,6,,41-47,3.0,8,Cole,Smyly,King,02:27:00,D,43507.0,0.44,-,,34,32,3,5,1,0,1,3,0,0,1,6,0.247,0.325,0.397,0.722,9,0,1,0,0,0.0,0,0.16,4,9.0,Gerrit Cole,R,60.0,2023,8.0,150.0,83.0,27.0,11.0,"D.Smyly (4-33-L), M.Rucker (2), J.Assad (6)"
89,2023-07-09,boxscore,CHC,@,NYY,W,7,4,,42-47,3.0,7,Merryweather,Marinaccio,Alzolay,03:06:00,D,43761.0,0.35,+,,39,32,7,6,1,0,1,6,2,0,5,11,0.246,0.325,0.396,0.721,10,1,0,1,1,0.0,0,0.238,5,11.0,Domingo Germán,R,70.0,2023,9.0,160.0,107.0,30.0,15.0,"K.Hendricks (4-38), J.Merryweather (4-W), M.Fulmer (2-H), A.Alzolay (1-S)"
90,2023-07-14,boxscore,CHC,,BOS,L,3,8,,42-48,3.0,7,Bello,Hendricks,Jansen,02:47:00,N,37597.0,0.41,-,,37,35,3,9,2,0,2,3,1,0,2,10,0.247,0.324,0.397,0.722,17,0,0,0,0,0.0,0,0.304,7,9.0,Brayan Bello,R,49.0,2023,9.0,165.0,106.0,36.0,13.0,"K.Hendricks (4-33-L), A.Kay (10), M.Leiter (7), J.Assad (5)"
91,2023-07-15,boxscore,CHC,,BOS,W,10,4,,43-48,3.0,7,Stroman,Paxton,,02:35:00,D,40224.0,0.34,+,,40,35,10,12,1,0,2,9,2,0,4,11,0.248,0.325,0.399,0.724,19,0,1,0,0,0.0,0,0.455,6,9.0,James Paxton,L,30.0,2023,9.0,148.0,92.0,26.0,14.0,"M.Stroman (8-64-W), J.Merryweather (5), M.Fulmer (5), D.Palencia (8)"
92,2023-07-16,boxscore,CHC,,BOS,L,5,11,,43-49,3.0,8,Crawford,Steele,,02:39:00,D,37812.0,0.41,-,,39,29,5,5,0,1,0,5,1,0,8,12,0.247,0.326,0.397,0.723,7,2,1,0,1,0.0,0,0.278,7,11.0,Kutter Crawford,R,75.0,2023,9.0,142.0,93.0,23.0,20.0,"J.Steele (10-45-L), M.Rucker (7), A.Alzolay (6), T.Barnhart (51)"
93,2023-07-17,boxscore,CHC,,WSN,L,5,7,,43-50,3.0,8.5,Gore,Smyly,Finnegan,02:44:00,N,29383.0,0.34,--,,38,36,5,9,0,0,2,5,2,0,2,10,0.247,0.325,0.398,0.723,15,0,0,0,0,0.0,0,0.292,6,12.0,MacKenzie Gore,L,45.0,2023,9.0,143.0,94.0,25.0,14.0,"D.Smyly (8-42-L), D.Palencia (1), M.Leiter (2), J.Merryweather (1)"
94,2023-07-18,boxscore,CHC,,WSN,W,17,3,,44-50,3.0,7.5,Fulmer,Willingham,,02:50:00,N,28636.0,0.32,+,,47,41,17,20,1,0,2,16,1,0,4,9,0.25,0.328,0.401,0.729,27,1,1,0,1,0.0,1,0.581,6,11.0,Patrick Corbin,L,49.0,2023,9.0,138.0,99.0,24.0,14.0,"J.Taillon (10-46), M.Fulmer (2-W), A.Alzolay (1), A.Kay (3)"
95,2023-07-19,boxscore,CHC,,WSN,W,8,3,,45-50,3.0,7.5,Merryweather,Thompson,,02:55:00,N,28197.0,0.36,++,,39,32,8,11,3,0,2,8,0,0,6,6,0.251,0.329,0.403,0.733,20,1,0,0,1,0.0,0,0.36,7,10.0,Trevor Williams,R,44.0,2023,9.0,142.0,91.0,23.0,11.0,"K.Hendricks (4-63), M.Leiter (1-H), J.Merryweather (1-BW), D.Palencia (1)"
