Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
12,2023-04-12,boxscore,PHI,,MIA,L,2,3,10.0,2024-04-08 00:00:00,4.0,4.5,Puk,Soto,,02:40:00,D,29584.0,0.87,--,,38,37,2,8,3,0,0,2,2,0,1,12,0.282,0.33,0.453,0.783,11,1,0,0,0,0.0,0,0.32,7,12.0,Edward Cabrera,R,48.0,2023,10.0,152.0,97.0,28.0,24.0,"Z.Wheeler (4-65), J.Alvarado (2-BS), S.Domínguez (2), G.Soto (0-L), 
C.Kimbrel (0)"
13,2023-04-13,boxscore,PHI,@,CIN,L,2,6,,2024-04-09 00:00:00,4.0,5,Lodolo,Falter,Díaz,02:34:00,N,12170.0,0.79,---,,38,35,2,9,1,0,1,2,0,0,3,13,0.28,0.329,0.447,0.776,13,1,0,0,0,0.0,0,0.381,9,12.0,Nick Lodolo,L,47.0,2023,8.0,144.0,92.0,25.0,11.0,"B.Falter (4-31-L), A.Bellatti (1), M.Moore (2), A.Vasquez (2)"
14,2023-04-14,boxscore,PHI,@,CIN,W,8,3,,2024-05-09 00:00:00,4.0,5,Walker,Overton,,02:42:00,N,17610.0,0.76,+,,44,38,8,13,4,1,1,8,0,1,4,6,0.285,0.335,0.457,0.793,22,0,1,0,1,0.0,0,0.375,9,9.0,Connor Overton,R,26.0,2023,9.0,159.0,93.0,25.0,17.0,"T.Walker (4-62-W), S.Domínguez (1), J.Alvarado (1-H), C.Brogdon (2)"
15,2023-04-15,boxscore,PHI,@,CIN,L,0,13,,2024-05-10 00:00:00,4.0,6,Ashcraft,Strahm,,02:39:00,D,25860.0,0.79,-,,36,31,0,5,2,0,0,0,0,0,5,7,0.277,0.332,0.444,0.775,7,1,0,0,0,0.0,0,0.208,9,11.0,Graham Ashcraft,R,64.0,2023,8.0,187.0,105.0,29.0,23.0,"M.Strahm (4-45-L), A.Bellatti (1), M.Moore (1), A.Vasquez (1), G.Soto (2), 
J.Harrison (13)"
16,2023-04-16,boxscore,PHI,@,CIN,W,14,3,,2024-06-10 00:00:00,4.0,6,Nola,Cessa,,03:02:00,D,13115.0,0.72,+,,56,50,14,23,5,0,2,13,0,0,5,4,0.293,0.348,0.464,0.812,34,0,1,0,0,0.0,0,0.477,15,11.0,Luis Cessa,R,-16.0,2023,9.0,146.0,92.0,18.0,22.0,"A.Nola (4-53-W), C.Brogdon (1), C.Kimbrel (3), L.Ortiz (99)"
17,2023-04-18,boxscore,PHI,@,CHW,W,7,4,,2024-07-10 00:00:00,4.0,7,Wheeler,Lynn,Alvarado,02:43:00,D,,0.72,++,,45,40,7,14,0,0,1,7,2,1,5,13,0.297,0.353,0.462,0.815,17,0,0,0,0,0.0,0,0.5,11,10.0,Lance Lynn,R,32.0,2023,9.0,139.0,99.0,27.0,20.0,"Z.Wheeler (5-40-W), G.Soto (2-H), C.Kimbrel (1-H), S.Domínguez (3-H), 
J.Alvarado (3-S)"
18,2023-04-18,boxscore,PHI,@,CHW,L,0,3,,2024-07-11 00:00:00,4.0,7,Giolito,Falter,López,02:09:00,D,12542.0,0.75,-,,29,27,0,1,1,0,0,0,0,0,1,12,0.286,0.343,0.445,0.788,2,1,1,0,0,0.0,0,0.067,2,12.0,Lucas Giolito,R,78.0,2023,8.0,104.0,72.0,14.0,6.0,"B.Falter (4-59-L), L.Ortiz (1)"
19,2023-04-19,boxscore,PHI,@,CHW,W,5,2,,2024-08-11 00:00:00,4.0,6,Walker,Clevinger,Alvarado,02:23:00,D,10149.0,0.68,+,,38,36,5,9,3,0,2,5,1,0,1,9,0.284,0.34,0.448,0.788,18,0,1,0,0,0.0,0,0.28,6,9.0,Mike Clevinger,R,35.0,2023,9.0,127.0,85.0,22.0,14.0,"T.Walker (4-56-W), G.Soto (0-H), C.Kimbrel (0-H), J.Alvarado (0-S)"
20,2023-04-20,boxscore,PHI,,COL,L,0,5,,2024-08-12 00:00:00,4.0,6.5,Feltner,Strahm,,02:40:00,N,35062.0,0.8,-,,38,33,0,6,2,0,0,0,0,0,5,11,0.279,0.338,0.439,0.776,8,0,0,0,0,0.0,0,0.273,11,9.0,Ryan Feltner,R,66.0,2023,9.0,156.0,104.0,29.0,21.0,"M.Strahm (4-59-L), A.Bellatti (4), C.Brogdon (3), L.Ortiz (1)"
21,2023-04-21,boxscore,PHI,,COL,W,4,3,,2024-09-12 00:00:00,4.0,5.5,Domínguez,Hand,Alvarado,02:35:00,N,43261.0,0.71,+,,38,34,4,9,1,0,1,3,1,0,3,8,0.279,0.338,0.436,0.774,13,0,1,0,0,1.0,0,0.32,10,11.0,Noah Davis,R,51.0,2023,9.0,121.0,77.0,21.0,9.0,"A.Nola (4-57), S.Domínguez (2-W), J.Alvarado (1-S)"
22,2023-04-22,boxscore,PHI,,COL,W,4,3,,2024-10-12 00:00:00,4.0,4.5,Brogdon,Freeland,Kimbrel,02:26:00,D,41939.0,0.73,++,,32,31,4,7,1,1,3,4,0,0,1,10,0.276,0.335,0.443,0.778,19,0,0,0,0,1.0,0,0.222,4,9.0,Kyle Freeland,L,51.0,2023,9.0,142.0,96.0,24.0,17.0,"C.Sánchez (99-44), C.Brogdon (1-W), G.Soto (2-H), S.Domínguez (0-H), 
C.Kimbrel (2-S)"
23,2023-04-23,boxscore,PHI,,COL,W,9,3,,2024-11-12 00:00:00,4.0,3.5,Wheeler,Ureña,,02:43:00,D,44618.0,0.79,+++,,34,29,9,8,1,0,4,9,2,2,5,5,0.276,0.336,0.453,0.79,21,1,0,0,0,0.0,0,0.2,1,10.0,José Ureña,R,35.0,2023,9.0,163.0,110.0,26.0,31.0,"Z.Wheeler (4-62-W), G.Soto (0-H), J.Alvarado (1), L.Ortiz (2)"
24,2023-04-25,boxscore,PHI,,SEA,L,3,5,,2024-11-13 00:00:00,4.0,5,Gonzales,Falter,Sewald,02:38:00,N,42323.0,0.85,-,,37,35,3,10,1,0,1,3,0,0,1,7,0.277,0.336,0.451,0.787,14,1,1,0,0,0.0,0,0.333,7,10.0,Marco Gonzales,L,56.0,2023,9.0,144.0,103.0,25.0,19.0,"B.Falter (6-53-L), C.Brogdon (2), Y.Marté (21), A.Vasquez (9)"
25,2023-04-26,boxscore,PHI,,SEA,W,6,5,,2024-12-13 00:00:00,3.0,5,Kimbrel,Topa,Alvarado,02:34:00,N,32641.0,0.83,+,,37,36,6,12,0,0,1,6,1,0,1,8,0.279,0.336,0.45,0.786,15,0,0,0,0,0.0,0,0.407,7,9.0,Logan Gilbert,R,42.0,2023,9.0,152.0,96.0,21.0,21.0,"T.Walker (6-36), L.Ortiz (2), S.Domínguez (3), C.Kimbrel (3-W), J.Alvarado 
(2-S)"
26,2023-04-27,boxscore,PHI,,SEA,W,1,0,,13-13,3.0,4,Strahm,Kirby,Kimbrel,02:04:00,D,31543.0,0.87,++,,28,27,1,4,0,0,0,1,0,1,1,7,0.275,0.332,0.441,0.773,4,1,0,0,0,1.0,0,0.2,3,9.0,George Kirby,R,76.0,2023,9.0,117.0,80.0,20.0,10.0,"M.Strahm (6-69-W), S.Domínguez (0-H), C.Brogdon (1-H), G.Soto (3-H), 
C.Kimbrel (0-S)"
27,2023-04-28,boxscore,PHI,@,HOU,W,3,1,,14-13,3.0,4,Nola,Valdez,Alvarado,02:26:00,N,40719.0,0.9,+++,,34,34,3,8,3,0,1,3,0,0,0,7,0.274,0.329,0.44,0.768,14,2,0,0,0,1.0,0,0.269,4,10.0,Framber Valdez,L,52.0,2023,9.0,121.0,81.0,22.0,13.0,"A.Nola (6-78-W), J.Alvarado (1-S)"
28,2023-04-29,boxscore,PHI,@,HOU,W,6,1,,15-13,3.0,3.5,Wheeler,Javier,,02:51:00,D,41240.0,0.94,++++,,41,37,6,12,6,0,2,6,1,0,3,11,0.276,0.33,0.448,0.778,24,1,0,0,1,0.0,0,0.4,8,9.0,Cristian Javier,R,48.0,2023,9.0,154.0,105.0,27.0,17.0,"Z.Wheeler (5-72-W), S.Domínguez (1), A.Vasquez (3), Y.Marté (3)"
29,2023-04-30,boxscore,PHI,@,HOU,L,3,4,,15-14,4.0,4,Urquidy,Falter,Pressly,02:46:00,N,41669.0,0.95,-,,37,33,3,5,0,0,2,2,0,0,3,8,0.272,0.327,0.444,0.771,11,0,1,0,0,1.0,0,0.13,7,9.0,José Urquidy,R,56.0,2023,8.0,136.0,92.0,26.0,10.0,"B.Falter (4-31-L), C.Brogdon (2), G.Soto (2), L.Ortiz (3)"
30,2023-05-01,boxscore,PHI,@,LAD,L,4,13,,15-15,4.0,4.5,González,Walker,,02:49:00,N,42137.0,1.01,--,,38,35,4,9,0,1,1,4,0,0,3,6,0.271,0.327,0.442,0.769,14,1,0,0,0,0.0,0,0.286,7,10.0,Tony Gonsolin,R,43.0,2023,8.0,178.0,110.0,32.0,25.0,"T.Walker (4-15-L), A.Vasquez (1), Y.Marté (1), C.Kimbrel (3), L.Ortiz (0), 
K.Clemens (99)"
31,2023-05-02,boxscore,PHI,@,LAD,L,1,13,,15-16,4.0,5.5,Urías,Strahm,,02:44:00,N,42780.0,0.97,---,,32,29,1,2,0,0,1,1,0,0,2,14,0.266,0.322,0.435,0.757,5,0,0,0,0,0.0,0,0.071,4,10.0,Julio Urías,L,80.0,2023,8.0,176.0,115.0,37.0,19.0,"M.Strahm (4-36-L), C.Brogdon (1), S.Domínguez (2), G.Soto (1), Y.Marté (0), 
K.Clemens (0)"
32,2023-05-03,boxscore,PHI,@,LAD,L-wo,6,10,,15-17,4.0,6.5,Graterol,Kimbrel,,02:56:00,D,36539.0,0.94,----,,42,36,6,10,3,0,0,6,0,0,4,7,0.266,0.323,0.433,0.755,13,1,1,0,1,0.0,0,0.333,9,9.0,Gavin Stone,R,27.0,2023,8.1,145.0,89.0,31.0,12.0,"A.Nola (4-48), S.Domínguez (0-H), J.Alvarado (4-BS), C.Kimbrel (1-L)"
33,2023-05-05,boxscore,PHI,,BOS,L,3,5,,15-18,4.0,7,Sale,Wheeler,Jansen,02:41:00,N,43322.0,0.8,-----,,38,35,3,8,1,1,0,3,0,0,2,14,0.265,0.322,0.429,0.751,11,0,1,0,0,1.0,0,0.381,8,11.0,Chris Sale,L,55.0,2023,9.0,156.0,105.0,30.0,19.0,"Z.Wheeler (5-41-L), C.Brogdon (2), G.Soto (2), A.Vasquez (3)"
34,2023-05-06,boxscore,PHI,,BOS,L,4,7,,15-19,4.0,8,Kluber,Falter,Jansen,02:50:00,N,43832.0,0.78,------,,39,37,4,10,2,0,2,4,0,0,1,4,0.265,0.321,0.431,0.752,18,0,1,0,0,0.0,0,0.258,8,9.0,Corey Kluber,R,42.0,2023,9.0,146.0,93.0,25.0,18.0,"B.Falter (5-32-L), L.Ortiz (4), C.Brogdon (0), S.Domínguez (2), J.Hoffman 
(99), G.Soto (0)"
35,2023-05-07,boxscore,PHI,,BOS,W,6,1,,16-19,4.0,8,Walker,Houck,Strahm,02:14:00,D,44669.0,0.72,+,,34,31,6,9,1,0,1,6,0,2,3,5,0.266,0.322,0.43,0.753,13,0,0,0,0,0.0,1,0.32,4,11.0,Tanner Houck,R,50.0,2023,9.0,125.0,84.0,21.0,13.0,"T.Walker (5-68-W), J.Alvarado (3-H), M.Strahm (4-S)"
36,2023-05-09,boxscore,PHI,,TOR,W,8,4,,17-19,3.0,8,Nola,Manoah,,03:10:00,N,44544.0,0.75,++,,39,31,8,9,2,0,1,8,2,0,7,6,0.266,0.325,0.431,0.756,14,2,0,0,1,0.0,1,0.32,7,10.0,Alek Manoah,R,41.0,2023,9.0,143.0,100.0,32.0,13.0,"A.Nola (5-58-W), S.Domínguez (2-H), G.Soto (2-H), C.Brogdon (2-H), C.Kimbrel 
(5)"
37,2023-05-10,boxscore,PHI,,TOR,W-wo,2,1,10.0,18-19,3.0,7,Kimbrel,Mayza,,02:56:00,D,31758.0,0.83,+++,,39,35,2,7,2,0,0,1,1,0,3,13,0.265,0.323,0.426,0.749,9,0,0,1,0,0.0,1,0.318,9,9.0,Kevin Gausman,R,75.0,2023,10.0,158.0,101.0,28.0,22.0,"Z.Wheeler (4-73), G.Soto (0), S.Domínguez (0), C.Kimbrel (0-W)"
38,2023-05-12,boxscore,PHI,@,COL,W,6,3,,19-19,2.0,6,Strahm,Lawrence,Kimbrel,02:15:00,N,32038.0,0.91,++++,,34,33,6,7,4,0,2,5,1,0,1,11,0.263,0.321,0.428,0.749,17,0,0,0,0,0.0,0,0.25,1,11.0,Austin Gomber,L,58.0,2023,9.0,116.0,86.0,20.0,14.0,"T.Walker (4-49), M.Strahm (4-BW), S.Domínguez (1-H), C.Kimbrel (1-S)"
39,2023-05-13,boxscore,PHI,@,COL,W,7,4,,20-19,2.0,5,Brogdon,Feltner,Soto,02:51:00,N,34006.0,0.98,+++++,,42,36,7,11,3,0,1,7,1,1,6,7,0.264,0.323,0.43,0.753,17,1,0,0,0,0.0,0,0.357,8,10.0,Ryan Feltner,R,27.0,2023,9.0,146.0,92.0,13.0,22.0,"R.Suárez (99-39), C.Brogdon (3-W), A.Bellatti (22-H), J.Hoffman (6-H), 
G.Soto (2-S)"
40,2023-05-14,boxscore,PHI,@,COL,L,0,4,,20-20,2.0,5,Freeland,Nola,,02:33:00,D,30325.0,1.01,-,,37,34,0,7,1,0,0,0,1,0,3,11,0.263,0.322,0.425,0.747,8,1,0,0,0,1.0,0,0.304,10,10.0,Kyle Freeland,L,71.0,2023,8.0,115.0,72.0,18.0,10.0,"A.Nola (4-52-L), A.Vasquez (8)"
41,2023-05-15,boxscore,PHI,@,SFG,L,3,6,,20-21,2.0,6,Alexander,Falter,Doval,02:33:00,N,23819.0,1.01,--,,38,32,3,6,2,0,1,3,0,0,5,9,0.261,0.321,0.423,0.744,11,0,0,0,1,0.0,0,0.217,8,10.0,Alex Wood,L,51.0,2023,8.0,137.0,90.0,21.0,12.0,"C.Brogdon (1-48), B.Falter (8-L), A.Bellatti (1), J.Hoffman (1)"
42,2023-05-16,boxscore,PHI,@,SFG,L,3,4,,20-22,3.0,6,Rogers,Wheeler,Doval,02:42:00,N,24304.0,0.95,---,,42,36,3,10,1,0,1,2,3,0,6,10,0.262,0.323,0.422,0.745,14,2,0,0,0,0.0,0,0.36,12,9.0,Alex Cobb,R,40.0,2023,8.0,129.0,81.0,18.0,22.0,"Z.Wheeler (5-45-L), S.Domínguez (3), G.Soto (2)"
43,2023-05-17,boxscore,PHI,@,SFG,L,4,7,,20-23,4.0,7,Brebbia,Soto,Doval,02:55:00,D,25303.0,0.93,----,,38,33,4,8,1,0,1,4,2,0,2,10,0.261,0.322,0.421,0.743,12,1,1,1,1,0.0,0,0.304,7,10.0,Ross Stripling,R,41.0,2023,8.0,173.0,106.0,30.0,16.0,"T.Walker (4-27), M.Strahm (4), C.Brogdon (1), A.Vasquez (2), A.Bellatti 
(1), S.Domínguez (0), G.Soto (0-L)"
44,2023-05-19,boxscore,PHI,,CHC,L,1,10,,20-24,4.0,8,Stroman,Suárez,,02:54:00,N,42110.0,0.86,-----,,34,30,1,3,1,0,0,1,0,0,3,7,0.258,0.319,0.415,0.734,4,1,0,0,1,2.0,0,0.125,6,9.0,Marcus Stroman,R,64.0,2023,9.0,209.0,125.0,45.0,21.0,"R.Suárez (5-31-L), J.Hoffman (3), E.Uelmen (99), A.Vasquez (1), C.Kimbrel 
(6), A.Bellatti (1), K.Clemens (16)"
45,2023-05-20,boxscore,PHI,,CHC,W,12,3,,21-24,4.0,7,Nola,Taillon,,02:47:00,D,42508.0,0.81,+,,44,35,12,13,2,1,2,11,0,0,7,8,0.261,0.323,0.421,0.743,23,1,0,0,2,1.0,0,0.407,8,12.0,Jameson Taillon,R,15.0,2023,9.0,124.0,89.0,29.0,18.0,"A.Nola (5-70-W), C.Brogdon (2), Y.Marté (17)"
46,2023-05-21,boxscore,PHI,,CHC,W,2,1,,22-24,4.0,7,Strahm,Alzolay,Kimbrel,02:36:00,D,44108.0,0.88,++,,33,30,2,7,4,0,1,2,1,0,2,9,0.26,0.322,0.421,0.744,14,0,1,0,0,0.0,0,0.3,7,11.0,Justin Steele,L,69.0,2023,9.0,161.0,105.0,30.0,15.0,"T.Walker (3-64), S.Domínguez (3), M.Strahm (3-W), C.Brogdon (0-H), G.Soto 
(3-H), C.Kimbrel (1-S)"
47,2023-05-22,boxscore,PHI,,ARI,L,3,6,,22-25,4.0,7,Henry,Wheeler,Chafin,02:57:00,N,34040.0,0.89,-,,38,33,3,6,0,0,2,3,1,0,5,12,0.258,0.322,0.42,0.742,12,0,0,0,0,0.0,1,0.211,8,12.0,Tommy Henry,L,56.0,2023,9.0,159.0,105.0,27.0,19.0,"Z.Wheeler (5-44-L), A.Vasquez (2), J.Hoffman (2), A.Bellatti (2)"
48,2023-05-23,boxscore,PHI,,ARI,L,3,4,,22-26,4.0,7,Castro,Domínguez,,02:47:00,N,33420.0,0.83,--,,35,32,3,6,3,0,0,3,0,1,2,4,0.257,0.32,0.418,0.738,9,0,1,0,0,0.0,0,0.214,5,10.0,Ryne Nelson,R,66.0,2023,9.0,161.0,103.0,28.0,18.0,"M.Strahm (1-45), D.Covey (5), S.Domínguez (1-L), G.Soto (1), Y.Marté (2)"
49,2023-05-24,boxscore,PHI,,ARI,W-wo,6,5,10.0,23-26,4.0,7,Kimbrel,Ruiz,,03:32:00,D,41544.0,0.8,+,,43,38,6,11,0,0,1,6,0,0,5,8,0.258,0.322,0.416,0.738,14,0,0,0,0,0.0,1,0.345,11,11.0,Zac Gallen,R,52.0,2023,10.0,184.0,114.0,33.0,22.0,"R.Suárez (4-41), J.Hoffman (1), A.Vasquez (1), C.Brogdon (2), Y.Marté (0), 
C.Kimbrel (2-W)"
50,2023-05-25,boxscore,PHI,@,ATL,L,5,8,,23-27,4.0,8,Anderson,Soto,Iglesias,02:44:00,N,43216.0,0.93,-,,38,36,5,11,2,0,2,5,0,0,1,8,0.259,0.322,0.419,0.741,19,1,1,0,0,0.0,0,0.346,6,10.0,Dylan Dodd,L,39.0,2023,8.0,143.0,91.0,15.0,26.0,"A.Nola (4-41), S.Domínguez (1), G.Soto (1-L), J.Hoffman (0)"
51,2023-05-26,boxscore,PHI,@,ATL,W,6,4,,24-27,4.0,7,Walker,Jiménez,Kimbrel,02:55:00,N,40533.0,0.87,+,,41,33,6,7,2,1,0,6,3,0,7,5,0.258,0.322,0.417,0.74,11,0,0,0,1,0.0,0,0.241,8,10.0,Jared Shuster,L,53.0,2023,9.0,126.0,76.0,21.0,10.0,"T.Walker (4-42-W), M.Strahm (2-H), C.Kimbrel (1-S)"
52,2023-05-27,boxscore,PHI,@,ATL,W,2,1,,25-27,4.0,6,Wheeler,Morton,Kimbrel,02:24:00,D,42665.0,0.91,++,,41,35,2,9,3,0,0,2,1,0,5,15,0.258,0.323,0.416,0.739,12,0,0,0,1,0.0,1,0.429,12,10.0,Charlie Morton,R,51.0,2023,9.0,125.0,82.0,16.0,26.0,"Z.Wheeler (4-87-W), C.Kimbrel (0-S)"
53,2023-05-28,boxscore,PHI,@,ATL,L,4,11,,25-28,4.0,7,Strider,Covey,,02:52:00,N,43109.0,1.04,-,,35,32,4,6,3,0,2,4,0,0,3,10,0.257,0.322,0.417,0.738,15,1,0,0,0,0.0,0,0.2,4,9.0,Spencer Strider,R,68.0,2023,8.0,178.0,118.0,29.0,10.0,"D.Covey (4-16-L), J.Hoffman (2), Y.Marté (3), C.Brogdon (3), M.Strahm (1), 
A.Vasquez (3)"
54,2023-05-30,boxscore,PHI,@,NYM,L,0,2,,25-29,4.0,6.5,Senga,Suárez,Robertson,02:20:00,N,36236.0,0.95,--,,28,27,0,2,0,0,0,0,0,1,1,11,0.254,0.319,0.412,0.73,2,1,0,0,0,0.0,0,0.125,1,10.0,Kodai Senga,R,84.0,2023,8.0,124.0,75.0,22.0,10.0,"R.Suárez (5-58-L), C.Brogdon (1), Y.Marté (1)"
55,2023-05-31,boxscore,PHI,@,NYM,L,1,4,,25-30,4.0,7.5,Carrasco,Nola,Robertson,02:29:00,N,39641.0,0.85,---,,37,35,1,9,1,0,1,1,0,0,1,10,0.254,0.318,0.411,0.729,13,0,1,0,0,0.0,0,0.333,9,9.0,Carlos Carrasco,R,59.0,2023,8.0,128.0,81.0,22.0,13.0,"A.Nola (5-50-L), S.Domínguez (5), A.Vasquez (2)"
56,2023-06-01,boxscore,PHI,@,NYM,L,2,4,,25-31,4.0,8,Scherzer,Walker,Smith,02:32:00,D,38302.0,0.77,----,,33,31,2,6,0,0,0,1,2,0,1,12,0.253,0.317,0.407,0.724,6,1,0,0,1,0.0,0,0.3,4,11.0,Max Scherzer,R,69.0,2023,8.0,142.0,82.0,20.0,14.0,"T.Walker (5-45-L), M.Strahm (3), G.Soto (6), C.Kimbrel (4)"
57,2023-06-02,boxscore,PHI,@,WSN,L,7,8,,25-32,4.0,8,Finnegan,Brogdon,,03:18:00,N,29827.0,0.64,-----,,42,38,7,12,3,0,2,6,2,1,4,8,0.254,0.318,0.41,0.728,21,0,0,0,0,0.0,0,0.357,8,11.0,Josiah Gray,R,42.0,2023,8.0,168.0,105.0,24.0,18.0,"Z.Wheeler (5-19), A.Vasquez (1), Y.Marté (2), J.Hoffman (4), C.Brogdon (2-L)"
58,2023-06-03,boxscore,PHI,@,WSN,W,4,2,,26-32,4.0,8,Covey,Gore,Kimbrel,02:24:00,D,30959.0,0.62,+,,37,34,4,10,3,0,1,4,0,0,2,7,0.255,0.318,0.411,0.729,16,2,0,0,1,0.0,0,0.333,6,10.0,MacKenzie Gore,L,48.0,2023,9.0,117.0,79.0,18.0,7.0,"M.Strahm (1-57), A.Vasquez (0), D.Covey (5-BW), Y.Marté (0-H), G.Soto 
(1-H), S.Domínguez (2-H), C.Kimbrel (1-S)"
59,2023-06-04,boxscore,PHI,@,WSN,W,11,3,,27-32,4.0,8,Suárez,Williams,,02:57:00,D,29546.0,0.7,++,,48,39,11,14,1,0,5,11,1,0,7,9,0.257,0.321,0.418,0.739,30,1,1,0,1,0.0,0,0.346,10,11.0,Trevor Williams,R,43.0,2023,9.0,140.0,94.0,20.0,16.0,"R.Suárez (4-59-W), J.Hoffman (1), C.Brogdon (1)"
60,2023-06-05,boxscore,PHI,,DET,W,8,3,,28-32,4.0,7.5,Nola,Wentz,,02:47:00,N,33196.0,0.72,+++,,40,33,8,11,2,0,2,8,1,1,7,8,0.258,0.323,0.421,0.744,19,0,0,0,0,0.0,0,0.391,8,9.0,Joey Wentz,L,29.0,2023,9.0,149.0,94.0,25.0,23.0,"A.Nola (4-78-W), S.Domínguez (1), A.Vasquez (1)"
61,2023-06-06,boxscore,PHI,,DET,W,1,0,,29-32,4.0,7.5,Walker,Alexander,Kimbrel,02:07:00,N,36664.0,0.76,++++,,27,27,1,3,0,0,1,1,0,0,0,9,0.256,0.321,0.418,0.739,6,0,0,0,0,1.0,0,0.118,2,10.0,Tyler Alexander,L,56.0,2023,9.0,122.0,77.0,18.0,20.0,"T.Walker (4-78-W), S.Domínguez (0-H), C.Kimbrel (2-S)"
62,2023-06-08,boxscore,PHI,,DET,W-wo,3,2,,30-32,3.0,8,Kimbrel,Lange,,02:41:00,N,29028.0,0.78,+++++,,35,30,3,6,2,0,0,3,0,0,3,9,0.255,0.32,0.416,0.736,8,1,0,0,2,1.0,0,0.261,6,9.0,Tyler Holton,L,53.0,2023,9.0,146.0,99.0,17.0,17.0,"Z.Wheeler (5-77), S.Domínguez (1-BS), C.Kimbrel (1-W)"
63,2023-06-09,boxscore,PHI,,LAD,W-wo,5,4,,31-32,3.0,8,Soto,Ferguson,,02:52:00,N,42364.0,0.91,++++++,,37,34,5,8,1,1,1,4,1,0,2,8,0.255,0.32,0.416,0.735,14,0,1,0,0,0.0,0,0.28,6,10.0,Victor González,L,51.0,2023,9.0,167.0,101.0,31.0,19.0,"R.Suárez (4-66), M.Strahm (5-BS), J.Alvarado (32), G.Soto (5-W)"
64,2023-06-10,boxscore,PHI,,LAD,L,0,9,,31-33,3.0,9,Miller,Nola,Jackson,02:41:00,D,44385.0,0.95,-,,35,32,0,6,2,0,0,0,0,0,3,10,0.254,0.319,0.413,0.732,8,1,0,0,0,0.0,0,0.273,8,13.0,Bobby Miller,R,70.0,2023,9.0,155.0,97.0,26.0,21.0,"A.Nola (4-40-L), J.Hoffman (5), Y.Marté (6), D.Covey (6), K.Clemens (21)"
65,2023-06-11,boxscore,PHI,,LAD,W,7,3,,32-33,3.0,8,Walker,Ferguson,,02:44:00,D,44287.0,0.86,+,,39,35,7,13,1,1,1,7,2,0,4,10,0.256,0.321,0.416,0.736,19,1,0,0,0,0.0,1,0.5,8,10.0,Caleb Ferguson,L,45.0,2023,9.0,163.0,94.0,24.0,19.0,"T.Walker (4-66-W), G.Soto (1-H), S.Domínguez (2-H), J.Alvarado (1), 
C.Kimbrel (2)"
66,2023-06-12,boxscore,PHI,@,ARI,L,8,9,,32-34,3.0,8,Jameson,Covey,Castro,03:11:00,N,18432.0,0.94,-,,45,39,8,13,4,1,1,8,1,0,5,9,0.257,0.322,0.418,0.74,22,0,1,0,0,0.0,0,0.414,10,11.0,Tommy Henry,L,31.0,2023,8.0,158.0,100.0,36.0,8.0,"M.Strahm (2-38), Y.Marté (1), D.Covey (1-L), A.Vasquez (6), J.Hoffman (1)"
67,2023-06-13,boxscore,PHI,@,ARI,W,15,3,,33-34,3.0,7.5,Wheeler,Davies,Ortiz,02:43:00,N,20186.0,0.87,+,,50,45,15,20,5,1,2,13,4,0,5,6,0.261,0.326,0.424,0.75,33,3,0,0,0,1.0,0,0.486,8,12.0,Zach Davies,R,28.0,2023,9.0,139.0,90.0,22.0,12.0,"Z.Wheeler (4-66-W), L.Ortiz (37-S)"
68,2023-06-14,boxscore,PHI,@,ARI,W,4,3,10.0,34-34,3.0,8,Kimbrel,McGough,Alvarado,02:54:00,N,20286.0,0.97,++,,40,35,4,5,2,1,1,4,2,0,4,12,0.259,0.324,0.423,0.747,12,0,0,0,1,1.0,0,0.174,7,9.0,Merrill Kelly,R,57.0,2023,10.0,175.0,109.0,30.0,16.0,"R.Suárez (4-74), S.Domínguez (2-BS), G.Soto (2), C.Kimbrel (2-W), J.Alvarado 
(2-S)"
69,2023-06-15,boxscore,PHI,@,ARI,W,5,4,,35-34,3.0,8,Nola,Nelson,Kimbrel,02:55:00,D,23032.0,1.0,+++,,44,40,5,13,3,0,1,5,1,0,4,10,0.26,0.325,0.424,0.749,19,0,0,0,0,0.0,1,0.414,12,9.0,Ryne Nelson,R,25.0,2023,9.0,139.0,99.0,27.0,23.0,"A.Nola (4-54-W), G.Soto (0-H), S.Domínguez (0-H), C.Kimbrel (0-S)"
70,2023-06-16,boxscore,PHI,@,OAK,W,6,1,,36-34,3.0,8,Walker,Sears,,02:21:00,N,16084.0,0.98,++++,,35,33,6,7,0,0,3,5,0,0,1,10,0.26,0.324,0.425,0.749,16,0,1,0,0,0.0,0,0.2,2,9.0,JP Sears,L,60.0,2023,9.0,110.0,80.0,24.0,11.0,"T.Walker (4-72-W), A.Vasquez (3)"
