Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
1,2022-04-07,boxscore,STL,,PIT,W,9,0,,1-0,1,Tied,Wainwright,Brubaker,,0.1305555556,D,46256.0,0.96,+,,41,31,9,8,2,0,3,9,1,0,7,5,0.258,0.39,0.613,1.003,19,1,1,0,2,1,0,0.2,8,9,JT Brubaker,R,34,2022.0
1,2022-04-07 00:00:00,boxscore,STL,,PIT,W,9,0,,1-0,1,Tied,Wainwright,Brubaker,,0.1305555556,D,46256.0,0.96,+,,41,31,9,8,2,0,3,9,1,0,7,5,0.258,0.39,0.613,1.003,19,1,1,0,2,1,0,0.2,8,9,JT Brubaker,R,34,2022.0
1,2022-04-07 00:00:00,boxscore,STL,,PIT,W,9,0,,1-0,1,Tied,Wainwright,Brubaker,,0.1305555556,D,46256.0,0.96,+,,41,31,9,8,2,0,3,9,1,0,7,5,0.258,0.39,0.613,1.003,19,1,1,0,2,1,0,0.2,8,9,JT Brubaker,R,34,2022.0
2,2022-04-09,boxscore,STL,,PIT,W,6,2,,2-0,1,Tied,Whitley,Keller,,0.1472222222,D,45025.0,1.04,++,,38,33,6,10,3,0,1,6,1,0,4,7,0.281,0.392,0.547,0.939,16,1,1,0,0,0,0,0.36,8,9,Mitch Keller,R,36,2022.0
2,2022-04-09 00:00:00,boxscore,STL,,PIT,W,6,2,,2-0,1,Tied,Whitley,Keller,,0.1472222222,D,45025.0,1.04,++,,38,33,6,10,3,0,1,6,1,0,4,7,0.281,0.392,0.547,0.939,16,1,1,0,0,0,0,0.36,8,9,Mitch Keller,R,36,2022.0
2,2022-04-09 00:00:00,boxscore,STL,,PIT,W,6,2,,2-0,1,Tied,Whitley,Keller,,0.1472222222,D,45025.0,1.04,++,,38,33,6,10,3,0,1,6,1,0,4,7,0.281,0.392,0.547,0.939,16,1,1,0,0,0,0,0.36,8,9,Mitch Keller,R,36,2022.0
3,2022-04-10,boxscore,STL,,PIT,L,4,9,,44958,1,Tied,Yajure,Matz,,0.1305555556,D,40027.0,1.07,-,,35,31,4,7,2,0,1,4,0,0,2,5,0.263,0.351,0.495,0.846,12,1,0,0,2,0,0,0.222,4,9,Bryse Wilson,R,41,2022.0
3,2022-04-10 00:00:00,boxscore,STL,,PIT,L,4,9,,44958,1,Tied,Yajure,Matz,,0.1305555556,D,40027.0,1.07,-,,35,31,4,7,2,0,1,4,0,0,2,5,0.263,0.351,0.495,0.846,12,1,0,0,2,0,0,0.222,4,9,Bryse Wilson,R,41,2022.0
3,2022-04-10 00:00:00,boxscore,STL,,PIT,L,4,9,,44958,1,Tied,Yajure,Matz,,0.1305555556,D,40027.0,1.07,-,,35,31,4,7,2,0,1,4,0,0,2,5,0.263,0.351,0.495,0.846,12,1,0,0,2,0,0,0.222,4,9,Bryse Wilson,R,41,2022.0
4,2022-04-12,boxscore,STL,,KCR,W,6,5,,44986,1,Tied,Hicks,Lynch,Gallegos,0.1083333333,N,40398.0,0.93,+,,36,34,6,10,2,0,3,6,0,0,2,9,0.271,0.347,0.527,0.874,21,0,0,0,0,0,0,0.318,6,9,Daniel Lynch IV,L,31,2022.0
4,2022-04-12 00:00:00,boxscore,STL,,KCR,W,6,5,,44986,1,Tied,Hicks,Lynch,Gallegos,0.1083333333,N,40398.0,0.93,+,,36,34,6,10,2,0,3,6,0,0,2,9,0.271,0.347,0.527,0.874,21,0,0,0,0,0,0,0.318,6,9,Daniel Lynch IV,L,31,2022.0
4,2022-04-12 00:00:00,boxscore,STL,,KCR,W,6,5,,44986,1,Tied,Hicks,Lynch,Gallegos,0.1083333333,N,40398.0,0.93,+,,36,34,6,10,2,0,3,6,0,0,2,9,0.271,0.347,0.527,0.874,21,0,0,0,0,0,0,0.318,6,9,Daniel Lynch IV,L,31,2022.0
5,2022-04-14,boxscore,STL,@,MIL,L,1,5,,44987,2,0.5,Woodruff,Wainwright,,0.1277777778,D,42794.0,1.1,-,,33,30,1,5,0,0,1,1,0,1,1,5,0.252,0.32,0.478,0.798,8,0,0,1,0,0,0,0.167,5,9,Brandon Woodruff,R,62,2022.0
5,2022-04-14 00:00:00,boxscore,STL,@,MIL,L,1,5,,44987,2,0.5,Woodruff,Wainwright,,0.1277777778,D,42794.0,1.1,-,,33,30,1,5,0,0,1,1,0,1,1,5,0.252,0.32,0.478,0.798,8,0,0,1,0,0,0,0.167,5,9,Brandon Woodruff,R,62,2022.0
5,2022-04-14 00:00:00,boxscore,STL,@,MIL,L,1,5,,44987,2,0.5,Woodruff,Wainwright,,0.1277777778,D,42794.0,1.1,-,,33,30,1,5,0,0,1,1,0,1,1,5,0.252,0.32,0.478,0.798,8,0,0,1,0,0,0,0.167,5,9,Brandon Woodruff,R,62,2022.0
6,2022-04-15,boxscore,STL,@,MIL,W,10,1,,45018,1,up 0.5,Mikolas,Peralta,,0.1319444444,N,26874.0,1.01,+,,46,40,10,14,2,0,2,10,1,0,5,7,0.271,0.344,0.492,0.836,22,1,1,0,0,0,0,0.387,9,11,Freddy Peralta,R,23,2022.0
6,2022-04-15 00:00:00,boxscore,STL,@,MIL,W,10,1,,45018,1,up 0.5,Mikolas,Peralta,,0.1319444444,N,26874.0,1.01,+,,46,40,10,14,2,0,2,10,1,0,5,7,0.271,0.344,0.492,0.836,22,1,1,0,0,0,0,0.387,9,11,Freddy Peralta,R,23,2022.0
6,2022-04-15 00:00:00,boxscore,STL,@,MIL,W,10,1,,45018,1,up 0.5,Mikolas,Peralta,,0.1319444444,N,26874.0,1.01,+,,46,40,10,14,2,0,2,10,1,0,5,7,0.271,0.344,0.492,0.836,22,1,1,0,0,0,0,0.387,9,11,Freddy Peralta,R,23,2022.0
7,2022-04-16,boxscore,STL,@,MIL,W,2,1,,45048,1,up 1.5,Matz,Houser,Gallegos,0.1215277778,N,26356.0,1.08,++,,37,34,2,8,3,0,0,2,0,0,3,6,0.266,0.337,0.468,0.805,11,1,0,0,0,0,0,0.286,8,9,Adrian Houser,R,58,2022.0
7,2022-04-16 00:00:00,boxscore,STL,@,MIL,W,2,1,,45048,1,up 1.5,Matz,Houser,Gallegos,0.1215277778,N,26356.0,1.08,++,,37,34,2,8,3,0,0,2,0,0,3,6,0.266,0.337,0.468,0.805,11,1,0,0,0,0,0,0.286,8,9,Adrian Houser,R,58,2022.0
7,2022-04-16 00:00:00,boxscore,STL,@,MIL,W,2,1,,45048,1,up 1.5,Matz,Houser,Gallegos,0.1215277778,N,26356.0,1.08,++,,37,34,2,8,3,0,0,2,0,0,3,6,0.266,0.337,0.468,0.805,11,1,0,0,0,0,0,0.286,8,9,Adrian Houser,R,58,2022.0
8,2022-04-17,boxscore,STL,@,MIL,L,5,6,,45049,1,up 0.5,Cousins,Hudson,Hader,0.1604166667,D,23001.0,1.09,-,,40,32,5,5,1,0,1,5,1,0,7,10,0.253,0.336,0.445,0.781,9,1,1,0,0,1,0,0.19,8,12,Aaron Ashby,L,52,2022.0
8,2022-04-17 00:00:00,boxscore,STL,@,MIL,L,5,6,,45049,1,up 0.5,Cousins,Hudson,Hader,0.1604166667,D,23001.0,1.09,-,,40,32,5,5,1,0,1,5,1,0,7,10,0.253,0.336,0.445,0.781,9,1,1,0,0,1,0,0.19,8,12,Aaron Ashby,L,52,2022.0
8,2022-04-17 00:00:00,boxscore,STL,@,MIL,L,5,6,,45049,1,up 0.5,Cousins,Hudson,Hader,0.1604166667,D,23001.0,1.09,-,,40,32,5,5,1,0,1,5,1,0,7,10,0.253,0.336,0.445,0.781,9,1,1,0,0,1,0,0.19,8,12,Aaron Ashby,L,52,2022.0
9,2022-04-19,boxscore,STL,@,MIA,W,5,1,,45080,1,up 0.5,Wainwright,Luzardo,,0.1277777778,N,8475.0,1.06,+,,38,34,5,8,3,1,0,4,2,0,3,6,0.251,0.333,0.438,0.771,13,2,1,0,0,2,0,0.286,6,10,Jesús Luzardo,L,32,2022.0
9,2022-04-19 00:00:00,boxscore,STL,@,MIA,W,5,1,,45080,1,up 0.5,Wainwright,Luzardo,,0.1277777778,N,8475.0,1.06,+,,38,34,5,8,3,1,0,4,2,0,3,6,0.251,0.333,0.438,0.771,13,2,1,0,0,2,0,0.286,6,10,Jesús Luzardo,L,32,2022.0
9,2022-04-19 00:00:00,boxscore,STL,@,MIA,W,5,1,,45080,1,up 0.5,Wainwright,Luzardo,,0.1277777778,N,8475.0,1.06,+,,38,34,5,8,3,1,0,4,2,0,3,6,0.251,0.333,0.438,0.771,13,2,1,0,0,2,0,0.286,6,10,Jesús Luzardo,L,32,2022.0
10,2022-04-20,boxscore,STL,@,MIA,W,2,0,,45110,1,up 0.5,Cabrera,Bender,Gallegos,0.1270833333,N,8655.0,1.09,++,,33,31,2,5,0,0,1,2,2,0,2,8,0.242,0.323,0.421,0.744,8,1,0,0,0,0,0,0.182,4,9,Sandy Alcantara,R,79,2022.0
10,2022-04-20 00:00:00,boxscore,STL,@,MIA,W,2,0,,45110,1,up 0.5,Cabrera,Bender,Gallegos,0.1270833333,N,8655.0,1.09,++,,33,31,2,5,0,0,1,2,2,0,2,8,0.242,0.323,0.421,0.744,8,1,0,0,0,0,0,0.182,4,9,Sandy Alcantara,R,79,2022.0
10,2022-04-20 00:00:00,boxscore,STL,@,MIA,W,2,0,,45110,1,up 0.5,Cabrera,Bender,Gallegos,0.1270833333,N,8655.0,1.09,++,,33,31,2,5,0,0,1,2,2,0,2,8,0.242,0.323,0.421,0.744,8,1,0,0,0,0,0,0.182,4,9,Sandy Alcantara,R,79,2022.0
11,2022-04-21,boxscore,STL,@,MIA,L,0,5,,45111,1,Tied,López,Hicks,,0.1131944444,N,9670.0,1.07,-,,32,32,0,5,0,0,0,0,0,0,0,13,0.235,0.31,0.398,0.707,5,0,0,0,0,0,0,0.263,5,10,Pablo López,R,80,2022.0
11,2022-04-21 00:00:00,boxscore,STL,@,MIA,L,0,5,,45111,1,Tied,López,Hicks,,0.1131944444,N,9670.0,1.07,-,,32,32,0,5,0,0,0,0,0,0,0,13,0.235,0.31,0.398,0.707,5,0,0,0,0,0,0,0.263,5,10,Pablo López,R,80,2022.0
11,2022-04-21 00:00:00,boxscore,STL,@,MIA,L,0,5,,45111,1,Tied,López,Hicks,,0.1131944444,N,9670.0,1.07,-,,32,32,0,5,0,0,0,0,0,0,0,13,0.235,0.31,0.398,0.707,5,0,0,0,0,0,0,0.263,5,10,Pablo López,R,80,2022.0
12,2022-04-22,boxscore,STL,@,CIN,W,4,2,,45142,1,up 1.0,Matz,Greene,Gallegos,0.1381944444,N,20470.0,1.12,+,,43,36,4,10,0,0,0,3,0,0,6,7,0.239,0.318,0.387,0.705,10,1,1,0,0,0,0,0.345,12,10,Hunter Greene,R,39,2022.0
12,2022-04-22 00:00:00,boxscore,STL,@,CIN,W,4,2,,45142,1,up 1.0,Matz,Greene,Gallegos,0.1381944444,N,20470.0,1.12,+,,43,36,4,10,0,0,0,3,0,0,6,7,0.239,0.318,0.387,0.705,10,1,1,0,0,0,0,0.345,12,10,Hunter Greene,R,39,2022.0
12,2022-04-22 00:00:00,boxscore,STL,@,CIN,W,4,2,,45142,1,up 1.0,Matz,Greene,Gallegos,0.1381944444,N,20470.0,1.12,+,,43,36,4,10,0,0,0,3,0,0,6,7,0.239,0.318,0.387,0.705,10,1,1,0,0,0,0,0.345,12,10,Hunter Greene,R,39,2022.0
13,2022-04-23,boxscore,STL,@,CIN,W,5,0,,45173,1,up 1.0,Hudson,Mahle,,0.1340277778,D,28598.0,1.11,++,,42,36,5,10,2,0,0,5,4,0,5,9,0.242,0.323,0.382,0.706,12,1,1,0,0,0,0,0.37,10,10,Tyler Mahle,R,45,2022.0
13,2022-04-23 00:00:00,boxscore,STL,@,CIN,W,5,0,,45173,1,up 1.0,Hudson,Mahle,,0.1340277778,D,28598.0,1.11,++,,42,36,5,10,2,0,0,5,4,0,5,9,0.242,0.323,0.382,0.706,12,1,1,0,0,0,0,0.37,10,10,Tyler Mahle,R,45,2022.0
13,2022-04-23 00:00:00,boxscore,STL,@,CIN,W,5,0,,45173,1,up 1.0,Hudson,Mahle,,0.1340277778,D,28598.0,1.11,++,,42,36,5,10,2,0,0,5,4,0,5,9,0.242,0.323,0.382,0.706,12,1,1,0,0,0,0,0.37,10,10,Tyler Mahle,R,45,2022.0
14,2022-04-24,boxscore,STL,@,CIN,L,1,4,,45174,1,Tied,Lodolo,Wainwright,Sims,0.1159722222,D,23124.0,1.15,-,,35,34,1,7,3,0,0,1,1,0,1,10,0.239,0.317,0.376,0.693,10,0,0,0,0,0,0,0.292,7,10,Nick Lodolo,L,62,2022.0
14,2022-04-24 00:00:00,boxscore,STL,@,CIN,L,1,4,,45174,1,Tied,Lodolo,Wainwright,Sims,0.1159722222,D,23124.0,1.15,-,,35,34,1,7,3,0,0,1,1,0,1,10,0.239,0.317,0.376,0.693,10,0,0,0,0,0,0,0.292,7,10,Nick Lodolo,L,62,2022.0
14,2022-04-24 00:00:00,boxscore,STL,@,CIN,L,1,4,,45174,1,Tied,Lodolo,Wainwright,Sims,0.1159722222,D,23124.0,1.15,-,,35,34,1,7,3,0,0,1,1,0,1,10,0.239,0.317,0.376,0.693,10,0,0,0,0,0,0,0.292,7,10,Nick Lodolo,L,62,2022.0
15,2022-04-25,boxscore,STL,,NYM,L,2,5,,45175,1,Tied,May,Gallegos,Díaz,0.125,N,35455.0,1.15,--,,36,33,2,5,0,0,0,2,0,0,3,13,0.234,0.311,0.361,0.672,5,0,0,0,0,1,0,0.25,7,11,Max Scherzer,R,82,2022.0
15,2022-04-25 00:00:00,boxscore,STL,,NYM,L,2,5,,45175,1,Tied,May,Gallegos,Díaz,0.125,N,35455.0,1.15,--,,36,33,2,5,0,0,0,2,0,0,3,13,0.234,0.311,0.361,0.672,5,0,0,0,0,1,0,0.25,7,11,Max Scherzer,R,82,2022.0
15,2022-04-25 00:00:00,boxscore,STL,,NYM,L,2,5,,45175,1,Tied,May,Gallegos,Díaz,0.125,N,35455.0,1.15,--,,36,33,2,5,0,0,0,2,0,0,3,13,0.234,0.311,0.361,0.672,5,0,0,0,0,1,0,0.25,7,11,Max Scherzer,R,82,2022.0
16,2022-04-26,boxscore,STL,,NYM,L,0,3,,45176,2,1,Bassitt,Hicks,Díaz,0.1472222222,N,32215.0,1.1,---,,35,29,0,3,0,0,0,0,2,0,4,9,0.226,0.308,0.347,0.655,3,1,2,0,0,0,0,0.15,8,9,Chris Bassitt,R,71,2022.0
16,2022-04-26 00:00:00,boxscore,STL,,NYM,L,0,3,,45176,2,1,Bassitt,Hicks,Díaz,0.1472222222,N,32215.0,1.1,---,,35,29,0,3,0,0,0,0,2,0,4,9,0.226,0.308,0.347,0.655,3,1,2,0,0,0,0,0.15,8,9,Chris Bassitt,R,71,2022.0
16,2022-04-26 00:00:00,boxscore,STL,,NYM,L,0,3,,45176,2,1,Bassitt,Hicks,Díaz,0.1472222222,N,32215.0,1.1,---,,35,29,0,3,0,0,0,0,2,0,4,9,0.226,0.308,0.347,0.655,3,1,2,0,0,0,0,0.15,8,9,Chris Bassitt,R,71,2022.0
17,2022-04-27,boxscore,STL,,NYM,W,10,5,,45206,2,1,Woodford,Carrasco,,0.1451388889,D,34822.0,1.07,+,,43,39,10,16,4,1,0,9,2,0,3,9,0.239,0.318,0.362,0.68,22,0,1,0,0,0,1,0.533,9,13,Carlos Carrasco,R,12,2022.0
17,2022-04-27 00:00:00,boxscore,STL,,NYM,W,10,5,,45206,2,1,Woodford,Carrasco,,0.1451388889,D,34822.0,1.07,+,,43,39,10,16,4,1,0,9,2,0,3,9,0.239,0.318,0.362,0.68,22,0,1,0,0,0,1,0.533,9,13,Carlos Carrasco,R,12,2022.0
17,2022-04-27 00:00:00,boxscore,STL,,NYM,W,10,5,,45206,2,1,Woodford,Carrasco,,0.1451388889,D,34822.0,1.07,+,,43,39,10,16,4,1,0,9,2,0,3,9,0.239,0.318,0.362,0.68,22,0,1,0,0,0,1,0.533,9,13,Carlos Carrasco,R,12,2022.0
18,2022-04-28,boxscore,STL,,ARI,W,8,3,,45237,2,1,Hudson,Castellanos,,0.1256944444,N,33464.0,1.05,++,,41,35,8,15,0,0,0,8,2,0,2,4,0.25,0.326,0.366,0.691,15,1,1,0,3,0,0,0.441,9,12,Humberto Castellanos,R,25,2022.0
18,2022-04-28 00:00:00,boxscore,STL,,ARI,W,8,3,,45237,2,1,Hudson,Castellanos,,0.1256944444,N,33464.0,1.05,++,,41,35,8,15,0,0,0,8,2,0,2,4,0.25,0.326,0.366,0.691,15,1,1,0,3,0,0,0.441,9,12,Humberto Castellanos,R,25,2022.0
18,2022-04-28 00:00:00,boxscore,STL,,ARI,W,8,3,,45237,2,1,Hudson,Castellanos,,0.1256944444,N,33464.0,1.05,++,,41,35,8,15,0,0,0,8,2,0,2,4,0.25,0.326,0.366,0.691,15,1,1,0,3,0,0,0.441,9,12,Humberto Castellanos,R,25,2022.0
19,2022-04-29,boxscore,STL,,ARI,L,2,6,,45238,2,2,Bumgarner,Wainwright,,0.1416666667,N,40753.0,1.1,-,,35,32,2,5,1,0,1,1,1,0,3,5,0.245,0.321,0.362,0.682,9,0,0,0,0,0,0,0.154,6,11,Madison Bumgarner,L,58,2022.0
19,2022-04-29 00:00:00,boxscore,STL,,ARI,L,2,6,,45238,2,2,Bumgarner,Wainwright,,0.1416666667,N,40753.0,1.1,-,,35,32,2,5,1,0,1,1,1,0,3,5,0.245,0.321,0.362,0.682,9,0,0,0,0,0,0,0.154,6,11,Madison Bumgarner,L,58,2022.0
19,2022-04-29 00:00:00,boxscore,STL,,ARI,L,2,6,,45238,2,2,Bumgarner,Wainwright,,0.1416666667,N,40753.0,1.1,-,,35,32,2,5,1,0,1,1,1,0,3,5,0.245,0.321,0.362,0.682,9,0,0,0,0,0,0,0.154,6,11,Madison Bumgarner,L,58,2022.0
20,2022-04-30,boxscore,STL,,ARI,L,0,2,,45239,2,3,Kelly,Mikolas,Kennedy,0.1097222222,D,40144.0,1.08,--,,32,30,0,2,0,0,0,0,2,0,1,5,0.237,0.312,0.348,0.661,2,0,1,0,0,1,0,0.08,5,9,Merrill Kelly,R,77,2022.0
20,2022-04-30 00:00:00,boxscore,STL,,ARI,L,0,2,,45239,2,3,Kelly,Mikolas,Kennedy,0.1097222222,D,40144.0,1.08,--,,32,30,0,2,0,0,0,0,2,0,1,5,0.237,0.312,0.348,0.661,2,0,1,0,0,1,0,0.08,5,9,Merrill Kelly,R,77,2022.0
20,2022-04-30 00:00:00,boxscore,STL,,ARI,L,0,2,,45239,2,3,Kelly,Mikolas,Kennedy,0.1097222222,D,40144.0,1.08,--,,32,30,0,2,0,0,0,0,2,0,1,5,0.237,0.312,0.348,0.661,2,0,1,0,0,1,0,0.08,5,9,Merrill Kelly,R,77,2022.0
21,2022-05-01,boxscore,STL,,ARI,W,7,5,,45269,2,2,Whitley,Middleton,Helsley,0.1347222222,D,45123.0,1.01,+,,36,34,7,9,3,0,2,6,0,1,2,6,0.239,0.312,0.357,0.669,18,0,0,0,0,1,0,0.269,5,11,Zach Davies,R,58,2022.0
21,2022-05-01 00:00:00,boxscore,STL,,ARI,W,7,5,,45269,2,2,Whitley,Middleton,Helsley,0.1347222222,D,45123.0,1.01,+,,36,34,7,9,3,0,2,6,0,1,2,6,0.239,0.312,0.357,0.669,18,0,0,0,0,1,0,0.269,5,11,Zach Davies,R,58,2022.0
21,2022-05-01 00:00:00,boxscore,STL,,ARI,W,7,5,,45269,2,2,Whitley,Middleton,Helsley,0.1347222222,D,45123.0,1.01,+,,36,34,7,9,3,0,2,6,0,1,2,6,0.239,0.312,0.357,0.669,18,0,0,0,0,1,0,0.269,5,11,Zach Davies,R,58,2022.0
22,2022-05-02,boxscore,STL,,KCR,W,1,0,,13-9,2,1.5,Matz,Greinke,Gallegos,0.1111111111,D,33963.0,1.01,++,,28,27,1,4,1,0,1,1,0,0,1,4,0.235,0.308,0.355,0.662,8,1,0,0,0,0,0,0.136,3,10,Zack Greinke,R,63,2022.0
22,2022-05-02 00:00:00,boxscore,STL,,KCR,W,1,0,,13-9,2,1.5,Matz,Greinke,Gallegos,0.1111111111,D,33963.0,1.01,++,,28,27,1,4,1,0,1,1,0,0,1,4,0.235,0.308,0.355,0.662,8,1,0,0,0,0,0,0.136,3,10,Zack Greinke,R,63,2022.0
22,2022-05-02 00:00:00,boxscore,STL,,KCR,W,1,0,,13-9,2,1.5,Matz,Greinke,Gallegos,0.1111111111,D,33963.0,1.01,++,,28,27,1,4,1,0,1,1,0,0,1,4,0.235,0.308,0.355,0.662,8,1,0,0,0,0,0,0.136,3,10,Zack Greinke,R,63,2022.0
23,2022-05-03,boxscore,STL,@,KCR,L,1,7,,13-10,2,2.5,Keller,Hudson,,0.1159722222,N,18788.0,1.05,-,,34,30,1,6,1,0,0,1,0,1,4,2,0.234,0.307,0.35,0.657,7,2,0,0,0,0,0,0.214,6,10,Brad Keller,R,64,2022.0
23,2022-05-03 00:00:00,boxscore,STL,@,KCR,L,1,7,,13-10,2,2.5,Keller,Hudson,,0.1159722222,N,18788.0,1.05,-,,34,30,1,6,1,0,0,1,0,1,4,2,0.234,0.307,0.35,0.657,7,2,0,0,0,0,0,0.214,6,10,Brad Keller,R,64,2022.0
23,2022-05-03 00:00:00,boxscore,STL,@,KCR,L,1,7,,13-10,2,2.5,Keller,Hudson,,0.1159722222,N,18788.0,1.05,-,,34,30,1,6,1,0,0,1,0,1,4,2,0.234,0.307,0.35,0.657,7,2,0,0,0,0,0,0.214,6,10,Brad Keller,R,64,2022.0
24,2022-05-04,boxscore,STL,@,KCR,W,10,0,,14-10,2,2.5,Wainwright,Bubic,,0.1263888889,D,12774.0,1.01,+,,44,33,10,8,2,1,2,10,2,0,9,4,0.234,0.311,0.358,0.669,18,0,0,0,2,0,0,0.207,7,12,Kris Bubic,L,29,2022.0
24,2022-05-04 00:00:00,boxscore,STL,@,KCR,W,10,0,,14-10,2,2.5,Wainwright,Bubic,,0.1263888889,D,12774.0,1.01,+,,44,33,10,8,2,1,2,10,2,0,9,4,0.234,0.311,0.358,0.669,18,0,0,0,2,0,0,0.207,7,12,Kris Bubic,L,29,2022.0
24,2022-05-04 00:00:00,boxscore,STL,@,KCR,W,10,0,,14-10,2,2.5,Wainwright,Bubic,,0.1263888889,D,12774.0,1.01,+,,44,33,10,8,2,1,2,10,2,0,9,4,0.234,0.311,0.358,0.669,18,0,0,0,2,0,0,0.207,7,12,Kris Bubic,L,29,2022.0
25,2022-05-05,boxscore,STL,@,SFG,W,7,1,,15-10,2,2.5,Mikolas,Littell,,0.1256944444,N,22562.0,1.1,++,,40,38,7,12,3,0,1,7,0,0,2,7,0.238,0.313,0.364,0.676,18,1,0,0,0,0,0,0.367,6,9,Mauricio Llovera,R,54,2022.0
25,2022-05-05 00:00:00,boxscore,STL,@,SFG,W,7,1,,15-10,2,2.5,Mikolas,Littell,,0.1256944444,N,22562.0,1.1,++,,40,38,7,12,3,0,1,7,0,0,2,7,0.238,0.313,0.364,0.676,18,1,0,0,0,0,0,0.367,6,9,Mauricio Llovera,R,54,2022.0
25,2022-05-05 00:00:00,boxscore,STL,@,SFG,W,7,1,,15-10,2,2.5,Mikolas,Littell,,0.1256944444,N,22562.0,1.1,++,,40,38,7,12,3,0,1,7,0,0,2,7,0.238,0.313,0.364,0.676,18,1,0,0,0,0,0,0.367,6,9,Mauricio Llovera,R,54,2022.0
26,2022-05-06,boxscore,STL,@,SFG,W,3,2,,16-10,2,2.5,Helsley,Doval,Gallegos,0.1194444444,N,28898.0,1.12,+++,,35,33,3,6,2,1,1,3,0,0,2,13,0.236,0.31,0.365,0.674,13,0,0,0,0,0,0,0.263,5,11,Alex Cobb,R,60,2022.0
26,2022-05-06 00:00:00,boxscore,STL,@,SFG,W,3,2,,16-10,2,2.5,Helsley,Doval,Gallegos,0.1194444444,N,28898.0,1.12,+++,,35,33,3,6,2,1,1,3,0,0,2,13,0.236,0.31,0.365,0.674,13,0,0,0,0,0,0,0.263,5,11,Alex Cobb,R,60,2022.0
26,2022-05-06 00:00:00,boxscore,STL,@,SFG,W,3,2,,16-10,2,2.5,Helsley,Doval,Gallegos,0.1194444444,N,28898.0,1.12,+++,,35,33,3,6,2,1,1,3,0,0,2,13,0.236,0.31,0.365,0.674,13,0,0,0,0,0,0,0.263,5,11,Alex Cobb,R,60,2022.0
27,2022-05-07,boxscore,STL,@,SFG,L,7,13,,16-11,2,2.5,Webb,Matz,,0.1402777778,D,40113.0,1.15,-,,43,40,7,14,1,0,1,7,2,0,3,10,0.241,0.313,0.368,0.682,18,1,0,0,0,0,0,0.448,9,9,Logan Webb,R,40,2022.0
27,2022-05-07 00:00:00,boxscore,STL,@,SFG,L,7,13,,16-11,2,2.5,Webb,Matz,,0.1402777778,D,40113.0,1.15,-,,43,40,7,14,1,0,1,7,2,0,3,10,0.241,0.313,0.368,0.682,18,1,0,0,0,0,0,0.448,9,9,Logan Webb,R,40,2022.0
27,2022-05-07 00:00:00,boxscore,STL,@,SFG,L,7,13,,16-11,2,2.5,Webb,Matz,,0.1402777778,D,40113.0,1.15,-,,43,40,7,14,1,0,1,7,2,0,3,10,0.241,0.313,0.368,0.682,18,1,0,0,0,0,0,0.448,9,9,Logan Webb,R,40,2022.0
28,2022-05-08,boxscore,STL,@,SFG,L,3,4,,16-12,2,2.5,Leone,Cabrera,Doval,0.1305555556,D,38193.0,1.14,--,,39,33,3,6,3,0,1,3,0,0,5,10,0.239,0.313,0.368,0.681,12,0,1,0,0,0,0,0.227,9,11,Jakob Junis,R,56,2022.0
28,2022-05-08 00:00:00,boxscore,STL,@,SFG,L,3,4,,16-12,2,2.5,Leone,Cabrera,Doval,0.1305555556,D,38193.0,1.14,--,,39,33,3,6,3,0,1,3,0,0,5,10,0.239,0.313,0.368,0.681,12,0,1,0,0,0,0,0.227,9,11,Jakob Junis,R,56,2022.0
28,2022-05-08 00:00:00,boxscore,STL,@,SFG,L,3,4,,16-12,2,2.5,Leone,Cabrera,Doval,0.1305555556,D,38193.0,1.14,--,,39,33,3,6,3,0,1,3,0,0,5,10,0.239,0.313,0.368,0.681,12,0,1,0,0,0,0,0.227,9,11,Jakob Junis,R,56,2022.0
29,2022-05-10,boxscore,STL,,BAL,L,3,5,,16-13,2,3,Bradish,Naughton,Bautista,0.1201388889,N,33649.0,1.06,---,,32,31,3,7,1,0,2,3,0,0,0,12,0.238,0.311,0.371,0.682,14,3,1,0,0,0,0,0.294,2,10,Kyle Bradish,R,72,2022.0
29,2022-05-10 00:00:00,boxscore,STL,,BAL,L,3,5,,16-13,2,3,Bradish,Naughton,Bautista,0.1201388889,N,33649.0,1.06,---,,32,31,3,7,1,0,2,3,0,0,0,12,0.238,0.311,0.371,0.682,14,3,1,0,0,0,0,0.294,2,10,Kyle Bradish,R,72,2022.0
29,2022-05-10 00:00:00,boxscore,STL,,BAL,L,3,5,,16-13,2,3,Bradish,Naughton,Bautista,0.1201388889,N,33649.0,1.06,---,,32,31,3,7,1,0,2,3,0,0,0,12,0.238,0.311,0.371,0.682,14,3,1,0,0,0,0,0.294,2,10,Kyle Bradish,R,72,2022.0
30,2022-05-11,boxscore,STL,,BAL,W,10,1,,17-13,2,2,Mikolas,Watkins,,0.1236111111,N,34533.0,1.02,+,,40,35,10,11,6,0,1,10,0,0,5,6,0.241,0.314,0.378,0.692,20,0,0,0,0,0,0,0.357,6,12,Spenser Watkins,R,18,2022.0
