Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
98,2023-07-19,boxscore,ATH,,BOS,W,6,5,,27-71,5,31.5,Felipe,Bello,May,02:43:00,D,15023.0,0.0,++,,36,32,6,10,2,0,3,6,0,0,3,9,0.222,0.3,0.358,0.658,21,1,1,0,0,0,0,0.35,6,11,Brayan Bello,R,29,2023
99,2023-07-20,boxscore,ATH,,HOU,L,1,3,,27-72,5,32,France,Harris,Pressly,02:12:00,N,4757.0,0.0,-,,33,30,1,6,2,0,0,1,0,0,2,8,0.221,0.3,0.357,0.657,8,2,0,1,0,0,0,0.273,5,9,J.P. France,R,65,2023
100,2023-07-21,boxscore,ATH,,HOU,L,4,6,,27-73,5,32,Valdez,Sears,Pressly,02:40:00,N,6810.0,0.0,--,,39,32,4,7,2,0,0,4,1,0,5,6,0.221,0.3,0.356,0.656,9,1,1,0,1,0,0,0.259,8,12,Framber Valdez,L,41,2023
101,2023-07-22,boxscore,ATH,,HOU,W,4,1,,28-73,5,31,Pruitt,Javier,May,02:57:00,N,14507.0,0.0,+,,36,28,4,6,0,0,2,4,1,1,8,6,0.221,0.301,0.357,0.658,12,0,0,0,0,0,0,0.2,8,9,Cristian Javier,R,58,2023
102,2023-07-23,boxscore,ATH,,HOU,L,2,3,,28-74,5,32,Neris,Smith,Abreu,02:36:00,D,11231.0,0.0,-,,36,31,2,7,2,0,1,2,1,0,3,6,0.221,0.301,0.357,0.658,12,3,1,1,0,0,0,0.25,7,9,Hunter Brown,R,54,2023
103,2023-07-25,boxscore,ATH,@,SFG,L,1,2,,28-75,5,31.5,Rogers,Erceg,Doval,02:20:00,N,40014.0,0.0,--,,34,31,1,5,1,0,0,1,1,0,1,14,0.221,0.3,0.356,0.656,6,0,1,1,0,0,0,0.294,6,11,Alex Cobb,R,74,2023
104,2023-07-26,boxscore,ATH,@,SFG,L,3,8,,28-76,5,32.5,Wood,Harris,,02:28:00,N,36142.0,0.0,---,,35,33,3,8,1,0,0,2,1,0,2,8,0.221,0.3,0.355,0.655,9,2,0,0,0,0,0,0.32,5,10,Ryan Walker,R,58,2023
105,2023-07-28,boxscore,ATH,@,COL,W,8,5,,29-76,5,31.5,Sears,Freeland,May,03:08:00,N,37262.0,0.0,+,,46,43,8,14,3,2,2,8,0,0,1,8,0.222,0.301,0.358,0.659,27,1,1,1,0,1,0,0.364,11,11,Kyle Freeland,L,31,2023
106,2023-07-29,boxscore,ATH,@,COL,W,11,3,,30-76,5,30.5,Blackburn,Flexen,,02:52:00,N,45085.0,0.0,++,,49,36,11,13,2,0,2,10,2,0,8,10,0.224,0.303,0.361,0.663,21,1,1,1,3,0,0,0.407,11,11,Chris Flexen,R,29,2023
107,2023-07-30,boxscore,ATH,@,COL,L,0,2,,30-77,5,30.5,Blach,Medina,Lawrence,02:23:00,D,31789.0,0.0,-,,33,30,0,5,0,0,0,0,0,1,3,8,0.223,0.302,0.359,0.661,5,1,0,0,0,0,0,0.227,6,11,Ty Blach,L,62,2023
108,2023-08-01,boxscore,ATH,@,LAD,L,3,7,,30-78,5,31.5,Lynn,Waldichuk,,02:49:00,N,44207.0,0.0,--,,36,33,3,6,2,0,3,3,0,0,3,10,0.223,0.302,0.36,0.662,17,0,0,0,0,0,0,0.15,6,11,Lance Lynn,R,61,2023
109,2023-08-02,boxscore,ATH,@,LAD,L,1,10,,30-79,5,32.5,Gonsolin,Harris,,02:29:00,N,47711.0,0.0,---,,36,30,1,6,0,0,1,1,0,0,6,7,0.223,0.302,0.36,0.662,9,3,0,0,0,0,0,0.227,8,10,Tony Gonsolin,R,54,2023
110,2023-08-03,boxscore,ATH,@,LAD,L,2,8,,30-80,5,33.5,Urías,Sears,Sheehan,02:28:00,N,52624.0,0.0,----,,32,30,2,5,2,0,2,2,0,0,2,8,0.222,0.302,0.36,0.662,13,2,0,0,0,0,0,0.15,3,11,Julio Urías,L,65,2023
111,2023-08-05,boxscore,ATH,,SFG,W,2,1,,31-80,5,34,May,Walker,,02:34:00,D,37553.0,0.0,+,,31,28,2,6,0,0,1,2,1,0,2,10,0.222,0.301,0.36,0.661,9,0,0,1,0,0,1,0.294,5,13,Ross Stripling,R,65,2023
112,2023-08-06,boxscore,ATH,,SFG,W,8,6,,32-80,5,34,Snead,Jackson,May,03:04:00,D,27381.0,0.0,++,,37,32,8,11,3,1,2,8,1,0,4,5,0.223,0.302,0.363,0.665,22,1,0,0,1,1,0,0.346,5,10,Alex Cobb,R,36,2023
113,2023-08-07,boxscore,ATH,,TEX,L,3,5,,32-81,5,35,Sborz,Jiménez,Smith,02:42:00,N,4013.0,0.0,-,,37,32,3,6,3,0,0,3,0,0,5,11,0.223,0.302,0.362,0.664,9,1,0,0,0,0,0,0.286,7,13,Dane Dunning,R,53,2023
114,2023-08-08,boxscore,ATH,,TEX,L,1,6,,32-82,5,36,Scherzer,Sears,,02:33:00,N,5419.0,0.0,--,,32,30,1,3,0,0,1,1,1,0,2,7,0.222,0.301,0.361,0.662,6,0,0,0,0,0,0,0.091,4,10,Max Scherzer,R,71,2023
115,2023-08-09,boxscore,ATH,,TEX,W,2,0,,33-82,5,35,Tarnok,Montgomery,May,02:17:00,D,6372.0,0.0,+,,32,30,2,7,1,0,1,2,3,0,1,6,0.222,0.301,0.361,0.662,11,0,0,0,1,0,0,0.25,6,11,Jordan Montgomery,L,54,2023
116,2023-08-11,boxscore,ATH,@,WSN,L,2,8,,33-83,5,36,Abbott,Blackburn,,02:52:00,N,22651.0,0.0,-,,37,33,2,6,1,0,0,2,2,0,4,8,0.222,0.3,0.36,0.66,7,1,0,0,0,0,0,0.24,8,9,Joan Adon,R,48,2023
117,2023-08-12,boxscore,ATH,@,WSN,L-wo,2,3,,33-84,5,37,Finnegan,Erceg,,02:44:00,N,28635.0,0.0,--,,34,34,2,7,2,0,2,2,0,0,0,8,0.221,0.3,0.36,0.66,15,0,0,0,0,0,0,0.208,5,10,Jake Irvin,R,58,2023
118,2023-08-13,boxscore,ATH,@,WSN,L-wo,7,8,,33-85,5,37,La Sorsa,Snead,,03:09:00,D,19240.0,0.0,---,,41,38,7,11,3,0,3,7,0,0,2,10,0.222,0.3,0.363,0.663,23,0,1,0,0,0,0,0.32,7,11,Trevor Williams,R,33,2023
119,2023-08-14,boxscore,ATH,@,STL,L,5,7,,33-86,5,38,Romero,Felipe,,02:55:00,N,34793.0,0.0,----,,39,34,5,8,1,0,1,5,0,0,3,6,0.222,0.3,0.363,0.663,12,2,1,0,0,1,0,0.259,7,10,Miles Mikolas,R,48,2023
120,2023-08-15,boxscore,ATH,@,STL,L,2,6,,33-87,5,39,Hudson,Watkins,,02:41:00,N,32528.0,0.0,-----,,35,32,2,6,1,0,1,2,1,0,1,5,0.222,0.3,0.362,0.662,10,1,2,0,0,0,0,0.192,6,10,Dakota Hudson,R,58,2023
121,2023-08-16,boxscore,ATH,@,STL,W,8,0,,34-87,5,38,Blackburn,Liberatore,,02:36:00,N,33146.0,0.0,+,,42,37,8,14,4,0,1,8,2,0,4,9,0.223,0.301,0.364,0.665,21,3,0,0,1,1,0,0.464,7,12,Matthew Liberatore,L,23,2023
122,2023-08-18,boxscore,ATH,,BAL,L,4,9,,34-88,5,38,Gibson,Pérez,,02:56:00,N,8942.0,0.0,-,,40,39,4,12,4,0,0,4,0,0,1,12,0.224,0.301,0.365,0.666,16,0,0,0,0,0,0,0.444,9,10,Kyle Gibson,R,39,2023
123,2023-08-19,boxscore,ATH,,BAL,L,2,7,10.0,34-89,5,38,Bautista,Martinez,,02:47:00,N,18213.0,0.0,--,,41,34,2,6,1,0,2,2,0,1,3,12,0.224,0.301,0.365,0.666,13,0,3,1,0,0,1,0.2,10,13,Cole Irvin,L,57,2023
124,2023-08-20,boxscore,ATH,,BAL,L,1,12,,34-90,5,38,Bradish,Sears,,02:43:00,D,16198.0,0.0,---,,31,29,1,4,0,0,1,1,0,0,1,10,0.223,0.301,0.364,0.664,7,2,1,0,0,0,0,0.167,3,11,Kyle Bradish,R,75,2023
125,2023-08-21,boxscore,ATH,,KCR,W-wo,6,4,,35-90,5,37,May,Coleman,,02:41:00,N,3095.0,0.0,+,,40,34,6,10,1,0,4,6,1,0,2,11,0.224,0.301,0.367,0.668,23,0,3,0,0,0,0,0.316,10,11,Tucker Davidson,L,52,2023
126,2023-08-22,boxscore,ATH,,KCR,W,5,4,,36-90,5,36,Harris,Zerpa,May,02:37:00,N,4021.0,0.0,++,,33,30,5,7,1,0,1,5,1,0,1,11,0.224,0.301,0.367,0.668,11,0,1,0,1,0,0,0.316,4,12,Ángel Zerpa,L,32,2023
127,2023-08-23,boxscore,ATH,,KCR,L,0,4,,36-91,5,36.5,Ragans,Martinez,Hernández,02:43:00,D,5075.0,0.0,-,,33,29,0,2,0,0,0,0,0,0,3,13,0.223,0.3,0.365,0.665,2,0,1,0,0,0,0,0.125,6,13,Cole Ragans,L,79,2023
128,2023-08-24,boxscore,ATH,@,CHW,W,8,5,,37-91,5,35.5,Erceg,Lambert,May,02:41:00,N,13247.0,0.0,+,,37,35,8,9,1,0,5,8,1,1,1,6,0.223,0.3,0.367,0.668,25,0,1,0,0,0,0,0.167,2,9,Jesse Scholtens,R,41,2023
129,2023-08-25,boxscore,ATH,@,CHW,W,12,4,,38-91,5,34.5,Neal,Cease,,02:48:00,N,21906.0,0.0,++,,47,40,12,15,2,0,2,10,1,0,5,8,0.225,0.302,0.369,0.671,23,2,2,0,0,0,0,0.433,8,10,Dylan Cease,R,12,2023
130,2023-08-26,boxscore,ATH,@,CHW,L,2,6,,38-92,5,35.5,Toussaint,Sears,,02:45:00,N,21508.0,0.0,-,,40,31,2,4,0,0,0,1,0,0,8,11,0.224,0.302,0.368,0.67,4,1,1,0,0,0,0,0.2,11,12,Touki Toussaint,R,64,2023
131,2023-08-27,boxscore,ATH,@,CHW,L,1,6,,38-93,5,36.5,Clevinger,Blackburn,,02:36:00,D,20236.0,0.0,--,,32,28,1,2,0,0,0,1,2,0,3,13,0.223,0.301,0.366,0.667,2,0,0,0,1,0,0,0.125,4,10,Mike Clevinger,R,79,2023
132,2023-08-28,boxscore,ATH,@,SEA,L,0,7,,38-94,5,37.5,Woo,Muller,,02:29:00,N,37434.0,0.0,---,,31,27,0,4,1,0,0,0,1,0,2,7,0.222,0.301,0.365,0.665,5,2,1,1,0,0,0,0.2,4,10,Bryan Woo,R,70,2023
133,2023-08-29,boxscore,ATH,@,SEA,W,3,1,,39-94,5,36.5,Newcomb,Weaver,May,02:48:00,N,44280.0,0.0,+,,35,35,3,9,1,0,2,3,0,0,0,3,0.223,0.3,0.365,0.666,16,1,0,0,0,0,0,0.233,5,11,Luke Weaver,R,35,2023
134,2023-08-30,boxscore,ATH,@,SEA,L,4,5,,39-95,5,37.5,Topa,Snead,Muñoz,02:26:00,D,29247.0,0.0,-,,35,34,4,9,3,0,1,4,2,0,1,8,0.223,0.3,0.366,0.666,15,1,0,0,0,0,0,0.32,4,13,Bryce Miller,R,51,2023
135,2023-09-01,boxscore,ATH,,LAA,W,9,2,,40-95,5,36.5,Sears,Sandoval,,02:51:00,N,12073.0,0.0,+,,42,37,9,14,8,0,1,9,1,0,4,8,0.224,0.301,0.368,0.67,25,0,0,0,1,0,0,0.448,9,11,Patrick Sandoval,L,31,2023
136,2023-09-02,boxscore,ATH,,LAA,W,2,1,,41-95,5,36.5,Blackburn,Canning,May,02:31:00,D,13709.0,0.0,++,,29,29,2,5,1,0,1,2,0,0,0,8,0.224,0.301,0.368,0.669,9,0,0,0,0,0,0,0.2,3,11,Griffin Canning,R,63,2023
137,2023-09-03,boxscore,ATH,,LAA,W,10,6,,42-95,5,35.5,Pérez,Soriano,May,03:09:00,D,12425.0,0.0,+++,,41,35,10,10,1,1,2,9,0,0,5,6,0.224,0.301,0.369,0.671,19,0,1,0,0,0,1,0.296,7,13,Tyler Anderson,L,52,2023
138,2023-09-04,boxscore,ATH,,TOR,L,5,6,10.0,42-96,5,35.5,Romano,Pérez,,03:00:00,D,9062.0,0.0,-,,38,35,5,8,0,0,4,5,3,0,2,11,0.224,0.301,0.371,0.672,20,1,0,1,0,0,0,0.2,4,12,José Berríos,R,62,2023
139,2023-09-05,boxscore,ATH,,TOR,L,1,7,,42-97,5,36.5,Bassitt,Neal,,02:34:00,N,4751.0,0.0,--,,32,32,1,7,2,0,0,1,0,0,0,10,0.224,0.301,0.37,0.671,9,2,0,0,0,0,0,0.318,4,9,Chris Bassitt,R,71,2023
140,2023-09-06,boxscore,ATH,,TOR,W,5,2,,43-97,5,36.5,Sears,Ryu,May,02:19:00,D,3871.0,0.0,+,,33,32,5,8,1,0,2,5,3,0,1,9,0.225,0.3,0.371,0.671,15,0,0,0,0,0,0,0.286,4,11,Hyun Jin Ryu,L,53,2023
141,2023-09-08,boxscore,ATH,@,TEX,W,6,3,,44-97,5,35.5,Sweet,Montgomery,May,03:04:00,N,28203.0,0.0,++,,40,35,6,10,4,0,2,6,0,1,5,10,0.225,0.301,0.373,0.674,20,0,0,0,0,0,0,0.348,7,12,Jordan Montgomery,L,38,2023
142,2023-09-09,boxscore,ATH,@,TEX,L,2,3,,44-98,5,36.5,Smith,Erceg,Chapman,03:04:00,N,34166.0,0.0,-,,39,32,2,7,1,0,1,2,1,0,6,11,0.225,0.301,0.372,0.674,11,1,1,0,0,0,0,0.3,10,13,Nathan Eovaldi,R,52,2023
143,2023-09-10,boxscore,ATH,@,TEX,L,4,9,,44-99,5,37.5,Heaney,Medina,,02:43:00,D,26189.0,0.0,--,,41,36,4,9,2,0,1,3,1,1,4,12,0.225,0.302,0.373,0.674,14,0,1,0,0,1,0,0.348,10,11,Jon Gray,R,37,2023
144,2023-09-11,boxscore,ATH,@,HOU,W,4,0,,45-99,5,36.5,Waldichuk,Valdez,,02:25:00,N,29807.0,0.0,+,,34,33,4,7,1,0,3,4,1,0,1,13,0.225,0.301,0.374,0.675,17,1,0,0,0,0,0,0.235,3,12,Framber Valdez,L,66,2023
145,2023-09-12,boxscore,ATH,@,HOU,W,6,2,,46-99,5,35.5,Sears,Verlander,,02:26:00,N,36504.0,0.0,++,,38,37,6,10,4,0,2,6,0,0,0,7,0.225,0.301,0.375,0.676,20,0,1,0,0,0,0,0.286,5,12,Justin Verlander,R,48,2023
146,2023-09-13,boxscore,ATH,@,HOU,L,2,6,,46-100,5,36.5,Brown,Blackburn,,02:38:00,N,37864.0,0.0,-,,33,28,2,2,0,0,0,2,0,0,3,11,0.225,0.3,0.373,0.673,2,0,1,0,1,0,0,0.111,4,9,Hunter Brown,R,72,2023
147,2023-09-15,boxscore,ATH,,SDP,L,3,8,,46-101,5,36.5,Lugo,Newcomb,,02:51:00,N,17828.0,0.0,--,,33,31,3,5,1,0,2,3,2,0,2,12,0.224,0.3,0.373,0.673,12,1,0,0,0,0,0,0.176,3,12,Seth Lugo,R,56,2023
148,2023-09-16,boxscore,ATH,,SDP,L,2,5,,46-102,5,36.5,Waldron,Miller,Hader,03:15:00,D,14876.0,0.0,---,,37,33,2,9,1,0,1,2,1,0,3,8,0.224,0.3,0.373,0.673,13,1,0,0,1,0,0,0.32,8,11,Matt Waldron,R,50,2023
149,2023-09-17,boxscore,ATH,,SDP,L,1,10,,46-103,5,37.5,Avila,Waldichuk,,02:50:00,D,8680.0,0.0,----,,34,33,1,6,0,0,1,1,0,0,1,16,0.224,0.299,0.373,0.672,9,0,0,0,0,0,0,0.313,6,10,Nick Martinez,R,62,2023
150,2023-09-18,boxscore,ATH,,SEA,L,0,5,,46-104,5,37.5,Woo,Sears,,02:41:00,N,4972.0,0.0,-----,,36,30,0,5,0,0,0,0,3,0,6,8,0.224,0.3,0.371,0.671,5,2,0,0,0,0,0,0.227,9,12,Bryan Woo,R,63,2023
151,2023-09-19,boxscore,ATH,,SEA,L,2,7,,46-105,5,37.5,Castillo,Blackburn,,02:52:00,N,6294.0,0.0,------,,35,30,2,6,2,1,0,2,0,2,4,9,0.224,0.299,0.371,0.671,10,0,0,0,1,0,0,0.273,6,9,Luis Castillo,R,64,2023
152,2023-09-20,boxscore,ATH,,SEA,L,3,6,,46-106,5,38.5,Kirby,Estes,Topa,02:43:00,D,5602.0,0.0,-------,,35,34,3,8,0,0,2,3,1,0,1,5,0.224,0.299,0.371,0.671,14,1,0,0,0,0,0,0.222,5,9,George Kirby,R,52,2023
153,2023-09-21,boxscore,ATH,,DET,L,3,7,,46-107,5,39,Skubal,Medina,,02:33:00,N,6160.0,0.0,--------,,31,30,3,5,1,0,1,2,0,0,1,12,0.223,0.299,0.371,0.67,9,2,0,0,0,0,0,0.235,1,11,Tarik Skubal,L,82,2023
154,2023-09-22,boxscore,ATH,,DET,W,8,2,,47-107,5,38.5,Waldichuk,Vest,,02:42:00,N,8751.0,0.0,+,,38,32,8,9,2,0,2,8,2,1,4,9,0.224,0.299,0.372,0.671,17,0,1,0,1,1,0,0.318,6,11,Sawyer Gipson-Long,R,56,2023
155,2023-09-23,boxscore,ATH,,DET,W,4,1,,48-107,5,38.5,Boyle,Wentz,May,02:38:00,D,9776.0,0.0,++,,30,28,4,6,1,0,1,4,1,0,2,6,0.224,0.299,0.372,0.671,10,2,0,0,0,0,0,0.238,2,10,Miguel Díaz,R,54,2023
156,2023-09-24,boxscore,ATH,,DET,L,0,2,,48-108,5,39.5,Rodriguez,Sears,Lange,02:34:00,D,13102.0,0.0,-,,35,31,0,7,3,0,0,0,3,1,4,8,0.224,0.299,0.372,0.671,10,2,0,0,0,0,0,0.304,8,13,Eduardo Rodríguez,L,68,2023
157,2023-09-26,boxscore,ATH,@,MIN,L,3,11,,48-109,5,40,Ober,Blackburn,,02:50:00,N,22329.0,0.0,--,,35,34,3,8,1,0,1,3,0,0,1,15,0.224,0.299,0.371,0.67,12,1,0,0,0,0,0,0.389,5,9,Bailey Ober,R,71,2023
158,2023-09-27,boxscore,ATH,@,MIN,L,4,6,,48-110,5,41,Keuchel,Jiménez,Jax,03:00:00,N,20520.0,0.0,---,,38,35,4,9,3,1,0,4,1,1,2,17,0.224,0.299,0.372,0.67,14,0,1,0,0,0,0,0.5,7,13,Pablo López,R,46,2023
159,2023-09-28,boxscore,ATH,@,MIN,W,2,1,,49-110,5,40,Erceg,Maeda,May,02:43:00,D,19466.0,0.0,+,,34,31,2,4,0,0,1,2,0,0,3,12,0.223,0.298,0.371,0.669,7,0,0,0,0,0,0,0.167,5,11,Sonny Gray,R,55,2023
160,2023-09-29,boxscore,ATH,@,LAA,L,1,5,,49-111,5,40,Daniel,Waldichuk,,02:18:00,N,32333.0,,-,,34,29,1,4,1,0,0,1,0,0,4,5,0.223,0.298,0.37,0.668,5,2,1,0,0,0,0,0.167,6,9,Chase Silseth,R,54,2023
161,2023-09-30,boxscore,ATH,@,LAA,W,7,3,,50-111,5,40,Boyle,Joyce,,02:23:00,N,31633.0,0.0,+,,39,35,7,8,0,0,2,6,1,0,3,11,0.223,0.298,0.37,0.668,14,0,0,1,0,1,0,0.273,5,12,Andrew Wantz,R,51,2023
162,2023-10-01,boxscore,ATH,@,LAA,L,3,7,,50-112,5,40,Fulmer,Sears,,02:32:00,D,26539.0,0.0,-,,38,34,3,10,2,0,1,3,1,0,4,6,0.224,0.298,0.37,0.669,15,2,0,0,0,0,0,0.333,8,9,Carson Fulmer,R,63,2023
1,2024-03-28,boxscore,ATH,,CLE,L,0,8,,0-1,2,1,Bieber,Wood,,02:22:00,N,13522.0,0.99,-,,31,30,0,4,1,0,0,0,0,0,1,13,0.133,0.161,0.167,0.328,5,1,0,0,0,1,0,0.235,4,11,Shane Bieber,R,74,2024
2,2024-03-29,boxscore,ATH,,CLE,L,4,6,,0-2,4,1.5,Allen,Stripling,Clase,02:39:00,N,3837.0,0.95,--,,36,32,4,8,2,0,2,4,0,0,2,5,0.194,0.224,0.339,0.563,16,1,0,0,2,0,0,0.222,5,11,Logan Allen,L,46,2024
3,2024-03-30,boxscore,ATH,,CLE,L,3,12,,0-3,4,2.5,Sandlin,Sears,,03:01:00,D,5425.0,0.87,---,,40,32,3,6,1,0,0,3,1,0,6,14,0.191,0.271,0.298,0.569,7,0,2,0,0,0,0,0.333,10,10,Tanner Bibee,R,37,2024
4,2024-03-31,boxscore,ATH,,CLE,W-wo,4,3,,2025-01-03 00:00:00,4,1.5,Jiménez,Barlow,,02:30:00,D,4118.0,0.82,+,,36,30,4,9,1,2,0,4,1,1,4,6,0.218,0.303,0.339,0.642,14,1,1,1,0,0,0,0.375,8,11,Carlos Carrasco,R,45,2024
5,2024-04-01,boxscore,ATH,,BOS,L,0,9,,2025-01-04 00:00:00,4,2.5,Houck,Boyle,Anderson,02:31:00,N,6618.0,0.87,-,,31,31,0,4,1,0,0,0,0,0,0,13,0.2,0.272,0.303,0.575,5,0,0,0,0,0,0,0.222,4,11,Tanner Houck,R,76,2024
6,2024-04-02,boxscore,ATH,,BOS,L,4,5,11.0,2025-01-05 00:00:00,4,2.5,Winckowski,Spence,,03:04:00,N,5112.0,0.78,--,,44,39,4,7,3,0,2,4,0,0,4,14,0.196,0.269,0.325,0.593,16,1,0,1,0,0,1,0.217,9,11,Brayan Bello,R,46,2024
7,2024-04-03,boxscore,ATH,,BOS,L,0,1,,2025-01-06 00:00:00,5,3.5,Pivetta,Stripling,Jansen,02:21:00,D,6436.0,0.75,---,,37,34,0,8,1,0,0,0,0,0,3,5,0.202,0.273,0.316,0.589,9,1,0,0,0,0,0,0.276,10,13,Nick Pivetta,R,59,2024
8,2024-04-05,boxscore,ATH,@,DET,L,4,5,,2025-01-07 00:00:00,5,4.5,Foley,Erceg,Lange,02:33:00,D,44711.0,0.69,----,,37,32,4,5,2,0,2,4,0,0,5,14,0.196,0.272,0.327,0.599,13,0,0,0,0,0,0,0.188,6,11,Tarik Skubal,L,56,2024
9,2024-04-06,boxscore,ATH,@,DET,W,4,0,,2025-02-07 00:00:00,4,4.5,Blackburn,Maeda,,02:31:00,D,27529.0,0.65,+,,37,31,4,5,0,0,1,4,1,1,6,8,0.192,0.275,0.32,0.595,8,0,0,0,0,0,0,0.182,6,9,Kenta Maeda,R,52,2024
10,2024-04-07,boxscore,ATH,@,DET,W,7,1,,2025-03-07 00:00:00,4,3.5,Boyle,Flaherty,,02:34:00,D,15174.0,0.7,++,,42,39,7,14,1,1,1,7,0,0,2,5,0.212,0.29,0.342,0.632,20,1,1,0,0,0,0,0.394,8,11,Jack Flaherty,R,34,2024
11,2024-04-09,boxscore,ATH,@,TEX,W,4,3,,2025-04-07 00:00:00,3,2,Kelly,Leclerc,Miller,02:23:00,N,18714.0,0.82,+++,,35,32,4,5,0,0,3,4,0,0,3,13,0.207,0.285,0.351,0.635,14,0,0,0,0,0,0,0.125,4,10,Nathan Eovaldi,R,65,2024
12,2024-04-10,boxscore,ATH,@,TEX,L,2,6,,2025-04-08 00:00:00,4,3,Bradford,Stripling,,02:22:00,N,30488.0,0.86,-,,38,37,2,9,1,0,1,2,0,0,1,9,0.211,0.283,0.351,0.634,13,0,0,0,0,0,0,0.296,9,10,Cody Bradford,L,68,2024
13,2024-04-11,boxscore,ATH,@,TEX,W,1,0,,2025-05-08 00:00:00,3,2,Sears,Gray,Miller,02:18:00,D,19726.0,0.83,+,,33,31,1,4,1,0,1,1,1,0,2,14,0.205,0.276,0.344,0.62,8,0,0,0,0,0,0,0.188,5,11,Jon Gray,R,65,2024
14,2024-04-12,boxscore,ATH,,WSN,W-wo,2,1,10.0,2025-06-08 00:00:00,3,2,Kelly,Finnegan,,02:36:00,N,5777.0,0.74,++,,35,32,2,3,0,0,1,2,1,0,3,10,0.197,0.269,0.333,0.602,6,0,0,0,0,1,1,0.095,6,11,Jake Irvin,R,69,2024
15,2024-04-13,boxscore,ATH,,WSN,L,1,3,,2025-06-09 00:00:00,3,2,Gore,Boyle,Finnegan,02:35:00,D,3330.0,0.81,-,,36,34,1,8,1,0,0,1,2,0,2,18,0.2,0.269,0.329,0.598,9,1,0,0,0,0,0,0.5,8,12,MacKenzie Gore,L,69,2024
16,2024-04-14,boxscore,ATH,,WSN,W,7,6,,2025-07-09 00:00:00,3,1,Spence,Law,Miller,02:45:00,D,8637.0,0.78,+,,37,32,7,11,2,0,0,6,0,0,5,9,0.208,0.28,0.333,0.613,13,2,0,0,0,0,0,0.478,6,11,Trevor Williams,R,50,2024
17,2024-04-15,boxscore,ATH,,STL,L,1,3,,2025-07-10 00:00:00,3,2,Gray,Stripling,Helsley,02:19:00,N,5508.0,0.8,-,,31,30,1,5,1,0,1,1,0,1,1,10,0.206,0.275,0.332,0.607,9,1,0,0,0,0,0,0.211,3,11,Sonny Gray,R,70,2024
18,2024-04-16,boxscore,ATH,,STL,L,2,3,,2025-07-11 00:00:00,4,2,Lynn,Jiménez,Helsley,02:29:00,N,3296.0,0.77,--,,33,32,2,5,1,0,1,2,0,0,1,3,0.203,0.27,0.329,0.599,9,0,0,0,0,0,0,0.143,4,10,Lance Lynn,R,61,2024
19,2024-04-17,boxscore,ATH,,STL,W,6,3,,2025-08-11 00:00:00,4,2,Blackburn,Matz,Miller,02:30:00,D,9551.0,0.73,+,,37,32,6,10,2,0,1,6,1,0,4,5,0.209,0.276,0.336,0.612,15,1,0,0,1,0,0,0.333,7,11,Steven Matz,L,34,2024
20,2024-04-19,boxscore,ATH,@,CLE,L,2,10,,2025-08-12 00:00:00,4,2.5,McKenzie,Boyle,,02:15:00,N,16262.0,0.83,-,,36,33,2,6,1,0,2,2,0,0,3,10,0.208,0.275,0.339,0.614,13,0,0,0,0,0,0,0.19,7,10,Triston McKenzie,R,60,2024
21,2024-04-20,boxscore,ATH,@,CLE,L,3,6,,2025-08-13 00:00:00,4,2.5,Allen,Wood,Clase,02:36:00,N,19487.0,0.8,--,,37,31,3,6,1,1,2,3,1,1,5,11,0.207,0.276,0.345,0.622,15,0,0,0,1,1,0,0.211,7,12,Logan Allen,L,47,2024
22,2024-04-21,boxscore,ATH,@,CLE,L,2,6,,2025-08-14 00:00:00,4,3.5,Bibee,Stripling,,02:39:00,D,16905.0,0.75,---,,38,34,2,7,0,0,1,2,1,0,4,12,0.207,0.277,0.343,0.62,10,1,0,0,0,1,0,0.286,9,11,Tanner Bibee,R,57,2024
23,2024-04-22,boxscore,ATH,@,NYY,W,2,0,,2025-09-14 00:00:00,3,3,Erceg,González,Miller,02:32:00,D,30366.0,0.67,+,,37,29,2,4,0,0,1,2,0,1,4,8,0.204,0.278,0.339,0.617,7,0,3,1,0,0,0,0.15,8,12,Carlos Rodón,L,77,2024
24,2024-04-23,boxscore,ATH,@,NYY,L,3,4,,2025-09-15 00:00:00,4,3.5,Stroman,Blackburn,Holmes,02:29:00,N,30060.0,0.73,-,,36,34,3,7,1,0,2,3,0,0,2,13,0.204,0.277,0.342,0.619,14,0,0,0,0,0,0,0.263,6,12,Marcus Stroman,R,50,2024
25,2024-04-24,boxscore,ATH,@,NYY,L,3,7,,2025-09-16 00:00:00,4,4,Schmidt,Boyle,,02:33:00,N,31179.0,0.65,--,,33,30,3,4,2,0,1,3,0,0,2,9,0.202,0.274,0.341,0.615,9,1,1,0,0,0,0,0.15,3,9,Clarke Schmidt,R,52,2024
26,2024-04-25,boxscore,ATH,@,NYY,W,3,1,,2025-10-16 00:00:00,4,3.5,Wood,Cortés,Miller,02:24:00,N,40141.0,0.6,+,,33,31,3,6,1,0,2,3,1,0,1,5,0.201,0.273,0.344,0.616,13,2,0,1,0,0,0,0.167,3,11,Nestor Cortes,L,59,2024
