Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
29,2024-04-30,boxscore,WSN,@,TEX,L,1,7,,14-15,4,5.5,Gray,Gore,,02:19:00,N,27584.0,0.82,-,,30,30,1,3,0,0,0,1,1,0,0,3,0.233,0.312,0.371,0.682,3,0,0,0,0,0,0,0.111,2,9,Jon Gray,R,75,2024
30,2024-05-01,boxscore,WSN,@,TEX,W,1,0,,15-15,3,5.5,Williams,Heaney,Finnegan,02:11:00,N,24846.0,0.82,+,,29,29,1,5,1,0,0,1,0,1,0,5,0.231,0.308,0.366,0.674,6,2,0,0,0,0,0,0.208,1,9,Andrew Heaney,L,69,2024
31,2024-05-02,boxscore,WSN,@,TEX,L,0,6,,15-16,4,6.0,Eovaldi,Parker,,02:30:00,D,27529.0,0.89,-,,33,30,0,4,2,0,0,0,0,0,3,12,0.228,0.305,0.361,0.666,6,1,0,0,0,0,0,0.222,6,10,Nathan Eovaldi,R,70,2024
32,2024-05-03,boxscore,WSN,,TOR,W,9,3,,16-16,3,5.5,Barnes,Swanson,,02:49:00,N,22856.0,0.84,+,,41,35,9,12,3,0,1,6,1,0,5,7,0.232,0.309,0.366,0.675,18,1,0,1,0,1,1,0.407,8,12,Yusei Kikuchi,L,62,2024
33,2024-05-04,boxscore,WSN,,TOR,L,3,6,,16-17,3,6.5,Gausman,Irvin,,02:59:00,D,22836.0,0.86,-,,40,33,3,6,0,0,0,3,2,0,5,13,0.23,0.309,0.361,0.669,6,0,1,0,1,1,0,0.286,10,9,Kevin Gausman,R,68,2024
34,2024-05-05,boxscore,WSN,,TOR,W,11,8,,17-17,3,6.5,Harvey,Cabrera,Finnegan,03:01:00,D,18363.0,0.83,+,,43,35,11,11,3,0,3,11,1,0,5,8,0.233,0.312,0.37,0.682,23,0,1,1,1,2,1,0.32,8,10,Alek Manoah,R,26,2024
35,2024-05-07,boxscore,WSN,,BAL,W,3,0,,18-17,3,7.0,Williams,Burnes,Finnegan,02:19:00,N,29542.0,0.86,++,,36,30,3,6,2,0,0,3,4,0,6,8,0.232,0.313,0.367,0.68,8,0,0,0,0,0,0,0.273,9,9,Corbin Burnes,R,54,2024
36,2024-05-08,boxscore,WSN,,BAL,L,6,7,12.0,18-18,3,7.0,Suárez,Weems,Webb,03:35:00,N,34078.0,0.88,-,,51,42,6,9,2,0,1,6,1,0,7,11,0.231,0.313,0.366,0.679,14,1,1,0,1,0,0,0.258,12,11,Kyle Bradish,R,62,2024
37,2024-05-10,boxscore,WSN,@,BOS,W,5,1,,19-18,3,7.0,Corbin,Houck,,02:26:00,N,31313.0,0.85,+,,37,34,5,8,2,0,0,4,4,0,2,8,0.232,0.313,0.364,0.677,10,0,1,0,0,0,0,0.308,5,9,Tanner Houck,R,56,2024
38,2024-05-11,boxscore,WSN,@,BOS,L,2,4,,19-19,3,8.0,Martin,Garcia,Jansen,02:13:00,D,30995.0,0.86,-,,32,29,2,4,0,0,2,2,0,1,2,12,0.229,0.311,0.363,0.674,10,2,1,0,0,1,0,0.133,3,9,Cooper Criswell,R,61,2024
39,2024-05-12,boxscore,WSN,@,BOS,L,2,3,,19-20,3,8.0,Bello,Gore,Jansen,02:31:00,D,29250.0,0.85,--,,33,28,2,5,0,0,1,2,2,2,4,3,0.228,0.311,0.362,0.673,8,0,1,0,0,1,0,0.167,4,11,Brayan Bello,R,50,2024
40,2024-05-14,boxscore,WSN,@,CHW,W,6,3,,20-20,3,9.0,Law,Brebbia,Finnegan,02:42:00,D,,0.79,+,,41,35,6,10,0,0,0,6,3,0,4,11,0.23,0.312,0.36,0.672,10,1,0,1,1,1,0,0.4,8,12,Chris Flexen,R,42,2024
41,2024-05-14,boxscore,WSN,@,CHW,L,0,4,,20-21,3,9.0,Fedde,Parker,,02:15:00,D,11138.0,0.83,-,,34,31,0,4,1,0,0,0,0,0,3,8,0.227,0.309,0.355,0.665,5,0,0,0,0,0,0,0.174,7,9,Erick Fedde,R,77,2024
42,2024-05-15,boxscore,WSN,@,CHW,L,0,2,,20-22,3,10.0,Crochet,Corbin,Kopech,02:16:00,D,11008.0,0.75,--,,36,31,0,3,1,0,0,0,3,0,5,10,0.225,0.307,0.35,0.658,4,0,0,0,0,1,0,0.143,9,13,Garrett Crochet,L,64,2024
43,2024-05-17,boxscore,WSN,@,PHI,L,2,4,,20-23,3,10.5,Wheeler,Irvin,Hoffman,02:15:00,N,44507.0,0.84,---,,33,30,2,4,4,0,0,2,0,0,3,6,0.223,0.305,0.348,0.654,8,0,0,0,0,0,0,0.167,4,9,Zack Wheeler,R,67,2024
44,2024-05-18,boxscore,WSN,@,PHI,L-wo,3,4,10.0,20-24,3,11.5,Soto,Finnegan,,02:52:00,N,43112.0,0.77,----,,39,38,3,11,2,0,0,3,1,0,0,12,0.224,0.305,0.348,0.654,13,2,1,0,0,0,0,0.423,7,12,Cristopher Sánchez,L,61,2024
45,2024-05-19,boxscore,WSN,@,PHI,L,5,11,,20-25,4,12.5,Nola,Barnes,,02:53:00,D,44713.0,0.71,-----,,38,34,5,7,1,0,2,5,0,0,4,7,0.224,0.305,0.35,0.655,14,0,0,0,0,1,0,0.2,6,9,Aaron Nola,R,65,2024
46,2024-05-20,boxscore,WSN,,MIN,W,12,3,,21-25,3,12.0,Parker,López,,02:22:00,N,16979.0,0.6,+,,40,38,12,14,3,0,2,10,2,0,2,8,0.228,0.307,0.356,0.663,23,0,0,0,0,0,0,0.429,4,9,Pablo López,R,27,2024
47,2024-05-21,boxscore,WSN,,MIN,L,0,10,,21-26,3,13.0,Ryan,Corbin,,02:20:00,N,23597.0,0.64,-,,32,29,0,3,1,0,0,0,0,0,3,10,0.225,0.305,0.352,0.657,4,1,0,0,0,0,0,0.158,5,12,Joe Ryan,R,75,2024
48,2024-05-22,boxscore,WSN,,MIN,L,2,3,,21-27,3,14.0,Okert,Irvin,Durán,02:34:00,D,21837.0,0.57,--,,35,31,2,7,1,0,1,2,0,1,1,6,0.225,0.305,0.352,0.657,11,0,1,2,0,0,0,0.25,6,12,Simeon Woods Richardson,R,58,2024
49,2024-05-24,boxscore,WSN,,SEA,W,6,1,,22-27,3,13.5,Gore,Kirby,,02:07:00,N,23789.0,0.54,+,,32,31,6,8,0,0,3,6,0,1,1,5,0.226,0.304,0.356,0.66,17,0,0,0,0,0,0,0.217,2,9,George Kirby,R,42,2024
50,2024-05-25,boxscore,WSN,,SEA,W,3,1,,23-27,3,13.5,Floro,Speier,Finnegan,02:21:00,D,30791.0,0.58,++,,29,28,3,6,1,0,0,3,2,1,0,6,0.226,0.303,0.354,0.657,7,0,0,0,1,0,0,0.261,2,11,Logan Gilbert,R,66,2024
51,2024-05-26,boxscore,WSN,,SEA,L,5,9,,23-28,3,13.5,Voth,Floro,,02:35:00,D,25935.0,0.6,-,,36,34,5,8,0,0,2,5,1,0,0,6,0.226,0.302,0.355,0.657,14,0,1,0,1,0,0,0.222,4,12,Bryan Woo,R,51,2024
52,2024-05-27,boxscore,WSN,@,ATL,W,8,4,,24-28,3,12.5,Parker,Morton,,02:39:00,D,38858.0,0.65,+,,41,38,8,15,4,0,1,7,3,1,2,10,0.23,0.304,0.36,0.664,22,1,0,0,1,0,0,0.5,6,9,Charlie Morton,R,18,2024
53,2024-05-28,boxscore,WSN,@,ATL,L,0,2,,24-29,3,12.5,Fried,Barnes,Iglesias,02:04:00,N,37598.0,0.72,-,,30,29,0,7,1,0,0,0,1,1,1,8,0.23,0.303,0.359,0.662,8,3,0,0,0,0,0,0.333,3,10,Max Fried,L,73,2024
54,2024-05-29,boxscore,WSN,@,ATL,W,7,2,,25-29,3,12.5,Gore,Schwellenbach,,02:52:00,N,33654.0,0.66,+,,42,38,7,13,3,0,1,7,5,1,3,9,0.232,0.306,0.362,0.667,19,1,1,0,0,0,0,0.429,8,10,Spencer Schwellenbach,R,49,2024
55,2024-05-30,boxscore,WSN,@,ATL,W,3,1,,26-29,3,12.0,Williams,Kerr,Finnegan,02:35:00,N,37784.0,0.75,++,,38,32,3,8,3,0,0,3,4,1,3,10,0.233,0.306,0.361,0.668,11,1,2,1,0,0,0,0.364,8,10,Ray Kerr,L,44,2024
56,2024-05-31,boxscore,WSN,@,CLE,L,1,7,,26-30,3,13.0,Bibee,Corbin,,02:21:00,N,35526.0,0.73,-,,33,32,1,4,1,0,0,1,0,0,1,11,0.231,0.304,0.358,0.662,5,0,0,0,0,1,0,0.19,5,9,Tanner Bibee,R,69,2024
57,2024-06-01,boxscore,WSN,@,CLE,L,2,3,,26-31,3,14.0,Lively,Parker,Clase,02:26:00,D,36725.0,0.65,--,,33,31,2,6,1,0,0,2,0,0,2,6,0.23,0.303,0.356,0.659,7,0,0,0,0,0,0,0.24,4,10,Ben Lively,R,54,2024
58,2024-06-02,boxscore,WSN,@,CLE,W,5,2,,27-31,3,13.0,Irvin,Carrasco,Finnegan,02:18:00,D,25521.0,0.62,+,,36,33,5,8,3,0,0,5,1,1,2,8,0.23,0.303,0.355,0.658,11,0,0,0,1,0,0,0.308,4,9,Carlos Carrasco,R,32,2024
59,2024-06-03,boxscore,WSN,,NYM,L,7,8,,27-32,3,14.0,Megill,Gore,Diekman,03:18:00,N,20575.0,0.67,-,,45,37,7,11,0,0,1,7,0,1,6,6,0.232,0.305,0.356,0.66,14,1,1,0,1,2,0,0.323,11,11,Tylor Megill,R,36,2024
60,2024-06-04,boxscore,WSN,,NYM,L,3,6,,27-33,3,15.0,Peterson,Herz,,02:34:00,N,21570.0,0.65,--,,38,32,3,6,0,0,0,3,1,0,4,5,0.231,0.305,0.353,0.658,6,1,2,0,0,0,0,0.222,8,9,David Peterson,L,56,2024
61,2024-06-05,boxscore,WSN,,NYM,L,1,9,,27-34,3,16.0,Severino,Corbin,,02:06:00,D,18775.0,0.57,---,,30,29,1,7,0,0,0,1,0,1,0,5,0.231,0.304,0.351,0.655,7,2,0,0,1,0,0,0.28,2,10,Luis Severino,R,68,2024
62,2024-06-06,boxscore,WSN,,ATL,L,2,5,,27-35,3,16.5,Bummer,Harvey,Iglesias,02:07:00,N,27690.0,0.55,----,,33,32,2,6,0,0,2,2,0,0,1,9,0.23,0.302,0.352,0.654,12,1,0,0,0,0,0,0.19,4,9,Reynaldo López,R,58,2024
63,2024-06-07,boxscore,WSN,,ATL,W,2,1,,28-35,3,16.0,Irvin,Sale,Finnegan,02:10:00,N,39235.0,0.49,+,,30,28,2,5,1,1,0,1,2,1,2,11,0.23,0.302,0.351,0.652,8,0,0,0,0,0,0,0.294,4,10,Chris Sale,L,68,2024
64,2024-06-08,boxscore,WSN,,ATL,W,7,3,,29-35,3,16.0,Gore,Morton,,02:29:00,D,33998.0,0.54,++,,37,34,7,12,4,0,1,7,0,1,1,8,0.232,0.303,0.354,0.657,19,1,1,1,0,1,0,0.44,6,9,Charlie Morton,R,38,2024
65,2024-06-09,boxscore,WSN,,ATL,W,8,5,,30-35,3,15.0,Barnes,Waldrep,Finnegan,02:38:00,D,34282.0,0.59,+++,,38,29,8,7,1,0,1,8,1,1,8,7,0.232,0.304,0.355,0.659,11,1,0,0,1,1,0,0.273,6,9,Hurston Waldrep,R,22,2024
66,2024-06-11,boxscore,WSN,@,DET,W,5,4,10.0,31-35,3,15.0,Finnegan,Chafin,,02:51:00,N,18368.0,0.59,++++,,39,32,5,5,0,1,0,5,0,0,4,11,0.231,0.303,0.353,0.656,7,2,0,0,3,1,0,0.208,5,11,Kenta Maeda,R,57,2024
67,2024-06-12,boxscore,WSN,@,DET,W,7,5,,32-35,3,14.0,Irvin,Olson,Finnegan,02:50:00,N,20645.0,0.63,+++++,,44,38,7,13,3,0,1,6,2,2,5,5,0.233,0.305,0.355,0.66,19,0,0,0,1,1,0,0.364,10,9,Reese Olson,R,31,2024
68,2024-06-13,boxscore,WSN,@,DET,L,2,7,,32-36,3,14.0,Miller,Law,,02:34:00,D,21925.0,0.65,-,,33,29,2,5,2,0,0,2,0,1,2,8,0.232,0.304,0.354,0.657,7,0,0,0,2,0,0,0.217,4,11,Casey Mize,R,63,2024
69,2024-06-14,boxscore,WSN,,MIA,W,8,1,,33-36,3,14.0,Gore,Anderson,,02:22:00,N,23303.0,0.64,+,,38,36,8,12,2,0,1,8,0,0,2,4,0.233,0.305,0.356,0.66,17,0,0,0,0,1,0,0.355,6,9,Shaun Anderson,R,17,2024
70,2024-06-15,boxscore,WSN,,MIA,W,4,0,,34-36,3,13.0,Herz,Rogers,,02:08:00,D,25637.0,0.67,++,,33,31,4,9,3,0,2,4,1,0,0,3,0.234,0.305,0.359,0.663,18,0,1,0,1,0,0,0.259,5,10,Trevor Rogers,L,60,2024
71,2024-06-16,boxscore,WSN,,MIA,W,3,1,,35-36,3,12.0,Parker,Luzardo,Finnegan,02:23:00,D,27003.0,0.73,+++,,32,29,3,9,2,0,2,3,0,2,3,4,0.235,0.306,0.361,0.667,17,2,0,0,0,0,0,0.304,5,9,Jesús Luzardo,L,48,2024
72,2024-06-18,boxscore,WSN,,ARI,L,0,5,,35-37,3,13.5,Cecconi,Irvin,,02:19:00,N,28230.0,0.82,-,,29,29,0,4,1,0,0,0,0,1,0,8,0.234,0.304,0.359,0.663,5,1,0,0,0,0,0,0.19,2,9,Slade Cecconi,R,72,2024
73,2024-06-19,boxscore,WSN,,ARI,W,3,1,,36-37,3,12.5,Law,Pfaadt,Finnegan,02:15:00,D,20853.0,0.73,+,,31,27,3,6,0,0,1,3,0,1,4,2,0.234,0.304,0.359,0.663,9,2,0,0,0,0,0,0.208,4,10,Brandon Pfaadt,R,47,2024
74,2024-06-20,boxscore,WSN,,ARI,L,2,5,,36-38,3,13.0,Nelson,Gore,Sewald,02:17:00,D,21158.0,0.78,-,,31,31,2,4,0,0,2,2,0,0,0,4,0.232,0.302,0.358,0.66,10,0,0,0,0,0,0,0.08,2,9,Ryne Nelson,R,65,2024
75,2024-06-21,boxscore,WSN,@,COL,W,11,5,,37-38,3,12.0,Floro,Hudson,,02:59:00,N,31935.0,0.69,+,,48,42,11,19,7,1,2,11,2,1,5,6,0.236,0.305,0.366,0.672,34,1,0,0,1,0,0,0.486,10,9,Dakota Hudson,R,3,2024
76,2024-06-22,boxscore,WSN,@,COL,L-wo,7,8,,37-39,3,13.0,Beeks,Finnegan,,02:49:00,N,34509.0,0.74,-,,38,35,7,11,1,0,2,7,1,3,2,6,0.237,0.306,0.368,0.674,18,0,0,1,0,2,0,0.333,4,11,Cal Quantrill,R,50,2024
77,2024-06-23,boxscore,WSN,@,COL,W,2,1,,38-39,3,13.0,Floro,Beeks,Finnegan,02:16:00,D,30407.0,0.68,+,,32,31,2,4,1,0,0,2,1,0,1,7,0.236,0.304,0.366,0.67,5,0,0,0,0,0,0,0.167,3,11,Kyle Freeland,L,73,2024
78,2024-06-24,boxscore,WSN,@,SDP,L-wo,6,7,10.0,38-40,3,14.0,Peralta,Harvey,,02:59:00,N,39164.0,0.81,-,,44,41,6,11,5,0,1,6,3,0,2,11,0.236,0.305,0.367,0.672,19,0,1,0,0,0,0,0.345,9,10,Matt Waldron,R,60,2024
79,2024-06-25,boxscore,WSN,@,SDP,L,7,9,,38-41,4,14.0,Mazur,Gore,Suarez,02:46:00,N,40825.0,0.75,--,,38,35,7,9,2,1,1,7,0,0,2,1,0.237,0.304,0.368,0.673,16,0,0,0,1,1,0,0.235,4,11,Adam Mazur,R,38,2024
80,2024-06-26,boxscore,WSN,@,SDP,L,5,8,,38-42,4,15.0,Cease,Herz,,02:28:00,D,37397.0,0.7,---,,34,30,5,5,2,0,0,5,0,1,3,10,0.236,0.304,0.367,0.671,7,1,1,0,0,0,0,0.25,2,11,Dylan Cease,R,82,2024
81,2024-06-28,boxscore,WSN,@,TBR,L,1,3,,38-43,4,15.5,Eflin,Parker,Fairbanks,02:33:00,N,14959.0,0.59,----,,35,31,1,5,2,0,0,0,2,1,2,9,0.235,0.303,0.365,0.669,7,0,2,0,0,0,0,0.227,7,10,Zach Eflin,R,69,2024
82,2024-06-29,boxscore,WSN,@,TBR,W,8,1,,39-43,4,14.5,Irvin,Civale,,02:34:00,D,17501.0,0.5,+,,42,38,8,13,2,1,1,7,0,0,4,4,0.237,0.305,0.367,0.672,20,2,0,0,0,0,0,0.364,7,10,Aaron Civale,R,47,2024
83,2024-06-30,boxscore,WSN,@,TBR,L,0,5,,39-44,4,15.5,Bradley,Corbin,,02:20:00,D,18259.0,0.53,-,,34,30,0,3,0,0,0,0,1,0,3,16,0.235,0.304,0.365,0.668,3,0,1,0,0,0,0,0.214,7,9,Taj Bradley,R,72,2024
84,2024-07-01,boxscore,WSN,,NYM,L,7,9,10.0,39-45,4,16.0,Diekman,Harvey,Garrett,03:19:00,N,26719.0,0.58,--,,44,40,7,11,2,0,0,6,0,0,4,6,0.236,0.304,0.364,0.668,13,2,0,0,0,1,0,0.324,8,12,David Peterson,L,52,2024
85,2024-07-02,boxscore,WSN,,NYM,L,2,7,10.0,39-46,4,17.0,Buttó,Garcia,,02:46:00,N,19844.0,0.49,---,,39,35,2,6,1,0,0,2,0,2,3,7,0.235,0.304,0.362,0.666,7,1,1,0,0,2,0,0.214,8,11,Sean Manaea,L,64,2024
86,2024-07-03,boxscore,WSN,,NYM,W,7,5,,40-46,4,17.0,Barnes,Diekman,Finnegan,02:40:00,N,32391.0,0.45,+,,35,32,7,9,2,0,2,7,1,0,3,5,0.235,0.304,0.364,0.668,17,2,0,0,0,0,0,0.28,4,9,Christian Scott,R,41,2024
87,2024-07-04,boxscore,WSN,,NYM,W,1,0,,41-46,4,16.0,Irvin,Houser,Law,01:58:00,D,34394.0,0.48,++,,32,27,1,5,0,0,1,1,2,0,3,3,0.235,0.304,0.363,0.667,8,1,1,1,0,0,0,0.174,7,10,Jose Quintana,L,67,2024
88,2024-07-05,boxscore,WSN,,STL,L,6,7,11.0,41-47,4,17.0,Helsley,Floro,,03:26:00,N,24072.0,0.52,-,,47,43,6,14,4,0,1,6,3,1,4,8,0.236,0.305,0.365,0.67,21,2,0,0,0,0,1,0.382,10,12,Sonny Gray,R,36,2024
89,2024-07-06,boxscore,WSN,,STL,W,14,6,,42-47,4,16.0,Barnes,Lynn,,03:10:00,D,21838.0,0.47,+,,46,39,14,15,4,0,3,13,2,0,6,5,0.238,0.308,0.37,0.677,28,0,1,0,0,0,0,0.387,8,10,Lance Lynn,R,-4,2024
90,2024-07-07,boxscore,WSN,,STL,L,3,8,,42-48,4,16.0,Gibson,Herz,,02:59:00,D,19782.0,0.54,-,,38,34,3,11,3,0,0,3,0,1,3,12,0.239,0.309,0.37,0.679,14,2,1,0,0,0,0,0.5,8,9,Kyle Gibson,R,43,2024
91,2024-07-08,boxscore,WSN,,STL,L,0,6,,42-49,4,16.5,Mikolas,Parker,,02:24:00,D,16454.0,0.43,--,,34,34,0,8,1,0,0,0,0,0,0,4,0.239,0.308,0.369,0.677,9,1,0,0,0,0,0,0.267,7,11,Miles Mikolas,R,64,2024
92,2024-07-09,boxscore,WSN,@,NYM,L,5,7,,42-50,4,17.5,Quintana,Irvin,Díaz,02:41:00,N,31243.0,0.39,---,,37,33,5,6,2,0,2,4,0,0,2,8,0.239,0.307,0.37,0.677,14,0,2,0,0,0,0,0.174,5,11,Jose Quintana,L,79,2024
93,2024-07-10,boxscore,WSN,@,NYM,L,2,6,,42-51,4,18.5,Severino,Corbin,Buttó,02:24:00,N,24887.0,0.33,----,,36,30,2,5,1,0,0,1,2,1,3,8,0.238,0.307,0.368,0.675,6,0,2,1,0,0,0,0.227,7,9,Luis Severino,R,58,2024
94,2024-07-11,boxscore,WSN,@,NYM,L,0,7,,42-52,4,19.5,Peterson,Gore,,02:49:00,D,25710.0,0.29,-----,,40,32,0,6,1,0,0,0,0,1,5,11,0.237,0.308,0.366,0.674,7,0,3,0,0,0,0,0.286,13,9,David Peterson,L,66,2024
95,2024-07-12,boxscore,WSN,@,MIL,W,5,2,,43-52,4,18.5,Garcia,Peralta,Finnegan,02:41:00,N,31967.0,0.22,+,,37,36,5,12,3,0,1,5,3,1,1,9,0.238,0.308,0.368,0.676,18,1,0,0,0,0,0,0.423,5,9,Freddy Peralta,R,37,2024
96,2024-07-13,boxscore,WSN,@,MIL,W,6,5,,44-52,4,18.5,Law,Megill,Finnegan,03:00:00,D,34169.0,0.26,++,,39,36,6,12,3,0,2,6,0,0,2,6,0.239,0.309,0.37,0.679,21,2,0,1,0,0,0,0.357,6,14,Dallas Keuchel,L,33,2024
97,2024-07-14,boxscore,WSN,@,MIL,L,3,9,,44-53,4,18.5,Rea,Irvin,,02:34:00,D,35040.0,0.29,-,,34,33,3,7,0,1,0,3,2,0,1,11,0.239,0.308,0.369,0.677,9,1,0,0,0,0,0,0.318,4,10,Rob Zastryzny,L,55,2024
98,2024-07-19,boxscore,WSN,,CIN,W,8,5,,45-53,4,17.5,Corbin,Montas,Finnegan,02:55:00,N,38402.0,0.27,+,,34,30,8,7,1,0,2,7,5,0,4,9,0.239,0.308,0.37,0.678,14,1,0,0,0,0,1,0.263,2,9,Frankie Montas,R,24,2024
99,2024-07-20,boxscore,WSN,,CIN,W,5,4,,46-53,4,16.5,Law,Wilson,Finnegan,02:49:00,N,32734.0,0.31,++,,37,34,5,9,2,0,1,5,4,0,1,8,0.239,0.308,0.371,0.679,14,0,2,0,0,1,0,0.32,8,10,Nick Lodolo,L,52,2024
100,2024-07-21,boxscore,WSN,,CIN,W,5,2,,47-53,4,16.5,Garcia,Sims,Finnegan,02:22:00,D,23967.0,0.31,+++,,35,32,5,9,1,0,1,4,0,1,3,3,0.24,0.309,0.371,0.68,13,0,0,0,0,0,0,0.286,6,12,Andrew Abbott,L,56,2024
101,2024-07-23,boxscore,WSN,,SDP,L,0,4,,47-54,4,17.0,Vásquez,Herz,,02:15:00,N,20749.0,0.41,-,,32,31,0,6,3,0,0,0,1,0,0,4,0.239,0.308,0.37,0.678,9,2,0,1,0,1,0,0.222,5,9,Randy Vásquez,R,63,2024
102,2024-07-24,boxscore,WSN,,SDP,L,3,12,,47-55,4,17.0,Waldron,Parker,,02:47:00,N,23323.0,0.33,--,,33,31,3,6,0,1,1,3,1,0,2,6,0.239,0.307,0.37,0.677,11,2,0,0,0,0,0,0.208,3,10,Matt Waldron,R,54,2024
103,2024-07-25,boxscore,WSN,,SDP,L,0,3,,47-56,4,17.5,Cease,Corbin,,02:06:00,D,20755.0,0.26,---,,28,25,0,0,0,0,0,0,0,1,3,9,0.237,0.306,0.367,0.673,0,1,0,0,0,0,0,0.0,1,9,Dylan Cease,R,93,2024
104,2024-07-26,boxscore,WSN,@,STL,W,10,8,10.0,48-56,4,16.5,Barnes,Fernandez,,03:05:00,N,41382.0,0.18,+,,47,38,10,11,3,1,0,10,6,1,8,14,0.238,0.307,0.368,0.675,16,0,0,0,1,0,1,0.44,8,11,Sonny Gray,R,37,2024
105,2024-07-27,boxscore,WSN,@,STL,W,14,3,,49-56,4,16.5,Irvin,Gibson,,03:11:00,N,39372.0,0.24,++,,53,43,14,16,4,0,1,14,1,0,8,5,0.239,0.309,0.37,0.679,23,0,2,0,0,0,0,0.405,12,11,Kyle Gibson,R,44,2024
106,2024-07-28,boxscore,WSN,@,STL,L-wo,3,4,,49-57,4,16.5,Helsley,Floro,,02:17:00,D,37693.0,0.29,-,,36,34,3,9,3,1,0,3,2,0,1,5,0.24,0.309,0.37,0.68,14,1,0,0,1,0,0,0.3,6,10,Miles Mikolas,R,48,2024
107,2024-07-29,boxscore,WSN,@,ARI,L-wo,8,9,,49-58,4,16.5,Mantiply,Finnegan,,03:00:00,N,18790.0,0.25,--,,45,39,8,15,3,0,1,8,1,1,5,4,0.241,0.311,0.372,0.683,21,1,1,0,0,0,0,0.412,10,9,Jordan Montgomery,L,18,2024
108,2024-07-30,boxscore,WSN,@,ARI,L,0,17,,49-59,4,16.5,Nelson,Corbin,,02:35:00,N,19758.0,0.17,---,,32,30,0,4,0,0,0,0,0,0,2,12,0.24,0.31,0.37,0.68,4,1,0,0,0,0,0,0.222,5,12,Ryne Nelson,R,80,2024
109,2024-07-31,boxscore,WSN,@,ARI,L,4,5,,49-60,4,16.5,Gallen,Gore,Thompson,02:53:00,D,18294.0,0.13,----,,42,37,4,10,4,0,0,3,2,0,5,9,0.241,0.31,0.37,0.681,14,0,0,0,0,0,1,0.357,11,12,Zac Gallen,R,61,2024
110,2024-08-02,boxscore,WSN,,MIL,L,3,8,,49-61,4,16.5,Montas,Irvin,,03:01:00,N,22132.0,0.07,-----,,38,37,3,10,1,0,1,3,3,0,1,7,0.241,0.31,0.37,0.681,14,0,0,0,0,0,0,0.31,8,10,Frankie Montas,R,42,2024
111,2024-08-03,boxscore,WSN,,MIL,W,6,4,,50-61,4,15.5,Herz,Civale,Finnegan,02:10:00,D,30577.0,0.04,+,,33,31,6,10,2,0,1,6,2,1,1,4,0.242,0.31,0.371,0.682,15,1,0,1,0,0,0,0.346,3,9,Aaron Civale,R,30,2024
112,2024-08-04,boxscore,WSN,,MIL,W,4,3,,51-61,4,15.5,Parker,Myers,Finnegan,02:19:00,D,18748.0,0.07,++,,32,30,4,9,1,1,1,4,0,1,2,4,0.242,0.311,0.372,0.683,15,2,0,0,0,0,0,0.32,4,10,Tobias Myers,R,56,2024
113,2024-08-05,boxscore,WSN,,SFG,L,1,4,,51-62,4,15.5,Webb,Corbin,Doval,02:22:00,N,14674.0,0.1,-,,37,33,1,6,2,0,0,1,1,0,3,11,0.242,0.31,0.371,0.682,8,0,1,0,0,0,0,0.273,9,9,Logan Webb,R,58,2024
114,2024-08-06,boxscore,WSN,,SFG,W,11,5,,52-62,4,15.5,Gore,Birdsong,,03:02:00,N,17044.0,0.06,+,,44,37,11,15,4,1,3,11,2,0,6,8,0.243,0.312,0.376,0.688,30,1,0,1,0,0,0,0.462,9,10,Hayden Birdsong,R,16,2024
115,2024-08-07,boxscore,WSN,,SFG,L,4,7,,52-63,4,16.5,Snell,Irvin,Doval,02:36:00,N,13310.0,0.08,-,,38,34,4,8,0,1,1,4,1,0,3,10,0.243,0.312,0.376,0.688,13,1,1,0,0,0,0,0.304,7,12,Blake Snell,L,59,2024
116,2024-08-08,boxscore,WSN,,SFG,L,5,9,10.0,52-64,4,17.5,Doval,Garcia,,03:26:00,D,12423.0,0.04,--,,39,34,5,7,0,0,1,5,3,0,3,8,0.243,0.312,0.375,0.687,10,1,0,1,1,0,0,0.231,5,10,Kyle Harrison,L,49,2024
117,2024-08-09,boxscore,WSN,,LAA,W-wo,3,2,10.0,53-64,4,16.5,Finnegan,Moore,,02:55:00,N,22333.0,0.02,+,,37,33,3,7,0,0,0,3,1,1,2,7,0.243,0.311,0.374,0.685,7,0,0,1,1,0,0,0.259,7,11,José Soriano,R,66,2024
118,2024-08-10,boxscore,WSN,,LAA,W-wo,5,4,10.0,54-64,4,15.5,Law,Contreras,,02:50:00,N,22183.0,0.03,++,,33,30,5,9,2,0,1,5,1,0,1,2,0.243,0.311,0.374,0.686,14,2,0,2,0,0,0,0.296,2,10,Griffin Canning,R,45,2024
119,2024-08-11,boxscore,WSN,,LAA,L,4,6,,54-65,4,15.5,Kochanowicz,Gore,,03:09:00,D,25456.0,0.03,-,,39,34,4,9,2,0,1,4,0,0,5,2,0.243,0.312,0.375,0.686,14,2,0,0,0,0,0,0.258,8,10,Jack Kochanowicz,R,60,2024
