Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
121,2022-08-23,boxscore,CIN,@,PHI,L-wo,6,7,,48-73,4.0,22,Hand,Díaz,,0.1333333333,N,20220.0,0.0,--,,42,37,6,11,4,1,0,6,0,1,4,10,0.241,0.309,0.377,0.687,17,0,0,1,0,1.0,0,0.407,9,11.0,Ranger Suárez,L,46.0,2022
122,2022-08-24,boxscore,CIN,@,PHI,L,5,7,,48-74,4.0,22,Sánchez,Zeuch,Robertson,0.1361111111,N,24400.0,0.0,---,,39,36,5,10,3,0,2,5,0,0,2,10,0.241,0.309,0.379,0.688,19,1,0,0,1,1.0,0,0.32,7,12.0,Cristopher Sánchez,L,55.0,2022
123,2022-08-25,boxscore,CIN,@,PHI,L,0,4,,48-75,4.0,23,Nola,Dunn,,0.1083333333,N,21123.0,0.0,----,,33,32,0,5,1,0,0,0,0,0,0,11,0.24,0.308,0.377,0.685,6,0,1,0,0,0.0,0,0.238,6,9.0,Aaron Nola,R,88.0,2022
124,2022-08-26,boxscore,CIN,@,WSN,W,7,3,,49-75,4.0,22,Minor,Cavalli,,0.1298611111,N,31256.0,0.0,+,,40,35,7,9,4,1,0,6,0,1,2,11,0.24,0.309,0.377,0.686,15,0,3,0,0,0.0,0,0.375,6,9.0,Cade Cavalli,R,27.0,2022
125,2022-08-27,boxscore,CIN,@,WSN,W,6,2,,50-75,4.0,22,Gibaut,Espino,Díaz,0.1284722222,N,30325.0,0.0,++,,39,38,6,12,2,0,3,6,1,0,1,11,0.241,0.309,0.38,0.689,23,0,0,0,0,0.0,0,0.375,6,9.0,Paolo Espino,R,46.0,2022
126,2022-08-28,boxscore,CIN,@,WSN,L,2,3,,50-76,4.0,23,Corbin,Lodolo,Finnegan,0.09791666667,D,31411.0,0.0,-,,33,32,2,5,0,0,1,2,0,0,1,8,0.241,0.308,0.379,0.687,8,0,0,0,0,0.0,0,0.174,4,10.0,Patrick Corbin,L,62.0,2022
127,2022-08-29,boxscore,CIN,,STL,L,4,13,,50-77,4.0,24,Stratton,Anderson,,0.1256944444,N,11051.0,0.0,--,,36,32,4,7,0,0,3,4,0,0,4,7,0.24,0.308,0.379,0.688,16,2,0,0,0,0.0,0,0.182,5,9.0,Miles Mikolas,R,37.0,2022
128,2022-08-30,boxscore,CIN,,STL,W,5,1,,51-77,4.0,23,Law,Hudson,,0.10625,N,13271.0,0.0,+,,34,33,5,11,1,0,1,4,0,0,1,4,0.241,0.308,0.38,0.688,15,3,0,0,0,1.0,0,0.357,5,9.0,Dakota Hudson,R,27.0,2022
129,2022-08-31,boxscore,CIN,,STL,L,3,5,13.0,51-78,4.0,24,Pallante,Anderson,,0.2,N,13613.0,0.0,-,,57,49,3,14,0,0,0,3,0,1,7,8,0.242,0.309,0.379,0.688,14,2,0,1,0,0.0,3,0.341,19,13.0,Jose Quintana,L,42.0,2022
130,2022-09-02,boxscore,CIN,,COL,W-wo,3,2,,52-78,4.0,24,Díaz,Colomé,,0.1236111111,N,16763.0,0.0,+,,37,34,3,11,1,0,2,3,0,1,3,9,0.242,0.31,0.38,0.69,18,1,0,0,0,0.0,1,0.391,9,11.0,Kyle Freeland,L,51.0,2022
131,2022-09-04,boxscore,CIN,,COL,L,4,8,,52-79,4.0,25,Márquez,Kuhnel,,0.1236111111,D,,0.0,-,,35,30,4,4,0,0,3,4,1,0,5,4,0.241,0.309,0.381,0.69,13,1,0,0,0,0.0,0,0.043,4,11.0,Germán Márquez,R,64.0,2022
132,2022-09-04,boxscore,CIN,,COL,W,10,0,,53-79,4.0,25,Law,Ureña,,0.1173611111,D,23060.0,0.0,+,,37,33,10,9,2,0,1,9,3,0,4,3,0.242,0.31,0.381,0.69,14,1,0,0,0,0.0,0,0.276,3,12.0,José Ureña,R,26.0,2022
133,2022-09-06,boxscore,CIN,@,CHC,L,3,9,,53-80,4.0,25.5,Wesneski,Gibaut,,0.1305555556,N,27600.0,0.0,-,,35,32,3,4,1,1,1,3,0,0,3,14,0.241,0.309,0.38,0.689,10,0,0,0,0,0.0,0,0.176,5,10.0,Wade Miley,L,52.0,2022
134,2022-09-07,boxscore,CIN,@,CHC,W,7,1,,54-80,4.0,25.5,Minor,Assad,,0.1208333333,N,27945.0,0.0,+,,38,36,7,10,0,1,3,6,0,1,2,10,0.241,0.309,0.382,0.691,21,0,0,0,0,0.0,0,0.304,4,9.0,Javier Assad,R,47.0,2022
135,2022-09-08,boxscore,CIN,@,CHC,W,4,3,,55-80,4.0,24.5,Díaz,Leiter,Gibaut,0.1347222222,D,23910.0,0.0,++,,40,34,4,9,0,1,1,4,0,0,6,4,0.241,0.309,0.382,0.692,14,2,0,0,0,0.0,0,0.276,9,13.0,Adrian Sampson,R,59.0,2022
136,2022-09-09,boxscore,CIN,@,MIL,W,8,2,,56-80,4.0,23.5,Lodolo,Alexander,,0.1125,N,33660.0,0.0,+++,,43,41,8,17,4,1,3,7,0,1,1,8,0.243,0.311,0.386,0.696,32,1,1,0,0,0.0,0,0.467,8,9.0,Jason Alexander,R,33.0,2022
137,2022-09-10,boxscore,CIN,@,MIL,L,1,5,,56-81,4.0,24.5,Houser,Anderson,,0.1069444444,N,34615.0,0.0,-,,30,27,1,1,1,0,0,1,1,0,2,5,0.242,0.309,0.384,0.693,2,0,0,0,1,0.0,0,0.043,2,11.0,Adrian Houser,R,64.0,2022
138,2022-09-11,boxscore,CIN,@,MIL,L,6,7,,56-82,4.0,25.5,Woodruff,Dunn,Williams,0.1284722222,D,42482.0,0.0,--,,38,35,6,9,3,0,1,6,0,0,1,15,0.242,0.309,0.384,0.693,15,1,1,0,1,1.0,0,0.4,5,12.0,Brandon Woodruff,R,64.0,2022
139,2022-09-12,boxscore,CIN,,PIT,L,3,6,,56-83,4.0,26,Wilson,Minor,Crowe,0.1208333333,N,12083.0,0.0,---,,38,34,3,9,0,0,1,3,0,0,4,8,0.242,0.309,0.384,0.693,12,2,0,0,0,0.0,0,0.32,8,11.0,Bryse Wilson,R,45.0,2022
140,2022-09-13,boxscore,CIN,,PIT,L,1,6,,56-84,4.0,26.5,Oviedo,Cessa,,0.1222222222,D,9338.0,0.0,----,,35,31,1,5,1,0,0,1,0,0,3,6,0.241,0.309,0.383,0.692,6,0,1,0,0,0.0,0,0.2,7,10.0,Johan Oviedo,R,67.0,2022
141,2022-09-13,boxscore,CIN,,PIT,L,0,1,,56-85,4.0,26.5,De Jong,Espinal,Underwood,0.1055555556,N,13156.0,0.0,-----,,32,27,0,1,1,0,0,0,0,1,5,7,0.24,0.308,0.381,0.689,2,1,0,0,0,1.0,0,0.05,5,12.0,Luis Ortiz,R,69.0,2022
142,2022-09-14,boxscore,CIN,,PIT,L,4,10,,56-86,4.0,27.5,Beede,Lodolo,Yajure,0.1284722222,D,11449.0,0.0,------,,36,35,4,8,2,0,2,4,0,0,1,6,0.24,0.308,0.382,0.69,16,0,0,0,0,0.0,0,0.222,5,9.0,Roansy Contreras,R,55.0,2022
143,2022-09-15,boxscore,CIN,@,STL,W,3,2,,57-86,4.0,26.5,Anderson,Mikolas,Díaz,0.1145833333,N,44901.0,0.0,+,,37,30,3,7,2,0,2,3,0,1,5,3,0.24,0.308,0.382,0.69,15,0,0,1,1,0.0,0,0.192,7,11.0,Miles Mikolas,R,50.0,2022
144,2022-09-16,boxscore,CIN,@,STL,L,5,6,,57-87,4.0,27.5,Stratton,Gibaut,Helsley,0.1368055556,N,47118.0,0.0,-,,41,35,5,8,3,0,1,5,0,0,4,11,0.24,0.308,0.382,0.691,14,1,2,0,0,0.0,0,0.304,9,11.0,Jack Flaherty,R,42.0,2022
145,2022-09-17,boxscore,CIN,@,STL,L,1,5,,57-88,4.0,29.5,Hudson,Minor,,0.1145833333,D,46678.0,0.0,--,,36,34,1,8,2,0,0,1,0,0,2,6,0.24,0.308,0.382,0.69,10,1,0,0,0,0.0,0,0.286,8,10.0,Dakota Hudson,R,69.0,2022
146,2022-09-17,boxscore,CIN,@,STL,L-wo,0,1,11.0,57-89,4.0,29.5,Matz,Cruz,,0.1326388889,N,48299.0,0.0,---,,37,36,0,3,2,0,0,0,0,0,0,10,0.239,0.307,0.38,0.687,5,0,1,0,0,0.0,0,0.115,6,11.0,Jose Quintana,L,84.0,2022
147,2022-09-18,boxscore,CIN,@,STL,W,3,0,,58-89,4.0,28.5,Cessa,Montgomery,Farmer,0.1180555556,D,47909.0,0.0,+,,37,34,3,10,1,0,1,3,0,1,2,12,0.239,0.307,0.38,0.687,14,0,0,1,0,0.0,0,0.429,7,9.0,Jordan Montgomery,L,49.0,2022
148,2022-09-20,boxscore,CIN,,BOS,L,3,5,,58-90,4.0,28.5,Bello,Lodolo,Schreiber,0.14375,N,16698.0,0.0,-,,40,34,3,9,2,0,1,3,0,0,5,8,0.239,0.307,0.38,0.688,14,1,0,0,1,0.0,0,0.308,10,12.0,Brayan Bello,R,50.0,2022
149,2022-09-21,boxscore,CIN,,BOS,W,5,1,,59-90,4.0,27.5,Anderson,Seabold,Díaz,0.1090277778,N,13074.0,0.0,+,,33,31,5,8,0,0,1,5,1,0,1,6,0.24,0.307,0.38,0.688,11,0,1,0,0,0.0,0,0.292,4,10.0,Connor Seabold,R,42.0,2022
150,2022-09-22,boxscore,CIN,,MIL,L,1,5,,59-91,4.0,28.5,Woodruff,Greene,,0.1180555556,N,9889.0,0.0,-,,33,30,1,4,0,0,1,1,1,0,3,14,0.239,0.307,0.379,0.686,7,0,0,0,0,0.0,0,0.2,5,11.0,Brandon Woodruff,R,71.0,2022
151,2022-09-23,boxscore,CIN,,MIL,L,3,5,,59-92,4.0,29.5,Perdomo,Cessa,Williams,0.1402777778,N,16658.0,0.0,--,,37,33,3,7,1,0,0,2,0,0,4,12,0.239,0.307,0.379,0.685,8,1,0,0,0,0.0,0,0.333,7,13.0,Eric Lauer,L,40.0,2022
152,2022-09-24,boxscore,CIN,,MIL,L,2,10,,59-93,4.0,29.5,Burnes,Ashcraft,,0.1229166667,N,20472.0,0.0,---,,34,29,2,4,0,0,0,2,0,0,4,10,0.238,0.306,0.377,0.684,4,2,1,0,0,0.0,0,0.211,5,10.0,Corbin Burnes,R,62.0,2022
153,2022-09-25,boxscore,CIN,,MIL,W,2,1,,60-93,4.0,28.5,Farmer,Bush,Díaz,0.1152777778,D,19952.0,0.0,+,,34,29,2,6,1,0,1,2,0,0,3,8,0.238,0.306,0.377,0.683,10,0,2,0,0,0.0,0,0.25,8,9.0,Freddy Peralta,R,54.0,2022
154,2022-09-26,boxscore,CIN,@,PIT,L,3,8,,60-94,4.0,29,Ramirez,Law,,0.1284722222,N,8766.0,0.0,-,,34,32,3,5,1,0,2,3,0,0,1,7,0.237,0.306,0.377,0.683,12,0,0,0,1,1.0,0,0.125,4,9.0,Roansy Contreras,R,52.0,2022
155,2022-09-27,boxscore,CIN,@,PIT,L,1,4,,60-95,4.0,30,Crowe,Farmer,Bednar,0.1256944444,N,8723.0,0.0,--,,36,31,1,6,0,0,0,0,1,1,3,10,0.237,0.306,0.376,0.682,6,1,2,0,0,0.0,0,0.286,8,11.0,Mitch Keller,R,55.0,2022
156,2022-09-28,boxscore,CIN,@,PIT,L-wo,3,4,10.0,60-96,4.0,30,Ramirez,Díaz,,0.1090277778,D,9127.0,0.0,---,,38,36,3,7,2,0,2,3,0,0,1,6,0.237,0.305,0.376,0.681,15,1,1,0,0,0.0,0,0.179,6,12.0,Bryse Wilson,R,81.0,2022
157,2022-09-30,boxscore,CIN,@,CHC,L,1,6,,60-97,4.0,31,Sampson,Ashcraft,,0.1034722222,D,24297.0,0.0,----,,32,30,1,4,0,0,1,1,0,0,2,7,0.236,0.305,0.375,0.68,7,1,0,0,0,0.0,0,0.136,4,9.0,Adrian Sampson,R,71.0,2022
158,2022-10-01,boxscore,CIN,@,CHC,L,1,2,,60-98,4.0,32,Miley,Law,Hughes,0.1055555556,D,31256.0,0.0,-----,,33,32,1,4,2,0,0,1,0,0,1,7,0.236,0.304,0.374,0.678,6,0,0,0,0,1.0,0,0.16,5,14.0,Drew Smyly,L,49.0,2022
159,2022-10-02,boxscore,CIN,@,CHC,L,1,8,,60-99,4.0,32,Stroman,Anderson,,0.1201388889,D,30029.0,0.0,------,,36,34,1,7,1,0,0,1,0,0,2,12,0.235,0.303,0.373,0.677,8,0,0,0,0,0.0,0,0.318,8,9.0,Marcus Stroman,R,67.0,2022
160,2022-10-03,boxscore,CIN,,CHC,W,3,1,,61-99,4.0,31,Greene,Wesneski,Díaz,0.1048611111,N,11291.0,0.0,+,,33,28,3,6,3,0,0,2,1,1,3,10,0.235,0.304,0.373,0.677,9,1,2,0,0,0.0,0,0.333,6,10.0,Hayden Wesneski,R,63.0,2022
161,2022-10-04,boxscore,CIN,,CHC,W-wo,3,2,,62-99,4.0,31,Díaz,Hughes,,0.1194444444,N,13738.0,0.0,++,,33,29,3,6,1,0,1,3,0,0,4,9,0.235,0.304,0.373,0.676,10,1,0,0,0,0.0,0,0.263,6,10.0,Javier Assad,R,63.0,2022
162,2022-10-05,boxscore,CIN,,CHC,L,2,15,,62-100,4.0,31,Alzolay,Ashcraft,,0.1388888889,D,12437.0,0.0,-,,40,35,2,7,1,1,0,1,0,0,4,10,0.235,0.304,0.372,0.676,10,0,1,0,0,0.0,0,0.28,11,11.0,Adrian Sampson,R,46.0,2022
1,2023-03-30,boxscore,CIN,,PIT,L,4,5,,0-1,3.0,1,Zastryzny,Farmer,Bednar,03:02:00,D,44063.0,1.0,-,,39,33,4,7,1,1,1,3,0,1,6,15,0.212,0.333,0.394,0.727,13,1,0,0,0,1.0,0,0.353,8,10.0,Mitch Keller,R,42.0,2023
2,2023-04-01,boxscore,CIN,,PIT,W,6,2,,2024-01-01 00:00:00,1.0,Tied,Lodolo,Hill,,02:16:00,D,22224.0,0.97,+,,33,30,6,6,1,0,3,6,1,0,3,8,0.206,0.306,0.46,0.766,16,0,0,0,0,0.0,0,0.158,3,11.0,Rich Hill,L,54.0,2023
3,2023-04-02,boxscore,CIN,,PIT,W,3,1,,2024-02-01 00:00:00,1.0,Tied,Ashcraft,Velasquez,Díaz,02:24:00,D,14421.0,0.98,++,,35,32,3,9,2,0,2,3,0,0,3,6,0.232,0.318,0.484,0.802,17,0,0,0,0,0.0,1,0.292,8,9.0,Vince Velasquez,R,44.0,2023
4,2023-04-03,boxscore,CIN,,CHC,W,7,6,,2024-03-01 00:00:00,1.0,Tied,Cruz,Smyly,Law,02:35:00,N,11941.0,1.04,+++,,37,33,7,10,1,1,1,7,0,0,2,6,0.25,0.333,0.484,0.818,16,1,2,0,0,0.0,0,0.346,6,10.0,Drew Smyly,L,21.0,2023
5,2023-04-04,boxscore,CIN,,CHC,L,5,12,,2024-03-02 00:00:00,2.0,1,Alzolay,Farmer,,02:52:00,N,13399.0,1.04,-,,36,33,5,9,1,0,3,5,0,1,2,10,0.255,0.33,0.503,0.833,19,0,0,1,0,0.0,0,0.3,4,10.0,Hayden Wesneski,R,42.0,2023
6,2023-04-07,boxscore,CIN,@,PHI,L,2,5,,2024-03-03 00:00:00,3.0,2.5,Soto,Law,Kimbrel,02:43:00,D,44365.0,1.01,--,,36,31,2,6,3,0,0,2,0,1,5,10,0.245,0.326,0.469,0.794,9,1,0,0,0,0.0,0,0.286,7,10.0,Zack Wheeler,R,52.0,2023
7,2023-04-08,boxscore,CIN,@,PHI,L-wo,2,3,,2024-03-04 00:00:00,4.0,2.5,Vasquez,Díaz,,02:47:00,D,44526.0,0.92,---,,36,33,2,8,0,0,1,2,0,0,2,5,0.244,0.319,0.449,0.768,11,0,0,0,1,0.0,0,0.25,7,13.0,Bailey Falter,L,57.0,2023
8,2023-04-09,boxscore,CIN,@,PHI,W,6,4,,2024-04-04 00:00:00,3.0,2.5,Herget,Domínguez,Gibaut,02:42:00,D,39129.0,0.9,+,,41,32,6,6,3,0,0,6,1,1,9,12,0.237,0.325,0.428,0.753,9,0,0,0,0,0.0,0,0.3,8,11.0,Taijuan Walker,R,50.0,2023
9,2023-04-10,boxscore,CIN,@,ATL,L-wo,4,5,10.0,2024-04-05 00:00:00,4.0,2.5,Lee,Law,,02:47:00,N,30237.0,0.95,-,,40,38,4,12,2,1,0,4,0,0,1,9,0.247,0.326,0.427,0.753,16,3,0,1,0,0.0,0,0.414,7,11.0,Bryce Elder,R,67.0,2023
10,2023-04-11,boxscore,CIN,@,ATL,L,6,7,,2024-04-06 00:00:00,4.0,3.5,Tonkin,Cessa,Anderson,02:44:00,N,33559.0,0.93,--,,42,35,6,8,2,0,1,6,3,0,5,10,0.245,0.33,0.421,0.751,13,0,2,0,0,0.0,0,0.292,9,11.0,Kyle Wright,R,34.0,2023
11,2023-04-12,boxscore,CIN,@,ATL,L,4,5,,2024-04-07 00:00:00,5.0,3.5,Yates,Farmer,Minter,02:32:00,N,30648.0,0.87,---,,37,33,4,6,0,0,0,4,0,0,4,14,0.24,0.324,0.399,0.724,6,0,0,0,0,0.0,0,0.316,6,11.0,Spencer Strider,R,54.0,2023
12,2023-04-13,boxscore,CIN,,PHI,W,6,2,,2024-05-07 00:00:00,4.0,3.5,Lodolo,Falter,Díaz,02:34:00,N,12170.0,0.81,+,,38,33,6,10,2,0,0,5,1,1,3,6,0.245,0.33,0.396,0.727,12,0,2,0,0,0.0,0,0.37,8,12.0,Bailey Falter,L,31.0,2023
13,2023-04-14,boxscore,CIN,,PHI,L,3,8,,2024-05-08 00:00:00,5.0,4.5,Walker,Overton,,02:42:00,N,17610.0,0.85,-,,38,33,3,6,1,0,0,3,2,0,4,8,0.24,0.325,0.382,0.707,7,0,0,0,1,1.0,0,0.231,8,10.0,Taijuan Walker,R,62.0,2023
14,2023-04-15,boxscore,CIN,,PHI,W,13,0,,2024-06-08 00:00:00,4.0,3.5,Ashcraft,Strahm,,02:39:00,D,25860.0,0.8,+,,45,37,13,14,3,0,2,13,2,0,7,11,0.251,0.337,0.401,0.738,23,0,0,0,1,0.0,0,0.48,8,10.0,Matt Strahm,L,45.0,2023
15,2023-04-16,boxscore,CIN,,PHI,L,3,14,,2024-06-09 00:00:00,5.0,4.5,Nola,Cessa,,03:02:00,D,13115.0,0.86,-,,37,32,3,8,2,0,0,2,0,0,3,8,0.251,0.335,0.396,0.73,10,1,0,0,2,1.0,0,0.308,7,13.0,Aaron Nola,R,53.0,2023
16,2023-04-17,boxscore,CIN,,TBR,W,8,1,,2024-07-09 00:00:00,4.0,4.5,Gibaut,Beeks,,02:28:00,N,7375.0,0.74,+,,38,31,8,7,3,0,1,8,0,0,4,9,0.25,0.336,0.397,0.733,13,0,2,1,0,1.0,0,0.286,6,9.0,Jalen Beeks,L,52.0,2023
17,2023-04-18,boxscore,CIN,,TBR,L,0,10,,2024-07-10 00:00:00,4.0,5.5,Bradley,Lodolo,,02:25:00,N,11304.0,0.77,-,,34,31,0,4,0,0,0,0,0,0,2,12,0.243,0.329,0.382,0.711,4,0,1,0,0,0.0,0,0.211,7,10.0,Taj Bradley,R,70.0,2023
18,2023-04-19,boxscore,CIN,,TBR,L,0,8,,2024-07-11 00:00:00,5.0,6.5,Rasmussen,Stoudt,,02:25:00,D,10205.0,0.72,--,,36,30,0,5,0,0,0,0,0,0,5,12,0.239,0.326,0.371,0.698,5,1,0,1,0,0.0,0,0.278,9,9.0,Drew Rasmussen,R,65.0,2023
19,2023-04-20,boxscore,CIN,@,PIT,L,3,4,,2024-07-12 00:00:00,5.0,7,Contreras,Weaver,Bednar,02:09:00,N,14051.0,0.72,---,,35,32,3,8,2,0,0,3,3,0,2,11,0.24,0.324,0.368,0.693,10,1,0,0,1,0.0,0,0.364,5,9.0,Roansy Contreras,R,66.0,2023
20,2023-04-21,boxscore,CIN,@,PIT,L,2,4,,2024-07-13 00:00:00,5.0,7,Keller,Law,Bednar,02:21:00,N,17276.0,0.71,----,,35,32,2,5,0,0,0,2,0,0,1,8,0.235,0.319,0.358,0.676,5,0,1,0,1,1.0,0,0.2,6,9.0,Mitch Keller,R,60.0,2023
21,2023-04-22,boxscore,CIN,@,PIT,L,1,2,,2024-07-14 00:00:00,5.0,8,Hill,Cessa,Underwood,02:20:00,N,12575.0,0.64,-----,,38,34,1,8,0,0,0,0,1,1,4,12,0.235,0.318,0.352,0.67,8,0,0,0,0,0.0,0,0.364,10,14.0,Rich Hill,L,57.0,2023
22,2023-04-23,boxscore,CIN,@,PIT,L,0,2,,2024-07-15 00:00:00,5.0,8.5,Velasquez,Greene,Bednar,02:20:00,D,11372.0,0.56,------,,33,31,0,4,1,0,0,0,0,0,2,13,0.231,0.313,0.344,0.656,5,0,0,0,0,0.0,0,0.222,6,12.0,Vince Velasquez,R,81.0,2023
23,2023-04-24,boxscore,CIN,,TEX,W-wo,7,6,,2024-08-15 00:00:00,5.0,8,Díaz,Leclerc,,02:36:00,N,8810.0,0.46,+,,38,31,7,8,1,1,0,6,1,0,6,9,0.232,0.317,0.344,0.661,11,2,1,0,0,1.0,0,0.364,7,11.0,Nathan Eovaldi,R,52.0,2023
24,2023-04-25,boxscore,CIN,,TEX,W,7,6,,2024-09-15 00:00:00,4.0,7,Sanmartin,Kennedy,Díaz,02:34:00,N,9969.0,0.49,++,,38,35,7,11,1,0,0,7,0,0,2,7,0.236,0.319,0.344,0.663,12,0,1,0,0,0.0,0,0.393,7,12.0,Martín Pérez,L,63.0,2023
25,2023-04-26,boxscore,CIN,,TEX,W-wo,5,3,,2024-10-15 00:00:00,4.0,7,Sims,Hernández,,02:34:00,D,10256.0,0.57,+++,,35,29,5,7,1,1,1,5,2,1,3,6,0.236,0.319,0.348,0.667,13,1,1,1,1,1.0,0,0.261,6,12.0,Jon Gray,R,52.0,2023
26,2023-04-28,boxscore,CIN,@,OAK,W,11,7,,2024-11-15 00:00:00,4.0,7,Cessa,Rucinski,,02:56:00,N,6423.0,0.59,++++,,48,41,11,16,5,0,1,10,1,0,5,4,0.243,0.326,0.359,0.685,24,1,1,1,0,2.0,0,0.417,10,9.0,Drew Rucinski,R,31.0,2023
27,2023-04-29,boxscore,CIN,@,OAK,W,3,2,,2024-12-15 00:00:00,4.0,7.5,Legumina,Familia,Díaz,02:54:00,D,7052.0,0.65,+++++,,37,32,3,9,2,0,1,3,0,1,5,6,0.245,0.328,0.362,0.69,14,1,0,0,0,0.0,0,0.32,7,12.0,Kyle Muller,L,54.0,2023
28,2023-04-30,boxscore,CIN,@,OAK,L-wo,4,5,,2024-12-16 00:00:00,4.0,7.5,Jackson,Law,,02:48:00,D,18271.0,0.64,-,,41,38,4,12,2,0,1,3,1,1,2,13,0.248,0.33,0.365,0.695,17,0,1,0,0,0.0,1,0.458,10,12.0,Ken Waldichuk,L,51.0,2023
29,2023-05-01,boxscore,CIN,@,SDP,L,3,8,,2024-12-17 00:00:00,4.0,8,Snell,Weaver,Tapia,02:41:00,N,37491.0,0.7,--,,35,35,3,8,1,0,1,3,0,0,0,11,0.247,0.326,0.365,0.691,12,0,0,0,0,0.0,0,0.304,5,12.0,Blake Snell,L,51.0,2023
30,2023-05-02,boxscore,CIN,@,SDP,W,2,1,10.0,13-17,4.0,7,Law,García,Díaz,02:47:00,N,43127.0,0.66,+,,40,36,2,6,0,0,0,2,1,0,3,6,0.244,0.324,0.357,0.681,6,1,1,0,0,1.0,0,0.2,9,11.0,Michael Wacha,R,69.0,2023
31,2023-05-03,boxscore,CIN,@,SDP,L,1,7,,13-18,4.0,7,Lugo,Cessa,,02:55:00,D,30531.0,0.71,-,,35,33,1,8,0,0,1,1,0,0,2,5,0.244,0.322,0.357,0.679,11,1,0,0,0,0.0,0,0.259,7,9.0,Seth Lugo,R,57.0,2023
32,2023-05-05,boxscore,CIN,,CHW,L,4,5,,13-19,4.0,6.5,Lynn,Greene,López,02:30:00,N,23467.0,0.63,--,,34,33,4,8,1,0,1,4,1,0,1,12,0.244,0.321,0.357,0.678,12,1,0,0,0,1.0,0,0.35,3,11.0,Lance Lynn,R,50.0,2023
33,2023-05-06,boxscore,CIN,,CHW,W,5,3,,14-19,4.0,5.5,Law,Clevinger,Díaz,02:34:00,N,25543.0,0.63,+,,34,31,5,8,2,1,1,5,2,0,3,8,0.244,0.321,0.36,0.681,15,1,0,0,0,0.0,0,0.318,5,11.0,Mike Clevinger,R,50.0,2023
34,2023-05-07,boxscore,CIN,,CHW,L,4,17,,14-20,4.0,5.5,Kopech,Ashcraft,,02:50:00,D,20338.0,0.69,-,,41,38,4,10,3,0,4,4,0,0,1,5,0.245,0.321,0.37,0.691,25,0,2,0,0,1.0,0,0.207,10,11.0,Michael Kopech,R,41.0,2023
35,2023-05-09,boxscore,CIN,,NYM,W,7,6,,15-20,4.0,5,Weaver,Peterson,Díaz,02:56:00,N,14065.0,0.63,+,,39,32,7,10,3,1,0,7,1,1,4,9,0.247,0.323,0.373,0.697,15,0,2,0,1,0.0,0,0.417,8,11.0,David Peterson,L,32.0,2023
36,2023-05-10,boxscore,CIN,,NYM,L,1,2,,15-21,4.0,5,Verlander,Greene,Robertson,02:35:00,N,14515.0,0.71,-,,30,28,1,2,1,0,0,1,0,1,2,10,0.243,0.319,0.367,0.686,3,0,0,0,0,0.0,0,0.111,2,9.0,Justin Verlander,R,74.0,2023
37,2023-05-11,boxscore,CIN,,NYM,W,5,0,,16-21,4.0,4.5,Lively,Senga,Herget,02:27:00,D,14855.0,0.67,+,,32,31,5,10,3,0,1,5,0,1,1,9,0.245,0.32,0.371,0.69,16,2,0,0,0,0.0,0,0.429,3,10.0,Kodai Senga,R,37.0,2023
38,2023-05-12,boxscore,CIN,@,MIA,W,7,4,,17-21,4.0,4,Gibaut,Floro,Díaz,02:58:00,N,13938.0,0.78,++,,41,37,7,11,3,0,3,7,3,0,4,14,0.246,0.321,0.378,0.699,23,1,0,0,0,0.0,0,0.4,7,9.0,Eury Pérez,R,53.0,2023
39,2023-05-13,boxscore,CIN,@,MIA,W,6,5,,18-21,4.0,4,Gibaut,Alcántara,Díaz,02:49:00,D,11170.0,0.77,+++,,37,34,6,8,2,0,1,6,2,0,2,11,0.246,0.32,0.378,0.699,13,1,1,0,0,0.0,0,0.318,4,10.0,Sandy Alcantara,R,48.0,2023
40,2023-05-14,boxscore,CIN,@,MIA,L,1,3,,18-22,4.0,5,Scott,Herget,Floro,02:52:00,D,11216.0,0.86,-,,36,30,1,5,2,0,0,1,0,0,5,11,0.244,0.32,0.375,0.695,7,2,1,0,0,0.0,1,0.263,8,10.0,Braxton Garrett,L,64.0,2023
41,2023-05-15,boxscore,CIN,@,COL,L,8,9,,18-23,4.0,5,Bard,Lively,Johnson,02:51:00,N,20259.0,0.8,--,,43,35,8,12,4,0,0,7,1,1,5,9,0.247,0.322,0.377,0.699,16,0,0,1,2,1.0,0,0.429,8,9.0,Connor Seabold,R,27.0,2023
42,2023-05-16,boxscore,CIN,@,COL,W,3,1,,19-23,3.0,5,Law,Lambert,Díaz,02:05:00,N,20611.0,0.73,+,,36,31,3,6,0,0,1,3,1,0,4,7,0.246,0.322,0.375,0.697,9,0,0,1,0,0.0,0,0.217,6,11.0,Chase Anderson,R,67.0,2023
43,2023-05-17,boxscore,CIN,@,COL,L,6,11,,19-24,3.0,5,Suter,Ashcraft,Johnson,02:39:00,D,22654.0,0.81,-,,43,36,6,12,4,0,1,6,0,0,7,4,0.248,0.325,0.379,0.704,19,1,0,0,0,0.0,0,0.355,10,9.0,Austin Gomber,L,26.0,2023
