Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
1,2022-04-08,boxscore,BOS,@,NYY,L-wo,5,6,11.0,0-1,4.0,1,King,Crawford,,0.1638888889,D,46097,1.01,-,,43,39,5,9,2,0,1,5,0,0,3,11,0.231,0.302,0.359,0.661,14,3,1,0,0,0.0,1,0.296,7,12.0,Gerrit Cole,R,44.0,2022,10.0,162.0,115.0,26.0,33.0,"N.Eovaldi (99-51), G.Whitlock (99-BS), M.Strahm (99), H.Robles (99), 
J.Diekman (99-H), R.Brasier (99-BS), K.Crawford (99-L)"
2,2022-04-09,boxscore,BOS,@,NYY,L,2,4,,0-2,4.0,2,Luetge,Pivetta,Chapman,0.1236111111,D,46882,0.94,--,,37,33,2,5,2,0,1,2,0,0,4,12,0.194,0.275,0.333,0.608,10,0,0,0,0,1.0,0,0.2,8,10.0,Luis Severino,R,46.0,2022,8.0,109.0,68.0,16.0,11.0,"N.Pivetta (99-46-L), A.Davis (99), H.Sawamura (99), P.Valdéz (99)"
3,2022-04-10,boxscore,BOS,@,NYY,W,4,3,,44928,4.0,2,Crawford,Schmidt,Diekman,0.1527777778,N,40108,0.9,+,,37,30,4,5,1,0,1,4,0,0,4,8,0.186,0.274,0.324,0.597,9,1,1,0,2,0.0,0,0.174,6,10.0,Jordan Montgomery,L,43.0,2022,9.0,170.0,105.0,36.0,23.0,"T.Houck (99-36), R.Brasier (1), K.Crawford (1-W), M.Strahm (1-H), H.Robles 
(1-H), J.Diekman (1-S)"
4,2022-04-11,boxscore,BOS,@,DET,L,1,3,,44929,4.0,2,Fulmer,Davis,Soto,0.1180555556,N,11840,0.9,-,,31,31,1,4,1,0,1,1,0,0,0,5,0.173,0.243,0.308,0.552,8,0,0,0,0,0.0,0,0.12,3,9.0,Matt Manning,R,68.0,2022,8.0,145.0,96.0,23.0,18.0,"M.Wacha (99-56), M.Strahm (0), M.Barnes (99), A.Davis (1-L), R.Brasier (0), 
P.Valdéz (1)"
5,2022-04-12,boxscore,BOS,@,DET,W,5,3,,44960,4.0,2,Whitlock,Lange,,0.1173611111,D,15781,0.87,+,,38,34,5,9,3,0,0,5,0,0,2,6,0.192,0.259,0.317,0.577,12,1,1,1,0,0.0,0,0.321,6,10.0,Tyler Alexander,L,50.0,2022,9.0,112.0,85.0,26.0,9.0,"R.Hill (99-44), H.Sawamura (2), G.Whitlock (3-W)"
6,2022-04-13,boxscore,BOS,@,DET,W,9,7,,44988,3.0,1,Eovaldi,Rodriguez,Robles,0.1604166667,D,10522,0.92,++,,46,37,9,12,6,0,1,9,0,0,6,8,0.216,0.287,0.363,0.65,21,0,0,1,2,1.0,1,0.367,10,9.0,Eduardo Rodríguez,L,35.0,2022,9.0,194.0,128.0,29.0,21.0,"N.Eovaldi (4-56-W), M.Barnes (1), A.Davis (1), K.Crawford (2), J.Diekman 
(2-H), H.Robles (2-S)"
7,2022-04-15,boxscore,BOS,,MIN,L,4,8,,44989,4.0,1.5,Ryan,Pivetta,,0.1479166667,D,36266,0.93,-,,34,34,4,8,2,0,2,4,0,0,0,13,0.218,0.28,0.378,0.658,16,1,0,0,0,0.0,0,0.316,3,9.0,Joe Ryan,R,65.0,2022,9.0,197.0,114.0,34.0,24.0,"N.Pivetta (5-30-L), P.Valdéz (3), H.Sawamura (2), R.Brasier (3), A.Davis 
(1), M.Barnes (1)"
8,2022-04-16,boxscore,BOS,,MIN,W,4,0,,45020,3.0,0.5,Houck,Gray,,0.1145833333,D,34990,0.94,+,,31,29,4,6,1,0,2,4,0,0,2,4,0.217,0.278,0.386,0.664,13,1,0,0,0,0.0,0,0.174,3,9.0,Sonny Gray,R,45.0,2022,9.0,133.0,83.0,28.0,12.0,"T.Houck (5-66-W), M.Strahm (4), G.Whitlock (3)"
9,2022-04-17,boxscore,BOS,,MIN,W,8,1,,45050,2.0,0.5,Strahm,Ober,,0.11875,D,28858,0.98,++,,37,32,8,11,2,0,0,8,0,1,2,5,0.231,0.286,0.388,0.674,13,0,0,0,3,1.0,0,0.367,5,10.0,Bailey Ober,R,62.0,2022,9.0,148.0,95.0,25.0,15.0,"M.Wacha (5-68), M.Strahm (0-W), R.Brasier (1-H), J.Diekman (3-H), A.Davis 
(1)"
10,2022-04-18,boxscore,BOS,,MIN,L,3,8,,45051,2.0,1,Bundy,Hill,,0.1444444444,D,32514,1.01,-,,40,38,3,11,3,0,1,3,0,0,2,12,0.237,0.29,0.395,0.685,17,0,0,0,0,0.0,1,0.4,10,9.0,Dylan Bundy,R,60.0,2022,9.0,165.0,102.0,31.0,8.0,"R.Hill (5-36-L), P.Valdéz (2), K.Crawford (4), H.Sawamura (2)"
11,2022-04-19,boxscore,BOS,,TOR,W,2,1,,45082,1.0,Tied,Robles,García,Whitlock,0.1319444444,N,31640,1.06,+,,31,27,2,3,2,0,0,2,0,0,3,6,0.228,0.283,0.379,0.662,5,1,0,0,1,2.0,0,0.136,5,10.0,Yusei Kikuchi,L,57.0,2022,9.0,152.0,100.0,32.0,9.0,"N.Eovaldi (5-51), M.Strahm (1), H.Robles (5-W), J.Diekman (1-H), G.Whitlock 
(2-S)"
12,2022-04-20,boxscore,BOS,,TOR,L,1,6,,45083,4.0,1,Berríos,Pivetta,,0.1298611111,N,33354,1.07,-,,39,37,1,10,3,0,0,1,0,0,1,9,0.232,0.285,0.377,0.662,13,0,1,0,0,0.0,0,0.357,11,10.0,José Berríos,R,57.0,2022,9.0,173.0,110.0,37.0,18.0,"N.Pivetta (4-28-L), P.Valdéz (1), M.Barnes (4), T.Danish (99)"
13,2022-04-21,boxscore,BOS,,TOR,L,2,3,,45084,4.0,2,Gausman,Houck,Romano,0.1243055556,D,35792,1.02,--,,33,32,2,8,1,0,0,2,0,0,1,8,0.233,0.284,0.37,0.654,9,2,0,0,0,0.0,0,0.333,4,9.0,Kevin Gausman,R,72.0,2022,9.0,146.0,97.0,16.0,20.0,"T.Houck (4-56-L), R.Brasier (3), A.Davis (3), H.Sawamura (2), P.Valdéz (0)"
14,2022-04-22,boxscore,BOS,@,TBR,W,4,3,,45114,3.0,2,Wacha,Kluber,Barnes,0.1395833333,N,16902,0.96,+,,37,36,4,11,1,0,1,4,1,0,1,7,0.239,0.287,0.373,0.66,15,2,0,0,0,0.0,0,0.357,6,9.0,Corey Kluber,R,31.0,2022,9.0,162.0,93.0,26.0,12.0,"M.Wacha (4-54-W), A.Davis (0-H), M.Strahm (2-H), H.Robles (2-H), J.Diekman 
(2-H), M.Barnes (1-S)"
15,2022-04-23,boxscore,BOS,@,TBR,L-wo,2,3,10.0,45115,4.0,3,Wisler,Robles,,0.1284722222,N,19137,1.03,-,,38,32,2,2,0,1,0,2,1,0,5,6,0.228,0.28,0.357,0.637,4,0,0,0,1,0.0,0,0.074,7,10.0,J.P. Feyereisen,R,58.0,2022,9.2,133.0,89.0,24.0,20.0,"G.Whitlock (3-67), A.Davis (0), K.Crawford (4), T.Danish (2), H.Robles 
(0-BL)"
16,2022-04-24,boxscore,BOS,@,TBR,L,2,5,,45116,4.0,3,McClanahan,Valdez,Thompson,0.1097222222,D,20993,0.99,--,,34,33,2,6,2,0,0,2,0,0,1,9,0.225,0.276,0.35,0.626,8,0,0,0,0,0.0,0,0.25,5,10.0,Shane McClanahan,L,64.0,2022,8.0,126.0,71.0,23.0,8.0,"R.Hill (5-52), P.Valdéz (2-L), R.Brasier (2-BS), M.Barnes (1), J.Diekman 
(1), T.Houck (2)"
17,2022-04-25,boxscore,BOS,@,TOR,L,2,6,,45117,4.0,4,Cimber,Strahm,,0.09444444444,N,20981,0.94,---,,34,31,2,7,2,0,0,2,0,0,1,5,0.225,0.274,0.347,0.621,9,1,0,1,1,0.0,0,0.259,5,9.0,José Berríos,R,62.0,2022,8.0,97.0,74.0,12.0,12.0,"N.Eovaldi (5-64), M.Strahm (2-L), T.Danish (1)"
18,2022-04-26,boxscore,BOS,@,TOR,L-wo,5,6,10.0,45118,4.0,5,Romano,Barnes,,0.1576388889,N,22611,0.89,----,,40,36,5,9,3,0,0,5,1,1,2,14,0.226,0.274,0.346,0.62,12,0,0,0,2,0.0,0,0.375,6,10.0,Kevin Gausman,R,71.0,2022,9.2,180.0,114.0,30.0,21.0,"N.Pivetta (5-52), H.Sawamura (4), A.Davis (2), R.Brasier (1), H.Robles 
(2-H), J.Diekman (1-BS), M.Barnes (1-L), M.Strahm (0)"
19,2022-04-27,boxscore,BOS,@,TOR,W,7,1,,45149,4.0,4.5,Wacha,Thornton,,0.1284722222,N,20468,0.86,+,,43,37,7,13,4,0,0,7,0,0,2,9,0.234,0.28,0.353,0.633,17,0,1,1,2,0.0,0,0.433,9,10.0,Ross Stripling,R,60.0,2022,9.0,141.0,87.0,19.0,19.0,"M.Wacha (4-63-W), J.Diekman (0-H), H.Sawamura (0-H), J.Schreiber (99), 
T.Danish (1)"
20,2022-04-28,boxscore,BOS,@,TOR,L,0,1,,45150,4.0,5.5,Manoah,Whitlock,Romano,0.1125,D,23144,0.88,-,,32,31,0,4,1,0,0,0,1,0,1,8,0.229,0.275,0.344,0.619,5,0,0,0,0,0.0,0,0.174,5,10.0,Alek Manoah,R,77.0,2022,8.0,131.0,84.0,18.0,18.0,"G.Whitlock (4-49-L), A.Davis (1), J.Schreiber (0), R.Brasier (1), M.Barnes 
(1), H.Robles (1)"
21,2022-04-29,boxscore,BOS,@,BAL,W,3,1,,45181,4.0,5.5,Houck,Bradish,Strahm,0.1229166667,N,15685,0.78,+,,35,33,3,6,1,0,1,2,0,0,2,4,0.227,0.273,0.342,0.615,10,1,0,0,0,1.0,0,0.179,5,10.0,Kyle Bradish,R,53.0,2022,9.0,143.0,92.0,21.0,19.0,"R.Hill (4-64), T.Houck (4-W), J.Diekman (1-H), H.Robles (0-H), M.Strahm 
(2-S)"
22,2022-04-30,boxscore,BOS,@,BAL,L-wo,1,2,10.0,45182,4.0,6.5,López,Sawamura,,0.13125,N,19927,0.83,-,,40,36,1,7,1,0,0,1,0,0,3,6,0.225,0.273,0.336,0.609,8,1,1,0,0,0.0,0,0.233,10,11.0,Spenser Watkins,R,52.0,2022,9.0,133.0,90.0,20.0,18.0,"N.Eovaldi (4-79), M.Barnes (1-BS), R.Brasier (1), H.Sawamura (2-L)"
23,2022-05-01,boxscore,BOS,@,BAL,L,5,9,,45183,4.0,7.5,Lyles,Pivetta,,0.1381944444,D,19117,0.8,--,,42,35,5,11,3,0,1,5,0,0,4,7,0.229,0.279,0.343,0.622,17,2,2,0,1,0.0,0,0.357,10,9.0,Jordan Lyles,R,57.0,2022,8.0,165.0,107.0,30.0,8.0,"N.Pivetta (4-44-L), A.Davis (2), H.Sawamura (0), K.Crawford (7), P.Valdéz 
(6), K.Plawecki (99)"
24,2022-05-03,boxscore,BOS,,LAA,W,4,0,,45213,4.0,8,Wacha,Syndergaard,,0.09930555556,N,29793,0.75,+,,33,31,4,9,2,0,2,4,0,0,1,3,0.231,0.28,0.351,0.631,17,1,0,0,1,0.0,0,0.259,5,10.0,Noah Syndergaard,R,51.0,2022,9.0,101.0,70.0,21.0,9.0,"M.Wacha (5-63-W), J.Diekman (3-H), R.Brasier (2-H), H.Sawamura (1)"
25,2022-05-04,boxscore,BOS,,LAA,L,5,10,10.0,45214,4.0,8,Tepera,Barnes,,0.1541666667,N,27679,0.74,-,,40,35,5,8,2,0,1,5,0,1,4,7,0.231,0.282,0.352,0.634,13,2,1,0,0,0.0,0,0.259,6,10.0,Reid Detmers,L,44.0,2022,10.0,180.0,112.0,26.0,26.0,"G.Whitlock (5-64), A.Davis (2-BS), M.Strahm (4), H.Robles (4-H), J.Diekman 
(0-BS), M.Barnes (3-L), H.Sawamura (0)"
26,2022-05-05,boxscore,BOS,,LAA,L,0,8,,45215,4.0,8.5,Ohtani,Houck,,0.1215277778,D,29476,0.7,--,,34,34,0,6,2,0,0,0,0,0,0,13,0.229,0.279,0.347,0.626,8,0,0,0,0,0.0,0,0.286,7,9.0,Shohei Ohtani,R,76.0,2022,9.0,154.0,96.0,31.0,18.0,"R.Hill (5-70), T.Houck (5-L), K.Crawford (3)"
27,2022-05-06,boxscore,BOS,,CHW,L,2,4,,45216,5.0,9,Velasquez,Eovaldi,Hendriks,0.1451388889,N,30944,0.61,---,,37,31,2,6,2,1,0,2,0,0,4,7,0.228,0.28,0.346,0.626,10,1,2,0,0,0.0,0,0.25,8,11.0,Vince Velasquez,R,57.0,2022,9.0,162.0,104.0,16.0,14.0,"N.Eovaldi (5-44-L), A.Davis (1), J.Schreiber (7), R.Brasier (2), M.Barnes 
(1)"
28,2022-05-07,boxscore,BOS,,CHW,L,1,3,10.0,45217,5.0,9.5,López,Barnes,Hendriks,0.1541666667,D,33026,0.55,----,,40,37,1,7,2,0,0,1,0,0,3,10,0.226,0.279,0.342,0.621,9,0,0,0,0,0.0,0,0.259,10,10.0,Dylan Cease,R,60.0,2022,10.0,160.0,104.0,20.0,17.0,"N.Pivetta (5-70), R.Brasier (0-H), J.Schreiber (0-H), M.Strahm (2-H), 
H.Robles (2-BS), M.Barnes (0-L)"
29,2022-05-08,boxscore,BOS,,CHW,L,2,3,,45218,5.0,10,Keuchel,Houck,Sousa,0.1395833333,D,28602,0.5,-----,,35,34,2,9,2,0,0,2,0,1,1,10,0.228,0.279,0.342,0.621,11,1,0,0,0,0.0,0,0.375,6,12.0,Dallas Keuchel,L,52.0,2022,9.0,130.0,82.0,23.0,21.0,"T.Houck (2-40-L), H.Sawamura (3), T.Danish (10), A.Davis (1), H.Robles (0), 
J.Diekman (3), M.Strahm (0)"
30,2022-05-10,boxscore,BOS,@,ATL,W,9,4,,45249,5.0,10.5,Danish,Wright,Schreiber,0.1576388889,N,38378,0.42,+,,45,38,9,11,1,0,1,9,0,0,7,10,0.23,0.284,0.344,0.628,15,0,0,0,0,0.0,0,0.37,9,11.0,Kyle Wright,R,26.0,2022,9.0,174.0,113.0,29.0,22.0,"G.Whitlock (5-40), T.Danish (1-W), R.Brasier (2-H), H.Robles (1-H), 
J.Schreiber (2-S)"
31,2022-05-11,boxscore,BOS,@,ATL,L-wo,3,5,,45250,5.0,11.5,Jansen,Brasier,,0.1326388889,N,37200,0.46,-,,37,33,3,7,3,0,1,3,0,1,4,11,0.229,0.285,0.345,0.63,13,0,0,0,0,0.0,0,0.286,7,11.0,Ian Anderson,R,45.0,2022,8.1,125.0,86.0,22.0,21.0,"N.Eovaldi (4-54), M.Strahm (2), J.Schreiber (0), R.Brasier (0-L)"
32,2022-05-13,boxscore,BOS,@,TEX,W,7,1,,45280,5.0,12,Pivetta,Dunning,,0.1152777778,N,28324,0.45,+,,40,35,7,10,3,0,0,7,0,0,3,9,0.231,0.287,0.346,0.633,13,0,1,0,1,0.0,0,0.37,6,10.0,Dane Dunning,R,41.0,2022,9.0,120.0,81.0,16.0,10.0,"N.Pivetta (5-70-W), K.Crawford (7)"
33,2022-05-14,boxscore,BOS,@,TEX,W,11,3,,13-20,5.0,11,Hill,Otto,,0.1409722222,N,34462,0.5,++,,46,39,11,14,4,0,2,11,1,0,4,9,0.236,0.291,0.355,0.646,24,0,0,1,2,1.0,0,0.4,8,9.0,Glenn Otto,R,14.0,2022,9.0,132.0,91.0,22.0,20.0,"R.Hill (8-52-W), H.Sawamura (5), M.Barnes (6), J.Diekman (5)"
34,2022-05-15,boxscore,BOS,@,TEX,L,1,7,,13-21,5.0,12,Pérez,Brasier,,0.1229166667,D,27607,0.55,-,,37,34,1,7,3,0,0,1,2,0,3,10,0.235,0.29,0.354,0.644,10,0,0,0,0,0.0,0,0.292,9,10.0,Martín Pérez,L,63.0,2022,8.0,128.0,82.0,20.0,10.0,"A.Davis (6-57), T.Houck (6), R.Brasier (3-L), T.Danish (4)"
35,2022-05-16,boxscore,BOS,,HOU,W,6,3,,14-21,4.0,12,Strahm,Neris,Robles,0.1298611111,N,29706,0.48,+,,34,31,6,8,3,0,2,5,1,0,2,6,0.235,0.291,0.359,0.65,17,0,1,0,0,0.0,0,0.261,4,10.0,Jake Odorizzi,R,58.0,2022,9.0,143.0,95.0,17.0,18.0,"G.Whitlock (5-54), J.Diekman (1-BS), J.Schreiber (4), M.Barnes (1), M.Strahm 
(4-W), H.Robles (5-S)"
36,2022-05-17,boxscore,BOS,,HOU,L,4,13,,14-22,4.0,13,Urquidy,Eovaldi,,0.1333333333,N,27328,0.54,-,,44,41,4,13,4,0,2,4,0,0,3,3,0.238,0.294,0.365,0.659,23,0,0,0,0,1.0,0,0.306,13,11.0,José Urquidy,R,28.0,2022,9.0,131.0,96.0,28.0,16.0,"N.Eovaldi (5-9-L), T.Danish (1), H.Sawamura (2), R.Brasier (1), M.Barnes 
(0), J.Diekman (0), A.Davis (1)"
37,2022-05-18,boxscore,BOS,,HOU,W,5,1,,15-22,4.0,13,Pivetta,Garcia,,0.1097222222,N,31717,0.48,+,,33,29,5,5,1,1,1,5,0,0,3,6,0.237,0.292,0.366,0.658,11,1,0,0,1,1.0,0,0.174,4,9.0,Luis Garcia,R,37.0,2022,9.0,112.0,78.0,20.0,16.0,N.Pivetta (4-87-W)
38,2022-05-19,boxscore,BOS,,SEA,W,12,6,,16-22,4.0,12,Houck,Kirby,,0.1513888889,N,29783,0.52,++,,44,39,12,16,4,0,3,11,1,0,4,7,0.242,0.298,0.377,0.675,29,1,1,0,0,0.0,0,0.448,8,9.0,George Kirby,R,33.0,2022,9.0,168.0,96.0,26.0,17.0,"R.Hill (4-29), T.Houck (3-W), J.Schreiber (2-H), H.Sawamura (1), M.Strahm 
(2-H), R.Brasier (1)"
39,2022-05-20,boxscore,BOS,,SEA,W,7,3,,17-22,4.0,11.5,Davis,Ray,,0.1208333333,N,30842,0.58,+++,,34,32,7,8,1,0,2,7,1,0,2,9,0.242,0.298,0.379,0.677,15,0,0,0,0,0.0,0,0.286,3,11.0,Robbie Ray,L,52.0,2022,9.0,151.0,89.0,25.0,16.0,"M.Wacha (16-48), A.Davis (2-W), J.Diekman (2-H), J.Schreiber (0-H), M.Strahm 
(0)"
40,2022-05-21,boxscore,BOS,,SEA,W,6,5,,18-22,4.0,11.5,Schreiber,Steckenrider,Barnes,0.1243055556,D,34832,0.6,++++,,37,33,6,11,2,1,2,6,0,0,3,5,0.244,0.3,0.386,0.686,21,1,0,0,1,0.0,0,0.333,7,10.0,Chris Flexen,R,25.0,2022,9.0,145.0,95.0,27.0,12.0,"G.Whitlock (4-22), T.Danish (3), J.Diekman (0), H.Robles (4), J.Schreiber 
(0-W), M.Barnes (3-S)"
41,2022-05-22,boxscore,BOS,,SEA,W-wo,8,4,10.0,19-22,4.0,10,Diekman,Muñoz,,0.1375,D,33896,0.63,+++++,,41,37,8,10,3,0,3,8,0,0,3,7,0.245,0.3,0.391,0.692,22,0,0,0,1,0.0,2,0.25,5,10.0,Logan Gilbert,R,57.0,2022,10.0,154.0,101.0,24.0,24.0,"N.Eovaldi (4-68), A.Davis (1-H), H.Robles (0-BS), J.Diekman (0-W)"
42,2022-05-24,boxscore,BOS,@,CHW,W,16,3,,20-22,4.0,9.5,Pivetta,Cease,,0.1534722222,N,21835,0.74,++++++,,51,45,16,19,5,0,4,16,0,0,5,12,0.251,0.306,0.404,0.71,36,0,0,0,1,0.0,0,0.5,8,11.0,Dylan Cease,R,17.0,2022,9.0,152.0,94.0,26.0,16.0,"N.Pivetta (5-53-W), H.Sawamura (4), M.Barnes (2), T.Danish (2)"
43,2022-05-25,boxscore,BOS,@,CHW,L,1,3,,20-23,4.0,10.5,Giolito,Hill,Hendriks,0.1236111111,N,21075,0.76,-,,40,33,1,7,0,0,0,1,0,0,7,10,0.25,0.307,0.4,0.707,7,1,0,0,0,0.0,0,0.304,12,10.0,Lucas Giolito,R,61.0,2022,8.0,122.0,83.0,26.0,12.0,"R.Hill (5-53-L), T.Houck (5)"
44,2022-05-26,boxscore,BOS,@,CHW,W,16,7,,21-23,4.0,10.5,Schreiber,Keuchel,,0.1680555556,N,24896,0.71,+,,51,46,16,19,4,0,3,14,1,0,5,12,0.255,0.312,0.409,0.72,32,1,0,0,0,1.0,0,0.516,8,12.0,Dallas Keuchel,L,20.0,2022,9.0,178.0,106.0,30.0,16.0,"M.Wacha (5-31), J.Schreiber (4-W), T.Danish (1), M.Barnes (1), H.Sawamura 
(1), A.Davis (3)"
45,2022-05-27,boxscore,BOS,,BAL,L,8,12,,21-24,4.0,11.5,Pérez,Strahm,,0.1513888889,N,29251,0.73,-,,46,40,8,14,5,0,1,7,0,0,3,4,0.257,0.315,0.412,0.727,22,1,3,0,0,0.0,0,0.371,11,10.0,Kyle Bradish,R,20.0,2022,9.0,158.0,104.0,30.0,14.0,"G.Whitlock (5-57), J.Diekman (4), J.Schreiber (0-H), M.Strahm (6-BL), 
H.Sawamura (0)"
46,2022-05-28,boxscore,BOS,,BAL,W,5,3,,22-24,4.0,11,Eovaldi,Akin,,0.1236111111,D,26912,0.67,+,,39,36,5,13,4,0,1,5,0,0,3,5,0.259,0.317,0.415,0.733,20,0,0,0,0,0.0,0,0.4,10,10.0,Jordan Lyles,R,35.0,2022,9.0,108.0,75.0,19.0,15.0,N.Eovaldi (5-68-W)
47,2022-05-28,boxscore,BOS,,BAL,L,2,4,,22-25,4.0,11,Krehbiel,Winckowski,López,0.13125,N,28491,0.71,-,,37,36,2,9,3,0,0,2,0,0,1,6,0.259,0.316,0.414,0.73,12,1,0,0,0,1.0,0,0.3,8,10.0,Denyi Reyes,R,49.0,2022,9.0,137.0,86.0,20.0,14.0,"J.Winckowski (99-32-L), A.Davis (1), R.Brasier (8), T.Danish (1), J.Diekman 
(0), M.Barnes (1), P.Valdéz (26)"
48,2022-05-29,boxscore,BOS,,BAL,W,12,2,,23-25,4.0,10,Pivetta,Zimmermann,,0.14375,D,35715,0.68,+,,43,38,12,15,5,0,5,12,0,0,5,8,0.262,0.32,0.425,0.745,35,1,0,0,0,0.0,0,0.4,7,11.0,Bruce Zimmermann,L,23.0,2022,9.0,139.0,84.0,29.0,6.0,"N.Pivetta (4-60-W), T.Houck (3), P.Valdéz (0)"
49,2022-05-30,boxscore,BOS,,BAL,L,0,10,,23-26,4.0,10.5,Wells,Hill,,0.1284722222,N,24809,0.73,-,,32,31,0,4,2,0,0,0,0,0,1,5,0.26,0.317,0.421,0.738,6,0,0,0,0,0.0,0,0.154,5,11.0,Tyler Wells,R,70.0,2022,9.0,162.0,109.0,29.0,10.0,"R.Hill (4-27-L), H.Sawamura (2), R.Brasier (1), M.Barnes (1)"
50,2022-05-31,boxscore,BOS,,CIN,L,1,2,,23-27,4.0,11.5,Castillo,Wacha,Santillan,0.1277777778,N,28577,0.65,--,,33,30,1,4,1,0,0,1,0,0,3,15,0.258,0.315,0.417,0.732,5,1,0,0,0,0.0,0,0.267,5,9.0,Luis Castillo,R,77.0,2022,9.0,148.0,99.0,24.0,17.0,"M.Wacha (4-64-L), A.Davis (2), T.Danish (2), J.Diekman (2)"
51,2022-06-01,boxscore,BOS,,CIN,W,7,1,,24-27,4.0,11,Whitlock,Greene,,0.1111111111,N,30219,0.55,+,,36,32,7,8,4,1,0,7,0,0,4,13,0.258,0.316,0.417,0.732,14,0,0,0,0,0.0,1,0.421,5,9.0,Hunter Greene,R,41.0,2022,9.0,106.0,75.0,14.0,10.0,"G.Whitlock (4-60-W), T.Houck (2-H), J.Schreiber (4)"
52,2022-06-03,boxscore,BOS,@,OAK,W,7,2,,25-27,4.0,12,Eovaldi,Kaprielian,,0.1354166667,N,17852,0.63,++,,43,35,7,10,5,0,1,7,1,0,6,5,0.258,0.318,0.419,0.737,18,1,2,0,0,0.0,2,0.31,9,9.0,James Kaprielian,R,41.0,2022,9.0,150.0,92.0,23.0,21.0,"N.Eovaldi (5-71-W), T.Danish (2), M.Strahm (6), J.Schreiber (1-H), R.Brasier 
(3)"
53,2022-06-04,boxscore,BOS,@,OAK,W,8,0,,26-27,4.0,12,Pivetta,Blackburn,,0.1298611111,D,14796,0.66,+++,,43,39,8,14,5,0,0,8,0,0,4,8,0.26,0.32,0.42,0.74,19,1,0,0,0,0.0,0,0.452,8,11.0,Paul Blackburn,R,33.0,2022,9.0,125.0,79.0,23.0,11.0,"N.Pivetta (5-78-W), T.Houck (2), H.Sawamura (4)"
54,2022-06-05,boxscore,BOS,@,OAK,W,5,2,,27-27,4.0,12,Hill,Montas,,0.1256944444,D,12084,0.72,++++,,36,35,5,7,1,0,2,5,0,0,1,10,0.259,0.318,0.42,0.738,14,0,0,0,0,1.0,0,0.217,4,9.0,Frankie Montas,R,56.0,2022,9.0,135.0,93.0,29.0,11.0,"R.Hill (5-67-W), J.Schreiber (1-H), T.Danish (1), R.Brasier (1)"
55,2022-06-06,boxscore,BOS,@,LAA,W,1,0,,28-27,4.0,11.5,Wacha,Syndergaard,,0.1055555556,N,29395,0.83,+++++,,35,33,1,6,2,0,0,1,1,0,1,5,0.258,0.317,0.417,0.733,8,0,1,0,0,0.0,0,0.214,7,10.0,Noah Syndergaard,R,60.0,2022,9.0,105.0,71.0,14.0,10.0,M.Wacha (5-86-W)
56,2022-06-07,boxscore,BOS,@,LAA,W,6,5,10.0,29-27,4.0,11.5,Houck,Barria,Strahm,0.1638888889,N,27627,0.87,++++++,,45,43,6,15,4,0,0,6,1,0,2,8,0.26,0.318,0.417,0.735,19,2,0,0,0,0.0,0,0.429,10,11.0,José Suarez,L,42.0,2022,10.0,167.0,108.0,23.0,24.0,"G.Whitlock (5-39), J.Diekman (6), H.Sawamura (2), A.Davis (6), T.Houck 
(2-W), M.Strahm (3-S)"
57,2022-06-08,boxscore,BOS,@,LAA,W,1,0,,30-27,4.0,10.5,Eovaldi,Herget,Strahm,0.13125,N,26587,0.88,+++++++,,38,34,1,7,2,0,0,1,1,0,3,6,0.259,0.317,0.415,0.732,9,1,1,0,0,1.0,0,0.25,10,10.0,Reid Detmers,L,56.0,2022,9.0,129.0,88.0,23.0,22.0,"N.Eovaldi (4-60-W), T.Danish (2-H), J.Diekman (0-H), J.Schreiber (2-H), 
M.Strahm (0-S)"
58,2022-06-09,boxscore,BOS,@,LAA,L,2,5,,30-28,4.0,11.5,Ohtani,Pivetta,Iglesias,0.13125,N,28595,0.89,-,,35,32,2,6,2,0,0,2,1,0,2,9,0.258,0.316,0.412,0.728,8,0,0,0,1,0.0,0,0.25,6,9.0,Shohei Ohtani,R,69.0,2022,8.0,149.0,101.0,27.0,15.0,"N.Pivetta (4-48-L), H.Sawamura (1), A.Davis (1), H.Robles (17)"
59,2022-06-10,boxscore,BOS,@,SEA,W,4,3,,31-28,4.0,11.5,Diekman,Muñoz,Houck,0.1583333333,N,27314,0.88,+,,39,32,4,6,1,0,2,3,1,0,6,9,0.257,0.316,0.412,0.728,13,1,1,0,0,0.0,0,0.19,8,9.0,Marco Gonzales,L,49.0,2022,9.0,186.0,123.0,28.0,19.0,"R.Hill (4-49), J.Schreiber (1), J.Diekman (1-W), H.Robles (0-H), M.Strahm 
(1-H), T.Houck (2-S)"
